Optimality test +++++++++++++++++++++++++++++
The following constraints are not satisfied: 
+++++++++++++++++++++++++++
Time to run:, 5.095448970794678 ,seconds
------
The SC has, 482 , nodes and,  941 edges.
Manuf_0035 , 0.0 , 10 , 9.99
Manuf_0037 , 0.0 , 25 , 0.0
Part_0001 , 0.0 , 40 , 0.0
Part_0260 , 0.0 , 40 , 0.0
Part_0002 , 0.0 , 20 , 5.0
Part_0259 , 5.0 , 35 , 0.0
Part_0003 , 0.0 , 20 , 0.0
Part_0004 , 0.0 , 45 , 0.0
Part_0005 , 0.0 , 45 , 0.0
Part_0006 , 0.0 , 20 , -0.0
Part_0007 , 0.0 , 45 , 10.01
Part_0008 , 0.0 , 20 , 10.01
Part_0009 , 0.0 , 40 , 10.01
Part_0010 , 0.0 , 35 , 14.99
Part_0011 , 0.0 , 45 , 0.0
Part_0012 , 0.0 , 40 , 0.0
Part_0013 , 0.0 , 45 , 0.0
Part_0014 , 0.0 , 40 , 0.0
Part_0015 , 0.0 , 30 , 0.0
Part_0016 , 0.0 , 35 , 0.0
Part_0017 , 0.0 , 30 , 0.0
Part_0018 , 0.0 , 40 , 0.0
Part_0019 , 0.0 , 35 , 0.0
Part_0020 , 0.0 , 35 , 0.0
Part_0021 , 0.0 , 40 , 0.0
Part_0022 , 0.0 , 30 , 0.0
Part_0023 , 0.0 , 30 , 0.0
Part_0024 , 0.0 , 35 , 0.0
Part_0025 , 0.0 , 40 , 0.0
Part_0026 , 0.0 , 30 , 0.0
Part_0027 , 0.0 , 45 , 0.0
Part_0028 , 0.0 , 40 , 0.0
Part_0029 , 0.0 , 40 , 0.0
Part_0030 , 0.0 , 35 , 0.0
Part_0031 , 0.0 , 30 , 0.0
Part_0032 , 0.0 , 45 , 0.0
Part_0033 , 0.0 , 35 , 0.0
Part_0034 , 0.0 , 40 , 0.0
Part_0035 , 0.0 , 30 , 0.0
Part_0036 , 0.0 , 40 , 0.0
Part_0037 , 0.0 , 40 , 0.0
Part_0038 , 0.0 , 45 , 0.0
Part_0039 , 0.0 , 35 , 0.0
Part_0040 , 0.0 , 40 , 0.0
Part_0041 , 0.0 , 40 , 0.0
Part_0042 , 0.0 , 35 , 0.0
Part_0043 , 0.0 , 40 , 0.0
Part_0044 , 0.0 , 30 , 0.0
Part_0045 , 0.0 , 40 , 0.0
Part_0046 , 0.0 , 30 , 0.0
Part_0047 , 0.0 , 30 , 0.0
Part_0048 , 0.0 , 45 , 0.0
Part_0049 , 0.0 , 35 , 0.0
Part_0050 , 0.0 , 35 , 0.0
Part_0051 , 0.0 , 40 , 0.0
Part_0052 , 0.0 , 45 , 0.0
Part_0053 , 0.0 , 35 , 0.0
Part_0054 , 0.0 , 40 , 0.0
Part_0055 , 0.0 , 30 , 0.0
Part_0056 , 0.0 , 35 , 0.0
Part_0057 , 0.0 , 40 , 0.0
Part_0058 , 0.0 , 30 , 0.0
Part_0059 , 0.0 , 40 , 0.0
Part_0060 , 0.0 , 45 , 0.0
Part_0061 , 0.0 , 35 , 0.0
Part_0062 , 0.0 , 40 , 0.0
Part_0063 , 0.0 , 45 , 0.0
Part_0064 , 0.0 , 35 , 0.0
Part_0065 , 0.0 , 35 , 0.0
Part_0066 , 0.0 , 30 , 0.0
Part_0067 , 0.0 , 45 , 0.0
Part_0068 , 0.0 , 30 , 0.0
Part_0069 , 0.0 , 40 , 0.0
Part_0070 , 0.0 , 45 , 0.0
Part_0071 , 0.0 , 45 , 0.0
Part_0072 , 0.0 , 35 , 0.0
Part_0073 , 0.0 , 40 , 0.0
Part_0074 , 0.0 , 35 , 0.0
Part_0075 , 0.0 , 35 , 0.0
Part_0076 , 0.0 , 40 , 0.0
Part_0077 , 0.0 , 30 , 0.0
Part_0078 , 0.0 , 35 , 0.0
Part_0079 , 0.0 , 45 , 0.0
Part_0080 , 0.0 , 45 , 0.0
Part_0081 , 0.0 , 30 , 0.0
Part_0082 , 0.0 , 30 , 0.0
Part_0083 , 0.0 , 35 , 0.0
Part_0084 , 0.0 , 35 , 0.0
Part_0085 , 0.0 , 45 , 0.0
Part_0086 , 0.0 , 35 , 0.0
Part_0087 , 0.0 , 40 , 0.0
Part_0088 , 0.0 , 35 , 0.0
Part_0089 , 0.0 , 40 , 0.0
Part_0090 , 0.0 , 40 , 0.0
Part_0091 , 0.0 , 35 , 0.0
Part_0092 , 0.0 , 35 , 0.0
Part_0093 , 0.0 , 30 , 0.0
Part_0094 , 0.0 , 45 , 0.0
Part_0095 , 0.0 , 30 , 0.0
Part_0096 , 0.0 , 40 , 0.0
Part_0097 , 0.0 , 35 , 0.0
Part_0098 , 0.0 , 30 , 0.0
Part_0099 , 0.0 , 45 , 0.0
Part_0100 , 0.0 , 40 , 0.0
Part_0101 , 0.0 , 45 , 0.0
Part_0102 , 0.0 , 30 , 0.0
Part_0103 , 0.0 , 40 , 0.0
Part_0104 , 0.0 , 30 , 0.0
Part_0105 , 0.0 , 30 , 0.0
Part_0106 , 0.0 , 45 , 0.0
Part_0107 , 0.0 , 35 , 0.0
Part_0108 , 0.0 , 35 , 0.0
Part_0109 , 0.0 , 30 , 0.0
Part_0110 , 0.0 , 30 , 0.0
Part_0111 , 0.0 , 30 , 0.0
Part_0112 , 0.0 , 35 , 0.0
Part_0113 , 0.0 , 30 , 0.0
Part_0114 , 0.0 , 35 , 0.0
Part_0115 , 0.0 , 30 , 0.0
Part_0116 , 0.0 , 40 , 0.0
Part_0117 , 0.0 , 30 , 0.0
Part_0118 , 0.0 , 35 , 0.0
Part_0119 , 0.0 , 40 , 0.0
Part_0120 , 0.0 , 30 , 0.0
Part_0121 , 0.0 , 40 , 0.0
Part_0122 , 0.0 , 35 , 0.0
Part_0123 , 0.0 , 45 , 0.0
Part_0124 , 0.0 , 35 , 0.0
Part_0125 , 0.0 , 40 , 0.0
Part_0126 , 0.0 , 45 , 0.0
Part_0127 , 0.0 , 35 , 0.0
Part_0128 , 0.0 , 40 , 0.0
Part_0129 , 0.0 , 35 , 0.0
Part_0130 , 0.0 , 40 , 0.0
Part_0131 , 0.0 , 45 , 0.0
Part_0132 , 0.0 , 30 , 0.0
Part_0133 , 0.0 , 30 , 0.0
Part_0134 , 0.0 , 30 , 0.0
Part_0135 , 0.0 , 35 , 0.0
Part_0136 , 0.0 , 35 , 0.0
Part_0137 , 0.0 , 35 , 0.0
Part_0138 , 0.0 , 35 , 0.0
Part_0139 , 0.0 , 45 , 0.0
Part_0140 , 0.0 , 40 , 0.0
Part_0141 , 0.0 , 35 , 0.0
Part_0142 , 0.0 , 45 , 0.0
Part_0143 , 0.0 , 40 , 0.0
Part_0144 , 0.0 , 45 , 0.0
Part_0145 , 0.0 , 45 , 0.0
Part_0146 , 0.0 , 35 , 0.0
Part_0147 , 0.0 , 40 , 0.0
Part_0148 , 0.0 , 30 , 0.0
Part_0149 , 0.0 , 30 , 0.0
Part_0150 , 0.0 , 40 , 0.0
Part_0151 , 0.0 , 45 , 0.0
Part_0152 , 0.0 , 40 , 0.0
Part_0153 , 0.0 , 35 , 0.0
Part_0154 , 0.0 , 30 , 0.0
Part_0155 , 0.0 , 30 , 0.0
Part_0156 , 0.0 , 40 , 0.0
Part_0157 , 0.0 , 30 , 0.0
Part_0158 , 0.0 , 30 , 0.0
Part_0159 , 0.0 , 35 , 0.0
Part_0160 , 0.0 , 40 , 0.0
Part_0161 , 0.0 , 45 , 0.0
Part_0162 , 0.0 , 45 , 0.0
Part_0163 , 0.0 , 45 , 0.0
Part_0164 , 0.0 , 45 , 0.0
Part_0165 , 0.0 , 35 , 0.0
Part_0166 , 0.0 , 40 , 0.0
Part_0167 , 0.0 , 45 , 0.0
Part_0168 , 0.0 , 45 , 0.0
Part_0169 , 0.0 , 45 , 0.0
Part_0170 , 0.0 , 40 , 4.99
Part_0171 , 0.0 , 45 , 4.99
Part_0172 , 0.0 , 35 , 4.99
Part_0173 , 0.0 , 30 , 4.99
Part_0174 , 0.0 , 45 , 4.99
Part_0175 , 0.0 , 30 , 4.99
Part_0176 , 0.0 , 40 , 4.99
Part_0177 , 0.0 , 40 , 0.0
Part_0178 , 0.0 , 40 , 4.99
Part_0179 , 0.0 , 45 , 4.99
Part_0180 , 0.0 , 35 , 4.99
Part_0181 , 0.0 , 30 , 4.99
Part_0182 , 0.0 , 30 , 4.99
Part_0183 , 0.0 , 30 , 4.99
Part_0184 , 0.0 , 45 , 4.99
Part_0185 , 0.0 , 40 , 4.99
Part_0186 , 0.0 , 45 , 0.0
Part_0187 , 0.0 , 35 , 4.99
Part_0188 , 0.0 , 35 , 4.99
Part_0189 , 0.0 , 45 , 4.99
Part_0190 , 0.0 , 30 , 0.0
Part_0191 , 0.0 , 45 , 0.0
Part_0192 , 0.0 , 40 , 4.99
Part_0193 , 0.0 , 40 , 4.99
Part_0194 , 0.0 , 35 , 4.99
Part_0195 , 0.0 , 30 , 4.99
Part_0196 , 0.0 , 45 , 0.0
Part_0197 , 0.0 , 45 , 0.0
Part_0198 , 0.0 , 45 , 0.0
Part_0199 , 0.0 , 45 , 9.99
Part_0200 , 0.0 , 45 , 9.99
Part_0201 , 0.0 , 45 , 9.99
Part_0202 , 0.0 , 45 , 0.0
Part_0203 , 0.0 , 45 , 0.0
Part_0204 , 0.0 , 30 , 0.0
Part_0205 , 0.0 , 40 , 0.0
Part_0206 , 0.0 , 30 , 0.0
Part_0207 , 0.0 , 35 , 0.0
Part_0208 , 0.0 , 30 , 0.0
Part_0209 , 0.0 , 35 , 0.0
Part_0210 , 0.0 , 40 , 0.0
Part_0211 , 0.0 , 40 , 0.0
Part_0212 , 0.0 , 45 , 0.0
Part_0213 , 0.0 , 35 , 0.0
Part_0214 , 0.0 , 30 , 0.0
Part_0215 , 0.0 , 40 , 0.0
Part_0216 , 0.0 , 45 , 0.0
Part_0217 , 0.0 , 40 , 0.0
Part_0218 , 0.0 , 45 , 0.0
Part_0219 , 0.0 , 35 , 0.0
Part_0220 , 0.0 , 35 , 14.99
Part_0221 , 0.0 , 35 , 14.99
Part_0222 , 0.0 , 35 , 14.99
Part_0223 , 0.0 , 40 , 14.99
Part_0224 , 0.0 , 40 , 14.99
Part_0225 , 0.0 , 40 , 14.99
Part_0226 , 0.0 , 40 , 14.99
Part_0227 , 0.0 , 35 , 14.99
Part_0228 , 0.0 , 40 , 14.99
Part_0229 , 0.0 , 45 , 14.99
Part_0230 , 0.0 , 40 , 14.99
Part_0231 , 0.0 , 45 , 14.99
Part_0232 , 0.0 , 40 , 14.99
Part_0233 , 0.0 , 30 , 14.99
Part_0234 , 0.0 , 35 , 14.99
Part_0235 , 0.0 , 30 , 14.99
Part_0236 , 0.0 , 35 , 14.99
Part_0237 , 0.0 , 30 , 14.99
Part_0238 , 0.0 , 30 , 14.99
Part_0239 , 0.0 , 30 , 14.99
Part_0240 , 0.0 , 30 , 14.99
Part_0241 , 0.0 , 35 , 14.99
Part_0242 , 0.0 , 40 , 14.99
Part_0243 , 0.0 , 40 , 14.99
Part_0244 , 0.0 , 30 , 14.99
Part_0245 , 0.0 , 35 , 14.99
Part_0246 , 0.0 , 45 , 14.99
Part_0247 , 0.0 , 45 , 14.99
Part_0248 , 0.0 , 45 , 14.99
Part_0249 , 0.0 , 45 , 14.99
Part_0250 , 0.0 , 35 , 14.99
Part_0251 , 0.0 , 30 , 14.99
Part_0252 , 0.0 , 40 , 14.99
Part_0253 , 0.0 , 45 , 14.99
Part_0254 , 0.0 , 45 , 14.99
Part_0255 , 0.0 , 30 , 14.99
Part_0256 , 0.0 , 30 , 14.99
Part_0257 , 0.0 , 30 , 14.99
Part_0258 , 0.0 , 35 , 14.99
Part_0261 , 0.0 , 40 , 0.0
Part_0262 , 0.0 , 30 , 9.99
Part_0263 , 0.0 , 45 , 9.99
Part_0264 , 0.0 , 30 , 9.99
Part_0265 , 0.0 , 45 , 9.99
Part_0266 , 0.0 , 30 , 9.99
Part_0267 , 0.0 , 40 , 9.99
Part_0268 , 0.0 , 40 , 9.99
Part_0269 , 0.0 , 45 , 9.99
Part_0270 , 0.0 , 30 , 9.99
Part_0271 , 0.0 , 40 , 9.99
Part_0272 , 0.0 , 35 , 9.99
Part_0273 , 0.0 , 35 , 9.99
Part_0274 , 0.0 , 45 , 9.99
Part_0275 , 0.0 , 45 , 9.99
Part_0276 , 0.0 , 30 , 9.99
Part_0277 , 0.0 , 30 , 9.99
Part_0278 , 0.0 , 30 , 9.99
Part_0279 , 0.0 , 35 , 9.99
Part_0280 , 0.0 , 30 , 9.99
Part_0281 , 0.0 , 40 , 9.99
Part_0282 , 0.0 , 45 , 9.99
Part_0283 , 0.0 , 30 , 0.0
Part_0284 , 0.0 , 35 , 0.0
Part_0285 , 0.0 , 45 , 0.0
Part_0286 , 0.0 , 45 , 15.0
Part_0287 , 0.0 , 30 , 15.0
Part_0288 , 0.0 , 30 , 15.0
Part_0289 , 0.0 , 40 , 15.0
Part_0290 , 0.0 , 35 , 15.0
Part_0291 , 0.0 , 35 , 15.0
Part_0292 , 0.0 , 30 , 15.0
Part_0293 , 0.0 , 30 , 15.0
Part_0294 , 0.0 , 30 , 15.0
Part_0295 , 0.0 , 30 , 15.0
Part_0296 , 0.0 , 30 , 15.0
Part_0297 , 0.0 , 30 , 15.0
Part_0298 , 0.0 , 45 , 15.0
Part_0299 , 0.0 , 45 , 15.0
Part_0300 , 0.0 , 40 , 15.0
Part_0301 , 0.0 , 35 , 15.0
Part_0302 , 0.0 , 45 , 15.0
Part_0303 , 0.0 , 35 , 15.0
Part_0304 , 0.0 , 30 , 15.0
Part_0305 , 0.0 , 35 , 15.0
Part_0306 , 0.0 , 45 , 15.0
Part_0307 , 0.0 , 30 , 15.0
Part_0308 , 0.0 , 45 , 15.0
Part_0309 , 0.0 , 35 , 15.0
Part_0310 , 0.0 , 30 , 15.0
Part_0311 , 0.0 , 30 , 0.0
Part_0312 , 0.0 , 40 , 0.0
Part_0313 , 0.0 , 30 , 0.0
Part_0314 , 0.0 , 45 , 9.99
Part_0315 , 0.0 , 40 , 9.99
Part_0316 , 0.0 , 35 , 9.99
Part_0317 , 0.0 , 40 , 9.99
Part_0318 , 0.0 , 30 , 9.99
Part_0319 , 0.0 , 45 , 9.99
Part_0320 , 0.0 , 30 , 9.99
Part_0321 , 0.0 , 35 , 9.99
Part_0322 , 0.0 , 35 , 9.99
Part_0323 , 0.0 , 35 , 9.99
Part_0324 , 0.0 , 30 , 9.99
Part_0325 , 0.0 , 45 , 9.99
Part_0326 , 0.0 , 40 , 9.99
Part_0327 , 0.0 , 30 , 9.99
Part_0328 , 0.0 , 45 , 9.99
Part_0329 , 0.0 , 30 , 9.99
Part_0330 , 0.0 , 30 , 9.99
Part_0331 , 0.0 , 40 , 9.99
Part_0332 , 0.0 , 40 , 9.99
Part_0333 , 0.0 , 30 , 9.99
Part_0334 , 0.0 , 30 , 9.99
Part_0335 , 0.0 , 35 , 9.99
Part_0336 , 0.0 , 45 , 9.99
Part_0337 , 0.0 , 35 , 9.99
Part_0338 , 0.0 , 30 , 9.99
Part_0339 , 0.0 , 45 , 9.99
Part_0340 , 0.0 , 35 , 9.99
Part_0341 , 0.0 , 35 , 9.99
Part_0342 , 0.0 , 30 , 9.99
Part_0343 , 0.0 , 30 , 9.99
Part_0344 , 0.0 , 35 , 9.99
Part_0345 , 0.0 , 35 , 9.99
Part_0346 , 0.0 , 45 , 9.99
Part_0347 , 0.0 , 30 , 9.99
Part_0348 , 0.0 , 35 , 9.99
Part_0349 , 0.0 , 35 , 9.99
Part_0350 , 0.0 , 30 , 9.99
Part_0351 , 0.0 , 45 , 9.99
Part_0352 , 0.0 , 45 , 9.99
Part_0353 , 0.0 , 40 , 9.99
Part_0354 , 0.0 , 30 , 9.99
Part_0355 , 0.0 , 40 , 9.99
Part_0356 , 0.0 , 40 , 9.99
Part_0357 , 0.0 , 40 , 9.99
Part_0358 , 0.0 , 30 , 9.99
Part_0359 , 0.0 , 30 , 9.99
Part_0360 , 0.0 , 40 , 9.99
Part_0361 , 0.0 , 45 , 9.99
Part_0362 , 0.0 , 45 , 9.99
Part_0363 , 0.0 , 45 , 9.99
Part_0364 , 0.0 , 40 , 9.99
Part_0365 , 0.0 , 40 , 9.99
Part_0366 , 0.0 , 40 , 9.99
Part_0367 , 0.0 , 35 , 9.99
Part_0368 , 0.0 , 40 , 9.99
Part_0369 , 0.0 , 30 , 9.99
Part_0370 , 0.0 , 45 , 9.99
Part_0371 , 0.0 , 45 , 9.99
Part_0372 , 0.0 , 35 , 9.99
Part_0373 , 0.0 , 45 , 9.99
Part_0374 , 0.0 , 40 , 9.99
Part_0375 , 0.0 , 35 , 9.99
Part_0376 , 0.0 , 30 , 9.99
Part_0377 , 0.0 , 40 , 9.99
Part_0378 , 0.0 , 30 , 0.0
Part_0379 , 0.0 , 35 , 9.99
Part_0380 , 0.0 , 45 , 0.0
Part_0381 , 0.0 , 30 , -0.0
Part_0382 , 0.0 , 40 , 0.0
Part_0383 , 0.0 , 45 , -0.0
Part_0384 , 0.0 , 35 , 0.0
Part_0385 , 0.0 , 30 , 0.0
Part_0386 , 0.0 , 35 , 0.0
Part_0387 , 0.0 , 35 , 0.0
Part_0388 , 0.0 , 35 , 0.0
Part_0389 , 0.0 , 45 , 0.0
Part_0390 , 0.0 , 35 , 0.0
Part_0391 , 0.0 , 45 , 0.0
Part_0392 , 0.0 , 35 , 0.0
Part_0393 , 0.0 , 30 , 0.0
Part_0394 , 0.0 , 30 , 0.0
Part_0395 , 0.0 , 35 , 0.0
Part_0396 , 0.0 , 45 , 0.0
Part_0397 , 0.0 , 45 , 0.0
Part_0398 , 0.0 , 40 , 0.0
Part_0399 , 0.0 , 35 , 0.0
Part_0400 , 0.0 , 40 , 0.0
Part_0401 , 0.0 , 40 , 0.0
Part_0402 , 0.0 , 45 , 0.0
Part_0403 , 0.0 , 45 , 0.0
Part_0404 , 0.0 , 30 , 0.0
Part_0405 , 0.0 , 30 , 0.0
Part_0406 , 0.0 , 40 , 0.0
Part_0407 , 0.0 , 35 , 0.0
Part_0408 , 0.0 , 35 , 0.0
Part_0409 , 0.0 , 40 , 24.99
Part_0410 , 0.0 , 40 , 24.99
Part_0411 , 0.0 , 30 , 24.99
Part_0412 , 0.0 , 40 , 24.99
Part_0413 , 0.0 , 40 , 9.99
Part_0414 , 0.0 , 35 , 9.99
Part_0415 , 0.0 , 30 , 0.0
Part_0416 , 0.0 , 30 , 0.0
Part_0417 , 0.0 , 45 , 0.0
Part_0418 , 0.0 , 45 , 0.0
Part_0419 , 0.0 , 35 , 0.0
Part_0420 , 0.0 , 30 , 0.0
