Optimality test +++++++++++++++++++++++++++++
The following constraints are not satisfied: 
+++++++++++++++++++++++++++
Time to run:, 38.679418087005615 ,seconds
------
The SC has, 844 , nodes and,  1685 edges.
Retail_0032 , 3.01 , 0.0 , 3.0
Dist_0033 , 0.0 , 10.2 , 3.01
Dist_0144 , 3.01 , 4.0 , 0.0
Retail_0033 , 3.01 , 0.0 , 3.0
Dist_0034 , 0.0 , 10.2 , 3.01
Dist_0145 , 3.01 , 4.0 , 0.0
Retail_0034 , 3.01 , 0.0 , 3.0
Dist_0035 , 0.0 , 10.2 , 3.01
Dist_0146 , 3.01 , 4.0 , 0.0
Retail_0035 , 3.01 , 0.0 , 3.0
Dist_0036 , 0.0 , 10.2 , 2.01
Dist_0147 , 2.01 , 4.0 , 0.0
Retail_0036 , 2.01 , 0.0 , 2.0
Dist_0037 , 6.99 , 10.2 , 2.01
Dist_0148 , 2.01 , 4.0 , 0.0
Retail_0037 , 2.01 , 0.0 , 2.0
Dist_0038 , 0.0 , 10.2 , 2.01
Dist_0149 , 2.01 , 4.0 , 0.0
Retail_0038 , 2.01 , 0.0 , 2.0
Dist_0039 , 0.0 , 10.2 , 2.01
Dist_0150 , 2.01 , 4.0 , 0.0
Retail_0039 , 2.01 , 0.0 , 2.0
Dist_0040 , 0.0 , 10.2 , 2.01
Dist_0151 , 2.01 , 4.0 , 0.0
Retail_0040 , 2.01 , 0.0 , 2.0
Dist_0041 , 0.0 , 10.2 , 10.19
Dist_0152 , 10.19 , 4.0 , 0.0
Retail_0041 , 10.19 , 0.0 , 2.0
Dist_0042 , 0.0 , 10.2 , 4.01
Dist_0153 , 4.01 , 4.0 , 0.0
Retail_0042 , 4.01 , 0.0 , 4.0
Dist_0043 , 0.0 , 10.2 , 2.01
Dist_0154 , 2.01 , 4.0 , 0.0
Retail_0043 , 2.01 , 0.0 , 2.0
Dist_0044 , 0.0 , 10.2 , 2.01
Dist_0155 , 2.01 , 4.0 , 0.0
Retail_0044 , 2.01 , 0.0 , 2.0
Dist_0045 , 0.0 , 10.2 , 4.01
Dist_0156 , 4.01 , 4.0 , 0.0
Retail_0045 , 4.01 , 0.0 , 4.0
Dist_0046 , 0.0 , 10.2 , 10.19
Dist_0157 , 10.19 , 4.0 , 0.0
Retail_0046 , 10.19 , 0.0 , 1.0
Dist_0047 , 0.0 , 10.2 , 2.01
Dist_0158 , 2.01 , 4.0 , 0.0
Retail_0047 , 2.01 , 0.0 , 2.0
Dist_0048 , 0.0 , 10.2 , 10.19
Dist_0159 , 10.19 , 4.0 , 0.0
Retail_0048 , 10.19 , 0.0 , 2.0
Dist_0049 , 0.0 , 10.2 , 3.01
Dist_0160 , 3.01 , 4.0 , 0.0
Retail_0049 , 3.01 , 0.0 , 3.0
Dist_0050 , 0.0 , 10.2 , 2.01
Dist_0161 , 2.01 , 4.0 , 0.0
Retail_0050 , 2.01 , 0.0 , 2.0
Dist_0051 , 0.0 , 10.2 , 3.01
Dist_0162 , 3.01 , 4.0 , 0.0
Retail_0051 , 3.01 , 0.0 , 3.0
Dist_0052 , 0.0 , 10.2 , 3.01
Dist_0163 , 3.01 , 4.0 , 0.0
Retail_0052 , 3.01 , 0.0 , 3.0
Dist_0053 , 0.0 , 10.2 , 0.0
Dist_0164 , 0.0 , 4.0 , 0.0
Retail_0053 , 1.5 , 0.0 , 1.49
Dist_0054 , 0.0 , 10.2 , 4.01
Dist_0165 , 4.01 , 4.0 , 0.0
Retail_0054 , 4.01 , 0.0 , 4.0
Dist_0055 , 0.0 , 10.2 , 0.0
Dist_0166 , 0.0 , 4.0 , 0.0
Retail_0055 , 1.5 , 0.0 , 1.49
Dist_0056 , 0.0 , 10.2 , 1.01
Dist_0167 , 1.01 , 4.0 , 0.0
Retail_0056 , 1.01 , 0.0 , 1.0
Dist_0057 , 0.0 , 10.2 , 1.01
Dist_0168 , 1.01 , 4.0 , 0.0
Retail_0057 , 1.01 , 0.0 , 1.0
Dist_0058 , 0.0 , 10.2 , 2.01
Dist_0169 , 2.01 , 4.0 , 0.0
Retail_0058 , 2.01 , 0.0 , 2.0
Dist_0059 , 0.0 , 10.2 , 2.01
Dist_0170 , 2.01 , 4.0 , 0.0
Retail_0059 , 2.01 , 0.0 , 2.0
Dist_0060 , 0.0 , 10.2 , 2.01
Dist_0171 , 2.01 , 4.0 , 0.0
Retail_0060 , 2.01 , 0.0 , 2.0
Dist_0061 , 0.0 , 10.2 , 1.01
Dist_0172 , 1.01 , 4.0 , 0.0
Retail_0061 , 1.01 , 0.0 , 1.0
Dist_0062 , 0.0 , 10.2 , 10.19
Dist_0173 , 10.19 , 4.0 , 0.0
Retail_0062 , 10.19 , 0.0 , 1.0
Dist_0063 , 0.0 , 10.2 , 2.01
Dist_0174 , 2.01 , 4.0 , 0.0
Retail_0063 , 2.01 , 0.0 , 2.0
Dist_0064 , 0.0 , 10.2 , 1.01
Dist_0175 , 1.01 , 4.0 , 0.0
Retail_0064 , 1.01 , 0.0 , 1.0
Dist_0065 , 0.0 , 10.2 , 10.19
Dist_0176 , 10.19 , 4.0 , 0.0
Retail_0065 , 10.19 , 0.0 , 1.0
Dist_0066 , 0.0 , 10.2 , 1.01
Dist_0177 , 1.01 , 4.0 , 0.0
Retail_0066 , 1.01 , 0.0 , 1.0
Dist_0067 , 0.0 , 10.2 , 10.19
Dist_0178 , 10.19 , 4.0 , 0.0
Retail_0067 , 10.19 , 0.0 , 1.0
Dist_0068 , 0.0 , 10.2 , 1.01
Dist_0179 , 1.01 , 4.0 , 0.0
Retail_0068 , 1.01 , 0.0 , 1.0
Dist_0069 , 0.0 , 10.2 , 10.19
Dist_0180 , 10.19 , 4.0 , 0.0
Retail_0069 , 10.19 , 0.0 , 1.0
Dist_0070 , 0.0 , 10.2 , 1.01
Dist_0181 , 1.01 , 4.0 , 0.0
Retail_0070 , 1.01 , 0.0 , 1.0
Dist_0071 , 0.0 , 10.2 , 1.01
Dist_0182 , 1.01 , 4.0 , 0.0
Retail_0071 , 1.01 , 0.0 , 1.0
Dist_0072 , 0.0 , 10.2 , 1.01
Dist_0183 , 1.01 , 4.0 , 0.0
Retail_0072 , 1.01 , 0.0 , 1.0
Dist_0073 , 0.0 , 10.2 , 1.01
Dist_0184 , 1.01 , 4.0 , 0.0
Retail_0073 , 1.01 , 0.0 , 1.0
Dist_0074 , 0.0 , 10.2 , 1.01
Dist_0185 , 1.01 , 4.0 , 0.0
Retail_0074 , 1.01 , 0.0 , 1.0
Dist_0075 , 6.99 , 10.2 , 1.01
Dist_0186 , 1.01 , 4.0 , 0.0
Retail_0075 , 1.01 , 0.0 , 1.0
Dist_0076 , 0.0 , 10.2 , 1.01
Dist_0187 , 1.01 , 4.0 , 0.0
Retail_0076 , 1.01 , 0.0 , 1.0
Dist_0077 , 0.0 , 10.2 , 2.01
Dist_0188 , 2.01 , 4.0 , 0.0
Retail_0077 , 2.01 , 0.0 , 2.0
Dist_0078 , 0.0 , 10.2 , 1.01
Dist_0189 , 1.01 , 4.0 , 0.0
Retail_0078 , 1.01 , 0.0 , 1.0
Dist_0079 , 0.0 , 10.2 , 2.01
Dist_0190 , 2.01 , 4.0 , 0.0
Retail_0079 , 2.01 , 0.0 , 2.0
Dist_0080 , 0.0 , 10.2 , 2.01
Dist_0191 , 2.01 , 4.0 , 0.0
Retail_0080 , 2.01 , 0.0 , 2.0
Dist_0081 , 0.0 , 10.2 , 2.01
Dist_0192 , 2.01 , 4.0 , 0.0
Retail_0081 , 2.01 , 0.0 , 2.0
Dist_0082 , 0.0 , 10.2 , 1.01
Dist_0193 , 1.01 , 4.0 , 0.0
Retail_0082 , 1.01 , 0.0 , 1.0
Dist_0083 , 0.0 , 10.2 , 1.01
Dist_0194 , 1.01 , 4.0 , 0.0
Retail_0083 , 1.01 , 0.0 , 1.0
Dist_0084 , 0.0 , 10.2 , 10.19
Dist_0195 , 10.19 , 4.0 , 0.0
Retail_0084 , 10.19 , 0.0 , 1.0
Dist_0085 , 0.0 , 10.2 , 2.01
Dist_0196 , 2.01 , 4.0 , 0.0
Retail_0085 , 2.01 , 0.0 , 2.0
Dist_0086 , 0.0 , 10.2 , 1.01
Dist_0197 , 1.01 , 4.0 , 0.0
Retail_0086 , 1.01 , 0.0 , 1.0
Dist_0087 , 0.0 , 10.2 , 1.01
Dist_0198 , 1.01 , 4.0 , 0.0
Retail_0087 , 1.01 , 0.0 , 1.0
Dist_0088 , 0.0 , 10.2 , 1.01
Dist_0199 , 1.01 , 4.0 , 0.0
Retail_0088 , 1.01 , 0.0 , 1.0
Dist_0089 , 0.0 , 10.2 , 1.01
Dist_0200 , 1.01 , 4.0 , 0.0
Retail_0089 , 1.01 , 0.0 , 1.0
Dist_0090 , 0.0 , 10.2 , 1.01
Dist_0201 , 1.01 , 4.0 , 0.0
Retail_0090 , 1.01 , 0.0 , 1.0
Dist_0091 , 0.0 , 10.2 , 1.01
Dist_0202 , 1.01 , 4.0 , 0.0
Retail_0091 , 1.01 , 0.0 , 1.0
Dist_0092 , 0.0 , 10.2 , 1.01
Dist_0203 , 1.01 , 4.0 , 0.0
Retail_0092 , 1.01 , 0.0 , 1.0
Dist_0093 , 0.0 , 10.2 , 1.01
Dist_0204 , 1.01 , 4.0 , 0.0
Retail_0093 , 1.01 , 0.0 , 1.0
Dist_0094 , 0.0 , 10.2 , 2.01
Dist_0205 , 2.01 , 4.0 , 0.0
Retail_0094 , 2.01 , 0.0 , 2.0
Dist_0095 , 0.0 , 10.2 , 2.01
Dist_0206 , 2.01 , 4.0 , 0.0
Retail_0095 , 2.01 , 0.0 , 2.0
Dist_0096 , 0.0 , 10.2 , 1.01
Dist_0207 , 1.01 , 4.0 , 0.0
Retail_0096 , 1.01 , 0.0 , 1.0
Dist_0097 , 0.0 , 10.2 , 1.01
Dist_0208 , 1.01 , 4.0 , 0.0
Retail_0097 , 1.01 , 0.0 , 1.0
Dist_0098 , 0.0 , 10.2 , 1.01
Dist_0209 , 1.01 , 4.0 , 0.0
Retail_0098 , 1.01 , 0.0 , 1.0
Dist_0099 , 0.0 , 10.2 , 3.01
Dist_0210 , 3.01 , 4.0 , 0.0
Retail_0099 , 3.01 , 0.0 , 3.0
Dist_0100 , 0.0 , 10.2 , 3.01
Dist_0211 , 3.01 , 4.0 , 0.0
Retail_0100 , 3.01 , 0.0 , 3.0
Dist_0101 , 0.0 , 10.2 , 2.01
Dist_0212 , 2.01 , 4.0 , 0.0
Retail_0101 , 2.01 , 0.0 , 2.0
Dist_0102 , 0.0 , 10.2 , 3.01
Dist_0213 , 3.01 , 4.0 , 0.0
Retail_0102 , 3.01 , 0.0 , 3.0
Dist_0103 , 0.0 , 10.2 , 2.01
Dist_0214 , 2.01 , 4.0 , 0.0
Retail_0103 , 2.01 , 0.0 , 2.0
Dist_0104 , 0.0 , 10.2 , 2.01
Dist_0215 , 2.01 , 4.0 , 0.0
Retail_0104 , 2.01 , 0.0 , 2.0
Dist_0105 , 0.0 , 10.2 , 10.19
Dist_0216 , 10.19 , 4.0 , 0.0
Retail_0105 , 10.19 , 0.0 , 1.0
Dist_0106 , 0.0 , 10.2 , 2.01
Dist_0217 , 2.01 , 4.0 , 0.0
Retail_0106 , 2.01 , 0.0 , 2.0
Dist_0107 , 0.0 , 10.2 , 3.01
Dist_0218 , 3.01 , 4.0 , 0.0
Retail_0107 , 3.01 , 0.0 , 3.0
Dist_0108 , 0.0 , 10.2 , 4.01
Dist_0219 , 4.01 , 4.0 , 0.0
Retail_0108 , 4.01 , 0.0 , 4.0
Dist_0109 , 0.0 , 10.2 , 3.01
Dist_0220 , 3.01 , 4.0 , 0.0
Retail_0109 , 3.01 , 0.0 , 3.0
Dist_0110 , 0.0 , 10.2 , 4.01
Dist_0221 , 4.01 , 4.0 , 0.0
Retail_0110 , 4.01 , 0.0 , 4.0
Dist_0111 , 0.0 , 10.2 , 1.01
Dist_0222 , 1.01 , 4.0 , 0.0
Retail_0111 , 1.01 , 0.0 , 1.0
Manuf_0001 , 0.0 , 7.0 , 0.0
Manuf_0097 , 0.0 , 7.0 , 0.0
Manuf_0002 , 0.0 , 7.0 , 0.0
Manuf_0098 , 0.0 , 7.0 , 0.0
Manuf_0143 , 0.0 , 7.0 , 0.0
Manuf_0003 , 0.0 , 7.0 , 6.99
Manuf_0101 , 6.99 , 7.0 , 0.0
Manuf_0004 , 0.0 , 7.0 , 6.99
Manuf_0102 , 6.99 , 7.0 , 0.0
Manuf_0005 , 0.0 , 7.0 , 0.0
Manuf_0103 , 0.0 , 7.0 , 0.0
Part_0135 , 0.0 , 7.0 , 0.0
Manuf_0006 , 0.0 , 7.0 , 0.0
Manuf_0105 , 0.0 , 7.0 , 0.0
Manuf_0153 , 0.0 , 7.0 , 0.0
Manuf_0007 , 0.0 , 7.0 , 0.0
Manuf_0106 , 0.0 , 7.0 , 0.0
Manuf_0008 , 0.0 , 7.0 , 0.0
Manuf_0107 , 0.0 , 7.0 , 0.0
Manuf_0155 , 0.0 , 7.0 , 0.0
Manuf_0222 , 0.0 , 7.0 , 0.0
Manuf_0009 , 0.0 , 7.0 , 6.99
Manuf_0108 , 6.99 , 7.0 , 0.0
Manuf_0010 , 0.0 , 7.0 , 0.0
Manuf_0109 , 0.0 , 7.0 , 0.0
Manuf_0152 , 0.0 , 7.0 , 0.0
Manuf_0011 , 0.0 , 7.0 , 0.0
Manuf_0110 , 0.0 , 7.0 , 6.99
Manuf_0012 , 0.0 , 7.0 , 0.0
Manuf_0111 , 0.0 , 7.0 , 0.0
Manuf_0013 , 0.0 , 7.0 , 6.99
Manuf_0112 , 6.99 , 7.0 , 0.0
Manuf_0014 , 0.0 , 7.0 , 0.0
Manuf_0113 , 0.0 , 7.0 , 0.0
Manuf_0157 , 0.0 , 7.0 , 0.0
Manuf_0015 , 0.0 , 7.0 , 0.0
Manuf_0114 , 0.0 , 7.0 , 0.0
Manuf_0016 , 0.0 , 7.0 , 0.0
Manuf_0115 , 0.0 , 7.0 , 0.0
Manuf_0127 , 0.0 , 7.0 , 0.0
Manuf_0017 , 0.0 , 7.0 , 6.99
Manuf_0116 , 6.99 , 7.0 , 0.0
Manuf_0018 , 0.0 , 7.0 , 0.0
Manuf_0117 , 0.0 , 7.0 , 0.0
Manuf_0136 , 0.0 , 7.0 , 0.0
Manuf_0019 , 0.0 , 7.0 , 0.0
Manuf_0118 , 0.0 , 7.0 , 0.0
Manuf_0121 , 0.0 , 7.0 , 0.0
Manuf_0138 , 0.0 , 7.0 , 0.0
Manuf_0020 , 0.0 , 7.0 , 0.0
Manuf_0119 , 0.0 , 7.0 , 0.0
Manuf_0021 , 0.0 , 7.0 , 0.0
Manuf_0120 , 0.0 , 7.0 , 0.0
Manuf_0140 , 0.0 , 7.0 , 0.0
Manuf_0022 , 0.0 , 7.0 , 6.99
Manuf_0122 , 6.99 , 7.0 , 0.0
Manuf_0023 , 0.0 , 7.0 , 6.99
Manuf_0123 , 6.99 , 7.0 , 0.0
Manuf_0024 , 0.0 , 7.0 , 6.99
Manuf_0124 , 6.99 , 7.0 , 0.0
Manuf_0025 , 0.0 , 7.0 , 0.0
Manuf_0125 , 0.0 , 7.0 , 0.0
Manuf_0217 , 0.0 , 7.0 , 0.0
Manuf_0026 , 0.0 , 7.0 , 6.99
Manuf_0126 , 6.99 , 7.0 , 0.0
Manuf_0027 , 0.0 , 7.0 , 6.99
Manuf_0128 , 6.99 , 7.0 , 0.0
Manuf_0028 , 0.0 , 7.0 , 6.99
Manuf_0129 , 6.99 , 7.0 , 0.0
Manuf_0029 , 0.0 , 7.0 , 6.99
Manuf_0130 , 6.99 , 7.0 , 0.0
Manuf_0030 , 0.0 , 7.0 , 6.99
Manuf_0132 , 6.99 , 7.0 , 0.0
Manuf_0031 , 0.0 , 7.0 , 0.0
Manuf_0100 , 0.0 , 7.0 , 0.0
Manuf_0133 , 0.0 , 7.0 , 0.0
Manuf_0199 , 0.0 , 7.0 , 0.0
Manuf_0032 , 0.0 , 7.0 , 6.99
Manuf_0134 , 6.99 , 7.0 , 0.0
Manuf_0033 , 0.0 , 7.0 , 6.99
Manuf_0135 , 6.99 , 7.0 , 0.0
Manuf_0034 , 0.0 , 7.0 , 6.99
Manuf_0137 , 6.99 , 7.0 , 0.0
Manuf_0035 , 0.0 , 7.0 , 6.99
Manuf_0141 , 6.99 , 7.0 , 0.0
Manuf_0036 , 0.0 , 7.0 , 6.99
Manuf_0142 , 6.99 , 7.0 , 0.0
Manuf_0037 , 0.0 , 7.0 , 0.0
Manuf_0145 , 0.0 , 7.0 , 0.0
Manuf_0205 , 0.0 , 7.0 , 0.0
Manuf_0038 , 0.0 , 7.0 , 6.99
Manuf_0146 , 6.99 , 7.0 , 0.0
Manuf_0039 , 0.0 , 7.0 , 6.99
Manuf_0147 , 6.99 , 7.0 , 0.0
Manuf_0040 , 0.0 , 7.0 , 0.0
Manuf_0148 , 0.0 , 7.0 , 0.0
Manuf_0207 , 0.0 , 7.0 , 0.0
Manuf_0041 , 0.0 , 7.0 , 6.99
Manuf_0149 , 6.99 , 7.0 , 0.0
Manuf_0042 , 0.0 , 7.0 , 6.99
Manuf_0150 , 6.99 , 7.0 , 0.0
Manuf_0043 , 0.0 , 7.0 , 6.99
Manuf_0151 , 6.99 , 7.0 , 0.0
Manuf_0044 , 0.0 , 7.0 , 6.99
Manuf_0154 , 6.99 , 7.0 , 0.0
Manuf_0045 , 0.0 , 7.0 , 6.99
Manuf_0156 , 6.99 , 7.0 , 0.0
Manuf_0046 , 0.0 , 7.0 , 0.0
Manuf_0158 , 0.0 , 7.0 , 0.0
Manuf_0047 , 0.0 , 7.0 , 6.99
Manuf_0159 , 6.99 , 7.0 , 0.0
Manuf_0048 , 0.0 , 7.0 , 0.0
Manuf_0160 , 0.0 , 7.0 , 0.0
Manuf_0213 , 0.0 , 7.0 , 0.0
Manuf_0049 , 0.0 , 7.0 , 0.0
Manuf_0161 , 0.0 , 7.0 , 0.0
Manuf_0050 , 0.0 , 7.0 , 0.0
Manuf_0162 , 0.0 , 7.0 , 0.0
Manuf_0051 , 0.0 , 7.0 , 6.99
Manuf_0163 , 6.99 , 7.0 , 0.0
Manuf_0052 , 0.0 , 7.0 , 6.99
Manuf_0166 , 6.99 , 7.0 , 0.0
Manuf_0053 , 0.0 , 7.0 , 6.99
Manuf_0167 , 6.99 , 7.0 , 0.0
Manuf_0054 , 0.0 , 15.0 , 0.0
Manuf_0169 , 0.0 , 7.0 , 6.99
Manuf_0055 , 0.0 , 7.0 , 0.0
Manuf_0170 , 0.0 , 7.0 , 6.99
Manuf_0056 , 0.0 , 15.0 , 0.0
Manuf_0171 , 0.0 , 7.0 , 0.0
Manuf_0057 , 0.0 , 15.0 , 0.0
Manuf_0172 , 0.0 , 7.0 , 0.0
Manuf_0058 , 0.0 , 15.0 , 0.0
Manuf_0173 , 0.0 , 7.0 , 0.0
Manuf_0059 , 0.0 , 7.0 , 0.0
Manuf_0174 , 0.0 , 7.0 , 0.0
Manuf_0060 , 0.0 , 15.0 , 0.0
Manuf_0175 , 0.0 , 7.0 , 0.0
Manuf_0061 , 0.0 , 15.0 , 0.0
Manuf_0176 , 0.0 , 7.0 , 0.0
Manuf_0062 , 0.0 , 15.0 , 0.0
Manuf_0177 , 0.0 , 7.0 , 0.0
Manuf_0063 , 0.0 , 15.0 , 0.0
Manuf_0178 , 0.0 , 7.0 , 0.0
Manuf_0064 , 0.0 , 15.0 , 0.0
Manuf_0179 , 0.0 , 7.0 , 0.0
Manuf_0065 , 0.0 , 15.0 , 0.0
Manuf_0180 , 0.0 , 7.0 , 0.0
Manuf_0066 , 0.0 , 7.0 , 0.0
Manuf_0181 , 0.0 , 7.0 , 0.0
Manuf_0067 , 0.0 , 7.0 , 0.0
Manuf_0182 , 0.0 , 7.0 , 0.0
Manuf_0068 , 0.0 , 7.0 , 0.0
Manuf_0183 , 0.0 , 7.0 , 0.0
Manuf_0069 , 0.0 , 15.0 , 0.0
Manuf_0184 , 0.0 , 7.0 , 0.0
Manuf_0070 , 0.0 , 15.0 , 0.0
Manuf_0185 , 0.0 , 7.0 , 0.0
Manuf_0071 , 0.0 , 7.0 , 0.0
Manuf_0186 , 0.0 , 7.0 , 0.0
Manuf_0072 , 0.0 , 15.0 , 0.0
Manuf_0187 , 0.0 , 7.0 , 0.0
Manuf_0073 , 0.0 , 15.0 , 0.0
Manuf_0188 , 0.0 , 7.0 , 0.0
Manuf_0074 , 0.0 , 15.0 , 0.0
Manuf_0189 , 0.0 , 7.0 , 0.0
Manuf_0075 , 0.0 , 7.0 , 0.0
Manuf_0190 , 0.0 , 7.0 , 0.0
Manuf_0076 , 0.0 , 15.0 , 0.0
Manuf_0191 , 0.0 , 7.0 , 0.0
Manuf_0077 , 0.0 , 7.0 , 0.0
Manuf_0192 , 0.0 , 7.0 , 0.0
Manuf_0078 , 0.0 , 15.0 , 0.0
Manuf_0193 , 0.0 , 7.0 , 0.0
Manuf_0079 , 0.0 , 7.0 , 0.0
Manuf_0194 , 0.0 , 7.0 , 0.0
Manuf_0080 , 0.0 , 15.0 , 0.0
Manuf_0195 , 0.0 , 7.0 , 0.0
Manuf_0081 , 0.0 , 15.0 , 0.0
Manuf_0196 , 0.0 , 7.0 , 0.0
Manuf_0082 , 0.0 , 15.0 , 0.0
Manuf_0197 , 0.0 , 7.0 , 0.0
Manuf_0083 , 0.0 , 7.0 , 6.99
Manuf_0198 , 6.99 , 7.0 , 0.0
Manuf_0084 , 0.0 , 7.0 , 0.0
Manuf_0200 , 0.0 , 7.0 , 0.0
Manuf_0208 , 0.0 , 7.0 , 0.0
Manuf_0085 , 0.0 , 7.0 , 0.0
Manuf_0202 , 0.0 , 7.0 , 0.0
Manuf_0086 , 0.0 , 7.0 , 0.0
Manuf_0204 , 0.0 , 7.0 , 0.0
Manuf_0214 , 0.0 , 7.0 , 0.0
Manuf_0087 , 0.0 , 7.0 , 0.0
Manuf_0209 , 0.0 , 7.0 , 0.0
Manuf_0088 , 0.0 , 15.0 , 0.0
Manuf_0210 , 0.0 , 7.0 , 0.0
Manuf_0089 , 0.0 , 7.0 , 6.99
Manuf_0211 , 6.99 , 7.0 , 0.0
Manuf_0090 , 0.0 , 7.0 , 0.0
Manuf_0212 , 0.0 , 7.0 , 0.0
Manuf_0091 , 0.0 , 7.0 , 0.0
Manuf_0215 , 0.0 , 7.0 , 0.0
Manuf_0092 , 0.0 , 7.0 , 0.0
Manuf_0216 , 0.0 , 7.0 , 0.0
Manuf_0093 , 0.0 , 7.0 , 6.99
Manuf_0218 , 6.99 , 7.0 , 0.0
Manuf_0094 , 0.0 , 7.0 , 0.0
Manuf_0219 , 0.0 , 7.0 , 0.0
Manuf_0095 , 0.0 , 7.0 , 6.99
