Optimality test +++++++++++++++++++++++++++++
The following constraints are not satisfied: 
+++++++++++++++++++++++++++
Time to run:, 0.6848361492156982 ,seconds
------
The SC has, 154 , nodes and,  224 edges.
Manuf_0007 , 2.04 , 10 , 0.99
Manuf_0008 , 2.05 , 4 , 0.87
Manuf_0009 , 2.3 , 9 , 1.19
Manuf_0010 , 4.52 , 4 , 2.05
Manuf_0011 , 3.22 , 6 , 1.63
Manuf_0012 , 3.19 , 5 , 1.02
Manuf_0013 , 1.62 , 5 , 0.63
Manuf_0014 , 1.99 , 4 , 0.01
Manuf_0015 , 1.63 , 6 , 0.69
Manuf_0016 , 1.61 , 7 , 0.78
Manuf_0017 , 1.6 , 2 , 0.26
Manuf_0018 , 1.85 , 6 , 0.08
Manuf_0019 , 1.78 , 9 , 1.28
Manuf_0020 , 1.99 , 9 , 1.34
Manuf_0021 , 2.44 , 1 , 0.25
Manuf_0022 , 1.61 , 5 , 0.22
Manuf_0023 , 5.5 , 2 , 1.56
Manuf_0024 , 5.38 , 1 , 1.17
Part_0001 , 0.0 , 38 , 0.01
Trans_0001 , 0.04 , 4 , 0.13
Trans_0002 , 0.05 , 32 , 2.68
Trans_0003 , 0.04 , 6 , 0.71
Trans_0004 , 0.04 , 35 , 3.54
Trans_0005 , 0.04 , 5 , 1.52
Part_0002 , 0.0 , 5 , 0.23
Trans_0009 , 0.29 , 4 , 1.87
Trans_0013 , 0.28 , 4 , 1.45
Trans_0017 , 0.29 , 9 , 4.2
Part_0003 , 0.0 , 33 , 1.25
Trans_0010 , 1.33 , 6 , 1.85
Trans_0014 , 1.32 , 3 , 1.45
Trans_0018 , 1.34 , 12 , 4.68
Part_0004 , 0.0 , 6 , 0.72
Trans_0011 , 1.16 , 1 , 1.89
Trans_0015 , 0.76 , 4 , 1.44
Trans_0019 , 1.44 , 2 , 2.28
Part_0005 , 0.0 , 42 , 2.94
Part_0006 , 0.0 , 1 , 0.7
Part_0007 , 0.0 , 37 , 2.88
Part_0008 , 0.0 , 24 , 1.93
Part_0009 , 0.0 , 23 , 2.13
Part_0010 , 0.0 , 32 , 2.69
Part_0011 , 0.0 , 1 , 0.7
Part_0012 , 0.0 , 11 , 1.92
Part_0013 , 0.0 , 29 , 2.19
Part_0014 , 0.0 , 61 , 4.32
Part_0015 , 0.0 , 39 , 3.06
Part_0016 , 0.0 , 39 , 3.03
Part_0017 , 0.0 , 7 , 1.47
Part_0018 , 0.0 , 9 , 1.5
Part_0019 , 0.0 , 9 , 1.5
Part_0020 , 0.0 , 26 , 1.88
Part_0021 , 0.0 , 1 , 0.68
Part_0022 , 0.0 , 10 , 1.88
Part_0023 , 0.0 , 5 , 1.33
Part_0024 , 0.0 , 16 , 1.52
Part_0025 , 0.0 , 9 , 1.52
Part_0026 , 0.0 , 5 , 1.37
Part_0027 , 0.0 , 15 , 1.5
Part_0028 , 0.0 , 9 , 1.5
Part_0029 , 0.0 , 1 , 0.58
Part_0030 , 0.0 , 9 , 1.49
Part_0031 , 0.0 , 8 , 1.49
Part_0032 , 0.0 , 0 , 0.0
Part_0033 , 0.0 , 6 , 1.55
Part_0034 , 0.0 , 2 , 0.95
Part_0035 , 0.0 , 26 , 1.76
Part_0036 , 0.0 , 11 , 1.67
Part_0037 , 0.0 , 5 , 1.39
Part_0038 , 0.0 , 18 , 1.67
Part_0039 , 0.0 , 10 , 1.86
Part_0040 , 0.0 , 20 , 1.86
Part_0041 , 0.0 , 11 , 1.86
Part_0042 , 0.0 , 29 , 2.33
Part_0043 , 0.0 , 6 , 1.84
Part_0044 , 0.0 , 11 , 2.3
Part_0045 , 0.0 , 17 , 1.5
Part_0046 , 0.0 , 5 , 1.32
Part_0047 , 0.0 , 7 , 1.47
Part_0048 , 0.0 , 64 , 5.26
Part_0049 , 0.0 , 62 , 5.15
Trans_0006 , 0.16 , 10 , 1.89
Trans_0007 , 2.79 , 6 , 1.9
Trans_0008 , 0.74 , 6 , 2.86
Trans_0012 , 3.64 , 1 , 1.45
Trans_0016 , 1.88 , 1 , 2.64
