Optimality test +++++++++++++++++++++++++++++
The following constraints are not satisfied: 
+++++++++++++++++++++++++++
Time to run:, 2.179661989212036 ,seconds
------
The SC has, 706 , nodes and,  908 edges.
Retail_0332 , 0.05 , 4.79 , -0.0
Retail_0333 , 0.04 , 3.46 , -0.0
Retail_0334 , 0.05 , 4.09 , -0.0
Retail_0335 , 0.05 , 5.45 , -0.0
Retail_0336 , 0.04 , 3.69 , -0.0
Retail_0337 , 0.05 , 4.72 , -0.0
Retail_0338 , 0.05 , 4.59 , -0.0
Retail_0339 , 0.05 , 4.18 , -0.0
Retail_0340 , 0.05 , 4.83 , -0.0
Retail_0341 , 0.05 , 5.1 , -0.0
Retail_0342 , 0.05 , 3.6 , -0.0
Dist_0019 , 0.07 , 2.58 , 0.0
Retail_0343 , 0.05 , 4.19 , -0.0
Retail_0344 , 0.05 , 4.93 , -0.0
Retail_0345 , 0.05 , 4.15 , -0.0
Retail_0346 , 0.05 , 4.18 , -0.0
Retail_0347 , 0.05 , 3.73 , -0.0
Retail_0348 , 0.05 , 4.36 , -0.0
Retail_0349 , 0.05 , 4.47 , -0.0
Retail_0350 , 0.05 , 4.12 , -0.0
Retail_0351 , 0.04 , 4.36 , -0.0
Retail_0352 , 0.05 , 3.34 , -0.0
Retail_0353 , 0.05 , 4.47 , -0.0
Retail_0354 , 0.05 , 3.93 , -0.0
Retail_0355 , 0.05 , 4.21 , -0.0
Retail_0356 , 0.05 , 3.59 , -0.0
Retail_0357 , 0.05 , 4.06 , -0.0
Retail_0358 , 0.05 , 5.21 , -0.0
Retail_0359 , 0.05 , 4.15 , -0.0
Retail_0360 , 0.05 , 5.41 , -0.0
Retail_0361 , 0.05 , 3.95 , -0.0
Dist_0020 , 0.08 , 2.12 , 0.0
Retail_0362 , 0.05 , 4.89 , -0.0
Retail_0363 , 0.05 , 4.76 , -0.0
Retail_0364 , 0.05 , 4.16 , -0.0
Retail_0365 , 0.05 , 4.04 , -0.0
Retail_0366 , 0.05 , 5.14 , -0.0
Retail_0367 , 0.05 , 5.03 , -0.0
Retail_0368 , 0.05 , 5.08 , -0.0
Retail_0369 , 0.05 , 4.32 , -0.0
Retail_0370 , 0.05 , 3.79 , -0.0
Retail_0371 , 0.05 , 3.47 , -0.0
Retail_0372 , 0.05 , 4.78 , -0.0
Retail_0373 , 0.05 , 4.91 , -0.0
Retail_0374 , 0.05 , 4.07 , -0.0
Retail_0375 , 0.05 , 4.9 , -0.0
Retail_0376 , 0.05 , 3.6 , -0.0
Retail_0377 , 0.05 , 4.82 , -0.0
Retail_0378 , 0.05 , 4.23 , -0.0
Retail_0379 , 0.05 , 4.83 , -0.0
Retail_0380 , 0.05 , 3.64 , -0.0
Dist_0021 , 0.09 , 2.07 , 0.0
Retail_0381 , 0.05 , 4.32 , -0.0
Retail_0382 , 0.05 , 4.06 , -0.0
Retail_0383 , 0.05 , 5.15 , -0.0
Retail_0384 , 0.05 , 4.24 , -0.0
Retail_0385 , 0.05 , 4.09 , -0.0
Retail_0386 , 0.04 , 3.62 , -0.0
Retail_0387 , 0.05 , 3.74 , -0.0
Retail_0388 , 0.05 , 4.57 , -0.0
Retail_0389 , 0.05 , 4.26 , -0.0
Retail_0390 , 0.05 , 4.39 , -0.0
Retail_0391 , 0.05 , 4.34 , -0.0
Retail_0392 , 0.05 , 5.09 , -0.0
Retail_0393 , 0.05 , 3.95 , -0.0
Retail_0394 , 0.05 , 3.85 , -0.0
Retail_0395 , 0.05 , 5.04 , -0.0
Retail_0396 , 0.05 , 4.94 , -0.0
Retail_0397 , 0.05 , 3.69 , -0.0
Retail_0398 , 0.05 , 5.18 , -0.0
Retail_0399 , 0.05 , 4.6 , -0.0
Dist_0022 , 0.08 , 2.04 , 0.0
Retail_0400 , 0.05 , 4.52 , -0.0
Retail_0401 , 0.05 , 5.0 , -0.0
Retail_0402 , 0.05 , 4.48 , -0.0
Retail_0403 , 0.04 , 3.78 , -0.0
Retail_0404 , 0.05 , 3.89 , -0.0
Retail_0405 , 0.04 , 3.72 , -0.0
Retail_0406 , 0.05 , 5.22 , -0.0
Retail_0407 , 0.04 , 3.44 , -0.0
Retail_0408 , 0.05 , 4.75 , -0.0
Retail_0409 , 0.04 , 3.53 , -0.0
Retail_0410 , 0.04 , 3.84 , -0.0
Retail_0411 , 0.05 , 4.93 , -0.0
Retail_0412 , 0.05 , 4.98 , -0.0
Retail_0413 , 0.05 , 5.19 , -0.0
Retail_0414 , 0.04 , 3.62 , -0.0
Retail_0415 , 0.05 , 4.3 , -0.0
Retail_0416 , 0.05 , 4.92 , -0.0
Retail_0417 , 0.05 , 4.44 , -0.0
Retail_0418 , 0.05 , 3.73 , -0.0
Dist_0023 , 0.06 , 2.38 , 0.0
Retail_0419 , 0.05 , 5.39 , -0.0
Retail_0420 , 0.04 , 3.29 , -0.0
Retail_0421 , 0.04 , 4.24 , -0.0
Retail_0422 , 0.05 , 3.68 , -0.0
Retail_0423 , 0.05 , 4.78 , -0.0
Retail_0424 , 0.04 , 4.44 , -0.0
Retail_0425 , 0.04 , 3.74 , -0.0
Retail_0426 , 0.04 , 3.73 , -0.0
Retail_0427 , 0.05 , 4.81 , -0.0
Retail_0428 , 0.04 , 3.91 , -0.0
Retail_0429 , 0.05 , 5.36 , -0.0
Retail_0430 , 0.05 , 4.63 , -0.0
Retail_0431 , 0.04 , 4.0 , -0.0
Retail_0432 , 0.05 , 3.89 , -0.0
Retail_0433 , 0.05 , 4.9 , -0.0
Retail_0434 , 0.05 , 5.11 , -0.0
Retail_0435 , 0.05 , 4.71 , -0.0
Retail_0436 , 0.05 , 4.63 , -0.0
Retail_0437 , 0.05 , 4.91 , -0.0
Dist_0024 , 0.08 , 2.14 , 0.0
Retail_0438 , 0.04 , 3.33 , -0.0
Retail_0439 , 0.04 , 3.67 , -0.0
Retail_0440 , 0.04 , 3.79 , -0.0
Retail_0441 , 0.04 , 3.44 , -0.0
Retail_0442 , 0.04 , 4.28 , -0.0
Retail_0443 , 0.05 , 4.34 , -0.0
Retail_0444 , 0.04 , 4.33 , -0.0
Retail_0445 , 0.04 , 4.29 , -0.0
Retail_0446 , 0.04 , 3.61 , -0.0
Retail_0447 , 0.04 , 3.74 , -0.0
Retail_0448 , 0.04 , 4.08 , -0.0
Retail_0449 , 0.04 , 3.87 , -0.0
Retail_0450 , 0.04 , 4.63 , -0.0
Retail_0451 , 0.04 , 3.86 , -0.0
Retail_0452 , 0.04 , 4.63 , -0.0
Retail_0453 , 0.04 , 5.31 , -0.0
Retail_0454 , 0.04 , 4.9 , -0.0
Retail_0455 , 0.05 , 4.9 , -0.0
Retail_0456 , 0.05 , 4.21 , -0.0
Dist_0025 , 0.09 , 1.79 , 0.0
Retail_0457 , 0.05 , 4.77 , -0.0
Retail_0458 , 0.05 , 4.65 , -0.0
Retail_0459 , 0.05 , 4.33 , -0.0
Retail_0460 , 0.05 , 4.09 , -0.0
Retail_0461 , 0.04 , 3.87 , -0.0
Retail_0462 , 0.04 , 4.11 , -0.0
Retail_0463 , 0.05 , 4.52 , -0.0
Retail_0464 , 0.04 , 3.61 , -0.0
Retail_0465 , 0.05 , 4.68 , -0.0
Retail_0466 , 0.04 , 4.77 , -0.0
Retail_0467 , 0.04 , 3.37 , -0.0
Retail_0468 , 0.05 , 3.74 , -0.0
Retail_0469 , 0.05 , 5.36 , -0.0
Retail_0470 , 0.04 , 3.72 , -0.0
Retail_0471 , 0.04 , 4.52 , -0.0
Retail_0472 , 0.05 , 5.13 , -0.0
Retail_0473 , 0.04 , 3.99 , -0.0
Retail_0474 , 0.05 , 5.06 , -0.0
Retail_0475 , 0.05 , 4.84 , -0.0
Dist_0026 , 0.11 , 1.87 , 0.0
Retail_0476 , 0.04 , 4.53 , -0.0
Retail_0477 , 0.05 , 3.94 , -0.0
Retail_0478 , 0.04 , 3.95 , -0.0
Retail_0479 , 0.05 , 4.94 , -0.0
Retail_0480 , 0.04 , 4.12 , -0.0
Retail_0481 , 0.04 , 4.02 , -0.0
Retail_0482 , 0.04 , 4.35 , -0.0
Retail_0483 , 0.04 , 4.66 , -0.0
Retail_0484 , 0.05 , 4.42 , -0.0
Retail_0485 , 0.04 , 4.51 , -0.0
Retail_0486 , 0.04 , 3.59 , -0.0
Retail_0487 , 0.05 , 4.66 , -0.0
Retail_0488 , 0.04 , 3.75 , -0.0
Retail_0489 , 0.04 , 3.99 , -0.0
Retail_0490 , 0.04 , 4.37 , -0.0
Retail_0491 , 0.05 , 5.16 , -0.0
Retail_0492 , 0.05 , 3.9 , -0.0
Retail_0493 , 0.05 , 4.58 , -0.0
Retail_0494 , 0.04 , 4.37 , -0.0
Dist_0027 , 0.07 , 2.37 , 0.0
Retail_0495 , 0.04 , 4.24 , -0.0
Retail_0496 , 0.05 , 4.09 , -0.0
Retail_0497 , 0.04 , 3.25 , -0.0
Retail_0498 , 0.05 , 4.28 , -0.0
Retail_0499 , 0.04 , 3.74 , -0.0
Retail_0500 , 0.05 , 4.43 , -0.0
Retail_0501 , 0.04 , 4.07 , -0.0
Retail_0502 , 0.05 , 5.31 , -0.0
Retail_0503 , 0.05 , 4.75 , -0.0
Retail_0504 , 0.05 , 4.92 , -0.0
Retail_0505 , 0.04 , 3.79 , -0.0
Retail_0506 , 0.04 , 4.03 , -0.0
Retail_0507 , 0.04 , 4.31 , -0.0
Retail_0508 , 0.05 , 4.83 , -0.0
Retail_0509 , 0.05 , 4.93 , -0.0
Retail_0510 , 0.04 , 3.76 , -0.0
Retail_0511 , 0.05 , 4.65 , -0.0
Retail_0512 , 0.05 , 4.25 , -0.0
Retail_0513 , 0.05 , 4.02 , -0.0
Dist_0028 , 0.1 , 1.97 , 0.0
Retail_0514 , 0.05 , 4.07 , -0.0
Retail_0515 , 0.05 , 3.31 , -0.0
Retail_0516 , 0.05 , 3.53 , -0.0
Retail_0517 , 0.05 , 4.39 , -0.0
Retail_0518 , 0.05 , 3.6 , -0.0
Retail_0519 , 0.05 , 3.8 , -0.0
Retail_0520 , 0.05 , 4.6 , -0.0
Retail_0521 , 0.05 , 4.27 , -0.0
Retail_0522 , 0.05 , 3.37 , -0.0
Retail_0523 , 0.05 , 3.4 , -0.0
