Stage , Degree , In_Edges , Out_Edges , Depth
Dist_0220 , 1 , 1 , 0 , 2
Dist_0221 , 1 , 1 , 0 , 2
Dist_0014 , 2 , 1 , 1 , 3
Dist_0222 , 1 , 1 , 0 , 2
Dist_0015 , 2 , 1 , 1 , 3
Dist_0223 , 1 , 1 , 0 , 2
Dist_0016 , 8 , 1 , 7 , 3
Dist_0224 , 1 , 1 , 0 , 2
Dist_0225 , 1 , 1 , 0 , 2
Dist_0226 , 1 , 1 , 0 , 2
Dist_0227 , 1 , 1 , 0 , 2
Dist_0228 , 1 , 1 , 0 , 2
Manuf_0080 , 7 , 2 , 5 , 2
Dist_0017 , 2 , 1 , 1 , 3
Dist_0229 , 1 , 1 , 0 , 2
Dist_0018 , 4 , 1 , 3 , 3
Dist_0230 , 1 , 1 , 0 , 2
Dist_0231 , 1 , 1 , 0 , 2
Dist_0232 , 1 , 1 , 0 , 2
Dist_0019 , 2 , 1 , 1 , 3
Dist_0233 , 1 , 1 , 0 , 2
Dist_0020 , 5 , 1 , 4 , 3
Dist_0234 , 1 , 1 , 0 , 2
Dist_0235 , 1 , 1 , 0 , 2
Dist_0236 , 1 , 1 , 0 , 2
Dist_0237 , 1 , 1 , 0 , 2
Dist_0021 , 8 , 1 , 7 , 3
Dist_0238 , 1 , 1 , 0 , 2
Dist_0239 , 1 , 1 , 0 , 2
Dist_0240 , 1 , 1 , 0 , 2
Dist_0241 , 1 , 1 , 0 , 2
Dist_0242 , 1 , 1 , 0 , 2
Dist_0022 , 2 , 1 , 1 , 3
Dist_0243 , 1 , 1 , 0 , 2
Dist_0023 , 4 , 1 , 3 , 3
Dist_0244 , 1 , 1 , 0 , 2
Dist_0245 , 1 , 1 , 0 , 2
Dist_0246 , 1 , 1 , 0 , 2
Dist_0024 , 2 , 1 , 1 , 3
Dist_0247 , 1 , 1 , 0 , 2
Dist_0025 , 5 , 1 , 4 , 3
Dist_0248 , 1 , 1 , 0 , 2
Dist_0249 , 1 , 1 , 0 , 2
Dist_0250 , 1 , 1 , 0 , 2
Dist_0251 , 1 , 1 , 0 , 2
Dist_0026 , 6 , 1 , 5 , 3
Dist_0252 , 1 , 1 , 0 , 2
Dist_0253 , 1 , 1 , 0 , 2
Dist_0254 , 1 , 1 , 0 , 2
Dist_0255 , 1 , 1 , 0 , 2
Dist_0256 , 1 , 1 , 0 , 2
Dist_0027 , 2 , 1 , 1 , 3
Dist_0257 , 1 , 1 , 0 , 2
Dist_0028 , 4 , 1 , 3 , 3
Dist_0258 , 1 , 1 , 0 , 2
Dist_0259 , 1 , 1 , 0 , 2
Dist_0260 , 1 , 1 , 0 , 2
Dist_0029 , 2 , 1 , 1 , 3
Dist_0261 , 1 , 1 , 0 , 2
Dist_0030 , 5 , 1 , 4 , 3
Dist_0262 , 1 , 1 , 0 , 2
Dist_0263 , 1 , 1 , 0 , 2
Dist_0264 , 1 , 1 , 0 , 2
Dist_0265 , 1 , 1 , 0 , 2
Dist_0031 , 6 , 1 , 5 , 3
Dist_0266 , 1 , 1 , 0 , 2
Dist_0267 , 1 , 1 , 0 , 2
Dist_0268 , 1 , 1 , 0 , 2
Dist_0269 , 1 , 1 , 0 , 2
Dist_0270 , 1 , 1 , 0 , 2
Dist_0032 , 2 , 1 , 1 , 3
Dist_0271 , 1 , 1 , 0 , 2
Dist_0033 , 4 , 1 , 3 , 3
Dist_0272 , 1 , 1 , 0 , 2
Dist_0273 , 1 , 1 , 0 , 2
Dist_0274 , 1 , 1 , 0 , 2
Dist_0034 , 2 , 1 , 1 , 3
Dist_0275 , 1 , 1 , 0 , 2
Dist_0035 , 5 , 1 , 4 , 3
Dist_0276 , 1 , 1 , 0 , 2
Dist_0277 , 1 , 1 , 0 , 2
Dist_0278 , 1 , 1 , 0 , 2
Dist_0279 , 1 , 1 , 0 , 2
Dist_0036 , 2 , 1 , 1 , 3
Dist_0280 , 1 , 1 , 0 , 2
Dist_0037 , 2 , 1 , 1 , 3
Dist_0281 , 1 , 1 , 0 , 2
Dist_0038 , 2 , 1 , 1 , 3
Dist_0282 , 1 , 1 , 0 , 2
Dist_0039 , 2 , 1 , 1 , 3
Dist_0283 , 1 , 1 , 0 , 2
Dist_0040 , 2 , 1 , 1 , 3
Dist_0284 , 1 , 1 , 0 , 2
Dist_0041 , 2 , 1 , 1 , 3
Dist_0285 , 1 , 1 , 0 , 2
Dist_0042 , 2 , 1 , 1 , 3
Dist_0286 , 1 , 1 , 0 , 2
Dist_0043 , 2 , 1 , 1 , 3
Dist_0287 , 1 , 1 , 0 , 2
Dist_0044 , 2 , 1 , 1 , 3
Dist_0288 , 1 , 1 , 0 , 2
Dist_0045 , 2 , 1 , 1 , 3
Dist_0289 , 1 , 1 , 0 , 2
Dist_0046 , 2 , 1 , 1 , 3
Dist_0290 , 1 , 1 , 0 , 2
Dist_0047 , 2 , 1 , 1 , 3
Dist_0291 , 1 , 1 , 0 , 2
Dist_0048 , 2 , 1 , 1 , 3
Dist_0292 , 1 , 1 , 0 , 2
Dist_0049 , 2 , 1 , 1 , 3
Dist_0293 , 1 , 1 , 0 , 2
Dist_0050 , 2 , 1 , 1 , 3
Dist_0294 , 1 , 1 , 0 , 2
Dist_0051 , 6 , 1 , 5 , 3
Dist_0295 , 1 , 1 , 0 , 2
Dist_0296 , 1 , 1 , 0 , 2
Dist_0297 , 1 , 1 , 0 , 2
Dist_0298 , 1 , 1 , 0 , 2
Dist_0299 , 1 , 1 , 0 , 2
Dist_0052 , 2 , 1 , 1 , 3
Dist_0300 , 1 , 1 , 0 , 2
Dist_0053 , 4 , 1 , 3 , 3
Dist_0301 , 1 , 1 , 0 , 2
Dist_0302 , 1 , 1 , 0 , 2
Dist_0303 , 1 , 1 , 0 , 2
Dist_0054 , 2 , 1 , 1 , 3
Dist_0304 , 1 , 1 , 0 , 2
Dist_0055 , 5 , 1 , 4 , 3
Dist_0305 , 1 , 1 , 0 , 2
Dist_0306 , 1 , 1 , 0 , 2
Dist_0307 , 1 , 1 , 0 , 2
Dist_0308 , 1 , 1 , 0 , 2
Dist_0056 , 2 , 1 , 1 , 3
Dist_0309 , 1 , 1 , 0 , 2
Dist_0057 , 2 , 1 , 1 , 3
Dist_0310 , 1 , 1 , 0 , 2
Dist_0058 , 2 , 1 , 1 , 3
Dist_0311 , 1 , 1 , 0 , 2
Dist_0059 , 2 , 1 , 1 , 3
Dist_0312 , 1 , 1 , 0 , 2
Dist_0060 , 2 , 1 , 1 , 3
Dist_0313 , 1 , 1 , 0 , 2
Dist_0061 , 2 , 1 , 1 , 3
Dist_0314 , 1 , 1 , 0 , 2
Dist_0062 , 2 , 1 , 1 , 3
Dist_0315 , 1 , 1 , 0 , 2
Dist_0063 , 2 , 1 , 1 , 3
Dist_0316 , 1 , 1 , 0 , 2
Dist_0064 , 2 , 1 , 1 , 3
Dist_0317 , 1 , 1 , 0 , 2
Dist_0065 , 2 , 1 , 1 , 3
Dist_0318 , 1 , 1 , 0 , 2
Dist_0066 , 2 , 1 , 1 , 3
Dist_0319 , 1 , 1 , 0 , 2
Dist_0067 , 2 , 1 , 1 , 3
Dist_0320 , 1 , 1 , 0 , 2
Dist_0068 , 2 , 1 , 1 , 3
Dist_0321 , 1 , 1 , 0 , 2
Dist_0069 , 2 , 1 , 1 , 3
Dist_0322 , 1 , 1 , 0 , 2
Dist_0070 , 2 , 1 , 1 , 3
Dist_0323 , 1 , 1 , 0 , 2
Dist_0071 , 2 , 1 , 1 , 3
Dist_0324 , 1 , 1 , 0 , 2
Dist_0072 , 2 , 1 , 1 , 3
Dist_0325 , 1 , 1 , 0 , 2
Dist_0073 , 2 , 1 , 1 , 3
Dist_0326 , 1 , 1 , 0 , 2
Dist_0074 , 2 , 1 , 1 , 3
Dist_0327 , 1 , 1 , 0 , 2
Dist_0075 , 2 , 1 , 1 , 3
Dist_0328 , 1 , 1 , 0 , 2
Dist_0076 , 6 , 1 , 5 , 3
Dist_0329 , 1 , 1 , 0 , 2
Dist_0330 , 1 , 1 , 0 , 2
Dist_0331 , 1 , 1 , 0 , 2
Dist_0332 , 1 , 1 , 0 , 2
Dist_0333 , 1 , 1 , 0 , 2
Dist_0077 , 2 , 1 , 1 , 3
Dist_0334 , 1 , 1 , 0 , 2
Dist_0078 , 4 , 1 , 3 , 3
Dist_0335 , 1 , 1 , 0 , 2
Dist_0336 , 1 , 1 , 0 , 2
Dist_0337 , 1 , 1 , 0 , 2
Dist_0079 , 2 , 1 , 1 , 3
Dist_0338 , 1 , 1 , 0 , 2
Dist_0080 , 5 , 1 , 4 , 3
Dist_0339 , 1 , 1 , 0 , 2
Dist_0340 , 1 , 1 , 0 , 2
Dist_0341 , 1 , 1 , 0 , 2
Dist_0342 , 1 , 1 , 0 , 2
Dist_0081 , 2 , 1 , 1 , 3
Dist_0343 , 1 , 1 , 0 , 2
Dist_0082 , 2 , 1 , 1 , 3
Dist_0344 , 1 , 1 , 0 , 2
Dist_0083 , 2 , 1 , 1 , 3
Dist_0345 , 1 , 1 , 0 , 2
Dist_0084 , 2 , 1 , 1 , 3
Dist_0346 , 1 , 1 , 0 , 2
Dist_0085 , 2 , 1 , 1 , 3
Dist_0347 , 1 , 1 , 0 , 2
Dist_0086 , 6 , 1 , 5 , 3
Dist_0348 , 1 , 1 , 0 , 2
Dist_0349 , 1 , 1 , 0 , 2
Dist_0350 , 1 , 1 , 0 , 2
Dist_0351 , 1 , 1 , 0 , 2
Dist_0352 , 1 , 1 , 0 , 2
Dist_0087 , 2 , 1 , 1 , 3
Dist_0353 , 1 , 1 , 0 , 2
Dist_0088 , 4 , 1 , 3 , 3
Dist_0354 , 1 , 1 , 0 , 2
Dist_0355 , 1 , 1 , 0 , 2
Dist_0356 , 1 , 1 , 0 , 2
Dist_0089 , 2 , 1 , 1 , 3
Dist_0357 , 1 , 1 , 0 , 2
Dist_0090 , 5 , 1 , 4 , 3
Dist_0358 , 1 , 1 , 0 , 2
Dist_0359 , 1 , 1 , 0 , 2
Dist_0360 , 1 , 1 , 0 , 2
Dist_0361 , 1 , 1 , 0 , 2
Dist_0091 , 6 , 1 , 5 , 3
Dist_0362 , 1 , 1 , 0 , 2
Dist_0363 , 1 , 1 , 0 , 2
Dist_0364 , 1 , 1 , 0 , 2
Dist_0365 , 1 , 1 , 0 , 2
Dist_0366 , 1 , 1 , 0 , 2
Dist_0092 , 2 , 1 , 1 , 3
Dist_0367 , 1 , 1 , 0 , 2
Dist_0093 , 4 , 1 , 3 , 3
Dist_0368 , 1 , 1 , 0 , 2
Dist_0369 , 1 , 1 , 0 , 2
Dist_0370 , 1 , 1 , 0 , 2
Dist_0094 , 2 , 1 , 1 , 3
Dist_0371 , 1 , 1 , 0 , 2
Dist_0095 , 5 , 1 , 4 , 3
Dist_0372 , 1 , 1 , 0 , 2
Dist_0373 , 1 , 1 , 0 , 2
Dist_0374 , 1 , 1 , 0 , 2
Dist_0375 , 1 , 1 , 0 , 2
Dist_0096 , 2 , 1 , 1 , 3
Dist_0376 , 1 , 1 , 0 , 2
Dist_0097 , 2 , 1 , 1 , 3
Dist_0377 , 1 , 1 , 0 , 2
Dist_0098 , 2 , 1 , 1 , 3
Dist_0378 , 1 , 1 , 0 , 2
Dist_0099 , 2 , 1 , 1 , 3
Dist_0379 , 1 , 1 , 0 , 2
Dist_0100 , 2 , 1 , 1 , 3
Dist_0380 , 1 , 1 , 0 , 2
Dist_0101 , 2 , 1 , 1 , 3
Dist_0381 , 1 , 1 , 0 , 2
Dist_0102 , 2 , 1 , 1 , 3
Dist_0382 , 1 , 1 , 0 , 2
Dist_0103 , 2 , 1 , 1 , 3
Dist_0383 , 1 , 1 , 0 , 2
Dist_0104 , 2 , 1 , 1 , 3
Dist_0384 , 1 , 1 , 0 , 2
Dist_0105 , 2 , 1 , 1 , 3
Dist_0385 , 1 , 1 , 0 , 2
Dist_0106 , 2 , 1 , 1 , 3
Dist_0386 , 1 , 1 , 0 , 2
Dist_0107 , 2 , 1 , 1 , 3
Dist_0387 , 1 , 1 , 0 , 2
Dist_0108 , 2 , 1 , 1 , 3
Dist_0388 , 1 , 1 , 0 , 2
Dist_0109 , 2 , 1 , 1 , 3
Dist_0389 , 1 , 1 , 0 , 2
Dist_0110 , 2 , 1 , 1 , 3
Dist_0390 , 1 , 1 , 0 , 2
Dist_0111 , 2 , 1 , 1 , 3
Dist_0391 , 1 , 1 , 0 , 2
Dist_0112 , 2 , 1 , 1 , 3
Dist_0392 , 1 , 1 , 0 , 2
Dist_0113 , 2 , 1 , 1 , 3
Dist_0393 , 1 , 1 , 0 , 2
Dist_0114 , 2 , 1 , 1 , 3
Dist_0394 , 1 , 1 , 0 , 2
Dist_0115 , 2 , 1 , 1 , 3
Dist_0395 , 1 , 1 , 0 , 2
Dist_0116 , 2 , 1 , 1 , 3
Dist_0396 , 1 , 1 , 0 , 2
Dist_0117 , 2 , 1 , 1 , 3
Dist_0397 , 1 , 1 , 0 , 2
Dist_0118 , 2 , 1 , 1 , 3
Dist_0398 , 1 , 1 , 0 , 2
Dist_0119 , 2 , 1 , 1 , 3
Dist_0399 , 1 , 1 , 0 , 2
Dist_0120 , 2 , 1 , 1 , 3
Dist_0400 , 1 , 1 , 0 , 2
Dist_0121 , 2 , 1 , 1 , 3
Dist_0401 , 1 , 1 , 0 , 2
Dist_0122 , 2 , 1 , 1 , 3
Dist_0402 , 1 , 1 , 0 , 2
Dist_0123 , 2 , 1 , 1 , 3
Dist_0403 , 1 , 1 , 0 , 2
Dist_0124 , 2 , 1 , 1 , 3
Dist_0404 , 1 , 1 , 0 , 2
Dist_0125 , 2 , 1 , 1 , 3
Dist_0405 , 1 , 1 , 0 , 2
Dist_0126 , 2 , 1 , 1 , 3
Dist_0406 , 1 , 1 , 0 , 2
Dist_0127 , 2 , 1 , 1 , 3
Dist_0407 , 1 , 1 , 0 , 2
Dist_0128 , 2 , 1 , 1 , 3
Dist_0408 , 1 , 1 , 0 , 2
Dist_0129 , 2 , 1 , 1 , 3
Dist_0409 , 1 , 1 , 0 , 2
Dist_0130 , 2 , 1 , 1 , 3
Dist_0410 , 1 , 1 , 0 , 2
Dist_0131 , 6 , 1 , 5 , 3
Dist_0411 , 1 , 1 , 0 , 2
Dist_0412 , 1 , 1 , 0 , 2
Dist_0413 , 1 , 1 , 0 , 2
Dist_0414 , 1 , 1 , 0 , 2
Dist_0415 , 1 , 1 , 0 , 2
Dist_0132 , 2 , 1 , 1 , 3
Dist_0416 , 1 , 1 , 0 , 2
Dist_0133 , 4 , 1 , 3 , 3
Dist_0417 , 1 , 1 , 0 , 2
Dist_0418 , 1 , 1 , 0 , 2
Dist_0419 , 1 , 1 , 0 , 2
Dist_0134 , 2 , 1 , 1 , 3
Dist_0420 , 1 , 1 , 0 , 2
Dist_0135 , 5 , 1 , 4 , 3
Dist_0421 , 1 , 1 , 0 , 2
Dist_0422 , 1 , 1 , 0 , 2
Dist_0423 , 1 , 1 , 0 , 2
Dist_0424 , 1 , 1 , 0 , 2
Dist_0136 , 2 , 1 , 1 , 3
Dist_0425 , 1 , 1 , 0 , 2
Dist_0137 , 2 , 1 , 1 , 3
Dist_0426 , 1 , 1 , 0 , 2
Dist_0138 , 2 , 1 , 1 , 3
Dist_0427 , 1 , 1 , 0 , 2
Dist_0139 , 2 , 1 , 1 , 3
Dist_0428 , 1 , 1 , 0 , 2
Dist_0140 , 2 , 1 , 1 , 3
Dist_0429 , 1 , 1 , 0 , 2
Dist_0141 , 6 , 1 , 5 , 3
Dist_0430 , 1 , 1 , 0 , 2
Dist_0431 , 1 , 1 , 0 , 2
Dist_0432 , 1 , 1 , 0 , 2
Dist_0433 , 1 , 1 , 0 , 2
Dist_0434 , 1 , 1 , 0 , 2
Dist_0142 , 2 , 1 , 1 , 3
Dist_0435 , 1 , 1 , 0 , 2
Dist_0143 , 4 , 1 , 3 , 3
Dist_0436 , 1 , 1 , 0 , 2
Dist_0437 , 1 , 1 , 0 , 2
Dist_0438 , 1 , 1 , 0 , 2
Dist_0144 , 2 , 1 , 1 , 3
Dist_0439 , 1 , 1 , 0 , 2
Dist_0145 , 5 , 1 , 4 , 3
Dist_0440 , 1 , 1 , 0 , 2
Dist_0441 , 1 , 1 , 0 , 2
Dist_0442 , 1 , 1 , 0 , 2
Dist_0443 , 1 , 1 , 0 , 2
Dist_0146 , 2 , 1 , 1 , 3
Dist_0444 , 1 , 1 , 0 , 2
Dist_0147 , 2 , 1 , 1 , 3
Dist_0445 , 1 , 1 , 0 , 2
Dist_0148 , 2 , 1 , 1 , 3
Dist_0446 , 1 , 1 , 0 , 2
Dist_0149 , 2 , 1 , 1 , 3
Dist_0447 , 1 , 1 , 0 , 2
Dist_0150 , 2 , 1 , 1 , 3
Dist_0448 , 1 , 1 , 0 , 2
Dist_0151 , 2 , 1 , 1 , 3
Dist_0449 , 1 , 1 , 0 , 2
Dist_0152 , 2 , 1 , 1 , 3
Dist_0450 , 1 , 1 , 0 , 2
Dist_0153 , 2 , 1 , 1 , 3
Dist_0451 , 1 , 1 , 0 , 2
Dist_0154 , 2 , 1 , 1 , 3
Dist_0452 , 1 , 1 , 0 , 2
Dist_0155 , 2 , 1 , 1 , 3
Dist_0453 , 1 , 1 , 0 , 2
Dist_0156 , 2 , 1 , 1 , 3
Dist_0454 , 1 , 1 , 0 , 2
Dist_0157 , 2 , 1 , 1 , 3
Dist_0455 , 1 , 1 , 0 , 2
Dist_0158 , 2 , 1 , 1 , 3
Dist_0456 , 1 , 1 , 0 , 2
Dist_0159 , 2 , 1 , 1 , 3
Dist_0457 , 1 , 1 , 0 , 2
Dist_0160 , 2 , 1 , 1 , 3
Dist_0458 , 1 , 1 , 0 , 2
Dist_0161 , 2 , 1 , 1 , 3
Dist_0459 , 1 , 1 , 0 , 2
Dist_0162 , 2 , 1 , 1 , 3
Dist_0460 , 1 , 1 , 0 , 2
Dist_0163 , 2 , 1 , 1 , 3
Dist_0461 , 1 , 1 , 0 , 2
Dist_0164 , 2 , 1 , 1 , 3
Dist_0462 , 1 , 1 , 0 , 2
Dist_0165 , 2 , 1 , 1 , 3
Dist_0463 , 1 , 1 , 0 , 2
Dist_0166 , 2 , 1 , 1 , 3
Dist_0464 , 1 , 1 , 0 , 2
Dist_0167 , 2 , 1 , 1 , 3
Dist_0465 , 1 , 1 , 0 , 2
Dist_0168 , 2 , 1 , 1 , 3
Dist_0466 , 1 , 1 , 0 , 2
Dist_0169 , 2 , 1 , 1 , 3
Dist_0467 , 1 , 1 , 0 , 2
Dist_0170 , 2 , 1 , 1 , 3
Dist_0468 , 1 , 1 , 0 , 2
Dist_0171 , 2 , 1 , 1 , 3
Dist_0469 , 1 , 1 , 0 , 2
Dist_0172 , 2 , 1 , 1 , 3
Dist_0470 , 1 , 1 , 0 , 2
Dist_0173 , 2 , 1 , 1 , 3
Dist_0471 , 1 , 1 , 0 , 2
Dist_0174 , 2 , 1 , 1 , 3
Dist_0472 , 1 , 1 , 0 , 2
Dist_0175 , 2 , 1 , 1 , 3
Dist_0473 , 1 , 1 , 0 , 2
Dist_0176 , 2 , 1 , 1 , 3
Dist_0474 , 1 , 1 , 0 , 2
Dist_0177 , 2 , 1 , 1 , 3
Dist_0475 , 1 , 1 , 0 , 2
Dist_0178 , 2 , 1 , 1 , 3
Dist_0476 , 1 , 1 , 0 , 2
Dist_0179 , 2 , 1 , 1 , 3
Dist_0477 , 1 , 1 , 0 , 2
Dist_0180 , 2 , 1 , 1 , 3
Dist_0478 , 1 , 1 , 0 , 2
Dist_0181 , 2 , 1 , 1 , 3
Dist_0479 , 1 , 1 , 0 , 2
Dist_0182 , 2 , 1 , 1 , 3
Dist_0480 , 1 , 1 , 0 , 2
Dist_0183 , 2 , 1 , 1 , 3
Dist_0481 , 1 , 1 , 0 , 2
Dist_0184 , 2 , 1 , 1 , 3
Dist_0482 , 1 , 1 , 0 , 2
Dist_0185 , 2 , 1 , 1 , 3
Dist_0483 , 1 , 1 , 0 , 2
Dist_0186 , 2 , 1 , 1 , 3
Dist_0484 , 1 , 1 , 0 , 2
Dist_0187 , 4 , 1 , 3 , 3
Dist_0485 , 1 , 1 , 0 , 2
Dist_0486 , 1 , 1 , 0 , 2
Dist_0487 , 1 , 1 , 0 , 2
Dist_0188 , 2 , 1 , 1 , 3
Dist_0488 , 1 , 1 , 0 , 2
Dist_0189 , 5 , 1 , 4 , 3
Dist_0489 , 1 , 1 , 0 , 2
Dist_0490 , 1 , 1 , 0 , 2
Dist_0491 , 1 , 1 , 0 , 2
Dist_0492 , 1 , 1 , 0 , 2
Dist_0190 , 9 , 1 , 8 , 3
Dist_0493 , 1 , 1 , 0 , 2
Dist_0494 , 1 , 1 , 0 , 2
Dist_0495 , 1 , 1 , 0 , 2
Dist_0496 , 1 , 1 , 0 , 2
Dist_0497 , 1 , 1 , 0 , 2
Manuf_0077 , 6 , 1 , 5 , 2
Manuf_0081 , 6 , 1 , 5 , 2
Manuf_0001 , 1 , 0 , 1 , 6
Manuf_0039 , 11 , 6 , 5 , 5
Manuf_0002 , 1 , 0 , 1 , 6
Manuf_0040 , 11 , 6 , 5 , 5
Manuf_0003 , 1 , 0 , 1 , 6
Manuf_0041 , 9 , 4 , 5 , 5
Manuf_0004 , 1 , 0 , 1 , 6
Manuf_0042 , 9 , 4 , 5 , 5
Manuf_0005 , 1 , 0 , 1 , 6
Manuf_0043 , 9 , 4 , 5 , 5
Manuf_0006 , 1 , 0 , 1 , 6
Manuf_0044 , 9 , 4 , 5 , 5
Manuf_0007 , 1 , 0 , 1 , 6
Manuf_0045 , 11 , 6 , 5 , 5
Manuf_0008 , 1 , 0 , 1 , 6
Manuf_0046 , 9 , 4 , 5 , 5
Manuf_0009 , 1 , 0 , 1 , 6
Manuf_0047 , 11 , 6 , 5 , 5
Manuf_0010 , 1 , 0 , 1 , 6
Manuf_0048 , 11 , 6 , 5 , 5
Manuf_0011 , 1 , 0 , 1 , 6
Manuf_0049 , 11 , 6 , 5 , 5
Manuf_0012 , 1 , 0 , 1 , 6
Manuf_0050 , 10 , 5 , 5 , 5
Manuf_0013 , 1 , 0 , 1 , 6
Manuf_0051 , 8 , 3 , 5 , 5
Manuf_0014 , 1 , 0 , 1 , 6
Manuf_0052 , 11 , 6 , 5 , 5
Manuf_0015 , 1 , 0 , 1 , 6
Manuf_0053 , 9 , 4 , 5 , 5
Manuf_0016 , 1 , 0 , 1 , 6
Manuf_0054 , 11 , 6 , 5 , 5
Manuf_0017 , 1 , 0 , 1 , 6
Manuf_0055 , 10 , 5 , 5 , 5
Manuf_0018 , 1 , 0 , 1 , 6
Manuf_0056 , 11 , 6 , 5 , 5
Manuf_0019 , 1 , 0 , 1 , 6
Manuf_0057 , 11 , 6 , 5 , 5
Manuf_0020 , 1 , 0 , 1 , 6
Manuf_0058 , 11 , 6 , 5 , 5
Manuf_0021 , 1 , 0 , 1 , 6
Manuf_0059 , 11 , 6 , 5 , 5
Manuf_0022 , 1 , 0 , 1 , 6
Manuf_0060 , 8 , 3 , 5 , 5
Manuf_0023 , 1 , 0 , 1 , 6
Manuf_0061 , 9 , 4 , 5 , 5
Manuf_0024 , 1 , 0 , 1 , 6
Manuf_0062 , 11 , 6 , 5 , 5
Manuf_0025 , 1 , 0 , 1 , 6
Manuf_0063 , 11 , 6 , 5 , 5
Manuf_0026 , 1 , 0 , 1 , 6
Manuf_0064 , 9 , 4 , 5 , 5
Manuf_0027 , 1 , 0 , 1 , 6
Manuf_0065 , 11 , 6 , 5 , 5
Manuf_0028 , 1 , 0 , 1 , 6
Manuf_0066 , 9 , 4 , 5 , 5
Manuf_0029 , 1 , 0 , 1 , 6
Manuf_0067 , 9 , 4 , 5 , 5
Manuf_0030 , 1 , 0 , 1 , 6
Manuf_0068 , 9 , 4 , 5 , 5
Manuf_0031 , 1 , 0 , 1 , 6
Manuf_0069 , 10 , 5 , 5 , 5
Manuf_0032 , 1 , 0 , 1 , 6
Manuf_0070 , 9 , 4 , 5 , 5
Manuf_0033 , 1 , 0 , 1 , 6
Manuf_0071 , 8 , 3 , 5 , 5
Manuf_0034 , 1 , 0 , 1 , 6
Manuf_0072 , 9 , 4 , 5 , 5
Manuf_0035 , 1 , 0 , 1 , 6
Manuf_0073 , 10 , 5 , 5 , 5
Manuf_0036 , 1 , 0 , 1 , 6
Manuf_0074 , 10 , 5 , 5 , 5
Manuf_0037 , 1 , 0 , 1 , 6
Manuf_0075 , 9 , 4 , 5 , 5
Manuf_0038 , 1 , 0 , 1 , 6
Manuf_0076 , 10 , 5 , 5 , 5
Trans_0108 , 2 , 1 , 1 , 4
Trans_0109 , 2 , 1 , 1 , 4
Trans_0110 , 2 , 1 , 1 , 4
Trans_0111 , 2 , 1 , 1 , 4
Trans_0112 , 2 , 1 , 1 , 4
Trans_0113 , 2 , 1 , 1 , 4
Trans_0114 , 2 , 1 , 1 , 4
Trans_0115 , 2 , 1 , 1 , 4
Trans_0116 , 2 , 1 , 1 , 4
Trans_0117 , 2 , 1 , 1 , 4
Trans_0118 , 2 , 1 , 1 , 4
Trans_0119 , 2 , 1 , 1 , 4
Trans_0120 , 2 , 1 , 1 , 4
Trans_0121 , 2 , 1 , 1 , 4
Trans_0122 , 2 , 1 , 1 , 4
Trans_0123 , 2 , 1 , 1 , 4
Trans_0124 , 2 , 1 , 1 , 4
Trans_0125 , 2 , 1 , 1 , 4
Trans_0126 , 2 , 1 , 1 , 4
Trans_0127 , 2 , 1 , 1 , 4
Trans_0128 , 2 , 1 , 1 , 4
Trans_0129 , 2 , 1 , 1 , 4
Trans_0130 , 2 , 1 , 1 , 4
Trans_0131 , 2 , 1 , 1 , 4
Trans_0132 , 2 , 1 , 1 , 4
