Stage , Degree , In_Edges , Out_Edges , Depth
Retail_0042 , 1 , 1 , 0 , 0
Retail_0043 , 1 , 1 , 0 , 0
Retail_0044 , 1 , 1 , 0 , 0
Retail_0045 , 1 , 1 , 0 , 0
Retail_0046 , 1 , 1 , 0 , 0
Retail_0047 , 1 , 1 , 0 , 0
Retail_0048 , 1 , 1 , 0 , 0
Retail_0049 , 1 , 1 , 0 , 0
Retail_0050 , 1 , 1 , 0 , 0
Retail_0051 , 1 , 1 , 0 , 0
Retail_0052 , 1 , 1 , 0 , 0
Retail_0053 , 1 , 1 , 0 , 0
Retail_0054 , 1 , 1 , 0 , 0
Retail_0055 , 1 , 1 , 0 , 0
Retail_0056 , 1 , 1 , 0 , 0
Retail_0057 , 1 , 1 , 0 , 0
Retail_0058 , 1 , 1 , 0 , 0
Retail_0059 , 1 , 1 , 0 , 0
Retail_0060 , 1 , 1 , 0 , 0
Retail_0061 , 1 , 1 , 0 , 0
Retail_0062 , 1 , 1 , 0 , 0
Retail_0063 , 1 , 1 , 0 , 0
Retail_0064 , 1 , 1 , 0 , 0
Retail_0065 , 1 , 1 , 0 , 0
Retail_0066 , 1 , 1 , 0 , 0
Retail_0067 , 1 , 1 , 0 , 0
Retail_0068 , 1 , 1 , 0 , 0
Retail_0069 , 1 , 1 , 0 , 0
Retail_0070 , 1 , 1 , 0 , 0
Retail_0071 , 1 , 1 , 0 , 0
Retail_0072 , 1 , 1 , 0 , 0
Retail_0073 , 1 , 1 , 0 , 0
Retail_0074 , 1 , 1 , 0 , 0
Retail_0075 , 1 , 1 , 0 , 0
Retail_0076 , 1 , 1 , 0 , 0
Retail_0077 , 1 , 1 , 0 , 0
Retail_0078 , 1 , 1 , 0 , 0
Retail_0079 , 1 , 1 , 0 , 0
Retail_0080 , 1 , 1 , 0 , 0
Retail_0081 , 1 , 1 , 0 , 0
Retail_0082 , 1 , 1 , 0 , 0
Part_0001 , 2 , 0 , 2 , 7
Part_0002 , 2 , 0 , 2 , 7
Part_0003 , 2 , 0 , 2 , 6
Part_0004 , 6 , 0 , 6 , 3
Part_0005 , 3 , 0 , 3 , 3
Part_0006 , 3 , 0 , 3 , 3
Part_0007 , 3 , 0 , 3 , 3
Part_0008 , 3 , 0 , 3 , 3
Part_0009 , 3 , 0 , 3 , 3
Part_0010 , 3 , 0 , 3 , 3
Part_0011 , 3 , 0 , 3 , 3
Part_0012 , 3 , 0 , 3 , 3
Part_0013 , 3 , 0 , 3 , 3
Part_0014 , 6 , 0 , 6 , 3
Part_0015 , 10 , 0 , 10 , 3
Part_0016 , 6 , 0 , 6 , 3
Part_0017 , 6 , 0 , 6 , 3
Part_0018 , 3 , 0 , 3 , 3
Part_0019 , 3 , 0 , 3 , 3
Part_0020 , 3 , 0 , 3 , 3
Part_0021 , 3 , 0 , 3 , 3
Part_0022 , 3 , 0 , 3 , 3
Part_0023 , 6 , 0 , 6 , 3
Part_0024 , 3 , 0 , 3 , 3
Part_0025 , 3 , 0 , 3 , 3
Part_0026 , 3 , 0 , 3 , 3
Part_0027 , 3 , 0 , 3 , 3
Part_0028 , 3 , 0 , 3 , 3
Part_0029 , 3 , 0 , 3 , 3
Part_0030 , 3 , 0 , 3 , 3
Part_0031 , 3 , 0 , 3 , 3
Part_0032 , 2 , 0 , 2 , 3
Part_0033 , 6 , 0 , 6 , 3
Part_0034 , 3 , 0 , 3 , 3
Part_0035 , 3 , 0 , 3 , 3
Part_0036 , 3 , 0 , 3 , 3
Part_0037 , 3 , 0 , 3 , 3
Part_0038 , 3 , 0 , 3 , 3
Part_0039 , 3 , 0 , 3 , 3
Part_0040 , 3 , 0 , 3 , 3
Part_0041 , 3 , 0 , 3 , 3
Part_0042 , 3 , 0 , 3 , 3
Part_0043 , 6 , 0 , 6 , 3
Part_0044 , 6 , 0 , 6 , 3
Part_0045 , 6 , 0 , 6 , 3
Part_0046 , 6 , 0 , 6 , 3
Part_0047 , 6 , 0 , 6 , 3
Part_0048 , 6 , 0 , 6 , 3
Part_0049 , 6 , 0 , 6 , 3
Part_0050 , 3 , 0 , 3 , 3
Part_0051 , 6 , 0 , 6 , 3
Part_0052 , 6 , 0 , 6 , 3
Part_0053 , 6 , 0 , 6 , 3
Part_0054 , 3 , 0 , 3 , 3
Part_0055 , 6 , 0 , 6 , 3
Part_0056 , 3 , 0 , 3 , 3
Part_0057 , 6 , 0 , 6 , 3
Part_0058 , 6 , 0 , 6 , 3
Part_0059 , 3 , 0 , 3 , 3
Part_0060 , 6 , 0 , 6 , 3
Part_0061 , 3 , 0 , 3 , 3
Part_0062 , 10 , 0 , 10 , 3
Part_0063 , 3 , 0 , 3 , 3
Part_0064 , 6 , 0 , 6 , 3
Part_0065 , 7 , 0 , 7 , 3
Part_0066 , 6 , 0 , 6 , 3
Part_0067 , 3 , 0 , 3 , 3
Part_0068 , 3 , 0 , 3 , 3
Part_0069 , 10 , 0 , 10 , 3
Part_0070 , 3 , 0 , 3 , 3
Part_0071 , 3 , 0 , 3 , 3
Part_0072 , 30 , 0 , 30 , 3
Part_0073 , 6 , 0 , 6 , 3
Part_0074 , 6 , 0 , 6 , 3
Part_0075 , 3 , 0 , 3 , 3
Part_0076 , 3 , 0 , 3 , 3
Part_0077 , 3 , 0 , 3 , 3
Part_0078 , 3 , 0 , 3 , 3
Part_0079 , 3 , 0 , 3 , 3
Part_0080 , 3 , 0 , 3 , 3
Part_0081 , 3 , 0 , 3 , 3
Part_0082 , 6 , 0 , 6 , 3
Part_0083 , 6 , 0 , 6 , 3
Part_0084 , 3 , 0 , 3 , 3
Part_0085 , 3 , 0 , 3 , 3
Part_0086 , 6 , 0 , 6 , 3
Part_0087 , 3 , 0 , 3 , 3
Part_0088 , 3 , 0 , 3 , 3
Part_0089 , 3 , 0 , 3 , 3
Part_0090 , 6 , 0 , 6 , 3
Part_0091 , 6 , 0 , 6 , 3
Part_0092 , 3 , 0 , 3 , 3
Part_0093 , 6 , 0 , 6 , 3
Part_0094 , 6 , 0 , 6 , 3
Part_0095 , 6 , 0 , 6 , 3
Part_0096 , 6 , 0 , 6 , 3
Part_0097 , 6 , 0 , 6 , 3
Part_0098 , 3 , 0 , 3 , 3
Part_0099 , 3 , 0 , 3 , 3
Part_0100 , 14 , 0 , 14 , 3
Part_0101 , 3 , 0 , 3 , 3
Part_0102 , 6 , 0 , 6 , 3
Part_0103 , 6 , 0 , 6 , 3
Part_0104 , 3 , 0 , 3 , 3
Part_0105 , 6 , 0 , 6 , 3
Part_0106 , 6 , 0 , 6 , 3
Part_0107 , 6 , 0 , 6 , 3
Part_0108 , 6 , 0 , 6 , 3
Part_0109 , 3 , 0 , 3 , 3
Part_0110 , 6 , 0 , 6 , 3
Part_0111 , 3 , 0 , 3 , 3
Part_0112 , 3 , 0 , 3 , 3
Part_0113 , 6 , 0 , 6 , 3
Part_0114 , 3 , 0 , 3 , 3
Part_0115 , 3 , 0 , 3 , 3
Part_0116 , 3 , 0 , 3 , 3
Part_0117 , 3 , 0 , 3 , 3
Part_0118 , 3 , 0 , 3 , 3
Part_0119 , 3 , 0 , 3 , 3
Part_0120 , 3 , 0 , 3 , 3
Part_0121 , 3 , 0 , 3 , 3
Part_0122 , 2 , 0 , 2 , 3
Part_0123 , 2 , 0 , 2 , 3
Part_0124 , 2 , 0 , 2 , 3
Part_0125 , 6 , 0 , 6 , 3
Part_0126 , 6 , 0 , 6 , 3
Part_0127 , 6 , 0 , 6 , 3
Part_0128 , 6 , 0 , 6 , 3
Part_0129 , 6 , 0 , 6 , 3
Part_0130 , 6 , 0 , 6 , 3
Part_0131 , 6 , 0 , 6 , 3
Part_0132 , 6 , 0 , 6 , 3
Part_0133 , 6 , 0 , 6 , 3
Part_0134 , 6 , 0 , 6 , 3
Part_0135 , 6 , 0 , 6 , 3
Part_0136 , 6 , 0 , 6 , 3
Part_0137 , 3 , 0 , 3 , 3
Part_0138 , 6 , 0 , 6 , 3
Part_0139 , 6 , 0 , 6 , 3
Part_0140 , 6 , 0 , 6 , 3
Part_0141 , 3 , 0 , 3 , 3
Part_0142 , 3 , 0 , 3 , 3
Part_0143 , 3 , 0 , 3 , 3
Part_0144 , 3 , 0 , 3 , 3
Part_0145 , 3 , 0 , 3 , 3
Part_0146 , 3 , 0 , 3 , 3
Part_0147 , 6 , 0 , 6 , 3
Part_0148 , 3 , 0 , 3 , 3
Part_0149 , 3 , 0 , 3 , 3
Part_0150 , 3 , 0 , 3 , 3
Part_0151 , 3 , 0 , 3 , 3
Part_0152 , 3 , 0 , 3 , 3
Part_0153 , 3 , 0 , 3 , 3
Part_0154 , 3 , 0 , 3 , 3
Part_0155 , 3 , 0 , 3 , 3
Part_0156 , 3 , 0 , 3 , 3
Part_0157 , 3 , 0 , 3 , 3
Part_0158 , 6 , 0 , 6 , 3
Part_0159 , 3 , 0 , 3 , 3
Part_0160 , 3 , 0 , 3 , 3
Part_0161 , 3 , 0 , 3 , 3
Part_0162 , 3 , 0 , 3 , 3
Part_0163 , 3 , 0 , 3 , 3
Part_0164 , 3 , 0 , 3 , 3
Part_0165 , 3 , 0 , 3 , 3
Part_0166 , 6 , 0 , 6 , 3
Part_0167 , 3 , 0 , 3 , 3
Part_0168 , 6 , 0 , 6 , 3
Part_0169 , 6 , 0 , 6 , 3
Part_0170 , 6 , 0 , 6 , 3
Part_0171 , 6 , 0 , 6 , 3
Part_0172 , 6 , 0 , 6 , 3
Part_0173 , 6 , 0 , 6 , 3
Part_0174 , 3 , 0 , 3 , 3
Part_0175 , 3 , 0 , 3 , 3
Part_0176 , 3 , 0 , 3 , 3
Part_0177 , 4 , 0 , 4 , 3
Part_0178 , 3 , 0 , 3 , 3
Part_0179 , 3 , 0 , 3 , 3
Part_0180 , 3 , 0 , 3 , 3
Part_0181 , 3 , 0 , 3 , 3
Part_0182 , 3 , 0 , 3 , 3
Part_0183 , 3 , 0 , 3 , 3
Part_0184 , 6 , 0 , 6 , 3
Part_0185 , 6 , 0 , 6 , 3
Part_0186 , 2 , 0 , 2 , 3
Part_0187 , 2 , 0 , 2 , 3
Part_0188 , 3 , 0 , 3 , 3
Part_0189 , 3 , 0 , 3 , 3
Part_0190 , 5 , 0 , 5 , 3
Part_0191 , 6 , 0 , 6 , 3
Part_0192 , 6 , 0 , 6 , 3
Part_0193 , 6 , 0 , 6 , 3
Part_0194 , 6 , 0 , 6 , 3
Part_0195 , 6 , 0 , 6 , 3
Part_0196 , 3 , 0 , 3 , 3
Part_0197 , 3 , 0 , 3 , 3
Part_0198 , 3 , 0 , 3 , 3
Part_0199 , 3 , 0 , 3 , 3
Part_0200 , 6 , 0 , 6 , 3
Part_0201 , 6 , 0 , 6 , 3
Part_0202 , 3 , 0 , 3 , 3
Part_0203 , 3 , 0 , 3 , 3
Part_0204 , 22 , 0 , 22 , 3
Retail_0001 , 1 , 1 , 0 , 2
Retail_0002 , 6 , 6 , 0 , 2
Part_0205 , 27 , 0 , 27 , 3
Part_0206 , 4 , 0 , 4 , 3
Part_0207 , 4 , 0 , 4 , 3
Part_0208 , 4 , 0 , 4 , 3
Part_0209 , 34 , 0 , 34 , 3
Part_0210 , 4 , 0 , 4 , 3
Part_0211 , 21 , 0 , 21 , 3
Part_0212 , 4 , 0 , 4 , 3
Part_0213 , 4 , 0 , 4 , 3
Part_0214 , 4 , 0 , 4 , 3
Part_0215 , 4 , 0 , 4 , 3
Part_0216 , 4 , 0 , 4 , 3
Part_0217 , 19 , 0 , 19 , 3
Part_0218 , 4 , 0 , 4 , 3
Part_0219 , 2 , 0 , 2 , 3
Part_0220 , 4 , 0 , 4 , 3
Part_0221 , 2 , 0 , 2 , 3
Part_0222 , 2 , 0 , 2 , 3
Part_0223 , 29 , 0 , 29 , 3
Retail_0003 , 9 , 9 , 0 , 2
Retail_0004 , 10 , 10 , 0 , 2
Retail_0005 , 8 , 8 , 0 , 2
Retail_0006 , 10 , 10 , 0 , 2
Retail_0007 , 8 , 8 , 0 , 2
Retail_0008 , 10 , 10 , 0 , 2
Retail_0009 , 10 , 10 , 0 , 2
Retail_0012 , 8 , 8 , 0 , 2
Retail_0013 , 10 , 10 , 0 , 2
Retail_0014 , 10 , 10 , 0 , 2
Part_0224 , 25 , 0 , 25 , 3
Retail_0010 , 8 , 8 , 0 , 2
Retail_0011 , 8 , 8 , 0 , 2
Retail_0015 , 7 , 7 , 0 , 2
Part_0225 , 25 , 0 , 25 , 3
Part_0226 , 19 , 0 , 19 , 3
Part_0227 , 25 , 0 , 25 , 3
Part_0228 , 25 , 0 , 25 , 3
Part_0229 , 20 , 0 , 20 , 3
Part_0230 , 25 , 0 , 25 , 3
Part_0231 , 22 , 0 , 22 , 3
Part_0232 , 12 , 0 , 12 , 3
Part_0233 , 15 , 0 , 15 , 3
Part_0234 , 12 , 0 , 12 , 3
Part_0235 , 20 , 0 , 20 , 3
Part_0236 , 12 , 0 , 12 , 3
Part_0237 , 6 , 0 , 6 , 3
Part_0238 , 12 , 0 , 12 , 3
Part_0239 , 12 , 0 , 12 , 3
Part_0240 , 12 , 0 , 12 , 3
Part_0241 , 12 , 0 , 12 , 3
Part_0242 , 12 , 0 , 12 , 3
Part_0243 , 9 , 0 , 9 , 3
Part_0244 , 2 , 0 , 2 , 3
Part_0245 , 1 , 0 , 1 , 3
Part_0246 , 2 , 0 , 2 , 3
Part_0247 , 4 , 0 , 4 , 3
Part_0248 , 4 , 0 , 4 , 3
Part_0249 , 2 , 0 , 2 , 3
Part_0250 , 2 , 0 , 2 , 3
Part_0251 , 2 , 0 , 2 , 3
Part_0252 , 2 , 0 , 2 , 3
Part_0253 , 2 , 0 , 2 , 3
Part_0254 , 7 , 0 , 7 , 3
Part_0255 , 8 , 0 , 8 , 3
Part_0256 , 5 , 0 , 5 , 3
Part_0257 , 4 , 0 , 4 , 3
Part_0258 , 2 , 0 , 2 , 3
Part_0259 , 4 , 0 , 4 , 3
Part_0260 , 1 , 0 , 1 , 3
Part_0261 , 7 , 0 , 7 , 3
Part_0262 , 2 , 0 , 2 , 3
Part_0263 , 2 , 0 , 2 , 3
Part_0264 , 4 , 0 , 4 , 3
Part_0265 , 4 , 0 , 4 , 3
Part_0266 , 4 , 0 , 4 , 3
Part_0267 , 4 , 0 , 4 , 3
Part_0268 , 4 , 0 , 4 , 3
Part_0269 , 4 , 0 , 4 , 3
Part_0270 , 2 , 0 , 2 , 3
Part_0271 , 4 , 0 , 4 , 3
Part_0272 , 4 , 0 , 4 , 3
Part_0273 , 2 , 0 , 2 , 3
Part_0274 , 2 , 0 , 2 , 3
Part_0275 , 4 , 0 , 4 , 3
Part_0276 , 6 , 0 , 6 , 3
Part_0277 , 4 , 0 , 4 , 3
Part_0278 , 4 , 0 , 4 , 3
Part_0279 , 11 , 0 , 11 , 3
Part_0280 , 11 , 0 , 11 , 3
Part_0281 , 3 , 0 , 3 , 3
Part_0282 , 3 , 0 , 3 , 3
Part_0283 , 11 , 0 , 11 , 3
Part_0284 , 3 , 0 , 3 , 3
Part_0285 , 3 , 0 , 3 , 3
Part_0286 , 11 , 0 , 11 , 3
Part_0287 , 3 , 0 , 3 , 3
Part_0288 , 3 , 0 , 3 , 3
Part_0289 , 11 , 0 , 11 , 3
Part_0290 , 11 , 0 , 11 , 3
Part_0291 , 3 , 0 , 3 , 3
Part_0292 , 3 , 0 , 3 , 3
Part_0293 , 11 , 0 , 11 , 3
Part_0294 , 11 , 0 , 11 , 3
Part_0295 , 9 , 0 , 9 , 3
Part_0296 , 11 , 0 , 11 , 3
Part_0297 , 3 , 0 , 3 , 3
Part_0298 , 3 , 0 , 3 , 3
Part_0299 , 3 , 0 , 3 , 3
Part_0300 , 3 , 0 , 3 , 3
Part_0301 , 3 , 0 , 3 , 3
Part_0302 , 3 , 0 , 3 , 3
Part_0303 , 3 , 0 , 3 , 3
Part_0304 , 3 , 0 , 3 , 3
Part_0305 , 11 , 0 , 11 , 3
Part_0306 , 10 , 0 , 10 , 3
Part_0307 , 3 , 0 , 3 , 3
Part_0308 , 3 , 0 , 3 , 3
Part_0309 , 3 , 0 , 3 , 3
Part_0310 , 3 , 0 , 3 , 3
Part_0311 , 3 , 0 , 3 , 3
Part_0312 , 3 , 0 , 3 , 3
Part_0313 , 3 , 0 , 3 , 3
Part_0314 , 3 , 0 , 3 , 3
Part_0315 , 3 , 0 , 3 , 3
Part_0316 , 3 , 0 , 3 , 3
Part_0317 , 3 , 0 , 3 , 3
Part_0318 , 3 , 0 , 3 , 3
Part_0319 , 3 , 0 , 3 , 3
Part_0320 , 3 , 0 , 3 , 3
Part_0321 , 3 , 0 , 3 , 3
Part_0322 , 3 , 0 , 3 , 3
Part_0323 , 3 , 0 , 3 , 3
Part_0324 , 3 , 0 , 3 , 3
Part_0325 , 3 , 0 , 3 , 3
Part_0326 , 3 , 0 , 3 , 3
Part_0327 , 3 , 0 , 3 , 3
Part_0328 , 3 , 0 , 3 , 3
Part_0329 , 3 , 0 , 3 , 3
Part_0330 , 3 , 0 , 3 , 3
Part_0331 , 3 , 0 , 3 , 3
Part_0332 , 3 , 0 , 3 , 3
Part_0333 , 3 , 0 , 3 , 3
Part_0334 , 3 , 0 , 3 , 3
Part_0335 , 3 , 0 , 3 , 3
Part_0336 , 3 , 0 , 3 , 3
Part_0337 , 3 , 0 , 3 , 3
Part_0338 , 3 , 0 , 3 , 3
Part_0339 , 3 , 0 , 3 , 3
Part_0340 , 3 , 0 , 3 , 3
Part_0341 , 3 , 0 , 3 , 3
Part_0342 , 3 , 0 , 3 , 3
Part_0343 , 3 , 0 , 3 , 3
Part_0344 , 3 , 0 , 3 , 3
Part_0345 , 3 , 0 , 3 , 3
Part_0346 , 3 , 0 , 3 , 3
Part_0347 , 3 , 0 , 3 , 3
Part_0348 , 3 , 0 , 3 , 3
Part_0349 , 3 , 0 , 3 , 3
Part_0350 , 3 , 0 , 3 , 3
Part_0351 , 3 , 0 , 3 , 3
Part_0352 , 3 , 0 , 3 , 3
Part_0353 , 3 , 0 , 3 , 3
Part_0354 , 3 , 0 , 3 , 3
Part_0355 , 3 , 0 , 3 , 3
Part_0356 , 3 , 0 , 3 , 3
Part_0357 , 3 , 0 , 3 , 3
Part_0358 , 3 , 0 , 3 , 3
Part_0359 , 3 , 0 , 3 , 3
Part_0360 , 3 , 0 , 3 , 3
Part_0361 , 3 , 0 , 3 , 3
Part_0362 , 3 , 0 , 3 , 3
Part_0363 , 3 , 0 , 3 , 3
Part_0364 , 3 , 0 , 3 , 3
Part_0365 , 3 , 0 , 3 , 3
Part_0366 , 3 , 0 , 3 , 3
Part_0367 , 3 , 0 , 3 , 3
Part_0368 , 3 , 0 , 3 , 3
Part_0369 , 3 , 0 , 3 , 3
Part_0370 , 2 , 0 , 2 , 3
Part_0371 , 2 , 0 , 2 , 3
Part_0372 , 13 , 0 , 13 , 3
Part_0373 , 2 , 0 , 2 , 3
Part_0374 , 3 , 0 , 3 , 3
Part_0375 , 2 , 0 , 2 , 3
Part_0376 , 3 , 0 , 3 , 3
Part_0377 , 8 , 0 , 8 , 3
Part_0378 , 8 , 0 , 8 , 3
Part_0379 , 8 , 0 , 8 , 3
Part_0380 , 4 , 0 , 4 , 3
Part_0381 , 8 , 0 , 8 , 3
Part_0382 , 8 , 0 , 8 , 3
Part_0383 , 8 , 0 , 8 , 3
Part_0384 , 8 , 0 , 8 , 3
Part_0385 , 8 , 0 , 8 , 3
Part_0386 , 8 , 0 , 8 , 3
Part_0387 , 4 , 0 , 4 , 3
Part_0388 , 8 , 0 , 8 , 3
Part_0389 , 8 , 0 , 8 , 3
Part_0390 , 4 , 0 , 4 , 3
Part_0391 , 8 , 0 , 8 , 3
Part_0392 , 8 , 0 , 8 , 3
Part_0393 , 6 , 0 , 6 , 3
Part_0394 , 6 , 0 , 6 , 3
Part_0395 , 4 , 0 , 4 , 3
Part_0396 , 2 , 0 , 2 , 3
Part_0397 , 2 , 0 , 2 , 3
Part_0398 , 13 , 0 , 13 , 3
