Stage , Degree , In_Edges , Out_Edges , Depth
Part_0088 , 4 , 0 , 4 , 3
Part_0089 , 7 , 0 , 7 , 3
Part_0090 , 7 , 0 , 7 , 3
Part_0091 , 7 , 0 , 7 , 3
Part_0092 , 7 , 0 , 7 , 3
Part_0093 , 7 , 0 , 7 , 3
Part_0094 , 6 , 0 , 6 , 3
Part_0095 , 4 , 0 , 4 , 3
Part_0096 , 6 , 0 , 6 , 3
Part_0097 , 7 , 0 , 7 , 3
Part_0098 , 5 , 0 , 5 , 3
Part_0099 , 3 , 0 , 3 , 3
Part_0100 , 1 , 0 , 1 , 3
Part_0101 , 3 , 0 , 3 , 3
Part_0102 , 3 , 0 , 3 , 3
Part_0103 , 2 , 0 , 2 , 3
Part_0104 , 1 , 0 , 1 , 3
Part_0105 , 3 , 0 , 3 , 3
Part_0106 , 7 , 0 , 7 , 3
Part_0107 , 2 , 0 , 2 , 3
Part_0108 , 3 , 0 , 3 , 3
Part_0109 , 3 , 0 , 3 , 3
Part_0110 , 3 , 0 , 3 , 3
Part_0111 , 3 , 0 , 3 , 3
Part_0112 , 7 , 0 , 7 , 3
Part_0113 , 2 , 0 , 2 , 3
Part_0114 , 2 , 0 , 2 , 3
Part_0115 , 7 , 0 , 7 , 3
Part_0116 , 1 , 0 , 1 , 3
Part_0117 , 1 , 0 , 1 , 3
Part_0118 , 1 , 0 , 1 , 3
Part_0119 , 1 , 0 , 1 , 3
Part_0120 , 1 , 0 , 1 , 3
Part_0121 , 2 , 0 , 2 , 3
Part_0122 , 1 , 0 , 1 , 3
Part_0123 , 1 , 0 , 1 , 3
Part_0124 , 4 , 0 , 4 , 3
Part_0125 , 4 , 0 , 4 , 3
Part_0126 , 4 , 0 , 4 , 3
Part_0127 , 2 , 0 , 2 , 3
Part_0128 , 1 , 0 , 1 , 3
Part_0129 , 2 , 0 , 2 , 3
Part_0130 , 1 , 0 , 1 , 3
Part_0131 , 1 , 0 , 1 , 3
Part_0132 , 1 , 0 , 1 , 3
Part_0133 , 1 , 0 , 1 , 3
Part_0134 , 1 , 0 , 1 , 3
Part_0135 , 1 , 0 , 1 , 3
Part_0136 , 1 , 0 , 1 , 3
Part_0137 , 4 , 0 , 4 , 3
Part_0138 , 4 , 0 , 4 , 3
Part_0139 , 1 , 0 , 1 , 3
Part_0140 , 1 , 0 , 1 , 3
Part_0141 , 1 , 0 , 1 , 3
Part_0142 , 2 , 0 , 2 , 3
Part_0143 , 1 , 0 , 1 , 3
Part_0144 , 1 , 0 , 1 , 3
Part_0145 , 4 , 0 , 4 , 3
Part_0146 , 1 , 0 , 1 , 3
Part_0147 , 1 , 0 , 1 , 3
Part_0148 , 1 , 0 , 1 , 3
Part_0149 , 1 , 0 , 1 , 3
Part_0150 , 4 , 0 , 4 , 3
Part_0151 , 2 , 0 , 2 , 3
Part_0152 , 3 , 0 , 3 , 3
Part_0153 , 4 , 0 , 4 , 3
Part_0154 , 4 , 0 , 4 , 3
Part_0155 , 4 , 0 , 4 , 3
Part_0156 , 4 , 0 , 4 , 3
Part_0157 , 4 , 0 , 4 , 3
Part_0158 , 1 , 0 , 1 , 3
Part_0159 , 1 , 0 , 1 , 3
Part_0160 , 1 , 0 , 1 , 3
Part_0161 , 1 , 0 , 1 , 3
Part_0162 , 1 , 0 , 1 , 3
Part_0163 , 1 , 0 , 1 , 3
Part_0164 , 1 , 0 , 1 , 3
Part_0165 , 1 , 0 , 1 , 3
Part_0166 , 1 , 0 , 1 , 3
Part_0167 , 1 , 0 , 1 , 3
Part_0168 , 4 , 0 , 4 , 3
Part_0169 , 1 , 0 , 1 , 3
Part_0170 , 1 , 0 , 1 , 3
Part_0171 , 1 , 0 , 1 , 3
Part_0172 , 1 , 0 , 1 , 3
Part_0173 , 1 , 0 , 1 , 3
Part_0174 , 1 , 0 , 1 , 3
Part_0175 , 1 , 0 , 1 , 3
Part_0176 , 1 , 0 , 1 , 3
Part_0177 , 3 , 0 , 3 , 3
Part_0178 , 1 , 0 , 1 , 3
Part_0179 , 1 , 0 , 1 , 3
Part_0180 , 1 , 0 , 1 , 3
Part_0181 , 1 , 0 , 1 , 3
Part_0182 , 1 , 0 , 1 , 3
Part_0183 , 1 , 0 , 1 , 3
Part_0184 , 1 , 0 , 1 , 3
Part_0185 , 1 , 0 , 1 , 3
Part_0186 , 3 , 0 , 3 , 3
Part_0187 , 1 , 0 , 1 , 3
Part_0188 , 1 , 0 , 1 , 3
Part_0189 , 1 , 0 , 1 , 3
Part_0190 , 3 , 0 , 3 , 3
Part_0191 , 3 , 0 , 3 , 3
Part_0192 , 1 , 0 , 1 , 3
Part_0193 , 1 , 0 , 1 , 3
Part_0194 , 1 , 0 , 1 , 3
Part_0195 , 1 , 0 , 1 , 3
Part_0196 , 1 , 0 , 1 , 3
Part_0197 , 1 , 0 , 1 , 3
Part_0198 , 1 , 0 , 1 , 3
Part_0199 , 1 , 0 , 1 , 3
Part_0200 , 1 , 0 , 1 , 3
Part_0201 , 1 , 0 , 1 , 3
Part_0202 , 2 , 0 , 2 , 3
Part_0203 , 2 , 0 , 2 , 3
Part_0204 , 2 , 0 , 2 , 3
Part_0205 , 2 , 0 , 2 , 3
Part_0206 , 2 , 0 , 2 , 3
Part_0207 , 1 , 0 , 1 , 3
Part_0208 , 1 , 0 , 1 , 3
Part_0209 , 1 , 0 , 1 , 3
Part_0210 , 1 , 0 , 1 , 3
Part_0211 , 1 , 0 , 1 , 3
Part_0212 , 1 , 0 , 1 , 3
Part_0213 , 1 , 0 , 1 , 3
Part_0214 , 1 , 0 , 1 , 3
Part_0215 , 1 , 0 , 1 , 3
Part_0216 , 1 , 0 , 1 , 3
Part_0217 , 1 , 0 , 1 , 3
Part_0218 , 1 , 0 , 1 , 3
Part_0219 , 1 , 0 , 1 , 3
Part_0220 , 1 , 0 , 1 , 3
Part_0221 , 1 , 0 , 1 , 3
Part_0222 , 1 , 0 , 1 , 3
Part_0223 , 1 , 0 , 1 , 3
Part_0224 , 1 , 0 , 1 , 3
Part_0225 , 1 , 0 , 1 , 3
Part_0226 , 1 , 0 , 1 , 3
Part_0227 , 1 , 0 , 1 , 3
Part_0228 , 1 , 0 , 1 , 3
Part_0229 , 1 , 0 , 1 , 3
Part_0230 , 1 , 0 , 1 , 3
Part_0231 , 1 , 0 , 1 , 3
Part_0232 , 1 , 0 , 1 , 3
Part_0233 , 1 , 0 , 1 , 3
Part_0234 , 1 , 0 , 1 , 3
Part_0235 , 1 , 0 , 1 , 3
Part_0236 , 1 , 0 , 1 , 3
Part_0237 , 1 , 0 , 1 , 3
Part_0238 , 1 , 0 , 1 , 3
Part_0239 , 1 , 0 , 1 , 3
Part_0240 , 1 , 0 , 1 , 3
Part_0241 , 1 , 0 , 1 , 3
Part_0242 , 1 , 0 , 1 , 3
Part_0243 , 1 , 0 , 1 , 3
Part_0244 , 1 , 0 , 1 , 3
Part_0245 , 2 , 0 , 2 , 3
Part_0246 , 1 , 0 , 1 , 3
Part_0247 , 1 , 0 , 1 , 3
Part_0248 , 1 , 0 , 1 , 3
Part_0249 , 1 , 0 , 1 , 3
Part_0250 , 1 , 0 , 1 , 3
Part_0251 , 1 , 0 , 1 , 3
Part_0252 , 1 , 0 , 1 , 3
Part_0253 , 1 , 0 , 1 , 3
Part_0254 , 1 , 0 , 1 , 3
Part_0255 , 1 , 0 , 1 , 3
Part_0256 , 1 , 0 , 1 , 3
Part_0257 , 1 , 0 , 1 , 3
Part_0258 , 1 , 0 , 1 , 3
Part_0261 , 1 , 0 , 1 , 3
Part_0262 , 1 , 0 , 1 , 3
Part_0263 , 1 , 0 , 1 , 3
Part_0264 , 1 , 0 , 1 , 3
Part_0265 , 1 , 0 , 1 , 3
Part_0266 , 1 , 0 , 1 , 3
Part_0267 , 1 , 0 , 1 , 3
Part_0268 , 1 , 0 , 1 , 3
Part_0269 , 1 , 0 , 1 , 3
Part_0270 , 1 , 0 , 1 , 3
Part_0271 , 1 , 0 , 1 , 3
Part_0272 , 1 , 0 , 1 , 3
Part_0273 , 1 , 0 , 1 , 3
Part_0274 , 1 , 0 , 1 , 3
Part_0275 , 2 , 0 , 2 , 3
Part_0276 , 2 , 0 , 2 , 3
Part_0277 , 1 , 0 , 1 , 3
Part_0278 , 1 , 0 , 1 , 3
Part_0279 , 2 , 0 , 2 , 3
Part_0280 , 1 , 0 , 1 , 3
Part_0281 , 1 , 0 , 1 , 3
Part_0282 , 1 , 0 , 1 , 3
Part_0283 , 1 , 0 , 1 , 3
Part_0284 , 1 , 0 , 1 , 3
Part_0285 , 1 , 0 , 1 , 3
Part_0286 , 1 , 0 , 1 , 3
Part_0287 , 1 , 0 , 1 , 3
Part_0288 , 1 , 0 , 1 , 3
Part_0289 , 1 , 0 , 1 , 3
Part_0290 , 1 , 0 , 1 , 3
Part_0291 , 1 , 0 , 1 , 3
Part_0292 , 1 , 0 , 1 , 3
Part_0293 , 1 , 0 , 1 , 3
Part_0294 , 1 , 0 , 1 , 3
Part_0295 , 1 , 0 , 1 , 3
Part_0296 , 1 , 0 , 1 , 3
Part_0297 , 1 , 0 , 1 , 3
Part_0298 , 1 , 0 , 1 , 3
Part_0299 , 1 , 0 , 1 , 3
Part_0300 , 1 , 0 , 1 , 3
Part_0301 , 1 , 0 , 1 , 3
Part_0302 , 1 , 0 , 1 , 3
Part_0303 , 1 , 0 , 1 , 3
Part_0304 , 1 , 0 , 1 , 3
Part_0305 , 1 , 0 , 1 , 3
Part_0306 , 1 , 0 , 1 , 3
Part_0307 , 1 , 0 , 1 , 3
Part_0308 , 1 , 0 , 1 , 3
Part_0309 , 1 , 0 , 1 , 3
Part_0310 , 1 , 0 , 1 , 3
Part_0311 , 1 , 0 , 1 , 3
Part_0312 , 1 , 0 , 1 , 3
Part_0313 , 1 , 0 , 1 , 3
Part_0314 , 1 , 0 , 1 , 3
Part_0315 , 1 , 0 , 1 , 3
Part_0316 , 1 , 0 , 1 , 3
Part_0317 , 1 , 0 , 1 , 3
Part_0318 , 1 , 0 , 1 , 3
Part_0319 , 1 , 0 , 1 , 3
Part_0320 , 1 , 0 , 1 , 3
Part_0321 , 1 , 0 , 1 , 3
Part_0322 , 1 , 0 , 1 , 3
Part_0323 , 1 , 0 , 1 , 3
Part_0324 , 1 , 0 , 1 , 3
Part_0325 , 1 , 0 , 1 , 3
Part_0326 , 1 , 0 , 1 , 3
Part_0327 , 1 , 0 , 1 , 3
Part_0328 , 1 , 0 , 1 , 3
Part_0329 , 1 , 0 , 1 , 3
Part_0330 , 1 , 0 , 1 , 3
Part_0331 , 1 , 0 , 1 , 3
Part_0332 , 1 , 0 , 1 , 3
Part_0333 , 1 , 0 , 1 , 3
Part_0334 , 1 , 0 , 1 , 3
Part_0335 , 1 , 0 , 1 , 3
Part_0336 , 1 , 0 , 1 , 3
Part_0337 , 1 , 0 , 1 , 3
Part_0338 , 1 , 0 , 1 , 3
Part_0339 , 1 , 0 , 1 , 3
Part_0340 , 1 , 0 , 1 , 3
Part_0341 , 1 , 0 , 1 , 3
Part_0342 , 1 , 0 , 1 , 3
Part_0343 , 1 , 0 , 1 , 3
Part_0344 , 1 , 0 , 1 , 3
Part_0345 , 1 , 0 , 1 , 3
Part_0346 , 1 , 0 , 1 , 3
Part_0347 , 1 , 0 , 1 , 3
Part_0348 , 1 , 0 , 1 , 3
Part_0349 , 1 , 0 , 1 , 3
Part_0350 , 1 , 0 , 1 , 3
Part_0351 , 1 , 0 , 1 , 3
Part_0352 , 1 , 0 , 1 , 3
Part_0353 , 1 , 0 , 1 , 3
Part_0354 , 1 , 0 , 1 , 3
Part_0355 , 1 , 0 , 1 , 3
Part_0356 , 1 , 0 , 1 , 3
Part_0357 , 1 , 0 , 1 , 3
Part_0358 , 1 , 0 , 1 , 3
Part_0359 , 1 , 0 , 1 , 3
Part_0360 , 1 , 0 , 1 , 3
Part_0361 , 1 , 0 , 1 , 3
Part_0362 , 1 , 0 , 1 , 3
Part_0363 , 1 , 0 , 1 , 3
Part_0364 , 1 , 0 , 1 , 3
Part_0365 , 1 , 0 , 1 , 3
Part_0366 , 1 , 0 , 1 , 3
Part_0367 , 1 , 0 , 1 , 3
Part_0368 , 1 , 0 , 1 , 3
Part_0369 , 1 , 0 , 1 , 3
Part_0370 , 1 , 0 , 1 , 3
Part_0371 , 1 , 0 , 1 , 3
Part_0372 , 1 , 0 , 1 , 3
Part_0373 , 1 , 0 , 1 , 3
Part_0374 , 1 , 0 , 1 , 3
Part_0375 , 1 , 0 , 1 , 3
Part_0376 , 1 , 0 , 1 , 3
Part_0377 , 1 , 0 , 1 , 3
Part_0378 , 4 , 0 , 4 , 2
Part_0379 , 1 , 0 , 1 , 3
Part_0380 , 4 , 0 , 4 , 2
Part_0381 , 12 , 0 , 12 , 2
Part_0382 , 1 , 0 , 1 , 2
Part_0383 , 11 , 0 , 11 , 2
Part_0384 , 8 , 0 , 8 , 2
Part_0385 , 2 , 0 , 2 , 2
Part_0386 , 6 , 0 , 6 , 2
Part_0387 , 4 , 0 , 4 , 2
Part_0388 , 2 , 0 , 2 , 2
Part_0389 , 6 , 0 , 6 , 2
Part_0390 , 6 , 0 , 6 , 2
Part_0391 , 2 , 0 , 2 , 2
Part_0392 , 4 , 0 , 4 , 2
Part_0393 , 1 , 0 , 1 , 2
Part_0394 , 4 , 0 , 4 , 2
Part_0395 , 1 , 0 , 1 , 2
Part_0396 , 1 , 0 , 1 , 2
Part_0397 , 1 , 0 , 1 , 2
Part_0398 , 1 , 0 , 1 , 2
Part_0399 , 1 , 0 , 1 , 2
Part_0400 , 1 , 0 , 1 , 2
Part_0401 , 1 , 0 , 1 , 2
Part_0402 , 1 , 0 , 1 , 2
Part_0403 , 1 , 0 , 1 , 2
Part_0404 , 1 , 0 , 1 , 2
Part_0405 , 1 , 0 , 1 , 2
Part_0406 , 1 , 0 , 1 , 2
Part_0407 , 1 , 0 , 1 , 2
Part_0408 , 1 , 0 , 1 , 2
Part_0409 , 1 , 0 , 1 , 2
Part_0410 , 1 , 0 , 1 , 2
Part_0411 , 1 , 0 , 1 , 2
Part_0412 , 1 , 0 , 1 , 2
Part_0413 , 1 , 0 , 1 , 2
Part_0414 , 1 , 0 , 1 , 2
Part_0415 , 1 , 0 , 1 , 2
Part_0416 , 1 , 0 , 1 , 2
Part_0417 , 1 , 0 , 1 , 2
Part_0418 , 1 , 0 , 1 , 2
Part_0419 , 1 , 0 , 1 , 2
Part_0420 , 1 , 0 , 1 , 2
