Stage , Degree , In_Edges , Out_Edges , Depth
Retail_0133 , 1 , 1 , 0 , 0
Manuf_0046 , 18 , 4 , 14 , 1
Retail_0134 , 1 , 1 , 0 , 0
Retail_0135 , 1 , 1 , 0 , 0
Retail_0136 , 1 , 1 , 0 , 0
Retail_0137 , 1 , 1 , 0 , 0
Retail_0138 , 1 , 1 , 0 , 0
Retail_0139 , 1 , 1 , 0 , 0
Retail_0140 , 1 , 1 , 0 , 0
Retail_0141 , 1 , 1 , 0 , 0
Retail_0142 , 1 , 1 , 0 , 0
Retail_0143 , 1 , 1 , 0 , 0
Retail_0144 , 1 , 1 , 0 , 0
Retail_0145 , 1 , 1 , 0 , 0
Retail_0146 , 1 , 1 , 0 , 0
Retail_0147 , 1 , 1 , 0 , 0
Manuf_0047 , 10 , 4 , 6 , 1
Retail_0148 , 1 , 1 , 0 , 0
Retail_0149 , 1 , 1 , 0 , 0
Retail_0150 , 1 , 1 , 0 , 0
Retail_0151 , 1 , 1 , 0 , 0
Retail_0152 , 1 , 1 , 0 , 0
Retail_0153 , 1 , 1 , 0 , 0
Manuf_0048 , 22 , 4 , 18 , 1
Retail_0154 , 1 , 1 , 0 , 0
Retail_0155 , 1 , 1 , 0 , 0
Retail_0156 , 1 , 1 , 0 , 0
Retail_0157 , 1 , 1 , 0 , 0
Retail_0158 , 1 , 1 , 0 , 0
Retail_0159 , 1 , 1 , 0 , 0
Retail_0160 , 1 , 1 , 0 , 0
Retail_0161 , 1 , 1 , 0 , 0
Retail_0162 , 1 , 1 , 0 , 0
Retail_0163 , 1 , 1 , 0 , 0
Retail_0164 , 1 , 1 , 0 , 0
Retail_0165 , 1 , 1 , 0 , 0
Retail_0166 , 1 , 1 , 0 , 0
Retail_0167 , 1 , 1 , 0 , 0
Retail_0168 , 1 , 1 , 0 , 0
Retail_0169 , 1 , 1 , 0 , 0
Retail_0170 , 1 , 1 , 0 , 0
Retail_0171 , 1 , 1 , 0 , 0
Manuf_0049 , 16 , 4 , 12 , 1
Retail_0172 , 1 , 1 , 0 , 0
Retail_0173 , 1 , 1 , 0 , 0
Retail_0174 , 1 , 1 , 0 , 0
Retail_0175 , 1 , 1 , 0 , 0
Retail_0176 , 1 , 1 , 0 , 0
Retail_0177 , 1 , 1 , 0 , 0
Retail_0178 , 1 , 1 , 0 , 0
Retail_0179 , 1 , 1 , 0 , 0
Retail_0180 , 1 , 1 , 0 , 0
Retail_0181 , 1 , 1 , 0 , 0
Retail_0182 , 1 , 1 , 0 , 0
Retail_0183 , 1 , 1 , 0 , 0
Manuf_0050 , 23 , 4 , 19 , 1
Retail_0184 , 1 , 1 , 0 , 0
Retail_0185 , 1 , 1 , 0 , 0
Retail_0186 , 1 , 1 , 0 , 0
Retail_0187 , 1 , 1 , 0 , 0
Retail_0188 , 1 , 1 , 0 , 0
Retail_0189 , 1 , 1 , 0 , 0
Retail_0190 , 1 , 1 , 0 , 0
Retail_0191 , 1 , 1 , 0 , 0
Retail_0192 , 1 , 1 , 0 , 0
Retail_0193 , 1 , 1 , 0 , 0
Retail_0194 , 1 , 1 , 0 , 0
Retail_0195 , 1 , 1 , 0 , 0
Retail_0196 , 1 , 1 , 0 , 0
Retail_0197 , 1 , 1 , 0 , 0
Retail_0198 , 1 , 1 , 0 , 0
Retail_0199 , 1 , 1 , 0 , 0
Retail_0200 , 1 , 1 , 0 , 0
Retail_0201 , 1 , 1 , 0 , 0
Retail_0202 , 1 , 1 , 0 , 0
Manuf_0051 , 8 , 4 , 4 , 1
Retail_0203 , 1 , 1 , 0 , 0
Retail_0204 , 1 , 1 , 0 , 0
Retail_0205 , 1 , 1 , 0 , 0
Retail_0206 , 1 , 1 , 0 , 0
Manuf_0052 , 5 , 4 , 1 , 1
Retail_0207 , 1 , 1 , 0 , 0
Manuf_0053 , 6 , 5 , 1 , 1
Retail_0208 , 1 , 1 , 0 , 0
Manuf_0054 , 5 , 4 , 1 , 1
Retail_0209 , 1 , 1 , 0 , 0
Manuf_0055 , 5 , 4 , 1 , 1
Retail_0210 , 1 , 1 , 0 , 0
Manuf_0056 , 20 , 5 , 15 , 1
Retail_0211 , 1 , 1 , 0 , 0
Retail_0212 , 1 , 1 , 0 , 0
Retail_0213 , 1 , 1 , 0 , 0
Retail_0214 , 1 , 1 , 0 , 0
Retail_0215 , 1 , 1 , 0 , 0
Retail_0216 , 1 , 1 , 0 , 0
Retail_0217 , 1 , 1 , 0 , 0
Retail_0218 , 1 , 1 , 0 , 0
Retail_0219 , 1 , 1 , 0 , 0
Retail_0220 , 1 , 1 , 0 , 0
Retail_0221 , 1 , 1 , 0 , 0
Retail_0222 , 1 , 1 , 0 , 0
Retail_0223 , 1 , 1 , 0 , 0
Retail_0224 , 1 , 1 , 0 , 0
Retail_0225 , 1 , 1 , 0 , 0
Manuf_0057 , 16 , 5 , 11 , 1
Retail_0226 , 1 , 1 , 0 , 0
Retail_0227 , 1 , 1 , 0 , 0
Retail_0228 , 1 , 1 , 0 , 0
Retail_0229 , 1 , 1 , 0 , 0
Retail_0230 , 1 , 1 , 0 , 0
Retail_0231 , 1 , 1 , 0 , 0
Retail_0232 , 1 , 1 , 0 , 0
Retail_0233 , 1 , 1 , 0 , 0
Retail_0234 , 1 , 1 , 0 , 0
Retail_0235 , 1 , 1 , 0 , 0
Retail_0236 , 1 , 1 , 0 , 0
Manuf_0058 , 25 , 5 , 20 , 1
Retail_0237 , 1 , 1 , 0 , 0
Retail_0238 , 1 , 1 , 0 , 0
Retail_0239 , 1 , 1 , 0 , 0
Retail_0240 , 1 , 1 , 0 , 0
Retail_0241 , 1 , 1 , 0 , 0
Retail_0242 , 1 , 1 , 0 , 0
Retail_0243 , 1 , 1 , 0 , 0
Retail_0244 , 1 , 1 , 0 , 0
Retail_0245 , 1 , 1 , 0 , 0
Retail_0246 , 1 , 1 , 0 , 0
Retail_0247 , 1 , 1 , 0 , 0
Retail_0248 , 1 , 1 , 0 , 0
Retail_0249 , 1 , 1 , 0 , 0
Retail_0250 , 1 , 1 , 0 , 0
Retail_0251 , 1 , 1 , 0 , 0
Retail_0252 , 1 , 1 , 0 , 0
Retail_0253 , 1 , 1 , 0 , 0
Retail_0254 , 1 , 1 , 0 , 0
Retail_0255 , 1 , 1 , 0 , 0
Retail_0256 , 1 , 1 , 0 , 0
Manuf_0059 , 11 , 5 , 6 , 1
Retail_0257 , 1 , 1 , 0 , 0
Retail_0258 , 1 , 1 , 0 , 0
Retail_0259 , 1 , 1 , 0 , 0
Retail_0260 , 1 , 1 , 0 , 0
Retail_0261 , 1 , 1 , 0 , 0
Retail_0262 , 1 , 1 , 0 , 0
Manuf_0060 , 17 , 4 , 13 , 1
Retail_0263 , 1 , 1 , 0 , 0
Retail_0264 , 1 , 1 , 0 , 0
Retail_0265 , 1 , 1 , 0 , 0
Retail_0266 , 1 , 1 , 0 , 0
Retail_0267 , 1 , 1 , 0 , 0
Retail_0268 , 1 , 1 , 0 , 0
Retail_0269 , 1 , 1 , 0 , 0
Retail_0270 , 1 , 1 , 0 , 0
Retail_0271 , 1 , 1 , 0 , 0
Retail_0272 , 1 , 1 , 0 , 0
Retail_0273 , 1 , 1 , 0 , 0
Retail_0274 , 1 , 1 , 0 , 0
Retail_0275 , 1 , 1 , 0 , 0
Manuf_0061 , 6 , 4 , 2 , 1
Retail_0276 , 1 , 1 , 0 , 0
Retail_0277 , 1 , 1 , 0 , 0
Manuf_0062 , 6 , 4 , 2 , 1
Retail_0278 , 1 , 1 , 0 , 0
Retail_0279 , 1 , 1 , 0 , 0
Manuf_0063 , 18 , 4 , 14 , 1
Retail_0280 , 1 , 1 , 0 , 0
Retail_0281 , 1 , 1 , 0 , 0
Retail_0282 , 1 , 1 , 0 , 0
Retail_0283 , 1 , 1 , 0 , 0
Retail_0284 , 1 , 1 , 0 , 0
Retail_0285 , 1 , 1 , 0 , 0
Retail_0286 , 1 , 1 , 0 , 0
Retail_0287 , 1 , 1 , 0 , 0
Retail_0288 , 1 , 1 , 0 , 0
Retail_0289 , 1 , 1 , 0 , 0
Retail_0290 , 1 , 1 , 0 , 0
Retail_0291 , 1 , 1 , 0 , 0
Retail_0292 , 1 , 1 , 0 , 0
Retail_0293 , 1 , 1 , 0 , 0
Manuf_0064 , 6 , 4 , 2 , 1
Retail_0294 , 1 , 1 , 0 , 0
Retail_0295 , 1 , 1 , 0 , 0
Manuf_0065 , 21 , 4 , 17 , 1
Retail_0296 , 1 , 1 , 0 , 0
Retail_0297 , 1 , 1 , 0 , 0
Retail_0298 , 1 , 1 , 0 , 0
Retail_0299 , 1 , 1 , 0 , 0
Retail_0300 , 1 , 1 , 0 , 0
Retail_0301 , 1 , 1 , 0 , 0
Retail_0302 , 1 , 1 , 0 , 0
Retail_0303 , 1 , 1 , 0 , 0
Retail_0304 , 1 , 1 , 0 , 0
Retail_0305 , 1 , 1 , 0 , 0
Retail_0306 , 1 , 1 , 0 , 0
Retail_0307 , 1 , 1 , 0 , 0
Retail_0308 , 1 , 1 , 0 , 0
Retail_0309 , 1 , 1 , 0 , 0
Retail_0310 , 1 , 1 , 0 , 0
Retail_0311 , 1 , 1 , 0 , 0
Retail_0312 , 1 , 1 , 0 , 0
Manuf_0066 , 10 , 4 , 6 , 1
Retail_0313 , 1 , 1 , 0 , 0
Retail_0314 , 1 , 1 , 0 , 0
Retail_0315 , 1 , 1 , 0 , 0
Retail_0316 , 1 , 1 , 0 , 0
Retail_0317 , 1 , 1 , 0 , 0
Retail_0318 , 1 , 1 , 0 , 0
Manuf_0067 , 18 , 4 , 14 , 1
Retail_0319 , 1 , 1 , 0 , 0
Retail_0320 , 1 , 1 , 0 , 0
Retail_0321 , 1 , 1 , 0 , 0
Retail_0322 , 1 , 1 , 0 , 0
Retail_0323 , 1 , 1 , 0 , 0
Retail_0324 , 1 , 1 , 0 , 0
Retail_0325 , 1 , 1 , 0 , 0
Retail_0326 , 1 , 1 , 0 , 0
Retail_0327 , 1 , 1 , 0 , 0
Retail_0328 , 1 , 1 , 0 , 0
Retail_0329 , 1 , 1 , 0 , 0
Retail_0330 , 1 , 1 , 0 , 0
Retail_0331 , 1 , 1 , 0 , 0
Retail_0332 , 1 , 1 , 0 , 0
Manuf_0068 , 17 , 4 , 13 , 1
Retail_0333 , 1 , 1 , 0 , 0
Retail_0334 , 1 , 1 , 0 , 0
Retail_0335 , 1 , 1 , 0 , 0
Retail_0336 , 1 , 1 , 0 , 0
Retail_0337 , 1 , 1 , 0 , 0
Retail_0338 , 1 , 1 , 0 , 0
Retail_0339 , 1 , 1 , 0 , 0
Retail_0340 , 1 , 1 , 0 , 0
Retail_0341 , 1 , 1 , 0 , 0
Retail_0342 , 1 , 1 , 0 , 0
Retail_0343 , 1 , 1 , 0 , 0
Retail_0344 , 1 , 1 , 0 , 0
Retail_0345 , 1 , 1 , 0 , 0
Manuf_0069 , 19 , 4 , 15 , 1
Retail_0346 , 1 , 1 , 0 , 0
Retail_0347 , 1 , 1 , 0 , 0
Retail_0348 , 1 , 1 , 0 , 0
Retail_0349 , 1 , 1 , 0 , 0
Retail_0350 , 1 , 1 , 0 , 0
Retail_0351 , 1 , 1 , 0 , 0
Retail_0352 , 1 , 1 , 0 , 0
Retail_0353 , 1 , 1 , 0 , 0
Retail_0354 , 1 , 1 , 0 , 0
Retail_0355 , 1 , 1 , 0 , 0
Retail_0356 , 1 , 1 , 0 , 0
Retail_0357 , 1 , 1 , 0 , 0
Retail_0358 , 1 , 1 , 0 , 0
Retail_0359 , 1 , 1 , 0 , 0
Retail_0360 , 1 , 1 , 0 , 0
Manuf_0070 , 9 , 4 , 5 , 1
Retail_0361 , 1 , 1 , 0 , 0
Retail_0362 , 1 , 1 , 0 , 0
Retail_0363 , 1 , 1 , 0 , 0
Retail_0364 , 1 , 1 , 0 , 0
Retail_0365 , 1 , 1 , 0 , 0
Part_0001 , 7 , 0 , 7 , 4
Part_0002 , 1 , 0 , 1 , 4
Part_0003 , 1 , 0 , 1 , 4
Part_0004 , 1 , 0 , 1 , 4
Part_0005 , 1 , 0 , 1 , 4
Part_0006 , 1 , 0 , 1 , 4
Part_0007 , 1 , 0 , 1 , 4
Part_0008 , 1 , 0 , 1 , 4
Part_0009 , 1 , 0 , 1 , 4
Part_0010 , 1 , 0 , 1 , 4
Part_0011 , 1 , 0 , 1 , 4
Part_0012 , 2 , 0 , 2 , 4
Part_0013 , 2 , 0 , 2 , 4
Part_0014 , 9 , 0 , 9 , 4
Part_0015 , 1 , 0 , 1 , 4
Part_0016 , 2 , 0 , 2 , 4
Part_0017 , 2 , 0 , 2 , 4
Part_0018 , 2 , 0 , 2 , 4
Part_0019 , 1 , 0 , 1 , 4
Part_0020 , 4 , 0 , 4 , 4
Part_0021 , 1 , 0 , 1 , 4
Part_0022 , 1 , 0 , 1 , 4
Part_0023 , 1 , 0 , 1 , 4
Part_0024 , 1 , 0 , 1 , 4
Part_0025 , 1 , 0 , 1 , 4
Part_0026 , 1 , 0 , 1 , 4
Part_0027 , 5 , 0 , 5 , 4
Part_0028 , 1 , 0 , 1 , 4
Part_0029 , 1 , 0 , 1 , 4
Part_0030 , 1 , 0 , 1 , 4
Part_0031 , 1 , 0 , 1 , 4
Part_0032 , 1 , 0 , 1 , 4
Part_0033 , 1 , 0 , 1 , 4
Part_0034 , 2 , 0 , 2 , 4
Part_0035 , 1 , 0 , 1 , 4
Part_0036 , 1 , 0 , 1 , 4
Part_0037 , 1 , 0 , 1 , 4
Part_0038 , 1 , 0 , 1 , 4
Part_0039 , 3 , 0 , 3 , 4
Part_0040 , 1 , 0 , 1 , 4
Part_0041 , 1 , 0 , 1 , 4
Part_0042 , 1 , 0 , 1 , 4
Part_0043 , 1 , 0 , 1 , 4
Part_0044 , 1 , 0 , 1 , 4
Part_0045 , 1 , 0 , 1 , 4
Part_0046 , 1 , 0 , 1 , 4
Part_0047 , 1 , 0 , 1 , 4
Part_0048 , 1 , 0 , 1 , 4
Part_0049 , 3 , 0 , 3 , 4
Part_0050 , 1 , 0 , 1 , 4
Part_0051 , 1 , 0 , 1 , 4
Part_0052 , 1 , 0 , 1 , 4
Part_0053 , 2 , 0 , 2 , 4
Part_0054 , 1 , 0 , 1 , 4
Part_0055 , 1 , 0 , 1 , 4
Part_0056 , 1 , 0 , 1 , 4
Part_0057 , 1 , 0 , 1 , 4
Part_0058 , 1 , 0 , 1 , 4
Part_0059 , 1 , 0 , 1 , 4
Part_0060 , 1 , 0 , 1 , 4
Part_0061 , 1 , 0 , 1 , 4
Part_0062 , 1 , 0 , 1 , 4
Part_0063 , 1 , 0 , 1 , 4
Part_0064 , 1 , 0 , 1 , 4
Part_0065 , 1 , 0 , 1 , 4
Part_0066 , 1 , 0 , 1 , 4
Part_0067 , 1 , 0 , 1 , 4
Part_0068 , 1 , 0 , 1 , 4
Part_0069 , 1 , 0 , 1 , 4
Part_0070 , 1 , 0 , 1 , 4
Part_0071 , 1 , 0 , 1 , 4
Part_0072 , 1 , 0 , 1 , 4
Part_0073 , 1 , 0 , 1 , 4
Part_0074 , 1 , 0 , 1 , 4
Part_0075 , 1 , 0 , 1 , 4
Part_0076 , 1 , 0 , 1 , 4
Part_0077 , 1 , 0 , 1 , 4
Part_0078 , 1 , 0 , 1 , 4
Part_0079 , 1 , 0 , 1 , 4
Part_0080 , 11 , 0 , 11 , 2
Part_0081 , 1 , 0 , 1 , 2
Part_0082 , 1 , 0 , 1 , 2
Part_0083 , 7 , 0 , 7 , 2
Part_0084 , 11 , 0 , 11 , 2
Part_0085 , 1 , 0 , 1 , 2
Part_0086 , 10 , 0 , 10 , 2
Part_0087 , 10 , 0 , 10 , 2
Part_0088 , 5 , 0 , 5 , 2
Part_0089 , 10 , 0 , 10 , 2
Part_0090 , 4 , 0 , 4 , 2
Part_0091 , 5 , 0 , 5 , 2
Part_0092 , 10 , 0 , 10 , 2
Part_0093 , 7 , 0 , 7 , 2
Part_0094 , 9 , 0 , 9 , 2
Part_0095 , 2 , 0 , 2 , 2
Part_0096 , 1 , 0 , 1 , 2
Part_0097 , 4 , 0 , 4 , 2
Part_0098 , 4 , 0 , 4 , 2
Part_0099 , 3 , 0 , 3 , 2
Part_0100 , 4 , 0 , 4 , 2
Part_0101 , 3 , 0 , 3 , 2
Part_0102 , 4 , 0 , 4 , 2
Part_0103 , 5 , 0 , 5 , 2
Part_0104 , 5 , 0 , 5 , 2
Part_0105 , 8 , 0 , 8 , 2
Part_0106 , 1 , 0 , 1 , 2
Part_0107 , 1 , 0 , 1 , 2
Part_0108 , 1 , 0 , 1 , 2
Part_0109 , 1 , 0 , 1 , 2
Part_0110 , 1 , 0 , 1 , 2
Part_0111 , 1 , 0 , 1 , 2
Part_0112 , 1 , 0 , 1 , 2
Part_0113 , 1 , 0 , 1 , 2
Part_0114 , 1 , 0 , 1 , 2
Part_0115 , 1 , 0 , 1 , 2
Part_0116 , 1 , 0 , 1 , 2
Part_0117 , 1 , 0 , 1 , 2
Part_0118 , 1 , 0 , 1 , 2
Part_0119 , 1 , 0 , 1 , 2
