Stage , Degree , In_Edges , Out_Edges , Depth
Retail_0010 , 1 , 1 , 0 , 1
Manuf_0011 , 5 , 3 , 2 , 2
Retail_0011 , 1 , 1 , 0 , 1
Manuf_0012 , 5 , 3 , 2 , 2
Retail_0012 , 1 , 1 , 0 , 1
Manuf_0013 , 5 , 3 , 2 , 2
Retail_0013 , 1 , 1 , 0 , 1
Manuf_0014 , 5 , 3 , 2 , 2
Retail_0014 , 1 , 1 , 0 , 1
Manuf_0015 , 5 , 3 , 2 , 2
Retail_0015 , 1 , 1 , 0 , 1
Manuf_0016 , 5 , 3 , 2 , 2
Retail_0016 , 1 , 1 , 0 , 1
Manuf_0017 , 5 , 3 , 2 , 2
Retail_0017 , 1 , 1 , 0 , 1
Manuf_0018 , 5 , 3 , 2 , 2
Retail_0018 , 1 , 1 , 0 , 1
Manuf_0019 , 5 , 3 , 2 , 2
Retail_0019 , 1 , 1 , 0 , 1
Manuf_0020 , 5 , 3 , 2 , 2
Retail_0020 , 1 , 1 , 0 , 1
Manuf_0021 , 5 , 3 , 2 , 2
Retail_0021 , 1 , 1 , 0 , 1
Manuf_0022 , 5 , 3 , 2 , 2
Retail_0022 , 1 , 1 , 0 , 1
Manuf_0023 , 4 , 2 , 2 , 2
Retail_0023 , 1 , 1 , 0 , 1
Manuf_0024 , 4 , 2 , 2 , 2
Retail_0024 , 1 , 1 , 0 , 1
Manuf_0025 , 5 , 3 , 2 , 2
Retail_0025 , 1 , 1 , 0 , 1
Manuf_0026 , 5 , 3 , 2 , 2
Retail_0026 , 1 , 1 , 0 , 1
Manuf_0027 , 5 , 3 , 2 , 2
Retail_0027 , 1 , 1 , 0 , 1
Manuf_0028 , 5 , 3 , 2 , 2
Retail_0028 , 1 , 1 , 0 , 1
Part_0001 , 28 , 0 , 28 , 3
Part_0002 , 2 , 0 , 2 , 3
Part_0003 , 4 , 0 , 4 , 3
Part_0004 , 4 , 0 , 4 , 3
Part_0005 , 4 , 0 , 4 , 3
Part_0006 , 2 , 0 , 2 , 3
Part_0007 , 2 , 0 , 2 , 3
Part_0008 , 2 , 0 , 2 , 3
Part_0009 , 2 , 0 , 2 , 3
Part_0010 , 2 , 0 , 2 , 3
Part_0011 , 2 , 0 , 2 , 3
Part_0012 , 4 , 0 , 4 , 3
Part_0013 , 2 , 0 , 2 , 3
Part_0014 , 4 , 0 , 4 , 3
Part_0015 , 4 , 0 , 4 , 3
Part_0016 , 2 , 0 , 2 , 3
Part_0017 , 2 , 0 , 2 , 3
Part_0018 , 2 , 0 , 2 , 3
Part_0019 , 2 , 0 , 2 , 3
Part_0020 , 2 , 0 , 2 , 3
Part_0021 , 2 , 0 , 2 , 3
