Stage , Degree , In_Edges , Out_Edges , Depth
Manuf_0042 , 4 , 3 , 1 , 3
Trans_0031 , 2 , 1 , 1 , 1
Trans_0032 , 2 , 1 , 1 , 1
Trans_0033 , 2 , 1 , 1 , 1
Trans_0034 , 2 , 1 , 1 , 1
Trans_0035 , 2 , 1 , 1 , 1
Trans_0036 , 2 , 1 , 1 , 1
Part_0001 , 1 , 0 , 1 , 9
Part_0002 , 1 , 0 , 1 , 9
Part_0003 , 1 , 0 , 1 , 7
Part_0004 , 1 , 0 , 1 , 7
Part_0005 , 1 , 0 , 1 , 6
Part_0006 , 1 , 0 , 1 , 6
Part_0007 , 1 , 0 , 1 , 6
Part_0008 , 1 , 0 , 1 , 6
Part_0009 , 1 , 0 , 1 , 6
Part_0010 , 1 , 0 , 1 , 6
Part_0011 , 1 , 0 , 1 , 6
Part_0012 , 1 , 0 , 1 , 6
Part_0013 , 1 , 0 , 1 , 6
Part_0014 , 2 , 0 , 2 , 6
Trans_0001 , 2 , 1 , 1 , 5
Trans_0002 , 2 , 1 , 1 , 5
Part_0015 , 1 , 0 , 1 , 5
Part_0016 , 1 , 0 , 1 , 5
Trans_0003 , 2 , 1 , 1 , 4
Part_0017 , 1 , 0 , 1 , 5
Trans_0004 , 2 , 1 , 1 , 4
Part_0018 , 1 , 0 , 1 , 5
Trans_0006 , 2 , 1 , 1 , 4
Part_0019 , 1 , 0 , 1 , 5
Trans_0007 , 2 , 1 , 1 , 4
Part_0020 , 2 , 0 , 2 , 5
Trans_0009 , 2 , 1 , 1 , 4
Trans_0020 , 2 , 1 , 1 , 4
Part_0021 , 2 , 0 , 2 , 5
Trans_0010 , 2 , 1 , 1 , 4
Trans_0021 , 2 , 1 , 1 , 4
Part_0022 , 2 , 0 , 2 , 5
Trans_0011 , 2 , 1 , 1 , 4
Trans_0022 , 2 , 1 , 1 , 4
Part_0023 , 2 , 0 , 2 , 5
Trans_0012 , 2 , 1 , 1 , 4
Trans_0023 , 2 , 1 , 1 , 4
Part_0024 , 2 , 0 , 2 , 5
Trans_0013 , 2 , 1 , 1 , 4
Trans_0024 , 2 , 1 , 1 , 4
Part_0025 , 2 , 0 , 2 , 5
Trans_0014 , 2 , 1 , 1 , 4
Trans_0025 , 2 , 1 , 1 , 4
Part_0026 , 2 , 0 , 2 , 5
Trans_0015 , 2 , 1 , 1 , 4
Trans_0026 , 2 , 1 , 1 , 4
Part_0027 , 2 , 0 , 2 , 5
Trans_0016 , 2 , 1 , 1 , 4
Trans_0027 , 2 , 1 , 1 , 4
Part_0028 , 1 , 0 , 1 , 4
Trans_0029 , 2 , 1 , 1 , 3
Part_0029 , 1 , 0 , 1 , 4
Trans_0030 , 2 , 1 , 1 , 3
Part_0030 , 1 , 0 , 1 , 4
Part_0031 , 1 , 0 , 1 , 4
Part_0032 , 1 , 0 , 1 , 4
Part_0033 , 1 , 0 , 1 , 4
Part_0034 , 1 , 0 , 1 , 4
Part_0035 , 1 , 0 , 1 , 4
Part_0036 , 1 , 0 , 1 , 4
Part_0037 , 1 , 0 , 1 , 4
Part_0038 , 1 , 0 , 1 , 4
Part_0039 , 1 , 0 , 1 , 4
Part_0040 , 1 , 0 , 1 , 4
Part_0041 , 1 , 0 , 1 , 4
Part_0042 , 1 , 0 , 1 , 4
Part_0043 , 1 , 0 , 1 , 4
Part_0044 , 1 , 0 , 1 , 4
Part_0045 , 1 , 0 , 1 , 4
Part_0046 , 1 , 0 , 1 , 4
Part_0047 , 1 , 0 , 1 , 4
Part_0048 , 1 , 0 , 1 , 3
Part_0049 , 1 , 0 , 1 , 3
Part_0050 , 1 , 0 , 1 , 3
Part_0051 , 1 , 0 , 1 , 3
Part_0052 , 1 , 0 , 1 , 3
Part_0053 , 1 , 0 , 1 , 3
Part_0054 , 1 , 0 , 1 , 3
Part_0055 , 1 , 0 , 1 , 3
Part_0056 , 1 , 0 , 1 , 3
Part_0057 , 1 , 0 , 1 , 3
Part_0058 , 1 , 0 , 1 , 3
Part_0059 , 1 , 0 , 1 , 3
Part_0060 , 1 , 0 , 1 , 3
Part_0061 , 1 , 0 , 1 , 3
Part_0062 , 1 , 0 , 1 , 3
Part_0063 , 1 , 0 , 1 , 3
Part_0064 , 1 , 0 , 1 , 3
Part_0065 , 1 , 0 , 1 , 3
Part_0066 , 1 , 0 , 1 , 3
Part_0067 , 1 , 0 , 1 , 3
Part_0068 , 1 , 0 , 1 , 3
Part_0069 , 1 , 0 , 1 , 3
Part_0070 , 1 , 0 , 1 , 3
Part_0071 , 1 , 0 , 1 , 3
Part_0072 , 1 , 0 , 1 , 3
Part_0073 , 1 , 0 , 1 , 3
Part_0074 , 1 , 0 , 1 , 3
Retail_0001 , 3 , 3 , 0 , 0
Retail_0002 , 3 , 3 , 0 , 0
