Stage , Degree , In_Edges , Out_Edges , Depth
Dist_0165 , 1 , 1 , 0 , 0
Retail_0054 , 1 , 1 , 0 , 0
Dist_0055 , 13 , 11 , 2 , 1
Dist_0166 , 1 , 1 , 0 , 0
Retail_0055 , 1 , 1 , 0 , 0
Dist_0056 , 10 , 8 , 2 , 1
Dist_0167 , 1 , 1 , 0 , 0
Retail_0056 , 1 , 1 , 0 , 0
Dist_0057 , 10 , 8 , 2 , 1
Dist_0168 , 1 , 1 , 0 , 0
Retail_0057 , 1 , 1 , 0 , 0
Dist_0058 , 10 , 8 , 2 , 1
Dist_0169 , 1 , 1 , 0 , 0
Retail_0058 , 1 , 1 , 0 , 0
Dist_0059 , 10 , 8 , 2 , 1
Dist_0170 , 1 , 1 , 0 , 0
Retail_0059 , 1 , 1 , 0 , 0
Dist_0060 , 10 , 8 , 2 , 1
Dist_0171 , 1 , 1 , 0 , 0
Retail_0060 , 1 , 1 , 0 , 0
Dist_0061 , 10 , 8 , 2 , 1
Dist_0172 , 1 , 1 , 0 , 0
Retail_0061 , 1 , 1 , 0 , 0
Dist_0062 , 10 , 8 , 2 , 1
Dist_0173 , 1 , 1 , 0 , 0
Retail_0062 , 1 , 1 , 0 , 0
Dist_0063 , 10 , 8 , 2 , 1
Dist_0174 , 1 , 1 , 0 , 0
Retail_0063 , 1 , 1 , 0 , 0
Dist_0064 , 10 , 8 , 2 , 1
Dist_0175 , 1 , 1 , 0 , 0
Retail_0064 , 1 , 1 , 0 , 0
Dist_0065 , 10 , 8 , 2 , 1
Dist_0176 , 1 , 1 , 0 , 0
Retail_0065 , 1 , 1 , 0 , 0
Dist_0066 , 10 , 8 , 2 , 1
Dist_0177 , 1 , 1 , 0 , 0
Retail_0066 , 1 , 1 , 0 , 0
Dist_0067 , 10 , 8 , 2 , 1
Dist_0178 , 1 , 1 , 0 , 0
Retail_0067 , 1 , 1 , 0 , 0
Dist_0068 , 10 , 8 , 2 , 1
Dist_0179 , 1 , 1 , 0 , 0
Retail_0068 , 1 , 1 , 0 , 0
Dist_0069 , 10 , 8 , 2 , 1
Dist_0180 , 1 , 1 , 0 , 0
Retail_0069 , 1 , 1 , 0 , 0
Dist_0070 , 10 , 8 , 2 , 1
Dist_0181 , 1 , 1 , 0 , 0
Retail_0070 , 1 , 1 , 0 , 0
Dist_0071 , 10 , 8 , 2 , 1
Dist_0182 , 1 , 1 , 0 , 0
Retail_0071 , 1 , 1 , 0 , 0
Dist_0072 , 10 , 8 , 2 , 1
Dist_0183 , 1 , 1 , 0 , 0
Retail_0072 , 1 , 1 , 0 , 0
Dist_0073 , 10 , 8 , 2 , 1
Dist_0184 , 1 , 1 , 0 , 0
Retail_0073 , 1 , 1 , 0 , 0
Dist_0074 , 11 , 9 , 2 , 1
Dist_0185 , 1 , 1 , 0 , 0
Retail_0074 , 1 , 1 , 0 , 0
Dist_0075 , 11 , 9 , 2 , 1
Dist_0186 , 1 , 1 , 0 , 0
Retail_0075 , 1 , 1 , 0 , 0
Dist_0076 , 11 , 9 , 2 , 1
Dist_0187 , 1 , 1 , 0 , 0
Retail_0076 , 1 , 1 , 0 , 0
Dist_0077 , 11 , 9 , 2 , 1
Dist_0188 , 1 , 1 , 0 , 0
Retail_0077 , 1 , 1 , 0 , 0
Dist_0078 , 12 , 10 , 2 , 1
Dist_0189 , 1 , 1 , 0 , 0
Retail_0078 , 1 , 1 , 0 , 0
Dist_0079 , 13 , 11 , 2 , 1
Dist_0190 , 1 , 1 , 0 , 0
Retail_0079 , 1 , 1 , 0 , 0
Dist_0080 , 13 , 11 , 2 , 1
Dist_0191 , 1 , 1 , 0 , 0
Retail_0080 , 1 , 1 , 0 , 0
Dist_0081 , 13 , 11 , 2 , 1
Dist_0192 , 1 , 1 , 0 , 0
Retail_0081 , 1 , 1 , 0 , 0
Dist_0082 , 13 , 11 , 2 , 1
Dist_0193 , 1 , 1 , 0 , 0
Retail_0082 , 1 , 1 , 0 , 0
Dist_0083 , 13 , 11 , 2 , 1
Dist_0194 , 1 , 1 , 0 , 0
Retail_0083 , 1 , 1 , 0 , 0
Dist_0084 , 13 , 11 , 2 , 1
Dist_0195 , 1 , 1 , 0 , 0
Retail_0084 , 1 , 1 , 0 , 0
Dist_0085 , 13 , 11 , 2 , 1
Dist_0196 , 1 , 1 , 0 , 0
Retail_0085 , 1 , 1 , 0 , 0
Dist_0086 , 13 , 11 , 2 , 1
Dist_0197 , 1 , 1 , 0 , 0
Retail_0086 , 1 , 1 , 0 , 0
Dist_0087 , 13 , 11 , 2 , 1
Dist_0198 , 1 , 1 , 0 , 0
Retail_0087 , 1 , 1 , 0 , 0
Dist_0088 , 13 , 11 , 2 , 1
Dist_0199 , 1 , 1 , 0 , 0
Retail_0088 , 1 , 1 , 0 , 0
Dist_0089 , 12 , 10 , 2 , 1
Dist_0200 , 1 , 1 , 0 , 0
Retail_0089 , 1 , 1 , 0 , 0
Dist_0090 , 12 , 10 , 2 , 1
Dist_0201 , 1 , 1 , 0 , 0
Retail_0090 , 1 , 1 , 0 , 0
Dist_0091 , 12 , 10 , 2 , 1
Dist_0202 , 1 , 1 , 0 , 0
Retail_0091 , 1 , 1 , 0 , 0
Dist_0092 , 12 , 10 , 2 , 1
Dist_0203 , 1 , 1 , 0 , 0
Retail_0092 , 1 , 1 , 0 , 0
Dist_0093 , 12 , 10 , 2 , 1
Dist_0204 , 1 , 1 , 0 , 0
Retail_0093 , 1 , 1 , 0 , 0
Dist_0094 , 12 , 10 , 2 , 1
Dist_0205 , 1 , 1 , 0 , 0
Retail_0094 , 1 , 1 , 0 , 0
Dist_0095 , 12 , 10 , 2 , 1
Dist_0206 , 1 , 1 , 0 , 0
Retail_0095 , 1 , 1 , 0 , 0
Dist_0096 , 12 , 10 , 2 , 1
Dist_0207 , 1 , 1 , 0 , 0
Retail_0096 , 1 , 1 , 0 , 0
Dist_0097 , 9 , 7 , 2 , 1
Dist_0208 , 1 , 1 , 0 , 0
Retail_0097 , 1 , 1 , 0 , 0
Dist_0098 , 10 , 8 , 2 , 1
Dist_0209 , 1 , 1 , 0 , 0
Retail_0098 , 1 , 1 , 0 , 0
Dist_0099 , 11 , 9 , 2 , 1
Dist_0210 , 1 , 1 , 0 , 0
Retail_0099 , 1 , 1 , 0 , 0
Dist_0100 , 12 , 10 , 2 , 1
Dist_0211 , 1 , 1 , 0 , 0
Retail_0100 , 1 , 1 , 0 , 0
Dist_0101 , 10 , 8 , 2 , 1
Dist_0212 , 1 , 1 , 0 , 0
Retail_0101 , 1 , 1 , 0 , 0
Dist_0102 , 10 , 8 , 2 , 1
Dist_0213 , 1 , 1 , 0 , 0
Retail_0102 , 1 , 1 , 0 , 0
Dist_0103 , 10 , 8 , 2 , 1
Dist_0214 , 1 , 1 , 0 , 0
Retail_0103 , 1 , 1 , 0 , 0
Dist_0104 , 10 , 8 , 2 , 1
Dist_0215 , 1 , 1 , 0 , 0
Retail_0104 , 1 , 1 , 0 , 0
Dist_0105 , 10 , 8 , 2 , 1
Dist_0216 , 1 , 1 , 0 , 0
Retail_0105 , 1 , 1 , 0 , 0
Dist_0106 , 10 , 8 , 2 , 1
Dist_0217 , 1 , 1 , 0 , 0
Retail_0106 , 1 , 1 , 0 , 0
Dist_0107 , 11 , 9 , 2 , 1
Dist_0218 , 1 , 1 , 0 , 0
Retail_0107 , 1 , 1 , 0 , 0
Dist_0108 , 11 , 9 , 2 , 1
Dist_0219 , 1 , 1 , 0 , 0
Retail_0108 , 1 , 1 , 0 , 0
Dist_0109 , 11 , 9 , 2 , 1
Dist_0220 , 1 , 1 , 0 , 0
Retail_0109 , 1 , 1 , 0 , 0
Dist_0110 , 11 , 9 , 2 , 1
Dist_0221 , 1 , 1 , 0 , 0
Retail_0110 , 1 , 1 , 0 , 0
Dist_0111 , 12 , 10 , 2 , 1
Dist_0222 , 1 , 1 , 0 , 0
Retail_0111 , 1 , 1 , 0 , 0
Manuf_0001 , 3 , 2 , 1 , 3
Manuf_0097 , 3 , 2 , 1 , 2
Manuf_0002 , 3 , 1 , 2 , 3
Manuf_0098 , 3 , 2 , 1 , 2
Manuf_0143 , 6 , 2 , 4 , 2
Manuf_0003 , 3 , 2 , 1 , 3
Manuf_0101 , 3 , 2 , 1 , 2
Manuf_0004 , 4 , 3 , 1 , 3
Manuf_0102 , 3 , 2 , 1 , 2
Manuf_0005 , 4 , 2 , 2 , 3
Manuf_0103 , 3 , 2 , 1 , 2
Part_0135 , 5 , 2 , 3 , 2
Manuf_0006 , 3 , 1 , 2 , 3
Manuf_0105 , 3 , 2 , 1 , 2
Manuf_0153 , 4 , 2 , 2 , 2
Manuf_0007 , 3 , 2 , 1 , 3
Manuf_0106 , 3 , 2 , 1 , 2
Manuf_0008 , 4 , 1 , 3 , 3
Manuf_0107 , 3 , 2 , 1 , 2
Manuf_0155 , 4 , 2 , 2 , 2
Manuf_0222 , 3 , 2 , 1 , 2
Manuf_0009 , 2 , 1 , 1 , 3
Manuf_0108 , 3 , 2 , 1 , 2
Manuf_0010 , 3 , 1 , 2 , 3
Manuf_0109 , 3 , 2 , 1 , 2
Manuf_0152 , 5 , 2 , 3 , 2
Manuf_0011 , 4 , 3 , 1 , 3
Manuf_0110 , 3 , 2 , 1 , 2
Manuf_0012 , 2 , 1 , 1 , 3
Manuf_0111 , 3 , 2 , 1 , 2
Manuf_0013 , 3 , 2 , 1 , 3
Manuf_0112 , 3 , 2 , 1 , 2
Manuf_0014 , 3 , 1 , 2 , 3
Manuf_0113 , 3 , 2 , 1 , 2
Manuf_0157 , 4 , 2 , 2 , 2
Manuf_0015 , 2 , 1 , 1 , 3
Manuf_0114 , 3 , 2 , 1 , 2
Manuf_0016 , 3 , 1 , 2 , 3
Manuf_0115 , 3 , 2 , 1 , 2
Manuf_0127 , 4 , 2 , 2 , 2
Manuf_0017 , 3 , 2 , 1 , 3
Manuf_0116 , 3 , 2 , 1 , 2
Manuf_0018 , 4 , 2 , 2 , 3
Manuf_0117 , 3 , 2 , 1 , 2
Manuf_0136 , 4 , 2 , 2 , 2
Manuf_0019 , 5 , 2 , 3 , 3
Manuf_0118 , 3 , 2 , 1 , 2
Manuf_0121 , 4 , 2 , 2 , 2
Manuf_0138 , 5 , 2 , 3 , 2
Manuf_0020 , 2 , 1 , 1 , 3
Manuf_0119 , 4 , 2 , 2 , 2
Manuf_0021 , 4 , 2 , 2 , 3
Manuf_0120 , 4 , 2 , 2 , 2
Manuf_0140 , 5 , 2 , 3 , 2
Manuf_0022 , 2 , 1 , 1 , 3
Manuf_0122 , 4 , 2 , 2 , 2
Manuf_0023 , 3 , 2 , 1 , 3
Manuf_0123 , 4 , 2 , 2 , 2
Manuf_0024 , 4 , 3 , 1 , 3
Manuf_0124 , 4 , 2 , 2 , 2
Manuf_0025 , 3 , 1 , 2 , 3
Manuf_0125 , 4 , 2 , 2 , 2
Manuf_0217 , 3 , 2 , 1 , 2
Manuf_0026 , 2 , 1 , 1 , 3
Manuf_0126 , 4 , 2 , 2 , 2
Manuf_0027 , 3 , 2 , 1 , 3
Manuf_0128 , 4 , 2 , 2 , 2
Manuf_0028 , 3 , 2 , 1 , 3
Manuf_0129 , 4 , 2 , 2 , 2
Manuf_0029 , 6 , 5 , 1 , 3
Manuf_0130 , 4 , 2 , 2 , 2
Manuf_0030 , 2 , 1 , 1 , 3
Manuf_0132 , 4 , 2 , 2 , 2
Manuf_0031 , 4 , 1 , 3 , 3
Manuf_0100 , 3 , 2 , 1 , 2
Manuf_0133 , 4 , 2 , 2 , 2
Manuf_0199 , 3 , 2 , 1 , 2
Manuf_0032 , 3 , 2 , 1 , 3
Manuf_0134 , 4 , 2 , 2 , 2
Manuf_0033 , 2 , 1 , 1 , 3
Manuf_0135 , 4 , 2 , 2 , 2
Manuf_0034 , 2 , 1 , 1 , 3
Manuf_0137 , 4 , 2 , 2 , 2
Manuf_0035 , 2 , 1 , 1 , 3
Manuf_0141 , 5 , 2 , 3 , 2
Manuf_0036 , 3 , 2 , 1 , 3
Manuf_0142 , 4 , 2 , 2 , 2
Manuf_0037 , 3 , 1 , 2 , 3
Manuf_0145 , 6 , 2 , 4 , 2
Manuf_0205 , 4 , 2 , 2 , 2
Manuf_0038 , 3 , 2 , 1 , 3
Manuf_0146 , 5 , 2 , 3 , 2
Manuf_0039 , 4 , 3 , 1 , 3
Manuf_0147 , 5 , 2 , 3 , 2
Manuf_0040 , 4 , 2 , 2 , 3
Manuf_0148 , 5 , 2 , 3 , 2
Manuf_0207 , 3 , 2 , 1 , 2
Manuf_0041 , 2 , 1 , 1 , 3
Manuf_0149 , 4 , 2 , 2 , 2
Manuf_0042 , 2 , 1 , 1 , 3
Manuf_0150 , 4 , 2 , 2 , 2
Manuf_0043 , 3 , 2 , 1 , 3
Manuf_0151 , 4 , 2 , 2 , 2
Manuf_0044 , 3 , 2 , 1 , 3
Manuf_0154 , 4 , 2 , 2 , 2
Manuf_0045 , 3 , 2 , 1 , 3
Manuf_0156 , 4 , 2 , 2 , 2
Manuf_0046 , 2 , 1 , 1 , 3
Manuf_0158 , 4 , 2 , 2 , 2
Manuf_0047 , 3 , 2 , 1 , 3
Manuf_0159 , 4 , 2 , 2 , 2
Manuf_0048 , 3 , 1 , 2 , 3
Manuf_0160 , 4 , 2 , 2 , 2
Manuf_0213 , 3 , 2 , 1 , 2
Manuf_0049 , 2 , 1 , 1 , 3
Manuf_0161 , 4 , 2 , 2 , 2
Manuf_0050 , 2 , 1 , 1 , 3
Manuf_0162 , 4 , 2 , 2 , 2
Manuf_0051 , 2 , 1 , 1 , 3
Manuf_0163 , 4 , 2 , 2 , 2
Manuf_0052 , 3 , 2 , 1 , 3
Manuf_0166 , 5 , 2 , 3 , 2
Manuf_0053 , 6 , 5 , 1 , 3
Manuf_0167 , 5 , 2 , 3 , 2
Manuf_0054 , 1 , 0 , 1 , 3
Manuf_0169 , 4 , 2 , 2 , 2
Manuf_0055 , 2 , 1 , 1 , 3
Manuf_0170 , 4 , 2 , 2 , 2
Manuf_0056 , 1 , 0 , 1 , 3
Manuf_0171 , 4 , 2 , 2 , 2
Manuf_0057 , 1 , 0 , 1 , 3
Manuf_0172 , 4 , 2 , 2 , 2
Manuf_0058 , 1 , 0 , 1 , 3
Manuf_0173 , 4 , 2 , 2 , 2
Manuf_0059 , 4 , 3 , 1 , 3
Manuf_0174 , 4 , 2 , 2 , 2
Manuf_0060 , 1 , 0 , 1 , 3
Manuf_0175 , 4 , 2 , 2 , 2
Manuf_0061 , 1 , 0 , 1 , 3
Manuf_0176 , 4 , 2 , 2 , 2
Manuf_0062 , 1 , 0 , 1 , 3
Manuf_0177 , 4 , 2 , 2 , 2
Manuf_0063 , 1 , 0 , 1 , 3
Manuf_0178 , 4 , 2 , 2 , 2
Manuf_0064 , 1 , 0 , 1 , 3
Manuf_0179 , 4 , 2 , 2 , 2
Manuf_0065 , 1 , 0 , 1 , 3
Manuf_0180 , 4 , 2 , 2 , 2
Manuf_0066 , 2 , 1 , 1 , 3
Manuf_0181 , 4 , 2 , 2 , 2
Manuf_0067 , 2 , 1 , 1 , 3
Manuf_0182 , 4 , 2 , 2 , 2
Manuf_0068 , 2 , 1 , 1 , 3
Manuf_0183 , 4 , 2 , 2 , 2
Manuf_0069 , 1 , 0 , 1 , 3
Manuf_0184 , 4 , 2 , 2 , 2
Manuf_0070 , 1 , 0 , 1 , 3
Manuf_0185 , 4 , 2 , 2 , 2
Manuf_0071 , 2 , 1 , 1 , 3
Manuf_0186 , 4 , 2 , 2 , 2
Manuf_0072 , 1 , 0 , 1 , 3
Manuf_0187 , 4 , 2 , 2 , 2
Manuf_0073 , 1 , 0 , 1 , 3
Manuf_0188 , 4 , 2 , 2 , 2
Manuf_0074 , 1 , 0 , 1 , 3
Manuf_0189 , 4 , 2 , 2 , 2
Manuf_0075 , 2 , 1 , 1 , 3
Manuf_0190 , 3 , 2 , 1 , 2
Manuf_0076 , 1 , 0 , 1 , 3
Manuf_0191 , 4 , 2 , 2 , 2
Manuf_0077 , 2 , 1 , 1 , 3
Manuf_0192 , 3 , 2 , 1 , 2
Manuf_0078 , 1 , 0 , 1 , 3
Manuf_0193 , 3 , 2 , 1 , 2
Manuf_0079 , 2 , 1 , 1 , 3
Manuf_0194 , 3 , 2 , 1 , 2
Manuf_0080 , 1 , 0 , 1 , 3
Manuf_0195 , 4 , 2 , 2 , 2
Manuf_0081 , 1 , 0 , 1 , 3
Manuf_0196 , 4 , 2 , 2 , 2
Manuf_0082 , 1 , 0 , 1 , 3
Manuf_0197 , 3 , 2 , 1 , 2
Manuf_0083 , 2 , 1 , 1 , 3
Manuf_0198 , 3 , 2 , 1 , 2
Manuf_0084 , 3 , 1 , 2 , 3
Manuf_0200 , 3 , 2 , 1 , 2
Manuf_0208 , 3 , 2 , 1 , 2
Manuf_0085 , 2 , 1 , 1 , 3
Manuf_0202 , 3 , 2 , 1 , 2
Manuf_0086 , 3 , 1 , 2 , 3
Manuf_0204 , 3 , 2 , 1 , 2
Manuf_0214 , 3 , 2 , 1 , 2
Manuf_0087 , 2 , 1 , 1 , 3
Manuf_0209 , 3 , 2 , 1 , 2
Manuf_0088 , 1 , 0 , 1 , 3
Manuf_0210 , 4 , 2 , 2 , 2
Manuf_0089 , 3 , 2 , 1 , 3
Manuf_0211 , 3 , 2 , 1 , 2
Manuf_0090 , 3 , 2 , 1 , 3
Manuf_0212 , 3 , 2 , 1 , 2
Manuf_0091 , 4 , 3 , 1 , 3
Manuf_0215 , 3 , 2 , 1 , 2
Manuf_0092 , 2 , 1 , 1 , 3
Manuf_0216 , 3 , 2 , 1 , 2
Manuf_0093 , 2 , 1 , 1 , 3
Manuf_0218 , 3 , 2 , 1 , 2
Manuf_0094 , 2 , 1 , 1 , 3
Manuf_0219 , 3 , 2 , 1 , 2
Manuf_0095 , 2 , 1 , 1 , 3
Manuf_0220 , 3 , 2 , 1 , 2
Manuf_0096 , 2 , 1 , 1 , 3
Manuf_0221 , 3 , 2 , 1 , 2
Manuf_0099 , 3 , 2 , 1 , 2
Manuf_0104 , 3 , 2 , 1 , 2
Manuf_0131 , 4 , 2 , 2 , 2
Manuf_0139 , 5 , 2 , 3 , 2
Manuf_0144 , 5 , 2 , 3 , 2
Manuf_0164 , 5 , 2 , 3 , 2
Manuf_0165 , 5 , 2 , 3 , 2
Manuf_0168 , 4 , 2 , 2 , 2
Manuf_0201 , 4 , 2 , 2 , 2
Manuf_0203 , 3 , 2 , 1 , 2
Manuf_0206 , 3 , 2 , 1 , 2
Part_0001 , 66 , 0 , 66 , 4
Part_0002 , 3 , 0 , 3 , 4
Part_0003 , 1 , 0 , 1 , 4
Part_0004 , 5 , 0 , 5 , 4
Part_0005 , 3 , 0 , 3 , 4
Part_0006 , 5 , 0 , 5 , 4
Part_0007 , 1 , 0 , 1 , 4
Part_0008 , 1 , 0 , 1 , 4
Part_0009 , 2 , 0 , 2 , 4
Part_0010 , 1 , 0 , 1 , 4
Part_0011 , 1 , 0 , 1 , 4
Part_0012 , 2 , 0 , 2 , 4
Part_0013 , 1 , 0 , 1 , 4
Part_0014 , 3 , 0 , 3 , 4
Part_0015 , 1 , 0 , 1 , 4
Part_0016 , 1 , 0 , 1 , 4
Part_0017 , 1 , 0 , 1 , 4
Part_0018 , 1 , 0 , 1 , 4
Part_0019 , 1 , 0 , 1 , 4
Part_0020 , 1 , 0 , 1 , 4
Part_0021 , 1 , 0 , 1 , 4
Part_0022 , 1 , 0 , 1 , 4
Part_0023 , 2 , 0 , 2 , 4
Part_0024 , 6 , 0 , 6 , 4
Part_0025 , 1 , 0 , 1 , 4
Part_0026 , 3 , 0 , 3 , 4
Part_0027 , 1 , 0 , 1 , 4
Part_0028 , 1 , 0 , 1 , 4
Part_0029 , 1 , 0 , 1 , 4
Part_0030 , 28 , 0 , 28 , 3
Part_0031 , 1 , 0 , 1 , 3
Part_0032 , 2 , 0 , 2 , 3
Part_0033 , 23 , 0 , 23 , 3
Part_0034 , 2 , 0 , 2 , 3
Part_0035 , 45 , 0 , 45 , 3
Part_0036 , 1 , 0 , 1 , 3
Part_0037 , 1 , 0 , 1 , 3
Part_0038 , 4 , 0 , 4 , 3
Part_0039 , 1 , 0 , 1 , 3
Part_0040 , 8 , 0 , 8 , 3
Part_0041 , 19 , 0 , 19 , 3
Part_0042 , 1 , 0 , 1 , 3
