Stage , Degree , In_Edges , Out_Edges , Depth
Retail_0060 , 1 , 1 , 0 , 0
Manuf_0016 , 2 , 1 , 1 , 1
Retail_0061 , 1 , 1 , 0 , 0
Manuf_0017 , 2 , 1 , 1 , 1
Retail_0062 , 1 , 1 , 0 , 0
Manuf_0018 , 2 , 1 , 1 , 1
Retail_0063 , 1 , 1 , 0 , 0
Manuf_0019 , 2 , 1 , 1 , 1
Retail_0064 , 1 , 1 , 0 , 0
Manuf_0020 , 2 , 1 , 1 , 1
Retail_0065 , 1 , 1 , 0 , 0
Manuf_0021 , 2 , 1 , 1 , 1
Retail_0066 , 1 , 1 , 0 , 0
Manuf_0022 , 2 , 1 , 1 , 1
Retail_0067 , 1 , 1 , 0 , 0
Manuf_0023 , 2 , 1 , 1 , 1
Retail_0068 , 1 , 1 , 0 , 0
Manuf_0024 , 2 , 1 , 1 , 1
Retail_0069 , 1 , 1 , 0 , 0
Manuf_0025 , 2 , 1 , 1 , 1
Retail_0070 , 1 , 1 , 0 , 0
Manuf_0026 , 2 , 1 , 1 , 1
Retail_0071 , 1 , 1 , 0 , 0
Manuf_0027 , 2 , 1 , 1 , 1
Retail_0072 , 1 , 1 , 0 , 0
Manuf_0028 , 2 , 1 , 1 , 1
Retail_0073 , 1 , 1 , 0 , 0
Manuf_0029 , 2 , 1 , 1 , 1
Retail_0074 , 1 , 1 , 0 , 0
Manuf_0030 , 2 , 1 , 1 , 1
Retail_0075 , 1 , 1 , 0 , 0
Manuf_0031 , 2 , 1 , 1 , 1
Retail_0076 , 1 , 1 , 0 , 0
Manuf_0032 , 2 , 1 , 1 , 1
Retail_0077 , 1 , 1 , 0 , 0
Manuf_0033 , 2 , 1 , 1 , 1
Retail_0078 , 1 , 1 , 0 , 0
Manuf_0034 , 2 , 1 , 1 , 1
Retail_0079 , 1 , 1 , 0 , 0
Manuf_0035 , 2 , 1 , 1 , 1
Retail_0080 , 1 , 1 , 0 , 0
Manuf_0036 , 2 , 1 , 1 , 1
Retail_0081 , 1 , 1 , 0 , 0
Manuf_0037 , 2 , 1 , 1 , 1
Retail_0082 , 1 , 1 , 0 , 0
Manuf_0038 , 2 , 1 , 1 , 1
Retail_0083 , 1 , 1 , 0 , 0
Manuf_0039 , 2 , 1 , 1 , 1
Retail_0084 , 1 , 1 , 0 , 0
Manuf_0040 , 2 , 1 , 1 , 1
Retail_0085 , 1 , 1 , 0 , 0
Manuf_0041 , 2 , 1 , 1 , 1
Retail_0086 , 1 , 1 , 0 , 0
Manuf_0042 , 2 , 1 , 1 , 1
Retail_0087 , 1 , 1 , 0 , 0
Manuf_0043 , 2 , 1 , 1 , 1
Retail_0088 , 1 , 1 , 0 , 0
Manuf_0044 , 2 , 1 , 1 , 1
Retail_0089 , 1 , 1 , 0 , 0
Manuf_0045 , 2 , 1 , 1 , 1
Retail_0090 , 1 , 1 , 0 , 0
Manuf_0046 , 2 , 1 , 1 , 1
Retail_0091 , 1 , 1 , 0 , 0
Manuf_0047 , 2 , 1 , 1 , 1
Retail_0092 , 1 , 1 , 0 , 0
Manuf_0048 , 2 , 1 , 1 , 1
Retail_0093 , 1 , 1 , 0 , 0
Manuf_0049 , 2 , 1 , 1 , 1
Retail_0094 , 1 , 1 , 0 , 0
Manuf_0050 , 2 , 1 , 1 , 1
Retail_0095 , 1 , 1 , 0 , 0
Manuf_0051 , 2 , 1 , 1 , 1
Retail_0096 , 1 , 1 , 0 , 0
Manuf_0052 , 2 , 1 , 1 , 1
Retail_0097 , 1 , 1 , 0 , 0
Manuf_0053 , 2 , 1 , 1 , 1
Retail_0098 , 1 , 1 , 0 , 0
Manuf_0054 , 2 , 1 , 1 , 1
Retail_0099 , 1 , 1 , 0 , 0
Manuf_0055 , 2 , 1 , 1 , 1
Retail_0100 , 1 , 1 , 0 , 0
Manuf_0056 , 2 , 1 , 1 , 1
Retail_0101 , 1 , 1 , 0 , 0
Manuf_0057 , 2 , 1 , 1 , 1
Retail_0102 , 1 , 1 , 0 , 0
Manuf_0058 , 2 , 1 , 1 , 1
Retail_0103 , 1 , 1 , 0 , 0
Manuf_0059 , 2 , 1 , 1 , 1
Retail_0104 , 1 , 1 , 0 , 0
Manuf_0060 , 2 , 1 , 1 , 1
Retail_0105 , 1 , 1 , 0 , 0
Manuf_0061 , 2 , 1 , 1 , 1
Retail_0106 , 1 , 1 , 0 , 0
Manuf_0062 , 2 , 1 , 1 , 1
Retail_0107 , 1 , 1 , 0 , 0
Manuf_0063 , 2 , 1 , 1 , 1
Retail_0108 , 1 , 1 , 0 , 0
Manuf_0064 , 2 , 1 , 1 , 1
Retail_0109 , 1 , 1 , 0 , 0
Manuf_0065 , 2 , 1 , 1 , 1
Retail_0110 , 1 , 1 , 0 , 0
Manuf_0066 , 2 , 1 , 1 , 1
Retail_0111 , 1 , 1 , 0 , 0
Manuf_0067 , 2 , 1 , 1 , 1
Retail_0112 , 1 , 1 , 0 , 0
Manuf_0068 , 2 , 1 , 1 , 1
Retail_0113 , 1 , 1 , 0 , 0
Manuf_0069 , 2 , 1 , 1 , 1
Retail_0114 , 1 , 1 , 0 , 0
Manuf_0070 , 2 , 1 , 1 , 1
Retail_0115 , 1 , 1 , 0 , 0
Manuf_0071 , 2 , 1 , 1 , 1
Retail_0116 , 1 , 1 , 0 , 0
Manuf_0072 , 2 , 1 , 1 , 1
Retail_0117 , 1 , 1 , 0 , 0
Manuf_0073 , 2 , 1 , 1 , 1
Retail_0118 , 1 , 1 , 0 , 0
Manuf_0074 , 2 , 1 , 1 , 1
Retail_0119 , 1 , 1 , 0 , 0
Manuf_0075 , 2 , 1 , 1 , 1
Retail_0120 , 1 , 1 , 0 , 0
Manuf_0076 , 2 , 1 , 1 , 1
Retail_0121 , 1 , 1 , 0 , 0
Manuf_0077 , 2 , 1 , 1 , 1
Retail_0122 , 1 , 1 , 0 , 0
Manuf_0078 , 2 , 1 , 1 , 1
Retail_0123 , 1 , 1 , 0 , 0
Manuf_0079 , 2 , 1 , 1 , 1
Retail_0124 , 1 , 1 , 0 , 0
Manuf_0080 , 2 , 1 , 1 , 1
Retail_0125 , 1 , 1 , 0 , 0
Manuf_0081 , 2 , 1 , 1 , 1
Retail_0126 , 1 , 1 , 0 , 0
Manuf_0082 , 2 , 1 , 1 , 1
Retail_0127 , 1 , 1 , 0 , 0
Manuf_0083 , 2 , 1 , 1 , 1
Retail_0128 , 1 , 1 , 0 , 0
Manuf_0084 , 2 , 1 , 1 , 1
Retail_0129 , 1 , 1 , 0 , 0
Manuf_0085 , 2 , 1 , 1 , 1
Retail_0130 , 1 , 1 , 0 , 0
Manuf_0086 , 2 , 1 , 1 , 1
Retail_0131 , 1 , 1 , 0 , 0
Manuf_0087 , 2 , 1 , 1 , 1
Retail_0132 , 1 , 1 , 0 , 0
Manuf_0088 , 2 , 1 , 1 , 1
Retail_0133 , 1 , 1 , 0 , 0
Manuf_0089 , 2 , 1 , 1 , 1
Retail_0134 , 1 , 1 , 0 , 0
Manuf_0090 , 2 , 1 , 1 , 1
Retail_0135 , 1 , 1 , 0 , 0
Manuf_0091 , 2 , 1 , 1 , 1
Retail_0136 , 1 , 1 , 0 , 0
Manuf_0092 , 2 , 1 , 1 , 1
Retail_0137 , 1 , 1 , 0 , 0
Manuf_0093 , 2 , 1 , 1 , 1
Retail_0138 , 1 , 1 , 0 , 0
Manuf_0094 , 2 , 1 , 1 , 1
Retail_0139 , 1 , 1 , 0 , 0
Manuf_0095 , 2 , 1 , 1 , 1
Retail_0140 , 1 , 1 , 0 , 0
Manuf_0096 , 2 , 1 , 1 , 1
Retail_0141 , 1 , 1 , 0 , 0
Manuf_0097 , 2 , 1 , 1 , 1
Retail_0142 , 1 , 1 , 0 , 0
Manuf_0098 , 2 , 1 , 1 , 1
Retail_0143 , 1 , 1 , 0 , 0
Manuf_0099 , 2 , 1 , 1 , 1
Retail_0144 , 1 , 1 , 0 , 0
Manuf_0100 , 2 , 1 , 1 , 1
Retail_0145 , 1 , 1 , 0 , 0
Manuf_0101 , 2 , 1 , 1 , 1
Retail_0146 , 1 , 1 , 0 , 0
Manuf_0102 , 2 , 1 , 1 , 1
Retail_0147 , 1 , 1 , 0 , 0
Manuf_0103 , 2 , 1 , 1 , 1
Retail_0148 , 1 , 1 , 0 , 0
Manuf_0104 , 2 , 1 , 1 , 1
Retail_0149 , 1 , 1 , 0 , 0
Manuf_0105 , 2 , 1 , 1 , 1
Retail_0150 , 1 , 1 , 0 , 0
Manuf_0106 , 2 , 1 , 1 , 1
Retail_0151 , 1 , 1 , 0 , 0
Manuf_0107 , 2 , 1 , 1 , 1
Retail_0152 , 1 , 1 , 0 , 0
Manuf_0108 , 2 , 1 , 1 , 1
Retail_0153 , 1 , 1 , 0 , 0
Manuf_0109 , 2 , 1 , 1 , 1
Retail_0154 , 1 , 1 , 0 , 0
Manuf_0110 , 2 , 1 , 1 , 1
Retail_0155 , 1 , 1 , 0 , 0
Manuf_0111 , 2 , 1 , 1 , 1
Retail_0156 , 1 , 1 , 0 , 0
Manuf_0112 , 2 , 1 , 1 , 1
Retail_0157 , 1 , 1 , 0 , 0
Manuf_0113 , 2 , 1 , 1 , 1
Retail_0158 , 1 , 1 , 0 , 0
Manuf_0114 , 2 , 1 , 1 , 1
Retail_0159 , 1 , 1 , 0 , 0
Manuf_0115 , 2 , 1 , 1 , 1
Retail_0160 , 1 , 1 , 0 , 0
Manuf_0116 , 2 , 1 , 1 , 1
Retail_0161 , 1 , 1 , 0 , 0
Manuf_0117 , 2 , 1 , 1 , 1
Retail_0162 , 1 , 1 , 0 , 0
Manuf_0118 , 2 , 1 , 1 , 1
Retail_0163 , 1 , 1 , 0 , 0
Manuf_0119 , 3 , 2 , 1 , 1
Retail_0164 , 1 , 1 , 0 , 0
Manuf_0120 , 3 , 2 , 1 , 1
Retail_0165 , 1 , 1 , 0 , 0
Manuf_0121 , 2 , 1 , 1 , 1
Retail_0166 , 1 , 1 , 0 , 0
Manuf_0122 , 2 , 1 , 1 , 1
Retail_0167 , 1 , 1 , 0 , 0
Manuf_0123 , 2 , 1 , 1 , 1
Retail_0168 , 1 , 1 , 0 , 0
Manuf_0124 , 2 , 1 , 1 , 1
Retail_0169 , 1 , 1 , 0 , 0
Manuf_0125 , 2 , 1 , 1 , 1
Retail_0170 , 1 , 1 , 0 , 0
Manuf_0126 , 2 , 1 , 1 , 1
Retail_0171 , 1 , 1 , 0 , 0
Manuf_0127 , 2 , 1 , 1 , 1
Retail_0172 , 1 , 1 , 0 , 0
Manuf_0128 , 2 , 1 , 1 , 1
Retail_0173 , 1 , 1 , 0 , 0
Manuf_0129 , 2 , 1 , 1 , 1
Retail_0174 , 1 , 1 , 0 , 0
Manuf_0130 , 2 , 1 , 1 , 1
Retail_0175 , 1 , 1 , 0 , 0
Manuf_0131 , 2 , 1 , 1 , 1
Retail_0176 , 1 , 1 , 0 , 0
Manuf_0132 , 2 , 1 , 1 , 1
Retail_0177 , 1 , 1 , 0 , 0
Manuf_0133 , 2 , 1 , 1 , 1
Retail_0178 , 1 , 1 , 0 , 0
Manuf_0134 , 3 , 2 , 1 , 1
Retail_0179 , 1 , 1 , 0 , 0
Manuf_0135 , 2 , 1 , 1 , 1
Retail_0180 , 1 , 1 , 0 , 0
Manuf_0136 , 2 , 1 , 1 , 1
Retail_0181 , 1 , 1 , 0 , 0
Manuf_0137 , 2 , 1 , 1 , 1
Retail_0182 , 1 , 1 , 0 , 0
Manuf_0138 , 2 , 1 , 1 , 1
Retail_0184 , 1 , 1 , 0 , 0
Manuf_0139 , 2 , 1 , 1 , 1
Retail_0183 , 1 , 1 , 0 , 0
Manuf_0140 , 2 , 1 , 1 , 1
Retail_0185 , 1 , 1 , 0 , 0
Manuf_0141 , 3 , 2 , 1 , 1
Retail_0186 , 1 , 1 , 0 , 0
Manuf_0142 , 2 , 1 , 1 , 1
Retail_0187 , 1 , 1 , 0 , 0
Manuf_0143 , 2 , 1 , 1 , 1
Retail_0188 , 1 , 1 , 0 , 0
Manuf_0144 , 2 , 1 , 1 , 1
Retail_0189 , 1 , 1 , 0 , 0
Manuf_0145 , 2 , 1 , 1 , 1
Retail_0190 , 1 , 1 , 0 , 0
Manuf_0146 , 2 , 1 , 1 , 1
Retail_0191 , 1 , 1 , 0 , 0
Manuf_0147 , 2 , 1 , 1 , 1
Retail_0192 , 1 , 1 , 0 , 0
Manuf_0148 , 2 , 1 , 1 , 1
Retail_0193 , 1 , 1 , 0 , 0
Manuf_0149 , 2 , 1 , 1 , 1
Retail_0194 , 1 , 1 , 0 , 0
Manuf_0150 , 2 , 1 , 1 , 1
Retail_0195 , 1 , 1 , 0 , 0
Manuf_0151 , 2 , 1 , 1 , 1
Retail_0196 , 1 , 1 , 0 , 0
Manuf_0152 , 3 , 2 , 1 , 1
Retail_0197 , 1 , 1 , 0 , 0
Manuf_0153 , 2 , 1 , 1 , 1
Retail_0198 , 1 , 1 , 0 , 0
Manuf_0154 , 2 , 1 , 1 , 1
Retail_0199 , 1 , 1 , 0 , 0
Manuf_0155 , 2 , 1 , 1 , 1
Retail_0200 , 1 , 1 , 0 , 0
Manuf_0156 , 2 , 1 , 1 , 1
Retail_0201 , 1 , 1 , 0 , 0
Manuf_0157 , 2 , 1 , 1 , 1
Retail_0202 , 1 , 1 , 0 , 0
Manuf_0158 , 2 , 1 , 1 , 1
Retail_0203 , 1 , 1 , 0 , 0
Manuf_0159 , 2 , 1 , 1 , 1
Retail_0204 , 1 , 1 , 0 , 0
Manuf_0160 , 2 , 1 , 1 , 1
Retail_0205 , 1 , 1 , 0 , 0
Manuf_0161 , 2 , 1 , 1 , 1
Retail_0206 , 1 , 1 , 0 , 0
Manuf_0162 , 2 , 1 , 1 , 1
Retail_0207 , 1 , 1 , 0 , 0
