Stage , Degree , In_Edges , Out_Edges , Depth
Part_0090 , 1 , 0 , 1 , 3
Part_0091 , 1 , 0 , 1 , 3
Part_0092 , 1 , 0 , 1 , 3
Part_0093 , 1 , 0 , 1 , 3
Part_0094 , 1 , 0 , 1 , 3
Part_0095 , 1 , 0 , 1 , 3
Part_0096 , 1 , 0 , 1 , 3
Part_0097 , 1 , 0 , 1 , 2
Part_0098 , 1 , 0 , 1 , 2
Part_0099 , 1 , 0 , 1 , 2
Part_0100 , 1 , 0 , 1 , 2
Part_0101 , 1 , 0 , 1 , 2
Part_0102 , 1 , 0 , 1 , 2
Part_0103 , 1 , 0 , 1 , 2
Part_0104 , 1 , 0 , 1 , 2
Part_0105 , 1 , 0 , 1 , 2
Part_0106 , 1 , 0 , 1 , 2
Part_0107 , 1 , 0 , 1 , 2
Part_0108 , 1 , 0 , 1 , 2
Part_0109 , 1 , 0 , 1 , 2
Part_0110 , 1 , 0 , 1 , 2
Part_0111 , 1 , 0 , 1 , 2
Part_0112 , 1 , 0 , 1 , 2
Part_0113 , 1 , 0 , 1 , 2
Part_0114 , 1 , 0 , 1 , 2
Part_0115 , 1 , 0 , 1 , 2
Part_0116 , 1 , 0 , 1 , 2
Part_0117 , 1 , 0 , 1 , 2
Part_0118 , 1 , 0 , 1 , 2
Part_0119 , 1 , 0 , 1 , 2
Part_0120 , 1 , 0 , 1 , 2
Part_0121 , 1 , 0 , 1 , 2
Part_0122 , 1 , 0 , 1 , 2
Part_0123 , 1 , 0 , 1 , 2
Part_0124 , 1 , 0 , 1 , 2
Part_0125 , 1 , 0 , 1 , 2
Part_0126 , 1 , 0 , 1 , 2
Part_0127 , 2 , 0 , 2 , 2
Part_0128 , 2 , 0 , 2 , 2
Part_0129 , 2 , 0 , 2 , 2
Part_0130 , 2 , 0 , 2 , 2
Part_0131 , 1 , 0 , 1 , 2
Part_0132 , 1 , 0 , 1 , 2
Part_0133 , 1 , 0 , 1 , 2
Part_0134 , 1 , 0 , 1 , 2
Part_0135 , 1 , 0 , 1 , 2
Part_0136 , 1 , 0 , 1 , 2
Part_0137 , 2 , 0 , 2 , 2
Part_0138 , 2 , 0 , 2 , 2
Part_0139 , 2 , 0 , 2 , 2
Part_0140 , 2 , 0 , 2 , 2
Part_0141 , 2 , 0 , 2 , 2
Part_0142 , 2 , 0 , 2 , 2
Part_0143 , 2 , 0 , 2 , 2
Part_0144 , 2 , 0 , 2 , 2
Part_0145 , 2 , 0 , 2 , 2
Part_0146 , 2 , 0 , 2 , 2
Part_0147 , 2 , 0 , 2 , 2
Part_0148 , 2 , 0 , 2 , 2
Part_0149 , 2 , 0 , 2 , 2
Part_0150 , 2 , 0 , 2 , 2
Part_0151 , 1 , 0 , 1 , 2
Part_0152 , 1 , 0 , 1 , 2
Part_0153 , 2 , 0 , 2 , 2
Part_0154 , 2 , 0 , 2 , 2
Part_0155 , 2 , 0 , 2 , 2
Part_0156 , 1 , 0 , 1 , 2
Part_0157 , 1 , 0 , 1 , 2
Part_0158 , 1 , 0 , 1 , 2
Part_0159 , 1 , 0 , 1 , 2
Part_0160 , 1 , 0 , 1 , 2
Part_0161 , 1 , 0 , 1 , 2
Part_0162 , 1 , 0 , 1 , 2
Part_0163 , 1 , 0 , 1 , 2
Part_0164 , 1 , 0 , 1 , 2
Part_0165 , 1 , 0 , 1 , 2
Part_0166 , 1 , 0 , 1 , 2
Part_0167 , 1 , 0 , 1 , 2
Part_0168 , 1 , 0 , 1 , 2
Part_0169 , 1 , 0 , 1 , 2
Part_0170 , 1 , 0 , 1 , 2
Part_0171 , 1 , 0 , 1 , 2
Part_0172 , 1 , 0 , 1 , 2
Part_0173 , 1 , 0 , 1 , 2
Part_0174 , 1 , 0 , 1 , 2
Part_0175 , 4 , 0 , 4 , 2
Part_0176 , 2 , 0 , 2 , 2
Part_0177 , 2 , 0 , 2 , 2
Part_0178 , 2 , 0 , 2 , 2
Part_0179 , 2 , 0 , 2 , 2
Part_0180 , 2 , 0 , 2 , 2
Part_0181 , 2 , 0 , 2 , 2
Part_0182 , 2 , 0 , 2 , 2
Part_0183 , 2 , 0 , 2 , 2
Part_0184 , 2 , 0 , 2 , 2
Part_0185 , 2 , 0 , 2 , 2
Part_0186 , 2 , 0 , 2 , 2
Part_0187 , 2 , 0 , 2 , 2
Part_0188 , 2 , 0 , 2 , 2
Part_0189 , 2 , 0 , 2 , 2
Part_0190 , 2 , 0 , 2 , 2
Part_0191 , 2 , 0 , 2 , 2
Part_0192 , 2 , 0 , 2 , 2
Part_0193 , 2 , 0 , 2 , 2
Part_0194 , 2 , 0 , 2 , 2
Part_0195 , 2 , 0 , 2 , 2
Part_0196 , 2 , 0 , 2 , 2
Part_0197 , 2 , 0 , 2 , 2
Part_0198 , 2 , 0 , 2 , 2
Part_0199 , 2 , 0 , 2 , 2
Part_0200 , 2 , 0 , 2 , 2
Part_0201 , 2 , 0 , 2 , 2
Part_0202 , 2 , 0 , 2 , 2
Part_0203 , 2 , 0 , 2 , 2
Part_0204 , 2 , 0 , 2 , 2
Part_0205 , 2 , 0 , 2 , 2
Part_0206 , 2 , 0 , 2 , 2
Part_0207 , 2 , 0 , 2 , 2
Part_0208 , 2 , 0 , 2 , 2
Part_0209 , 2 , 0 , 2 , 2
Part_0210 , 2 , 0 , 2 , 2
Part_0211 , 2 , 0 , 2 , 2
Part_0212 , 2 , 0 , 2 , 2
Part_0213 , 2 , 0 , 2 , 2
Part_0214 , 2 , 0 , 2 , 2
Part_0215 , 2 , 0 , 2 , 2
Part_0216 , 2 , 0 , 2 , 2
Part_0217 , 2 , 0 , 2 , 2
Part_0218 , 2 , 0 , 2 , 2
Part_0219 , 2 , 0 , 2 , 2
Part_0220 , 2 , 0 , 2 , 2
Part_0221 , 2 , 0 , 2 , 2
Part_0222 , 2 , 0 , 2 , 2
Part_0223 , 2 , 0 , 2 , 2
Part_0224 , 2 , 0 , 2 , 2
Part_0225 , 2 , 0 , 2 , 2
Part_0226 , 2 , 0 , 2 , 2
Part_0227 , 2 , 0 , 2 , 2
Part_0228 , 2 , 0 , 2 , 2
Part_0229 , 2 , 0 , 2 , 2
Part_0230 , 2 , 0 , 2 , 2
Part_0231 , 2 , 0 , 2 , 2
Part_0232 , 2 , 0 , 2 , 2
Part_0233 , 2 , 0 , 2 , 2
Part_0234 , 2 , 0 , 2 , 2
Part_0235 , 2 , 0 , 2 , 2
Part_0236 , 2 , 0 , 2 , 2
Part_0237 , 1 , 0 , 1 , 2
Part_0238 , 1 , 0 , 1 , 2
Part_0239 , 1 , 0 , 1 , 2
Part_0240 , 1 , 0 , 1 , 2
Part_0241 , 1 , 0 , 1 , 2
Part_0242 , 1 , 0 , 1 , 2
Part_0243 , 1 , 0 , 1 , 2
Part_0244 , 1 , 0 , 1 , 2
Part_0245 , 1 , 0 , 1 , 2
Part_0246 , 1 , 0 , 1 , 2
Part_0247 , 1 , 0 , 1 , 2
Part_0248 , 1 , 0 , 1 , 2
Part_0249 , 1 , 0 , 1 , 2
Part_0250 , 1 , 0 , 1 , 2
Part_0251 , 1 , 0 , 1 , 2
Part_0252 , 1 , 0 , 1 , 2
Part_0253 , 1 , 0 , 1 , 2
Part_0254 , 1 , 0 , 1 , 2
Part_0255 , 1 , 0 , 1 , 2
Part_0256 , 1 , 0 , 1 , 2
Part_0257 , 1 , 0 , 1 , 2
Part_0258 , 1 , 0 , 1 , 2
Part_0259 , 1 , 0 , 1 , 2
Part_0260 , 1 , 0 , 1 , 2
Part_0261 , 1 , 0 , 1 , 2
Part_0262 , 1 , 0 , 1 , 2
Part_0263 , 1 , 0 , 1 , 2
Part_0264 , 1 , 0 , 1 , 2
Part_0265 , 1 , 0 , 1 , 2
Part_0266 , 1 , 0 , 1 , 2
Part_0267 , 1 , 0 , 1 , 2
Part_0268 , 1 , 0 , 1 , 2
Part_0269 , 1 , 0 , 1 , 2
Part_0270 , 1 , 0 , 1 , 2
Part_0271 , 1 , 0 , 1 , 2
Part_0272 , 1 , 0 , 1 , 2
Part_0273 , 1 , 0 , 1 , 2
Part_0274 , 1 , 0 , 1 , 2
Part_0275 , 1 , 0 , 1 , 2
Part_0276 , 1 , 0 , 1 , 2
Part_0277 , 1 , 0 , 1 , 2
Part_0278 , 1 , 0 , 1 , 2
Part_0279 , 2 , 0 , 2 , 2
Part_0336 , 1 , 0 , 1 , 1
Part_0280 , 1 , 0 , 1 , 2
Part_0281 , 1 , 0 , 1 , 2
Part_0282 , 1 , 0 , 1 , 2
Part_0283 , 1 , 0 , 1 , 2
Part_0284 , 1 , 0 , 1 , 2
Part_0285 , 1 , 0 , 1 , 2
Part_0286 , 1 , 0 , 1 , 2
Part_0287 , 1 , 0 , 1 , 2
Part_0288 , 1 , 0 , 1 , 2
Part_0289 , 1 , 0 , 1 , 2
Part_0290 , 1 , 0 , 1 , 2
Part_0291 , 1 , 0 , 1 , 2
Part_0292 , 1 , 0 , 1 , 2
Part_0293 , 1 , 0 , 1 , 2
Part_0294 , 1 , 0 , 1 , 2
Part_0295 , 1 , 0 , 1 , 2
Part_0296 , 1 , 0 , 1 , 2
Part_0297 , 1 , 0 , 1 , 2
Part_0298 , 1 , 0 , 1 , 2
Part_0299 , 1 , 0 , 1 , 2
Part_0300 , 1 , 0 , 1 , 2
Part_0301 , 1 , 0 , 1 , 2
Part_0302 , 1 , 0 , 1 , 2
Part_0303 , 1 , 0 , 1 , 2
Part_0304 , 1 , 0 , 1 , 2
Part_0305 , 1 , 0 , 1 , 2
Part_0306 , 1 , 0 , 1 , 2
Part_0307 , 1 , 0 , 1 , 2
Part_0308 , 1 , 0 , 1 , 2
Part_0309 , 1 , 0 , 1 , 2
Part_0310 , 1 , 0 , 1 , 2
Part_0311 , 1 , 0 , 1 , 2
Part_0312 , 1 , 0 , 1 , 2
Part_0313 , 1 , 0 , 1 , 2
Part_0314 , 1 , 0 , 1 , 2
Part_0315 , 1 , 0 , 1 , 2
Part_0316 , 1 , 0 , 1 , 2
Part_0317 , 1 , 0 , 1 , 2
Part_0318 , 1 , 0 , 1 , 2
Part_0319 , 1 , 0 , 1 , 2
Part_0320 , 1 , 0 , 1 , 2
Part_0321 , 1 , 0 , 1 , 2
Part_0322 , 1 , 0 , 1 , 2
Part_0323 , 1 , 0 , 1 , 2
Part_0324 , 1 , 0 , 1 , 2
Part_0325 , 1 , 0 , 1 , 2
Part_0326 , 1 , 0 , 1 , 2
Part_0327 , 1 , 0 , 1 , 1
Part_0328 , 1 , 0 , 1 , 1
Part_0329 , 1 , 0 , 1 , 1
Part_0330 , 1 , 0 , 1 , 1
Part_0331 , 1 , 0 , 1 , 1
Part_0332 , 1 , 0 , 1 , 1
Part_0333 , 1 , 0 , 1 , 1
Part_0334 , 1 , 0 , 1 , 1
Part_0335 , 1 , 0 , 1 , 1
Part_0337 , 1 , 0 , 1 , 1
Part_0338 , 1 , 0 , 1 , 1
Part_0339 , 1 , 0 , 1 , 1
Part_0340 , 1 , 0 , 1 , 1
Part_0341 , 1 , 0 , 1 , 1
Part_0342 , 1 , 0 , 1 , 1
Part_0343 , 1 , 0 , 1 , 1
Part_0344 , 1 , 0 , 1 , 1
Part_0345 , 1 , 0 , 1 , 1
Part_0346 , 2 , 0 , 2 , 1
Part_0347 , 2 , 0 , 2 , 1
Part_0348 , 2 , 0 , 2 , 1
Part_0349 , 2 , 0 , 2 , 1
Part_0350 , 2 , 0 , 2 , 1
Part_0351 , 2 , 0 , 2 , 1
Part_0352 , 2 , 0 , 2 , 1
Part_0353 , 2 , 0 , 2 , 1
Part_0354 , 2 , 0 , 2 , 1
Part_0355 , 2 , 0 , 2 , 1
Part_0356 , 2 , 0 , 2 , 1
Part_0357 , 2 , 0 , 2 , 1
Part_0358 , 2 , 0 , 2 , 1
Part_0359 , 2 , 0 , 2 , 1
Part_0360 , 2 , 0 , 2 , 1
Part_0361 , 2 , 0 , 2 , 1
Part_0362 , 2 , 0 , 2 , 1
Part_0363 , 2 , 0 , 2 , 1
Part_0364 , 2 , 0 , 2 , 1
Part_0365 , 1 , 0 , 1 , 1
Part_0366 , 2 , 0 , 2 , 1
Part_0367 , 2 , 0 , 2 , 1
Part_0368 , 1 , 0 , 1 , 1
Part_0369 , 1 , 0 , 1 , 1
Part_0370 , 1 , 0 , 1 , 1
Part_0371 , 1 , 0 , 1 , 1
Part_0372 , 1 , 0 , 1 , 1
Part_0373 , 1 , 0 , 1 , 1
Part_0374 , 1 , 0 , 1 , 1
Part_0375 , 1 , 0 , 1 , 1
Part_0376 , 1 , 0 , 1 , 1
Part_0377 , 1 , 0 , 1 , 1
Part_0378 , 1 , 0 , 1 , 1
Part_0379 , 1 , 0 , 1 , 1
Part_0380 , 1 , 0 , 1 , 1
Part_0381 , 1 , 0 , 1 , 1
Part_0382 , 1 , 0 , 1 , 1
Part_0383 , 1 , 0 , 1 , 1
Part_0384 , 1 , 0 , 1 , 1
Part_0385 , 1 , 0 , 1 , 1
Part_0386 , 1 , 0 , 1 , 1
Part_0387 , 1 , 0 , 1 , 1
Part_0388 , 1 , 0 , 1 , 1
Part_0389 , 1 , 0 , 1 , 1
Part_0390 , 1 , 0 , 1 , 1
Part_0391 , 1 , 0 , 1 , 1
Part_0392 , 1 , 0 , 1 , 1
Part_0393 , 1 , 0 , 1 , 1
Part_0394 , 1 , 0 , 1 , 1
Part_0395 , 1 , 0 , 1 , 1
Part_0396 , 1 , 0 , 1 , 1
Part_0397 , 1 , 0 , 1 , 1
Part_0398 , 1 , 0 , 1 , 1
Part_0399 , 1 , 0 , 1 , 1
Part_0400 , 1 , 0 , 1 , 1
Part_0401 , 1 , 0 , 1 , 1
