Optimality test +++++++++++++++++++++++++++++
The following constraints are not satisfied: 
+++++++++++++++++++++++++++
Time to run:, 14.179712057113647 ,seconds
------
The SC has, 617 , nodes and,  753 edges.
Retail_0001 , 0.01 , 0 , 0.0
Manuf_0018 , 0.0 , 3 , 0.0
Retail_0002 , 0.01 , 2 , 2.0
Retail_0003 , 0.0 , 3 , 2.0
Retail_0004 , 0.01 , 2 , 2.0
Retail_0005 , 0.0 , 3 , 2.0
Retail_0006 , 0.01 , 2 , 2.0
Retail_0007 , 0.0 , 4 , 2.0
Retail_0008 , 0.0 , 4 , 2.0
Retail_0009 , 0.0 , 4 , 2.0
Retail_0010 , 1.49 , 0 , 1.48
Retail_0011 , 0.01 , 2 , 2.0
Retail_0012 , 1.49 , 0 , 1.48
Retail_0013 , 2.21 , 0 , 2.2
Manuf_0019 , 1.99 , 3 , 0.0
Retail_0014 , 0.01 , 2 , 2.0
Retail_0015 , 0.0 , 3 , 2.0
Retail_0016 , 0.01 , 2 , 2.0
Retail_0017 , 0.01 , 2 , 2.0
Retail_0018 , 0.01 , 2 , 2.0
Retail_0019 , 0.0 , 3 , 2.0
Retail_0020 , 1.49 , 0 , 1.48
Retail_0021 , 0.0 , 3 , 2.0
Retail_0022 , 1.49 , 0 , 1.48
Retail_0023 , 2.21 , 0 , 2.2
Retail_0024 , 0.01 , 2 , 2.0
Retail_0025 , 0.01 , 2 , 2.0
Retail_0026 , 1.49 , 0 , 1.48
Retail_0027 , 0.01 , 2 , 2.0
Manuf_0020 , 0.0 , 3 , 2.01
Retail_0028 , 2.01 , 0 , 2.0
Manuf_0021 , 0.0 , 3 , 0.0
Retail_0029 , 0.0 , 5 , 2.0
Retail_0030 , 0.0 , 5 , 2.0
Retail_0031 , 0.0 , 20 , 2.0
Retail_0032 , 0.0 , 4 , 2.0
Retail_0033 , 0.0 , 3 , 2.0
Retail_0034 , 0.0 , 3 , 2.0
Retail_0035 , 2.22 , 0 , 2.21
Retail_0036 , 1.49 , 0 , 1.48
Retail_0037 , 1.49 , 0 , 1.48
Retail_0038 , 0.0 , 4 , 2.0
Manuf_0022 , 0.0 , 3 , 2.01
Retail_0039 , 2.01 , 0 , 2.0
Retail_0040 , 2.01 , 2 , 2.0
Retail_0041 , 2.01 , 0 , 2.0
Retail_0042 , 2.59 , 0 , 2.58
Retail_0043 , 2.01 , 0 , 2.0
Manuf_0023 , 0.0 , 4 , 2.01
Retail_0044 , 2.01 , 3 , 2.0
Retail_0045 , 2.01 , 4 , 2.0
Retail_0046 , 2.01 , 4 , 2.0
Retail_0047 , 2.01 , 3 , 2.0
Retail_0048 , 2.01 , 0 , 2.0
Retail_0049 , 2.01 , 0 , 2.0
Retail_0050 , 2.59 , 0 , 2.58
Manuf_0024 , 0.02 , 3 , 3.01
Retail_0051 , 3.01 , 0 , 2.0
Retail_0052 , 3.01 , 0 , 3.0
Manuf_0025 , 0.02 , 3 , 3.01
Retail_0053 , 3.01 , 0 , 3.0
Manuf_0026 , 0.02 , 2 , 2.01
Retail_0054 , 2.01 , 2 , 2.0
Retail_0055 , 2.01 , 2 , 2.0
Retail_0056 , 2.01 , 0 , 2.0
Retail_0057 , 2.01 , 2 , 2.0
Retail_0058 , 2.01 , 0 , 2.0
Retail_0059 , 2.59 , 0 , 2.58
Retail_0060 , 2.01 , 2 , 2.0
Retail_0061 , 2.01 , 0 , 2.0
Manuf_0027 , 0.02 , 3 , 3.01
Retail_0062 , 3.01 , 0 , 3.0
Manuf_0028 , 0.0 , 3 , 2.99
Retail_0063 , 2.99 , 2 , 2.0
Retail_0064 , 2.99 , 2 , 2.0
Retail_0065 , 2.99 , 4 , 2.0
Retail_0066 , 2.99 , 2 , 2.0
Retail_0067 , 2.99 , 2 , 2.0
Retail_0068 , 2.99 , 3 , 2.0
Retail_0069 , 2.99 , 4 , 2.0
Retail_0070 , 2.99 , 2 , 2.0
Retail_0071 , 2.99 , 3 , 2.0
Retail_0072 , 2.99 , 0 , 2.0
Retail_0073 , 2.99 , 0 , 2.0
Retail_0074 , 3.0 , 0 , 2.99
Retail_0075 , 2.99 , 2 , 2.0
Manuf_0029 , 0.0 , 3 , 2.01
Retail_0076 , 2.01 , 0 , 2.0
Retail_0077 , 2.01 , 1 , 2.0
Retail_0078 , 2.59 , 0 , 2.58
Retail_0079 , 2.01 , 1 , 2.0
Retail_0080 , 2.01 , 0 , 2.0
Manuf_0030 , 0.0 , 4 , 3.01
Retail_0081 , 3.01 , 0 , 3.0
Manuf_0031 , 0.0 , 4 , 3.01
Retail_0082 , 3.01 , 0 , 3.0
Manuf_0032 , 1.02 , 2 , 3.01
Retail_0083 , 3.01 , 0 , 3.0
Manuf_0033 , 1.02 , 2 , 3.01
Retail_0084 , 3.01 , 0 , 3.0
Manuf_0034 , 0.0 , 4 , 2.01
Retail_0085 , 2.01 , 2 , 2.0
Retail_0086 , 2.01 , 4 , 2.0
Retail_0087 , 2.01 , 2 , 2.0
Retail_0088 , 2.01 , 3 , 2.0
Retail_0089 , 2.01 , 3 , 2.0
Retail_0090 , 2.01 , 2 , 2.0
Retail_0091 , 2.01 , 3 , 2.0
Retail_0092 , 2.01 , 3 , 2.0
Retail_0093 , 2.01 , 0 , 2.0
Retail_0094 , 2.01 , 4 , 2.0
Retail_0095 , 2.01 , 2 , 2.0
Retail_0096 , 2.01 , 0 , 2.0
Retail_0097 , 2.59 , 0 , 2.58
Manuf_0035 , 1.02 , 2 , 3.01
Retail_0098 , 3.01 , 0 , 3.0
Manuf_0036 , 0.02 , 3 , 3.01
Retail_0099 , 3.01 , 0 , 3.0
Manuf_0037 , 0.0 , 3 , 2.01
Retail_0100 , 2.01 , 2 , 2.0
Retail_0101 , 2.01 , 0 , 2.0
Retail_0102 , 2.01 , 0 , 2.0
Retail_0103 , 2.59 , 0 , 2.58
Retail_0104 , 2.01 , 2 , 2.0
Manuf_0038 , 1.02 , 2 , 3.01
Retail_0105 , 3.01 , 0 , 3.0
Manuf_0039 , 0.02 , 2 , 2.01
Retail_0106 , 2.01 , 2 , 2.0
Retail_0107 , 2.01 , 3 , 2.0
Retail_0108 , 2.01 , 2 , 2.0
Retail_0109 , 2.01 , 3 , 2.0
Retail_0110 , 2.01 , 0 , 2.0
Retail_0111 , 2.01 , 0 , 2.0
Retail_0112 , 2.59 , 0 , 2.58
Retail_0113 , 2.01 , 3 , 2.0
Manuf_0040 , 0.0 , 3 , 1.01
Retail_0114 , 1.64 , 0 , 1.63
Retail_0115 , 1.01 , 1 , 2.0
Retail_0116 , 2.35 , 0 , 2.34
Retail_0117 , 1.01 , 2 , 2.0
Manuf_0041 , 0.0 , 4 , 0.0
Retail_0118 , 0.71 , 1 , 1.7
Retail_0119 , 0.0 , 3 , 2.0
Retail_0120 , 0.0 , 4 , 2.0
Retail_0121 , 1.49 , 0 , 1.48
Retail_0122 , 1.49 , 0 , 1.48
Retail_0123 , 2.21 , 0 , 2.2
Manuf_0042 , 0.02 , 3 , 3.01
Retail_0124 , 3.01 , 0 , 3.0
Manuf_0043 , 0.02 , 3 , 3.01
Retail_0125 , 3.01 , 0 , 2.0
Retail_0126 , 3.01 , 0 , 3.0
Manuf_0044 , 3.0 , 4 , 0.01
Retail_0127 , 0.01 , 2 , 2.0
Retail_0128 , 1.49 , 0 , 1.48
Retail_0129 , 1.49 , 0 , 1.48
Retail_0130 , 2.22 , 0 , 2.21
Retail_0131 , 0.01 , 2 , 2.0
Manuf_0045 , 0.0 , 4 , 3.01
Retail_0132 , 3.01 , 0 , 2.0
Retail_0133 , 3.01 , 0 , 3.0
Manuf_0046 , 0.0 , 3 , 0.0
Retail_0134 , 0.0 , 4 , 2.0
Retail_0135 , 0.0 , 4 , 2.0
Retail_0136 , 0.0 , 3 , 2.0
Retail_0137 , 0.0 , 4 , 2.0
Retail_0138 , 0.0 , 4 , 2.0
Retail_0139 , 0.0 , 5 , 2.0
Retail_0140 , 0.0 , 4 , 2.0
Retail_0141 , 0.0 , 3 , 2.0
Retail_0142 , 1.49 , 0 , 1.48
Retail_0143 , 0.0 , 4 , 2.0
Retail_0144 , 1.49 , 0 , 1.48
Retail_0145 , 2.22 , 0 , 2.21
Retail_0146 , 0.0 , 3 , 2.0
Retail_0147 , 0.01 , 2 , 2.0
Manuf_0047 , 0.0 , 3 , 1.01
Retail_0148 , 1.64 , 0 , 1.63
Retail_0149 , 1.01 , 1 , 2.0
Retail_0150 , 1.64 , 0 , 1.63
Retail_0151 , 2.35 , 0 , 2.34
Retail_0152 , 1.01 , 2 , 2.0
Retail_0153 , 1.64 , 0 , 1.63
Manuf_0048 , 0.0 , 3 , 0.0
Retail_0154 , 0.01 , 2 , 2.0
Retail_0155 , 0.0 , 3 , 2.0
Retail_0156 , 0.0 , 4 , 2.0
Retail_0157 , 0.0 , 3 , 2.0
Retail_0158 , 0.01 , 2 , 2.0
Retail_0159 , 0.0 , 3 , 2.0
Retail_0160 , 0.01 , 2 , 2.0
Retail_0161 , 0.01 , 2 , 2.0
Retail_0162 , 0.01 , 2 , 2.0
Retail_0163 , 0.0 , 3 , 2.0
Retail_0164 , 0.0 , 3 , 2.0
Retail_0165 , 0.01 , 2 , 2.0
Retail_0166 , 0.01 , 2 , 2.0
Retail_0167 , 0.01 , 0 , 0.0
Retail_0168 , 1.49 , 0 , 1.48
Retail_0169 , 0.01 , 2 , 2.0
Retail_0170 , 1.49 , 0 , 1.48
Retail_0171 , 2.22 , 0 , 2.21
Manuf_0049 , 0.0 , 4 , 0.01
Retail_0172 , 0.01 , 3 , 2.0
Retail_0173 , 0.01 , 2 , 2.0
Retail_0174 , 0.01 , 3 , 2.0
Retail_0175 , 0.71 , 1 , 1.7
Retail_0176 , 0.01 , 2 , 2.0
Retail_0177 , 1.49 , 0 , 1.48
Retail_0178 , 0.01 , 2 , 2.0
Retail_0179 , 1.49 , 0 , 1.48
Retail_0180 , 2.22 , 0 , 2.21
Retail_0181 , 0.01 , 2 , 2.0
Retail_0182 , 0.01 , 2 , 2.0
Retail_0183 , 0.01 , 3 , 2.0
Manuf_0050 , -0.0 , 3 , 0.0
Retail_0184 , 0.01 , 2 , 2.0
Retail_0185 , 0.01 , 2 , 2.0
Retail_0186 , 0.01 , 2 , 2.0
Retail_0187 , 0.71 , 1 , 1.7
Retail_0188 , 0.01 , 2 , 2.0
Retail_0189 , 0.0 , 3 , 2.0
Retail_0190 , 0.0 , 4 , 2.0
Retail_0191 , 0.0 , 3 , 2.0
Retail_0192 , 0.0 , 3 , 2.0
Retail_0193 , 0.0 , 3 , 2.0
Retail_0194 , 0.0 , 3 , 2.0
Retail_0195 , 0.01 , 2 , 2.0
Retail_0196 , 1.49 , 0 , 1.48
Retail_0197 , 0.0 , 3 , 2.0
Retail_0198 , 1.49 , 0 , 1.48
Retail_0199 , 2.21 , 0 , 2.2
Retail_0200 , 0.0 , 4 , 2.0
Retail_0201 , 0.01 , 2 , 2.0
Retail_0202 , 0.71 , 1 , 1.7
Manuf_0051 , 0.0 , 3 , 0.01
Retail_0203 , 1.49 , 0 , 1.48
Retail_0204 , 0.01 , 2 , 2.0
Retail_0205 , 1.49 , 0 , 1.48
Retail_0206 , 2.23 , 0 , 2.22
Manuf_0052 , 1.02 , 2 , 3.01
Retail_0207 , 3.01 , 0 , 3.0
Manuf_0053 , 0.02 , 3 , 3.01
Retail_0208 , 3.01 , 0 , 3.0
Manuf_0054 , 0.02 , 3 , 3.01
Retail_0209 , 3.01 , 0 , 3.0
Manuf_0055 , 0.02 , 3 , 3.01
Retail_0210 , 3.01 , 0 , 3.0
Manuf_0056 , 0.0 , 3 , 0.0
Retail_0211 , 0.71 , 1 , 1.7
Retail_0212 , 0.01 , 2 , 2.0
Retail_0213 , 0.01 , 2 , 2.0
Retail_0214 , 0.01 , 2 , 2.0
Retail_0215 , 0.0 , 3 , 2.0
Retail_0216 , 0.01 , 2 , 2.0
Retail_0217 , 0.0 , 3 , 2.0
Retail_0218 , 0.0 , 4 , 2.0
Retail_0219 , 0.0 , 3 , 2.0
Retail_0220 , 0.0 , 3 , 2.0
Retail_0221 , 1.49 , 0 , 1.48
Retail_0222 , 0.0 , 3 , 2.0
Retail_0223 , 0.01 , 2 , 2.0
Retail_0224 , 1.49 , 0 , 1.48
Retail_0225 , 2.22 , 0 , 2.21
Manuf_0057 , 0.99 , 3 , 0.0
Retail_0226 , 0.0 , 3 , 2.0
Retail_0227 , 0.0 , 3 , 2.0
Retail_0228 , 0.0 , 3 , 2.0
Retail_0229 , 0.01 , 2 , 2.0
Retail_0230 , 1.49 , 0 , 1.48
Retail_0231 , 1.49 , 0 , 1.48
Retail_0232 , 2.22 , 0 , 2.21
Retail_0233 , 0.71 , 1 , 1.7
Retail_0234 , 0.01 , 2 , 2.0
Retail_0235 , 0.01 , 2 , 2.0
Retail_0236 , 1.49 , 0 , 1.48
Manuf_0058 , 0.0 , 4 , 0.0
Retail_0237 , 0.0 , 3 , 2.0
Retail_0238 , 0.0 , 4 , 2.0
Retail_0239 , 0.01 , 2 , 2.0
Retail_0240 , 0.01 , 2 , 2.0
Retail_0241 , 0.01 , 2 , 2.0
Retail_0242 , 0.0 , 3 , 2.0
Retail_0243 , 0.0 , 3 , 2.0
Retail_0244 , 0.0 , 4 , 2.0
Retail_0245 , 0.0 , 3 , 2.0
Retail_0246 , 0.01 , 0 , 0.0
Retail_0247 , 0.01 , 2 , 2.0
Retail_0248 , 0.01 , 2 , 2.0
Retail_0249 , 1.49 , 0 , 1.48
Retail_0250 , 0.0 , 4 , 2.0
Retail_0251 , 1.49 , 0 , 1.48
Retail_0252 , 2.22 , 0 , 2.21
Retail_0253 , 0.0 , 3 , 2.0
Retail_0254 , 0.01 , 2 , 2.0
Retail_0255 , 0.71 , 1 , 1.7
Retail_0256 , 0.01 , 2 , 2.0
Manuf_0059 , 0.0 , 3 , 2.01
Retail_0257 , 2.01 , 0 , 2.0
Retail_0258 , 2.01 , 3 , 2.0
Retail_0259 , 2.01 , 0 , 2.0
Retail_0260 , 2.59 , 0 , 2.58
Retail_0261 , 2.01 , 2 , 2.0
Retail_0262 , 2.01 , 0 , 2.0
Manuf_0060 , 0.0 , 4 , 0.01
Retail_0263 , 0.01 , 2 , 2.0
Retail_0264 , 0.01 , 2 , 2.0
Retail_0265 , 0.01 , 3 , 2.0
Retail_0266 , 0.01 , 3 , 2.0
Retail_0267 , 0.01 , 2 , 2.0
Retail_0268 , 0.71 , 1 , 1.7
Retail_0269 , 0.01 , 6 , 2.0
Retail_0270 , 0.01 , 4 , 2.0
Retail_0271 , 0.01 , 3 , 2.0
Retail_0272 , 1.49 , 0 , 1.48
Retail_0273 , 0.01 , 2 , 2.0
Retail_0274 , 1.49 , 0 , 1.48
Retail_0275 , 2.22 , 0 , 2.21
Manuf_0061 , 0.02 , 3 , 3.01
Retail_0276 , 3.01 , 0 , 2.0
Retail_0277 , 3.01 , 0 , 3.0
Manuf_0062 , 0.0 , 4 , 3.01
Retail_0278 , 3.01 , 0 , 2.0
Retail_0279 , 3.01 , 0 , 3.0
Manuf_0063 , 2.0 , 4 , 0.0
Retail_0280 , 0.01 , 2 , 2.0
Retail_0281 , 0.01 , 2 , 2.0
Retail_0282 , 0.71 , 1 , 1.7
Retail_0283 , 0.0 , 3 , 2.0
Retail_0284 , 0.71 , 1 , 1.7
Retail_0285 , 1.49 , 0 , 1.48
Retail_0286 , 0.0 , 3 , 2.0
Retail_0287 , 1.49 , 0 , 1.48
Retail_0288 , 2.22 , 0 , 2.21
Retail_0289 , 0.01 , 2 , 2.0
Retail_0290 , 0.01 , 2 , 2.0
Retail_0291 , 0.0 , 3 , 2.0
Retail_0292 , 1.49 , 0 , 1.48
Retail_0293 , 0.01 , 2 , 2.0
Manuf_0064 , 0.02 , 3 , 3.01
Retail_0294 , 3.01 , 0 , 2.0
Retail_0295 , 3.01 , 0 , 3.0
Manuf_0065 , -0.0 , 3 , 1.01
Retail_0296 , 1.01 , 3 , 2.0
Retail_0297 , 1.01 , 3 , 2.0
Retail_0298 , 1.01 , 1 , 2.0
Retail_0299 , 1.01 , 3 , 2.0
Retail_0300 , 1.01 , 1 , 2.0
Retail_0301 , 1.01 , 6 , 2.0
Retail_0302 , 1.01 , 3 , 2.0
Retail_0303 , 1.01 , 17 , 2.0
Retail_0304 , 1.01 , 3 , 2.0
Retail_0305 , 1.01 , 3 , 2.0
Retail_0306 , 1.01 , 2 , 2.0
Retail_0307 , 1.64 , 0 , 1.63
Retail_0308 , 1.01 , 3 , 2.0
Retail_0309 , 1.64 , 0 , 1.63
Retail_0310 , 2.35 , 0 , 2.34
Retail_0311 , 1.01 , 1 , 2.0
Retail_0312 , 1.01 , 1 , 2.0
Manuf_0066 , 0.02 , 2 , 2.01
Retail_0313 , 2.01 , 0 , 2.0
Retail_0314 , 2.01 , 3 , 2.0
Retail_0315 , 2.01 , 0 , 2.0
Retail_0316 , 2.59 , 0 , 2.58
Retail_0317 , 2.01 , 2 , 2.0
Retail_0318 , 2.01 , 0 , 2.0
Manuf_0067 , 0.02 , 2 , 2.01
Retail_0319 , 2.01 , 2 , 2.0
Retail_0320 , 2.01 , 2 , 2.0
Retail_0321 , 2.01 , 3 , 2.0
Retail_0322 , 2.01 , 3 , 2.0
Retail_0323 , 2.01 , 1 , 2.0
Retail_0324 , 2.01 , 3 , 2.0
Retail_0325 , 2.01 , 3 , 2.0
Retail_0326 , 2.01 , 3 , 2.0
Retail_0327 , 2.01 , 3 , 2.0
Retail_0328 , 2.01 , 0 , 2.0
Retail_0329 , 2.01 , 3 , 2.0
Retail_0330 , 2.01 , 1 , 2.0
Retail_0331 , 2.01 , 0 , 2.0
Retail_0332 , 2.59 , 0 , 2.58
Manuf_0068 , 1.02 , 2 , 3.01
Retail_0333 , 3.01 , 3 , 2.0
Retail_0334 , 3.01 , 2 , 2.0
Retail_0335 , 3.01 , 1 , 2.0
Retail_0336 , 3.01 , 2 , 2.0
Retail_0337 , 3.01 , 0 , 2.0
Retail_0338 , 3.01 , 2 , 2.0
Retail_0339 , 3.01 , 0 , 2.0
Retail_0340 , 3.01 , 0 , 3.0
Retail_0341 , 3.01 , 2 , 2.0
Retail_0342 , 3.01 , 2 , 2.0
Retail_0343 , 3.01 , 2 , 2.0
Retail_0344 , 3.01 , 0 , 2.0
Retail_0345 , 3.01 , 2 , 2.0
Manuf_0069 , 0.02 , 2 , 2.01
Retail_0346 , 2.01 , 2 , 2.0
Retail_0347 , 2.01 , 1 , 2.0
Retail_0348 , 2.01 , 2 , 2.0
Retail_0349 , 2.01 , 3 , 2.0
Retail_0350 , 2.01 , 2 , 2.0
Retail_0351 , 2.01 , 2 , 2.0
Retail_0352 , 2.01 , 2 , 2.0
Retail_0353 , 2.01 , 2 , 2.0
Retail_0354 , 2.01 , 0 , 0.0
Retail_0355 , 2.01 , 2 , 2.0
Retail_0356 , 2.01 , 0 , 2.0
Retail_0357 , 2.01 , 0 , 2.0
Retail_0358 , 2.59 , 0 , 2.58
Retail_0359 , 2.01 , 2 , 2.0
Retail_0360 , 2.01 , 2 , 2.0
Manuf_0070 , 0.02 , 2 , 2.01
Retail_0361 , 2.01 , 0 , 2.0
Retail_0362 , 2.01 , 2 , 2.0
Retail_0363 , 2.01 , 0 , 2.0
Retail_0364 , 2.59 , 0 , 2.58
Retail_0365 , 2.01 , 2 , 2.0
Part_0001 , 0.0 , 2 , -0.0
Part_0002 , 0.0 , 3 , -0.0
Part_0003 , 0.0 , 4 , -0.0
Part_0004 , 0.0 , 15 , -0.0
Part_0005 , 0.0 , 14 , -0.0
Part_0006 , 0.0 , 14 , -0.0
Part_0007 , 0.0 , 4 , 0.0
Part_0008 , 0.0 , 4 , 0.0
Part_0009 , 0.0 , 14 , 0.0
Part_0010 , 0.0 , 15 , 0.0
Part_0011 , 0.0 , 13 , 0.0
Part_0012 , 0.0 , 4 , -0.0
Part_0013 , 0.0 , 4 , -0.0
Part_0014 , 0.0 , 3 , -0.0
Part_0015 , 0.0 , 15 , 0.0
Part_0016 , 0.0 , 13 , -0.0
Part_0017 , 0.0 , 11 , 0.0
Part_0018 , 0.0 , 9 , 0.0
Part_0019 , 0.0 , 4 , 1.99
Part_0020 , 0.0 , 3 , 0.0
Part_0021 , 0.0 , 15 , 1.99
Part_0022 , 0.0 , 15 , 1.99
Part_0023 , 0.0 , 19 , 1.99
Part_0024 , 0.0 , 2 , 1.99
Part_0025 , 0.0 , 2 , 1.99
Part_0026 , 0.0 , 4 , 1.99
Part_0027 , 0.0 , 5 , -0.0
Part_0028 , 0.0 , 15 , 1.99
Part_0029 , 0.0 , 12 , 1.99
Part_0030 , 0.0 , 15 , 1.99
Part_0031 , 0.0 , 1 , 0.99
Part_0032 , 0.0 , 2 , 1.99
Part_0033 , 0.0 , 5 , 1.99
Part_0034 , 0.0 , 2 , 1.99
Part_0035 , 0.0 , 16 , 1.99
Part_0036 , 0.0 , 16 , 1.99
Part_0037 , 0.0 , 12 , 1.99
Part_0038 , 0.0 , 4 , 1.99
Part_0039 , 0.0 , 2 , 1.99
Part_0040 , 0.0 , 12 , 1.99
Part_0041 , 0.0 , 20 , 1.99
Part_0042 , 0.0 , 4 , 1.99
Part_0043 , 0.0 , 3 , 1.99
Part_0044 , 0.0 , 3 , 1.99
Part_0045 , 0.0 , 12 , 1.99
Part_0046 , 0.0 , 14 , 1.99
Part_0047 , 0.0 , 17 , 1.99
Part_0048 , 0.0 , 5 , -0.0
Part_0049 , 0.0 , 2 , -0.0
Part_0050 , 0.0 , 16 , -0.0
Part_0051 , 0.0 , 14 , -0.0
Part_0052 , 0.0 , 15 , -0.0
Part_0053 , 0.0 , 2 , 0.0
Part_0054 , 0.0 , 3 , 1.99
Part_0055 , 0.0 , 18 , 1.99
Part_0056 , 0.0 , 14 , 1.99
Part_0057 , 0.0 , 15 , 1.99
Part_0058 , 0.0 , 4 , 1.99
Part_0059 , 0.0 , 15 , 1.99
Part_0060 , 0.0 , 16 , 1.99
Part_0061 , 0.0 , 18 , 1.99
Part_0062 , 0.0 , 5 , 0.0
Part_0063 , 0.0 , 14 , 0.0
Part_0064 , 0.0 , 18 , 0.0
Part_0065 , 0.0 , 14 , 0.0
Part_0066 , 0.0 , 4 , 0.0
Part_0067 , 0.0 , 18 , 0.0
Part_0068 , 0.0 , 19 , 0.0
Part_0069 , 0.0 , 11 , 0.0
Part_0070 , 0.0 , 5 , -0.0
Part_0071 , 0.0 , 6 , -0.0
Part_0072 , 0.0 , 20 , -0.0
Part_0073 , 0.0 , 15 , -0.0
Part_0074 , 0.0 , 17 , -0.0
Part_0075 , 0.0 , 3 , -0.0
Part_0076 , 0.0 , 3 , -0.0
Part_0077 , 0.0 , 12 , -0.0
Part_0078 , 0.0 , 18 , -0.0
Part_0079 , 0.0 , 16 , -0.0
Part_0080 , 0.0 , 3 , -0.0
Part_0081 , 0.0 , 2 , 0.98
Part_0082 , 0.0 , 3 , 0.98
Part_0083 , 0.0 , 3 , -0.0
Part_0084 , 0.0 , 2 , -0.0
Part_0085 , 0.0 , 3 , 1.99
Part_0086 , 0.0 , 2 , 0.0
Part_0087 , 0.0 , 2 , 0.0
Part_0088 , 0.0 , 2 , 0.0
Part_0089 , 0.0 , 2 , -0.0
Part_0090 , 0.0 , 3 , 0.0
Part_0091 , 0.0 , 2 , 0.0
Part_0092 , 0.0 , 3 , -0.0
Part_0093 , 0.0 , 2 , -0.0
Part_0094 , 0.0 , 2 , 0.0
Part_0095 , 0.0 , 2 , 0.0
Part_0096 , 0.0 , 3 , 0.0
Part_0097 , 0.0 , 1 , 0.0
Part_0098 , 0.0 , 2 , 0.02
Part_0099 , 0.0 , 3 , 0.02
Part_0100 , 0.0 , 3 , 0.0
Part_0101 , 0.0 , 4 , 0.02
Part_0102 , 0.0 , 2 , 0.0
Part_0103 , 0.0 , 4 , 0.0
Part_0104 , 0.0 , 4 , 0.0
Part_0105 , 0.0 , 2 , 0.0
Part_0106 , 0.0 , 3 , 0.02
Part_0107 , 0.0 , 4 , 0.02
Part_0108 , 0.0 , 4 , 0.02
Part_0109 , 0.0 , 3 , 0.02
Part_0110 , 0.0 , 3 , 0.0
Part_0111 , 0.0 , 3 , 0.0
