Optimality test +++++++++++++++++++++++++++++
The following constraints are not satisfied: 
+++++++++++++++++++++++++++
Time to run:, 128.2435917854309 ,seconds
------
The SC has, 1386 , nodes and,  1857 edges.
Manuf_0084 , 0.0 , 2 , 0.0
Manuf_0085 , 0.0 , 2 , 0.0
Manuf_0086 , 0.0 , 2 , 0.0
Manuf_0087 , 0.0 , 2 , 0.0
Manuf_0088 , 0.0 , 2 , 0.0
Manuf_0089 , 0.0 , 2 , 0.0
Manuf_0090 , 0.0 , 2 , 0.0
Manuf_0091 , 0.0 , 2 , 0.0
Manuf_0092 , 0.0 , 2 , 0.0
Manuf_0093 , 0.0 , 2 , 0.0
Manuf_0094 , 0.0 , 2 , 0.0
Manuf_0095 , 0.0 , 2 , 0.0
Manuf_0096 , 0.0 , 2 , 0.0
Manuf_0097 , 0.0 , 2 , 0.0
Manuf_0623 , 0.0 , 2 , 1.99
Manuf_0625 , 1.99 , 2 , 0.0
Manuf_0626 , 1.99 , 2 , 3.98
Manuf_0627 , 1.99 , 3 , 0.0
Manuf_0628 , 0.0 , 2 , 1.99
Manuf_0631 , 0.0 , 2 , 1.99
Manuf_0634 , 0.0 , 2 , 1.99
Manuf_0635 , 1.99 , 2 , 0.0
Manuf_0639 , 1.99 , 2 , 0.0
Manuf_0098 , 0.0 , 2 , 0.0
Manuf_0099 , 0.0 , 2 , 0.0
Manuf_0100 , 0.0 , 2 , 0.0
Manuf_0101 , 0.0 , 2 , 0.0
Manuf_0102 , 0.0 , 2 , 0.0
Manuf_0103 , 0.0 , 2 , 0.0
Manuf_0104 , 0.0 , 2 , 0.0
Manuf_0105 , 0.0 , 2 , 0.0
Manuf_0106 , 0.0 , 2 , 0.0
Manuf_0107 , 0.0 , 2 , 0.0
Manuf_0108 , 0.0 , 2 , 0.0
Manuf_0109 , 0.0 , 2 , 1.99
Manuf_0624 , 1.99 , 2 , 3.98
Manuf_0645 , 1.99 , 2 , 3.98
Manuf_0646 , 1.99 , 2 , 3.98
Manuf_0647 , 1.99 , 2 , 3.98
Manuf_0648 , 1.99 , 2 , 3.98
Manuf_0649 , 1.99 , 2 , 3.98
Manuf_0650 , 1.99 , 2 , 3.98
Manuf_0110 , 0.0 , 2 , 1.99
Manuf_0111 , 0.0 , 2 , 1.99
Manuf_0112 , 0.0 , 2 , 1.99
Manuf_0113 , 0.0 , 2 , 1.99
Manuf_0114 , 0.0 , 2 , 1.99
Manuf_0115 , 0.0 , 2 , 1.99
Manuf_0116 , 0.0 , 2 , 1.99
Manuf_0117 , 0.0 , 2 , 1.99
Manuf_0118 , 0.0 , 2 , 1.99
Manuf_0119 , 0.0 , 2 , 1.99
Manuf_0120 , 0.0 , 2 , 1.99
Manuf_0121 , 0.0 , 2 , 1.99
Manuf_0122 , 0.0 , 2 , 1.99
Manuf_0123 , 0.0 , 2 , 1.99
Manuf_0124 , 0.0 , 2 , 1.99
Manuf_0125 , 0.0 , 2 , 1.99
Manuf_0126 , 0.0 , 2 , 1.99
Manuf_0127 , 0.0 , 2 , 1.99
Manuf_0640 , 1.99 , 2 , 0.0
Manuf_0128 , 0.0 , 2 , 1.99
Manuf_0129 , 0.0 , 2 , 1.99
Manuf_0130 , 0.0 , 2 , 1.99
Manuf_0131 , 0.0 , 2 , 1.99
Manuf_0132 , 0.0 , 2 , 1.99
Manuf_0133 , 0.0 , 2 , 1.99
Manuf_0134 , 0.0 , 2 , 1.99
Manuf_0135 , 0.0 , 2 , 1.99
Manuf_0136 , 0.0 , 2 , 1.99
Manuf_0137 , 0.0 , 2 , 1.99
Manuf_0138 , 0.0 , 2 , 1.99
Manuf_0139 , 0.0 , 2 , 1.99
Manuf_0140 , 0.0 , 2 , 1.99
Manuf_0141 , 0.0 , 2 , 1.99
Manuf_0142 , 0.0 , 2 , 1.99
Manuf_0143 , 0.0 , 2 , 1.99
Manuf_0144 , 0.0 , 2 , 1.99
Manuf_0145 , 0.0 , 2 , 1.99
Manuf_0146 , 0.0 , 2 , 1.99
Manuf_0147 , 0.0 , 2 , 1.99
Manuf_0148 , 0.0 , 2 , 1.99
Manuf_0149 , 0.0 , 2 , 1.99
Manuf_0150 , 0.0 , 2 , 1.99
Manuf_0151 , 0.0 , 2 , 1.99
Manuf_0152 , 0.0 , 2 , 1.99
Manuf_0153 , 0.0 , 2 , 1.99
Manuf_0154 , 0.0 , 2 , 1.99
Manuf_0155 , 0.0 , 2 , 1.99
Manuf_0156 , 0.0 , 2 , 1.99
Manuf_0157 , 0.0 , 2 , 1.99
Manuf_0158 , 0.0 , 2 , 1.99
Manuf_0159 , 0.0 , 2 , 1.99
Manuf_0160 , 0.0 , 2 , 1.99
Manuf_0161 , 0.0 , 2 , 1.99
Manuf_0162 , 0.0 , 2 , 1.99
Manuf_0163 , 0.0 , 2 , 1.99
Manuf_0164 , 0.0 , 2 , 1.99
Manuf_0165 , 0.0 , 2 , 1.99
Manuf_0166 , 0.0 , 2 , 1.99
Manuf_0167 , 0.0 , 2 , 1.99
Manuf_0168 , 0.0 , 2 , 1.99
Manuf_0169 , 0.0 , 2 , 1.99
Manuf_0170 , 0.0 , 2 , 1.99
Manuf_0171 , 0.0 , 2 , 1.99
Manuf_0172 , 0.0 , 2 , 1.99
Manuf_0173 , 0.0 , 2 , 1.99
Manuf_0174 , 0.0 , 2 , 1.99
Manuf_0175 , 0.0 , 2 , 1.99
Manuf_0176 , 0.0 , 2 , 1.99
Manuf_0177 , 0.0 , 2 , 1.99
Manuf_0178 , 0.0 , 2 , 1.99
Manuf_0179 , 0.0 , 2 , 1.99
Manuf_0180 , 0.0 , 2 , 1.99
Manuf_0181 , 0.0 , 2 , 1.99
Manuf_0182 , 0.0 , 2 , 1.99
Manuf_0183 , 0.0 , 2 , 1.99
Manuf_0184 , 0.0 , 2 , 1.99
Manuf_0185 , 0.0 , 2 , 1.99
Manuf_0186 , 0.0 , 2 , 1.99
Manuf_0187 , 0.0 , 2 , 1.99
Manuf_0188 , 0.0 , 2 , 1.99
Manuf_0189 , 0.0 , 2 , 1.99
Manuf_0190 , 0.0 , 2 , 1.99
Manuf_0191 , 0.0 , 2 , 1.99
Manuf_0192 , 0.0 , 2 , 1.99
Manuf_0193 , 0.0 , 2 , 1.99
Manuf_0194 , 0.0 , 2 , 1.99
Manuf_0195 , 0.0 , 2 , 1.99
Manuf_0196 , 0.0 , 2 , 1.99
Manuf_0197 , 0.0 , 2 , 1.99
Manuf_0198 , 0.0 , 2 , 1.99
Manuf_0199 , 0.0 , 2 , 1.99
Manuf_0200 , 0.0 , 2 , 1.99
Manuf_0201 , 0.0 , 2 , 1.99
Manuf_0202 , 0.0 , 2 , 1.99
Manuf_0203 , 0.0 , 2 , 1.99
Manuf_0204 , 0.0 , 2 , 1.99
Manuf_0205 , 0.0 , 2 , 1.99
Manuf_0206 , 0.0 , 2 , 1.99
Manuf_0207 , 0.0 , 2 , 1.99
Manuf_0208 , 0.0 , 2 , 1.99
Manuf_0209 , 0.0 , 2 , 1.99
Manuf_0210 , 0.0 , 2 , 1.99
Manuf_0211 , 0.0 , 2 , 1.99
Manuf_0212 , 0.0 , 2 , 1.99
Manuf_0213 , 0.0 , 2 , 1.99
Manuf_0214 , 0.0 , 2 , 1.99
Manuf_0215 , 0.0 , 2 , 1.99
Manuf_0216 , 0.0 , 2 , 1.99
Manuf_0217 , 0.0 , 2 , 1.99
Manuf_0218 , 0.0 , 2 , 1.99
Manuf_0219 , 0.0 , 2 , 0.0
Manuf_0220 , 0.0 , 2 , 0.0
Manuf_0629 , 0.0 , 2 , 1.99
Manuf_0221 , 0.0 , 2 , 0.0
Manuf_0222 , 0.0 , 2 , 0.0
Manuf_0223 , 0.0 , 2 , 0.0
Manuf_0224 , 0.0 , 2 , 0.0
Manuf_0630 , 0.0 , 2 , 1.99
Manuf_0225 , 0.0 , 2 , 0.0
Manuf_0226 , 0.0 , 2 , 0.0
Manuf_0227 , 0.0 , 2 , 0.0
Manuf_0228 , 0.0 , 2 , 0.0
Manuf_0229 , 0.0 , 2 , 0.0
Manuf_0230 , 0.0 , 2 , 0.0
Manuf_0231 , 0.0 , 2 , 0.0
Manuf_0232 , 0.0 , 2 , 0.0
Manuf_0233 , 0.0 , 2 , 0.0
Manuf_0234 , 0.0 , 2 , 0.0
Manuf_0235 , 0.0 , 2 , 0.0
Manuf_0236 , 0.0 , 2 , 0.0
Manuf_0237 , 0.0 , 2 , 0.0
Manuf_0238 , 0.0 , 2 , 0.0
Manuf_0239 , 0.0 , 2 , 0.0
Manuf_0240 , 0.0 , 2 , 0.0
Manuf_0241 , 0.0 , 2 , 0.0
Manuf_0242 , 0.0 , 2 , 0.0
Manuf_0243 , 0.0 , 2 , 0.0
Manuf_0244 , 0.0 , 2 , 0.0
Manuf_0245 , 0.0 , 2 , 0.0
Manuf_0246 , 0.0 , 2 , 0.0
Manuf_0247 , 0.0 , 2 , 0.0
Manuf_0248 , 0.0 , 2 , 0.0
Manuf_0249 , 0.0 , 2 , 0.0
Manuf_0250 , 0.0 , 2 , 0.0
Manuf_0251 , 0.0 , 2 , 0.0
Manuf_0252 , 0.0 , 2 , 0.0
Manuf_0632 , 0.0 , 3 , 2.99
Manuf_0633 , 0.9 , 2 , 2.89
Manuf_0253 , 0.0 , 2 , 0.0
Manuf_0254 , 0.0 , 2 , 0.0
Manuf_0255 , 0.0 , 2 , 0.0
Manuf_0256 , 0.0 , 2 , 0.0
Manuf_0257 , 0.0 , 2 , 0.0
Manuf_0258 , 0.0 , 2 , 0.0
Manuf_0259 , 0.0 , 2 , 0.0
Manuf_0260 , 0.0 , 2 , 0.0
Manuf_0261 , 0.0 , 2 , 0.0
Manuf_0262 , 0.0 , 2 , 0.0
Manuf_0263 , 0.0 , 2 , 0.0
Manuf_0264 , 0.0 , 2 , 0.0
Manuf_0265 , 0.0 , 2 , 0.0
Manuf_0266 , 0.0 , 2 , 0.0
Manuf_0267 , 0.0 , 2 , 0.0
Manuf_0268 , 0.0 , 2 , 0.0
Manuf_0269 , 0.0 , 2 , 0.0
Manuf_0270 , 0.0 , 2 , 0.0
Manuf_0271 , 0.0 , 2 , 0.0
Manuf_0272 , 0.0 , 2 , 1.99
Manuf_0273 , 0.0 , 2 , 1.99
Manuf_0274 , 0.0 , 2 , 1.99
Manuf_0275 , 0.0 , 2 , 1.99
Manuf_0276 , 0.0 , 2 , 1.99
Manuf_0277 , 0.0 , 2 , 1.99
Manuf_0278 , 0.0 , 2 , 1.99
Manuf_0279 , 0.0 , 2 , 1.99
Manuf_0280 , 0.0 , 2 , 1.99
Manuf_0281 , 0.0 , 2 , 1.99
Manuf_0282 , 0.0 , 2 , 1.99
Manuf_0283 , 0.0 , 2 , 1.99
Manuf_0284 , 0.0 , 2 , 1.99
Manuf_0285 , 0.0 , 2 , 1.99
Manuf_0286 , 0.0 , 2 , 1.99
Manuf_0287 , 0.0 , 2 , 1.99
Manuf_0288 , 0.0 , 2 , 1.99
Manuf_0289 , 0.0 , 2 , 1.99
Manuf_0290 , 0.0 , 2 , 1.99
Manuf_0291 , 0.0 , 2 , 1.99
Manuf_0292 , 0.0 , 2 , 1.99
Manuf_0293 , 0.0 , 2 , 1.99
Manuf_0294 , 0.0 , 2 , 1.99
Manuf_0295 , 0.0 , 2 , 1.99
Manuf_0296 , 0.0 , 2 , 1.99
Manuf_0297 , 0.0 , 2 , 1.99
Manuf_0298 , 0.0 , 2 , 1.99
Manuf_0299 , 0.0 , 2 , 1.99
Manuf_0300 , 0.0 , 2 , 1.99
Manuf_0301 , 0.0 , 2 , 1.99
Manuf_0302 , 0.0 , 2 , 1.99
Manuf_0303 , 0.0 , 2 , 1.99
Manuf_0304 , 0.0 , 2 , 1.99
Manuf_0305 , 0.0 , 2 , 1.99
Manuf_0306 , 0.0 , 2 , 1.99
Manuf_0307 , 0.0 , 2 , 1.99
Manuf_0308 , 0.0 , 2 , 1.99
Manuf_0309 , 0.0 , 2 , 1.99
Manuf_0310 , 0.0 , 2 , 1.99
Manuf_0311 , 0.0 , 2 , 0.0
Manuf_0636 , 1.99 , 2 , 3.98
Manuf_0637 , 0.0 , 3 , 2.99
Manuf_0312 , 0.0 , 2 , 0.0
Manuf_0313 , 0.0 , 2 , 0.0
Manuf_0314 , 0.0 , 2 , 1.99
Manuf_0315 , 0.0 , 2 , 1.99
Manuf_0316 , 0.0 , 2 , 1.99
Manuf_0317 , 0.0 , 2 , 1.99
Manuf_0318 , 0.0 , 2 , 1.99
Manuf_0319 , 0.0 , 2 , 1.99
Manuf_0320 , 0.0 , 2 , 1.99
Manuf_0321 , 0.0 , 2 , 1.99
Manuf_0322 , 0.0 , 2 , 1.99
Manuf_0323 , 0.0 , 2 , 1.99
Manuf_0324 , 0.0 , 2 , 1.99
Manuf_0325 , 0.0 , 2 , 1.99
Manuf_0326 , 0.0 , 2 , 1.99
Manuf_0327 , 0.0 , 2 , 1.99
Manuf_0328 , 0.0 , 2 , 1.99
Manuf_0329 , 0.0 , 2 , 1.99
Manuf_0330 , 0.0 , 2 , 1.99
Manuf_0331 , 0.0 , 2 , 1.99
Manuf_0332 , 0.0 , 2 , 1.99
Manuf_0333 , 0.0 , 2 , 1.99
Manuf_0334 , 0.0 , 2 , 1.99
Manuf_0335 , 0.0 , 2 , 1.99
Manuf_0336 , 0.0 , 2 , 1.99
Manuf_0337 , 0.0 , 2 , 1.99
Manuf_0338 , 0.0 , 2 , 1.99
Manuf_0339 , 0.0 , 2 , 1.99
Manuf_0340 , 0.0 , 2 , 1.99
Manuf_0341 , 0.0 , 2 , 0.0
Manuf_0342 , 0.0 , 2 , 0.0
Manuf_0343 , 0.0 , 2 , 0.0
Manuf_0344 , 0.0 , 2 , 0.0
Manuf_0345 , 0.0 , 2 , 0.0
Manuf_0346 , 0.0 , 2 , 0.0
Manuf_0347 , 0.0 , 2 , 0.0
Manuf_0348 , 0.0 , 2 , 0.0
Manuf_0349 , 0.0 , 2 , 0.0
Manuf_0350 , 0.0 , 2 , 0.0
Manuf_0351 , 0.0 , 2 , 0.0
Manuf_0352 , 0.0 , 2 , 0.0
Manuf_0353 , 0.0 , 2 , 0.0
Manuf_0354 , 0.0 , 2 , 0.0
Manuf_0355 , 0.0 , 2 , 0.0
Manuf_0356 , 0.0 , 2 , 1.99
Manuf_0638 , 1.99 , 2 , 3.98
Manuf_0357 , 0.0 , 2 , 1.99
Manuf_0358 , 0.0 , 2 , 1.99
Manuf_0359 , 0.0 , 2 , 1.99
Manuf_0360 , 0.0 , 2 , 1.99
Manuf_0361 , 0.0 , 2 , 1.99
Manuf_0362 , 0.0 , 2 , 1.99
Manuf_0363 , 0.0 , 2 , 1.99
Manuf_0364 , 0.0 , 2 , 1.99
Manuf_0365 , 0.0 , 2 , 1.99
Manuf_0366 , 0.0 , 2 , 1.99
Manuf_0367 , 0.0 , 2 , 1.99
Manuf_0368 , 0.0 , 2 , 1.99
Manuf_0369 , 0.0 , 2 , 1.99
Manuf_0370 , 0.0 , 2 , 1.99
Manuf_0371 , 0.0 , 2 , 1.99
Manuf_0372 , 0.0 , 2 , 1.99
Manuf_0373 , 0.0 , 2 , 1.99
Manuf_0641 , 1.99 , 2 , 3.98
Manuf_0643 , 1.99 , 2 , 3.98
Manuf_0644 , 1.99 , 2 , 3.98
Manuf_0374 , 0.0 , 2 , 1.99
Manuf_0375 , 0.0 , 2 , 1.99
Manuf_0376 , 0.0 , 2 , 1.99
Manuf_0377 , 0.0 , 2 , 1.99
Manuf_0378 , 0.0 , 2 , 1.99
Manuf_0379 , 0.0 , 2 , 1.99
Manuf_0380 , 0.0 , 2 , 1.99
Manuf_0381 , 0.0 , 2 , 1.99
Manuf_0382 , 0.0 , 2 , 1.99
Manuf_0383 , 0.0 , 2 , 1.99
Manuf_0384 , 0.0 , 2 , 1.99
Manuf_0385 , 0.0 , 2 , 1.99
Manuf_0386 , 0.0 , 2 , 1.99
Manuf_0387 , 0.0 , 2 , 1.99
Manuf_0388 , 0.0 , 2 , 1.99
Manuf_0389 , 0.0 , 2 , 1.99
Manuf_0390 , 0.0 , 2 , 1.99
Manuf_0391 , 0.0 , 2 , 1.99
Manuf_0392 , 0.0 , 2 , 1.99
Manuf_0393 , 0.0 , 2 , 1.99
Manuf_0394 , 0.0 , 2 , 1.99
Manuf_0395 , 0.0 , 2 , 1.99
Manuf_0396 , 0.0 , 2 , 1.99
Manuf_0397 , 0.0 , 2 , 1.99
Manuf_0398 , 0.0 , 2 , 1.99
Manuf_0399 , 0.0 , 2 , 1.99
Manuf_0400 , 0.0 , 2 , 1.99
Manuf_0401 , 0.0 , 2 , 1.99
Manuf_0402 , 0.0 , 2 , 1.99
Manuf_0403 , 0.0 , 2 , 1.99
Manuf_0404 , 0.0 , 2 , 1.99
Manuf_0405 , 0.0 , 2 , 1.99
Manuf_0406 , 0.0 , 2 , 1.99
Manuf_0407 , 0.0 , 2 , 1.99
Manuf_0408 , 0.0 , 2 , 1.99
Manuf_0409 , 0.0 , 2 , 1.99
Manuf_0410 , 0.0 , 2 , 1.99
Manuf_0411 , 0.0 , 2 , 1.99
Manuf_0412 , 0.0 , 2 , 1.99
Manuf_0413 , 0.0 , 2 , 1.99
Manuf_0414 , 0.0 , 2 , 1.99
Manuf_0415 , 0.0 , 2 , 1.99
Manuf_0416 , 0.0 , 2 , 1.99
Manuf_0417 , 0.0 , 2 , 1.99
Manuf_0418 , 0.0 , 2 , 1.99
Manuf_0419 , 0.0 , 2 , 1.99
Manuf_0420 , 0.0 , 2 , 1.99
Manuf_0421 , 0.0 , 2 , 1.99
Manuf_0422 , 0.0 , 2 , 1.99
Manuf_0423 , 0.0 , 2 , 1.99
Manuf_0424 , 0.0 , 2 , 1.99
Manuf_0425 , 0.0 , 2 , 1.99
Manuf_0426 , 0.0 , 2 , 1.99
Manuf_0427 , 0.0 , 2 , 1.99
Manuf_0428 , 0.0 , 2 , 1.99
Manuf_0429 , 0.0 , 2 , 1.99
Manuf_0430 , 0.0 , 2 , 1.99
Manuf_0431 , 0.0 , 2 , 1.99
Manuf_0432 , 0.0 , 2 , 1.99
Manuf_0433 , 0.0 , 2 , 1.99
Manuf_0434 , 0.0 , 2 , 1.99
Manuf_0435 , 0.0 , 2 , 1.99
Manuf_0436 , 0.0 , 2 , 1.99
Manuf_0437 , 0.0 , 2 , 1.99
Manuf_0438 , 0.0 , 2 , 1.99
Manuf_0439 , 0.0 , 2 , 1.99
Manuf_0440 , 0.0 , 2 , 1.99
Manuf_0441 , 0.0 , 2 , 1.99
Manuf_0442 , 0.0 , 2 , 1.99
Manuf_0443 , 0.0 , 2 , 1.99
Manuf_0444 , 0.0 , 2 , 1.99
Manuf_0445 , 0.0 , 2 , 1.99
Manuf_0446 , 0.0 , 2 , 1.99
Manuf_0447 , 0.0 , 2 , 1.99
Manuf_0448 , 0.0 , 2 , 1.99
Manuf_0449 , 0.0 , 2 , 1.99
Manuf_0450 , 0.0 , 2 , 1.99
Manuf_0451 , 0.0 , 2 , 1.99
Manuf_0452 , 0.0 , 2 , 1.99
Manuf_0453 , 0.0 , 2 , 1.99
Manuf_0454 , 0.0 , 2 , 1.99
Manuf_0455 , 0.0 , 2 , 1.99
Manuf_0456 , 0.0 , 2 , 1.99
Manuf_0457 , 0.0 , 2 , 1.99
Manuf_0458 , 0.0 , 2 , 1.99
Manuf_0459 , 0.0 , 2 , 1.99
Manuf_0460 , 0.0 , 2 , 1.99
Manuf_0461 , 0.0 , 2 , 1.99
Manuf_0462 , 0.0 , 2 , 1.99
Manuf_0463 , 0.0 , 2 , 1.99
Manuf_0464 , 0.0 , 2 , 1.99
Manuf_0465 , 0.0 , 2 , 1.99
Manuf_0466 , 0.0 , 2 , 1.99
Manuf_0467 , 0.0 , 2 , 1.99
Manuf_0468 , 0.0 , 2 , 1.99
Manuf_0469 , 0.0 , 2 , 1.99
Manuf_0470 , 0.0 , 2 , 1.99
Manuf_0471 , 0.0 , 2 , 1.99
Manuf_0472 , 0.0 , 2 , 0.0
Manuf_0642 , 0.0 , 2 , 1.99
Manuf_0473 , 0.0 , 2 , 0.0
Manuf_0474 , 0.0 , 2 , 0.0
Manuf_0475 , 0.0 , 2 , 0.0
Manuf_0476 , 0.0 , 2 , 1.99
Manuf_0477 , 0.0 , 2 , 1.99
Manuf_0478 , 0.0 , 2 , 1.99
Manuf_0479 , 0.0 , 2 , 1.99
Manuf_0480 , 0.0 , 2 , 1.99
Manuf_0481 , 0.0 , 2 , 1.99
Manuf_0482 , 0.0 , 2 , 1.99
Manuf_0483 , 0.0 , 2 , 1.99
Manuf_0484 , 0.0 , 2 , 1.99
Manuf_0485 , 0.0 , 2 , 1.99
Manuf_0486 , 0.0 , 2 , 1.99
Manuf_0487 , 0.0 , 2 , 1.99
Manuf_0488 , 0.0 , 2 , 1.99
Manuf_0489 , 0.0 , 2 , 1.99
Manuf_0490 , 0.0 , 2 , 1.99
Manuf_0491 , 0.0 , 2 , 1.99
Manuf_0492 , 0.0 , 2 , 1.99
Manuf_0493 , 0.0 , 2 , 1.99
Manuf_0494 , 0.0 , 2 , 1.99
Manuf_0495 , 0.0 , 2 , 1.99
Manuf_0496 , 0.0 , 2 , 1.99
Manuf_0497 , 0.0 , 2 , 1.99
Manuf_0498 , 0.0 , 2 , 1.99
Manuf_0499 , 0.0 , 2 , 1.99
Manuf_0500 , 0.0 , 2 , 1.99
Manuf_0501 , 0.0 , 2 , 1.99
Manuf_0502 , 0.0 , 2 , 1.99
Manuf_0503 , 0.0 , 2 , 1.99
Manuf_0504 , 0.0 , 2 , 1.99
Manuf_0505 , 0.0 , 2 , 1.99
Manuf_0506 , 0.0 , 2 , 1.99
Manuf_0507 , 0.0 , 2 , 1.99
Manuf_0508 , 0.0 , 2 , 1.99
Manuf_0509 , 0.0 , 2 , 1.99
Manuf_0510 , 0.0 , 2 , 1.99
Manuf_0511 , 0.0 , 2 , 1.99
Manuf_0512 , 0.0 , 2 , 1.99
Manuf_0513 , 0.0 , 2 , 1.99
Manuf_0514 , 0.0 , 2 , 1.99
Manuf_0515 , 0.0 , 2 , 1.99
Manuf_0516 , 0.0 , 2 , 1.99
Manuf_0517 , 0.0 , 2 , 1.99
Manuf_0518 , 0.0 , 2 , 1.99
Manuf_0519 , 0.0 , 2 , 1.99
Manuf_0520 , 0.0 , 2 , 1.99
Manuf_0521 , 0.0 , 2 , 1.99
Manuf_0522 , 0.0 , 2 , 1.99
Manuf_0523 , 0.0 , 2 , 1.99
Manuf_0524 , 0.0 , 2 , 1.99
Manuf_0525 , 0.0 , 2 , 1.99
Manuf_0526 , 0.0 , 2 , 1.99
Manuf_0527 , 0.0 , 2 , 1.99
Manuf_0528 , 0.0 , 2 , 1.99
Manuf_0529 , 0.0 , 2 , 1.99
Manuf_0530 , 0.0 , 2 , 1.99
Manuf_0531 , 0.0 , 2 , 1.99
Manuf_0532 , 0.0 , 2 , 1.99
Manuf_0533 , 0.0 , 2 , 1.99
Manuf_0534 , 0.0 , 2 , 1.99
Manuf_0535 , 0.0 , 2 , 1.99
Manuf_0536 , 0.0 , 2 , 1.99
