Optimality test +++++++++++++++++++++++++++++
The following constraints are not satisfied: 
+++++++++++++++++++++++++++
Time to run:, 5.612710952758789 ,seconds
------
The SC has, 468 , nodes and,  605 edges.
Part_0028 , 0.0 , 28.2555 , 0.0
Part_0029 , 0.0 , 35.546 , 0.0
Part_0030 , 0.0 , 38.5375 , 0.0
Part_0031 , 0.0 , 27.561999999999998 , 0.0
Part_0032 , 0.0 , 37.39 , 0.0
Part_0033 , 0.0 , 41.001999999999995 , 0.0
Part_0034 , 0.0 , 36.435 , 0.0
Part_0035 , 0.0 , 41.321 , 0.0
Part_0036 , 0.0 , 33.1995 , 0.0
Part_0037 , 0.0 , 20.0985 , 0.0
Part_0038 , 0.0 , 30.337 , 0.0
Part_0039 , 0.0 , 35.881 , 3.99
Part_0040 , 0.0 , 30.8905 , 3.99
Part_0041 , 0.0 , 27.092 , 3.99
Part_0042 , 0.0 , 38.548 , 3.99
Part_0043 , 0.0 , 76.6905 , 3.99
Part_0044 , 0.0 , 31.3325 , 3.99
Part_0045 , 0.0 , 60.708499999999994 , 5.99
Part_0046 , 0.0 , 40.396 , 5.99
Part_0047 , 0.0 , 40.369 , 5.99
Part_0048 , 0.0 , 39.587 , 5.99
Part_0049 , 0.0 , 39.181999999999995 , 5.99
Part_0050 , 0.0 , 40.4115 , 5.99
Part_0051 , 0.0 , 38.6465 , 5.99
Part_0052 , 0.0 , 40.201499999999996 , 5.99
Part_0053 , 0.0 , 39.665 , 5.99
Part_0054 , 0.0 , 45.8275 , 5.99
Part_0055 , 0.0 , 29.7705 , 5.99
Part_0056 , 0.0 , 40.537 , 0.0
Part_0057 , 0.0 , 40.741 , 5.99
Part_0058 , 0.0 , 109.244 , 0.0
Part_0059 , 0.0 , 31.21 , 0.0
Part_0060 , 0.0 , 38.928999999999995 , 0.0
Part_0061 , 0.0 , 29.145500000000002 , 0.0
Part_0062 , 0.0 , 28.6845 , 0.0
Part_0063 , 0.0 , 29.285499999999995 , 0.0
Part_0064 , 0.0 , 29.342 , 0.0
Part_0065 , 0.0 , 38.251 , 0.0
Part_0066 , 0.0 , 26.9685 , 1.0
Part_0067 , 0.0 , 36.367 , 1.0
Part_0068 , 0.0 , 29.469 , 12.0
Part_0069 , 0.0 , 30.730999999999998 , 12.0
Part_0070 , 0.0 , 106.62100000000001 , 12.0
Part_0071 , 0.0 , 36.839 , 12.0
Part_0072 , 0.0 , 33.773 , 0.0
Part_0073 , 0.0 , 97.6825 , 4.64
Part_0074 , 0.0 , 28.1075 , 10.0
Part_0075 , 0.0 , 27.4285 , 10.0
Part_0076 , 0.0 , 37.11 , 12.0
Part_0077 , 0.0 , 30.176499999999997 , 0.0
Part_0078 , 0.0 , 39.524 , 12.0
Part_0079 , 0.0 , 37.4435 , 12.0
Part_0080 , 0.0 , 27.0125 , 0.0
Part_0081 , 0.0 , 29.196999999999996 , 0.0
Part_0082 , 0.0 , 29.064500000000002 , 0.0
Part_0083 , 0.0 , 39.786 , 39.78
Part_0084 , 0.0 , 39.461999999999996 , 0.0
Part_0085 , 0.0 , 38.6085 , 0.0
Part_0086 , 0.0 , 32.583 , 0.0
Part_0087 , 0.0 , 40.115 , 0.0
Part_0088 , 0.0 , 153.3385 , 0.0
Part_0089 , 0.0 , 41.027 , 0.0
Part_0090 , 0.0 , 40.0405 , 0.0
Part_0091 , 0.0 , 31.33 , 0.0
Part_0092 , 0.0 , 36.092000000000006 , 0.0
Part_0093 , 0.0 , 29.5675 , 0.0
Part_0094 , 0.0 , 29.3775 , 0.0
Part_0095 , 0.0 , 20.842 , 0.0
Part_0096 , 0.0 , 30.483999999999998 , 0.0
Part_0097 , 0.0 , 30.28 , 7.02
Part_0098 , 0.0 , 39.9305 , 7.02
Part_0099 , 0.0 , 35.935 , 7.02
Part_0100 , 0.0 , 36.668 , 7.02
Part_0101 , 0.0 , 31.4255 , 7.02
Part_0102 , 0.0 , 34.581 , 7.02
Part_0103 , 0.0 , 34.756 , 7.02
Part_0104 , 0.0 , 37.2345 , 7.02
Part_0105 , 0.0 , 169.6255 , 7.02
Part_0106 , 0.0 , 36.707 , 7.02
Part_0107 , 0.0 , 35.509499999999996 , 7.02
Part_0108 , 0.0 , 30.522 , 7.02
Part_0109 , 0.0 , 99.688 , 7.02
Part_0110 , 0.0 , 32.1865 , 7.02
Part_0111 , 0.0 , 34.716499999999996 , 7.02
Part_0112 , 0.0 , 30.561999999999998 , 7.02
Part_0113 , 0.0 , 68.9965 , 7.02
Part_0114 , 0.0 , 38.504 , 7.02
Part_0115 , 0.0 , 62.98599999999999 , 7.02
Part_0116 , 0.0 , 39.3285 , 7.02
Part_0117 , 0.0 , 61.612 , 7.02
Part_0118 , 0.0 , 42.90899999999999 , 7.02
Part_0119 , 0.0 , 37.504 , 7.02
Part_0120 , 0.0 , 37.8795 , 7.02
Part_0121 , 0.0 , 39.775 , 7.02
Part_0122 , 0.0 , 39.876999999999995 , 7.02
Part_0123 , 0.0 , 41.949 , 7.02
Part_0124 , 0.0 , 37.504 , 7.02
Part_0125 , 0.0 , 39.3715 , 7.02
Part_0126 , 0.0 , 43.1085 , 7.02
Part_0127 , 0.0 , 32.081 , 3.02
Part_0128 , 0.0 , 34.790499999999994 , 3.02
Part_0129 , 0.0 , 38.133 , 3.02
Part_0130 , 0.0 , 60.693 , 3.02
Part_0131 , 0.0 , 35.162 , 7.02
Part_0132 , 0.0 , 111.322 , 7.02
Part_0133 , 0.0 , 36.5325 , 7.02
Part_0134 , 0.0 , 27.376999999999995 , 7.02
Part_0135 , 0.0 , 41.516 , 7.02
Part_0136 , 0.0 , 96.43599999999998 , 7.02
Part_0137 , 0.0 , 26.3105 , 7.02
Part_0138 , 0.0 , 33.0045 , 7.02
Part_0139 , 0.0 , 28.4585 , 7.02
Part_0140 , 0.0 , 124.58699999999999 , 7.02
Part_0141 , 0.0 , 38.559 , 7.02
Part_0142 , 0.0 , 26.4975 , 7.02
Part_0143 , 0.0 , 30.113 , 7.02
Part_0144 , 0.0 , 37.839 , 7.02
Part_0145 , 0.0 , 20.110999999999997 , 7.02
Part_0146 , 0.0 , 39.426 , 7.02
Part_0147 , 0.0 , 36.358 , 7.02
Part_0148 , 0.0 , 26.816499999999998 , 7.02
Part_0149 , 0.0 , 40.9165 , 7.02
Part_0150 , 0.0 , 35.877 , 7.02
Part_0151 , 0.0 , 33.0785 , 7.02
Part_0152 , 0.0 , 130.4565 , 7.02
Part_0153 , 0.0 , 43.9735 , 7.02
Part_0154 , 0.0 , 31.3875 , 7.02
Part_0155 , 0.0 , 30.271499999999996 , 7.02
Part_0156 , 0.0 , 47.226 , 14.99
Part_0157 , 0.0 , 87.774 , 14.99
Part_0158 , 0.0 , 106.00699999999999 , 14.99
Part_0159 , 0.0 , 29.763999999999996 , 14.99
Part_0160 , 0.0 , 33.21 , 14.99
Part_0161 , 0.0 , 34.4735 , 14.99
Part_0162 , 0.0 , 30.232 , 14.99
Part_0163 , 0.0 , 31.425999999999995 , 14.99
Part_0164 , 0.0 , 30.650999999999996 , 14.99
Part_0165 , 0.0 , 118.16199999999999 , 14.99
Part_0166 , 0.0 , 30.5445 , 14.99
Part_0167 , 0.0 , 29.593500000000002 , 14.99
Part_0168 , 0.0 , 30.0165 , 14.99
Part_0169 , 0.0 , 29.7655 , 14.99
Part_0170 , 0.0 , 60.230999999999995 , 14.99
Part_0171 , 0.0 , 43.687 , 14.99
Part_0172 , 0.0 , 38.099 , 14.99
Part_0173 , 0.0 , 41.359 , 14.99
Part_0174 , 0.0 , 381.06949999999995 , 14.99
Part_0175 , 0.0 , 40.285999999999994 , 3.02
Part_0176 , 0.0 , 29.1375 , 14.99
Part_0177 , 0.0 , 28.944499999999998 , 14.99
Part_0178 , 0.0 , 31.314499999999995 , 14.99
Part_0179 , 0.0 , 34.94 , 14.99
Part_0180 , 0.0 , 26.741999999999997 , 14.99
Part_0181 , 0.0 , 128.16150000000002 , 14.99
Part_0182 , 0.0 , 31.5705 , 14.99
Part_0183 , 0.0 , 30.405 , 14.99
Part_0184 , 0.0 , 33.5605 , 14.99
Part_0185 , 0.0 , 31.1995 , 14.99
Part_0186 , 0.0 , 30.8885 , 14.99
Part_0187 , 0.0 , 28.6465 , 14.99
Part_0188 , 0.0 , 40.13099999999999 , 14.99
Part_0189 , 0.0 , 29.525 , 14.99
Part_0190 , 0.0 , 29.777999999999995 , 14.99
Part_0191 , 0.0 , 31.266999999999996 , 14.99
Part_0192 , 0.0 , 26.0335 , 14.99
Part_0193 , 0.0 , 29.7295 , 14.99
Part_0194 , 0.0 , 35.131 , 14.99
Part_0195 , 0.0 , 35.9085 , 14.99
Part_0196 , 0.0 , 43.0035 , 14.99
Part_0197 , 0.0 , 38.0625 , 14.99
Part_0198 , 0.0 , 30.554499999999997 , 14.99
Part_0199 , 0.0 , 43.4425 , 14.99
Part_0200 , 0.0 , 28.325 , 14.99
Part_0201 , 0.0 , 31.85 , 14.99
Part_0202 , 0.0 , 28.113 , 14.99
Part_0203 , 0.0 , 29.492 , 14.99
Part_0204 , 0.0 , 26.917 , 14.99
Part_0205 , 0.0 , 27.0 , 14.99
Part_0206 , 0.0 , 24.366999999999997 , 14.99
Part_0207 , 0.0 , 21.150499999999997 , 14.99
Part_0208 , 0.0 , 29.655 , 14.99
Part_0209 , 0.0 , 30.081999999999997 , 14.99
Part_0210 , 0.0 , 28.0965 , 14.99
Part_0211 , 0.0 , 30.609 , 14.99
Part_0212 , 0.0 , 29.198999999999998 , 14.99
Part_0213 , 0.0 , 98.949 , 14.99
Part_0214 , 0.0 , 35.210499999999996 , 14.99
Part_0215 , 0.0 , 40.4025 , 14.99
Part_0216 , 0.0 , 30.254499999999997 , 14.99
Part_0217 , 0.0 , 33.252 , 14.99
Part_0218 , 0.0 , 42.3815 , 14.99
Part_0219 , 0.0 , 35.1695 , 14.99
Part_0220 , 0.0 , 46.7065 , 14.99
Part_0221 , 0.0 , 60.328500000000005 , 14.99
Part_0222 , 0.0 , 37.067 , 14.99
Part_0223 , 0.0 , 40.4775 , 14.99
Part_0224 , 0.0 , 39.853 , 14.99
Part_0225 , 0.0 , 38.711999999999996 , 14.99
Part_0226 , 0.0 , 39.4195 , 14.99
Part_0227 , 0.0 , 46.19799999999999 , 4.0
Part_0228 , 0.0 , 44.3825 , 14.99
Part_0229 , 0.0 , 42.38799999999999 , 3.91
Part_0230 , 0.0 , 39.504 , 14.99
Part_0231 , 0.0 , 37.7935 , 3.79
Part_0232 , 0.0 , 42.1365 , 14.99
Part_0233 , 0.0 , 37.5425 , 14.99
Part_0234 , 0.0 , 42.57299999999999 , 14.99
Part_0235 , 0.0 , 42.435 , 14.99
Part_0236 , 0.0 , 51.13399999999999 , 14.99
Part_0237 , 0.0 , 33.4755 , 3.02
Part_0238 , 0.0 , 30.967 , 3.02
Part_0239 , 0.0 , 27.9915 , 3.02
Part_0240 , 0.0 , 63.53399999999999 , 3.02
Part_0241 , 0.0 , 18.3725 , 3.02
Part_0242 , 0.0 , 34.536500000000004 , 3.02
Part_0243 , 0.0 , 34.742999999999995 , 3.02
Part_0244 , 0.0 , 34.041 , 3.02
Part_0245 , 0.0 , 32.374500000000005 , 3.02
Part_0246 , 0.0 , 37.0 , 3.02
Part_0247 , 0.0 , 35.608000000000004 , 3.02
Part_0248 , 0.0 , 27.0 , 3.02
Part_0249 , 0.0 , 37.8795 , 3.02
Part_0250 , 0.0 , 60.0605 , 3.02
Part_0251 , 0.0 , 35.006 , 3.02
Part_0252 , 0.0 , 31.342 , 3.02
Part_0253 , 0.0 , 35.3335 , 3.02
Part_0254 , 0.0 , 38.136 , 3.02
Part_0255 , 0.0 , 36.376 , 3.02
Part_0256 , 0.0 , 30.860500000000002 , 3.02
Part_0257 , 0.0 , 38.661 , 3.02
Part_0258 , 0.0 , 36.1335 , 3.02
Part_0259 , 0.0 , 30.690999999999995 , 3.02
Part_0260 , 0.0 , 40.8555 , 3.02
Part_0261 , 0.0 , 27.8085 , 3.02
Part_0262 , 0.0 , 30.584 , 3.02
Part_0263 , 0.0 , 28.6355 , 3.02
Part_0264 , 0.0 , 31.896499999999996 , 3.02
Part_0265 , 0.0 , 36.8635 , 3.02
Part_0266 , 0.0 , 37.959500000000006 , 3.02
Part_0267 , 0.0 , 38.8715 , 3.02
Part_0268 , 0.0 , 39.8715 , 3.02
Part_0269 , 0.0 , 39.57299999999999 , 3.02
Part_0270 , 0.0 , 38.0015 , 21.99
Part_0271 , 0.0 , 28.49 , 21.99
Part_0272 , 0.0 , 27.175 , 21.99
Part_0273 , 0.0 , 28.9985 , 21.99
Part_0274 , 0.0 , 30.069499999999998 , 21.99
Part_0275 , 0.0 , 62.5345 , 21.99
Part_0276 , 0.0 , 41.123000000000005 , 21.99
Part_0277 , 0.0 , 110.7695 , 21.99
Part_0278 , 0.0 , 167.9085 , 21.99
Part_0279 , 0.0 , 31.165 , 14.99
Part_0336 , 0.0 , 27.33 , 10.01
Part_0280 , 0.0 , 27.6655 , 21.99
Part_0281 , 0.0 , 39.8115 , 14.99
Part_0282 , 0.0 , 35.361 , 14.99
Part_0283 , 0.0 , 31.622 , 14.99
Part_0284 , 0.0 , 30.102999999999998 , 14.99
Part_0285 , 0.0 , 59.43949999999999 , 14.99
Part_0286 , 0.0 , 38.504 , 14.99
Part_0287 , 0.0 , 34.873 , 14.99
Part_0288 , 0.0 , 41.4195 , 14.99
Part_0289 , 0.0 , 62.43299999999999 , 14.99
Part_0290 , 0.0 , 37.274 , 14.99
Part_0291 , 0.0 , 40.077 , 14.99
Part_0292 , 0.0 , 35.6035 , 14.99
Part_0293 , 0.0 , 31.9015 , 14.99
Part_0294 , 0.0 , 34.6425 , 14.99
Part_0295 , 0.0 , 142.48 , 14.99
Part_0296 , 0.0 , 34.016999999999996 , 14.99
Part_0297 , 0.0 , 99.36200000000001 , 14.99
Part_0298 , 0.0 , 31.104 , 14.99
Part_0299 , 0.0 , 28.024 , 14.99
Part_0300 , 0.0 , 26.135 , 5.99
Part_0301 , 0.0 , 35.5525 , 5.99
Part_0302 , 0.0 , 37.058499999999995 , 5.99
Part_0303 , 0.0 , 36.440999999999995 , 3.02
Part_0304 , 0.0 , 29.2075 , 3.02
Part_0305 , 0.0 , 28.107999999999997 , 3.02
Part_0306 , 0.0 , 26.661500000000004 , 3.02
Part_0307 , 0.0 , 43.132 , 3.02
Part_0308 , 0.0 , 24.571999999999996 , 3.02
Part_0309 , 0.0 , 31.478 , 3.02
Part_0310 , 0.0 , 27.779 , 3.02
Part_0311 , 0.0 , 26.7075 , 3.02
Part_0312 , 0.0 , 103.2195 , 3.02
Part_0313 , 0.0 , 163.368 , 3.02
Part_0314 , 0.0 , 33.152 , 3.02
Part_0315 , 0.0 , 211.7905 , 3.02
Part_0316 , 0.0 , 58.223 , 3.02
Part_0317 , 0.0 , 30.955999999999996 , 3.02
Part_0318 , 0.0 , 59.0895 , 3.02
Part_0319 , 0.0 , 39.358 , 3.02
Part_0320 , 0.0 , 39.835 , 7.02
Part_0321 , 0.0 , 33.1425 , 7.02
Part_0322 , 0.0 , 29.666999999999998 , 7.02
Part_0323 , 0.0 , 28.875999999999998 , 7.02
Part_0324 , 0.0 , 27.82 , 7.02
Part_0325 , 0.0 , 26.623499999999996 , 4.02
Part_0326 , 0.0 , 33.236999999999995 , 10.01
Part_0327 , 0.0 , 33.7155 , 10.01
Part_0328 , 0.0 , 29.7775 , 10.01
Part_0329 , 0.0 , 31.7875 , 10.01
Part_0330 , 0.0 , 29.5775 , 10.01
Part_0331 , 0.0 , 34.951 , 10.01
Part_0332 , 0.0 , 34.5005 , 10.01
Part_0333 , 0.0 , 32.560500000000005 , 10.01
Part_0334 , 0.0 , 30.6895 , 10.01
Part_0335 , 0.0 , 39.1995 , 10.01
Part_0337 , 0.0 , 39.8865 , 10.01
Part_0338 , 0.0 , 34.202 , 10.01
Part_0339 , 0.0 , 32.9775 , 10.01
Part_0340 , 0.0 , 91.5475 , 10.01
Part_0341 , 0.0 , 34.729 , 10.01
Part_0342 , 0.0 , 40.0655 , 10.01
Part_0343 , 0.0 , 53.97800000000001 , 10.01
Part_0344 , 0.0 , 41.214 , 10.01
Part_0345 , 0.0 , 35.8705 , 10.01
Part_0346 , 0.0 , 39.433499999999995 , 10.01
Part_0347 , 0.0 , 40.75600000000001 , 10.01
Part_0348 , 0.0 , 42.0035 , 10.01
Part_0349 , 0.0 , 31.519 , 10.01
Part_0350 , 0.0 , 45.1525 , 10.01
Part_0351 , 0.0 , 29.762 , 10.01
Part_0352 , 0.0 , 25.964499999999997 , 10.01
Part_0353 , 0.0 , 22.4215 , 10.01
Part_0354 , 0.0 , 32.716499999999996 , 10.01
Part_0355 , 0.0 , 31.491 , 10.01
Part_0356 , 0.0 , 61.420500000000004 , 10.01
Part_0357 , 0.0 , 35.763999999999996 , 10.01
Part_0358 , 0.0 , 34.406499999999994 , 10.01
Part_0359 , 0.0 , 32.619 , 10.01
Part_0360 , 0.0 , 34.197 , 10.01
Part_0361 , 0.0 , 26.5935 , 10.01
Part_0362 , 0.0 , 30.4445 , 10.01
Part_0363 , 0.0 , 30.425 , 10.01
Part_0364 , 0.0 , 28.612000000000002 , 10.01
Part_0365 , 0.0 , 34.6775 , 10.01
Part_0366 , 0.0 , 41.4585 , 10.01
Part_0367 , 0.0 , 33.857 , 10.01
Part_0368 , 0.0 , 33.413 , 10.01
Part_0369 , 0.0 , 30.695 , 10.01
Part_0370 , 0.0 , 101.69949999999999 , 10.01
Part_0371 , 0.0 , 130.3205 , 10.01
Part_0372 , 0.0 , 32.515 , 10.01
Part_0373 , 0.0 , 30.3905 , 10.01
Part_0374 , 0.0 , 102.8615 , 10.01
Part_0375 , 0.0 , 25.631 , 10.01
Part_0376 , 0.0 , 41.85 , 10.01
Part_0377 , 0.0 , 42.518 , 10.01
Part_0378 , 0.0 , 42.695499999999996 , 10.01
Part_0379 , 0.0 , 29.0 , 10.01
Part_0380 , 0.0 , 33.7065 , 10.01
Part_0381 , 0.0 , 31.746499999999997 , 10.01
Part_0382 , 0.0 , 35.372 , 10.01
Part_0383 , 0.0 , 36.94 , 10.01
Part_0384 , 0.0 , 49.9445 , 10.01
Part_0385 , 0.0 , 81.293 , 10.01
Part_0386 , 0.0 , 69.09649999999999 , 10.01
Part_0387 , 0.0 , 81.5865 , 10.01
Part_0388 , 0.0 , 43.525499999999994 , 10.01
Part_0389 , 0.0 , 38.449 , 10.01
Part_0390 , 0.0 , 44.378 , 10.01
Part_0391 , 0.0 , 35.958 , 10.01
Part_0392 , 0.0 , 40.3625 , 10.01
Part_0393 , 0.0 , 39.5965 , 10.01
Part_0394 , 0.0 , 37.5015 , 10.01
Part_0395 , 0.0 , 32.4075 , 10.01
Part_0396 , 0.0 , 40.818999999999996 , 10.01
Part_0397 , 0.0 , 41.016999999999996 , 10.01
Part_0398 , 0.0 , 39.3285 , 10.01
Part_0399 , 0.0 , 42.36 , 10.01
Part_0400 , 0.0 , 30.6455 , 10.01
Part_0401 , 0.0 , 36.024 , 10.01
