Optimality test +++++++++++++++++++++++++++++
The following constraints are not satisfied: 
+++++++++++++++++++++++++++
Time to run:, 1.8862769603729248 ,seconds
------
The SC has, 145 , nodes and,  224 edges.
Manuf_0026 , 0.69 , 2 , 2.68
Manuf_0027 , -0.0 , 3 , 2.99
Manuf_0028 , 0.69 , 2 , 2.68
Manuf_0042 , 0.0 , 5 , 4.99
Manuf_0043 , 0.0 , 7 , 6.99
Manuf_0044 , 0.0 , 6 , 5.99
Manuf_0045 , 0.0 , 9 , 8.99
Manuf_0046 , 0.0 , 8 , 7.99
Manuf_0047 , 0.0 , 15 , 0.0
Manuf_0048 , 0.0 , 7 , 6.99
Manuf_0049 , 0.0 , 8 , 7.99
Manuf_0050 , 0.0 , 7 , 6.99
Manuf_0051 , 0.0 , 6 , 5.99
Manuf_0052 , 0.0 , 8 , 7.99
Manuf_0053 , 0.0 , 6 , 5.99
Part_0001 , 0.0 , 82 , 1.0
Part_0002 , 0.0 , 53 , -0.0
Part_0003 , 0.0 , 80 , -0.0
Part_0004 , 0.0 , 93 , -0.0
Part_0005 , 0.0 , 112 , -0.0
Part_0006 , 0.0 , 99 , -0.0
Part_0007 , 0.0 , 69 , -0.0
Part_0008 , 0.0 , 100 , -0.0
