Optimality test +++++++++++++++++++++++++++++
The following constraints are not satisfied: 
+++++++++++++++++++++++++++
Time to run:, 11.308181047439575 ,seconds
------
The SC has, 253 , nodes and,  253 edges.
Manuf_0035 , 0.0 , 9 , 8.99
Manuf_0036 , 0.0 , 11 , 10.99
Manuf_0037 , 0.0 , 13 , 12.99
Manuf_0038 , 0.0 , 6 , 5.99
Manuf_0039 , 0.0 , 13 , 12.99
Manuf_0040 , 0.0 , 10 , 9.99
Manuf_0041 , 0.0 , 12 , 11.99
Manuf_0042 , 0.0 , 12 , 11.99
Manuf_0043 , -0.0 , 7 , 6.99
Manuf_0044 , 0.0 , 10 , 9.99
Manuf_0045 , 0.0 , 10 , 9.99
Manuf_0046 , 0.0 , 8 , 7.99
Manuf_0047 , 389.91 , 12 , 100.09
Manuf_0048 , 0.0 , 11 , 10.99
Retail_0012 , 371.07 , 7 , 14.5
Manuf_0049 , -0.0 , 8 , 7.99
Manuf_0050 , 0.0 , 13 , 12.99
Manuf_0051 , 0.0 , 11 , 10.99
Manuf_0052 , 0.0 , 10 , 9.99
Manuf_0053 , 0.0 , 17 , 16.99
Manuf_0054 , 389.17 , 12 , 99.79
Manuf_0055 , 0.0 , 18 , 17.99
Manuf_0056 , 0.0 , 9 , 8.99
Manuf_0057 , 0.0 , 10 , 9.99
Manuf_0058 , 0.0 , 13 , 12.99
Manuf_0059 , -0.0 , 13 , 12.99
Manuf_0060 , -0.0 , 7 , 6.99
Manuf_0061 , 0.0 , 8 , 7.99
Manuf_0062 , 0.0 , 8 , 7.99
Manuf_0063 , 0.0 , 8 , 7.99
Manuf_0064 , 0.0 , 12 , 0.0
Manuf_0065 , 0.0 , 9 , 8.99
Manuf_0066 , 0.0 , 13 , 12.99
Manuf_0067 , 0.0 , 8 , 7.99
Manuf_0068 , 0.0 , 10 , 9.99
Manuf_0069 , 0.0 , 10 , 9.99
Manuf_0070 , 0.0 , 13 , 12.99
Manuf_0071 , 0.0 , 12 , 11.99
Manuf_0072 , -0.0 , 8 , 7.99
Manuf_0073 , -0.0 , 13 , 12.99
Manuf_0074 , 0.0 , 11 , 10.99
Manuf_0075 , 389.51 , 10 , 99.29
Manuf_0076 , 0.0 , 11 , 10.99
Manuf_0077 , 0.0 , 11 , 10.99
Retail_0013 , 370.94 , 5 , 14.49
Retail_0014 , 370.94 , 5 , 14.49
Manuf_0078 , 0.0 , 9 , 8.99
Manuf_0079 , 0.0 , 11 , 10.99
Manuf_0080 , 0.0 , 11 , 10.99
Manuf_0081 , 389.69 , 8 , 98.08
Manuf_0082 , 0.0 , 9 , 8.99
Manuf_0083 , 0.0 , 13 , 0.0
Manuf_0084 , 0.0 , 10 , 9.99
Manuf_0085 , 0.0 , 11 , 10.99
Manuf_0086 , 389.18 , 12 , 99.83
Manuf_0087 , 0.0 , 8 , 7.99
Manuf_0088 , 0.0 , 13 , 12.99
Manuf_0089 , 0.0 , 7 , 6.99
Manuf_0090 , 0.0 , 15 , 14.99
Manuf_0091 , 0.0 , 14 , 13.99
Manuf_0092 , 0.0 , 13 , 12.99
Manuf_0093 , 0.0 , 12 , 11.99
Manuf_0094 , 0.0 , 15 , 0.0
Manuf_0095 , 0.0 , 10 , 9.99
Manuf_0096 , 0.0 , 7 , 6.99
Manuf_0097 , 0.0 , 14 , 13.99
Manuf_0098 , 0.0 , 10 , 9.99
Manuf_0099 , 0.0 , 8 , 7.99
Retail_0015 , 370.7 , 6 , 14.49
Retail_0016 , 370.94 , 5 , 14.49
Retail_0017 , 7.99 , 30 , 0.0
Retail_0018 , 8.99 , 8 , 0.0
Retail_0019 , 11.99 , 8 , 0.0
Retail_0020 , 12.99 , 11 , 0.0
Retail_0021 , 11.99 , 26 , 0.0
Retail_0022 , 10.99 , 14 , 0.0
Retail_0023 , 12.99 , 8 , 0.0
Retail_0024 , 7.99 , 52 , 0.0
Retail_0025 , 8.99 , 56 , 0.0
Retail_0026 , 13.99 , 155 , 0.0
Retail_0027 , 10.99 , 42 , 0.0
Retail_0028 , 381.35 , 11 , -0.0
Retail_0029 , 6.99 , 9 , 0.0
Retail_0030 , 11.99 , 82 , 0.0
Retail_0031 , 13.99 , 26 , 0.0
Retail_0032 , 10.99 , 56 , 0.0
Retail_0033 , 10.99 , 14 , 0.0
Retail_0034 , 9.99 , 6 , 0.0
Retail_0035 , 8.99 , 11 , 0.0
Retail_0036 , 10.99 , 23 , 0.0
Retail_0037 , 12.99 , 8 , 0.0
Retail_0038 , 5.99 , 11 , 0.0
Retail_0039 , 12.99 , 75 , 0.0
Retail_0040 , 9.99 , 46 , 0.0
Retail_0041 , 11.99 , 180 , 0.0
Retail_0042 , 11.99 , 136 , 0.0
Retail_0043 , 6.99 , 7 , 0.0
Retail_0044 , 9.99 , 12 , 0.0
Retail_0045 , 9.99 , 82 , 0.0
Retail_0046 , 7.99 , 13 , 0.0
Retail_0047 , 384.13 , 7 , -0.0
Retail_0048 , 10.99 , 10 , 0.0
Retail_0049 , 7.99 , 8 , 0.0
Retail_0050 , 12.99 , 10 , 0.0
Retail_0051 , 10.99 , 67 , 0.0
Retail_0052 , 9.99 , 9 , 0.0
Retail_0053 , 16.99 , 74 , 0.0
Retail_0054 , 382.82 , 10 , -0.0
Retail_0055 , 17.99 , 16 , 0.0
Retail_0056 , 8.99 , 12 , 0.0
Retail_0057 , 9.99 , 7 , 0.0
Retail_0058 , 12.99 , 11 , 0.0
Retail_0059 , 12.99 , 17 , 0.0
Retail_0060 , 6.99 , 9 , 0.0
Retail_0061 , 7.99 , 13 , 0.0
Retail_0062 , 7.99 , 29 , 0.0
Retail_0063 , 7.99 , 6 , 0.0
Retail_0064 , 0.0 , 6 , 0.0
Retail_0065 , 8.99 , 61 , 0.0
Retail_0066 , 12.99 , 38 , 0.0
Retail_0067 , 7.99 , 7 , 0.0
Retail_0068 , 9.99 , 7 , 0.0
Retail_0069 , 9.99 , 11 , 0.0
Retail_0070 , 12.99 , 74 , 0.0
Retail_0071 , 11.99 , 70 , 0.0
Retail_0072 , 7.99 , 11 , 0.0
Retail_0073 , 12.99 , 9 , 0.0
Retail_0074 , 10.99 , 24 , 0.0
Retail_0075 , 381.59 , 10 , -0.0
Retail_0076 , 10.99 , 65 , 0.0
Retail_0077 , 10.99 , 8 , 0.0
Retail_0078 , 8.99 , 12 , 0.0
Retail_0079 , 10.99 , 12 , 0.0
Retail_0080 , 10.99 , 12 , 0.0
Retail_0081 , 372.52 , 43 , -0.0
Retail_0082 , 8.99 , 72 , 0.0
Retail_0083 , 0.0 , 9 , 0.0
Retail_0084 , 9.99 , 73 , 0.0
Retail_0085 , 10.99 , 37 , 0.0
Retail_0086 , 383.29 , 8 , -0.0
Retail_0087 , 7.99 , 10 , 0.0
Retail_0088 , 12.99 , 26 , 0.0
Retail_0089 , 6.99 , 35 , 0.0
Retail_0090 , 14.99 , 16 , 0.0
Retail_0091 , 13.99 , 55 , 0.0
Retail_0092 , 12.99 , 26 , 0.0
Retail_0093 , 11.99 , 81 , 0.0
Retail_0094 , 0.0 , 7 , 0.0
Retail_0095 , 9.99 , 92 , 0.0
Retail_0096 , 6.99 , 144 , 0.0
Retail_0097 , 13.99 , 12 , 0.0
Retail_0098 , 9.99 , 179 , 0.0
Retail_0099 , 7.99 , 10 , 0.0
Manuf_0100 , 0.0 , 12 , 11.99
Retail_0100 , 11.99 , 11 , 0.0
Manuf_0101 , -0.0 , 11 , 10.99
Retail_0101 , 10.99 , 12 , 0.0
Manuf_0102 , 0.0 , 15 , 14.99
Retail_0102 , 14.99 , 15 , 0.0
Manuf_0103 , -0.0 , 10 , 9.99
Retail_0103 , 9.99 , 8 , 0.0
Manuf_0104 , 0.0 , 14 , 13.99
Retail_0104 , 13.99 , 11 , 0.0
Manuf_0105 , 0.0 , 7 , 6.99
Retail_0105 , 6.99 , 14 , 0.0
Manuf_0106 , 0.0 , 9 , 8.99
Retail_0106 , 8.99 , 7 , 0.0
Manuf_0107 , 0.0 , 27 , 0.0
Retail_0107 , 0.0 , 21 , 0.0
Manuf_0108 , 0.0 , 10 , 9.99
Retail_0108 , 9.99 , 10 , 0.0
Manuf_0109 , 0.0 , 23 , 22.99
Retail_0109 , 22.99 , 24 , 0.0
Manuf_0110 , -0.0 , 14 , 0.0
Retail_0110 , 0.0 , 8 , 0.0
Manuf_0111 , -0.0 , 12 , 11.99
Retail_0111 , 11.99 , 11 , 0.0
Manuf_0112 , -0.0 , 7 , 6.99
Retail_0112 , 6.99 , 11 , 0.0
Manuf_0113 , 0.0 , 13 , 12.99
Retail_0113 , 12.99 , 11 , 0.0
Manuf_0114 , 0.0 , 12 , 11.99
Retail_0114 , 11.99 , 10 , 0.0
Manuf_0115 , 0.0 , 11 , 10.99
Retail_0115 , 10.99 , 12 , 0.0
Manuf_0116 , 0.0 , 12 , 11.99
Retail_0116 , 11.99 , 10 , 0.0
Manuf_0117 , 0.0 , 14 , 13.99
Retail_0117 , 13.99 , 12 , 0.0
Manuf_0118 , 0.0 , 13 , 12.99
Retail_0118 , 12.99 , 12 , 0.0
Manuf_0119 , 0.0 , 12 , 11.99
Retail_0119 , 11.99 , 11 , 0.0
Manuf_0120 , 0.0 , 26 , 25.99
Retail_0120 , 25.99 , 28 , 0.0
Manuf_0121 , 0.0 , 22 , 21.99
Retail_0121 , 21.99 , 21 , 0.0
Manuf_0122 , 0.0 , 28 , 0.0
Retail_0122 , 0.0 , 18 , 0.0
Manuf_0123 , 0.0 , 24 , 23.99
Retail_0123 , 23.99 , 24 , 0.0
Trans_0002 , -0.0 , 36 , -0.0
Trans_0003 , -0.0 , 33 , -0.0
Trans_0004 , -0.0 , 18 , 0.0
