Optimality test +++++++++++++++++++++++++++++
The following constraints are not satisfied: 
+++++++++++++++++++++++++++
Time to run:, 378.8476459980011 ,seconds
------
The SC has, 2025 , nodes and,  16225 edges.
Trans_0076 , 0.0 , 6.0 , 0.0
Trans_0077 , 0.0 , 6.0 , 0.0
Trans_0078 , 0.0 , 6.0 , 0.0
Trans_0079 , 0.0 , 6.0 , 0.0
Trans_0080 , 0.0 , 6.0 , 0.0
Trans_0081 , 0.0 , 6.0 , 0.0
Trans_0082 , 0.0 , 6.0 , 5.99
Trans_0083 , 0.0 , 6.0 , 5.99
Trans_0084 , 0.0 , 6.0 , 5.99
Manuf_0036 , 0.0 , 1.05 , 0.0
Trans_0085 , 0.0 , 6.0 , 0.0
Trans_0086 , 0.0 , 6.0 , 0.0
Trans_0087 , 0.0 , 6.0 , 0.0
Trans_0088 , 0.0 , 6.0 , 0.0
Trans_0089 , 0.0 , 6.0 , 0.0
Trans_0090 , 0.0 , 5.43 , 5.42
Trans_0091 , 0.0 , 6.0 , 5.99
Trans_0092 , 0.0 , 6.0 , 5.99
Trans_0093 , 0.0 , 6.0 , 5.99
Manuf_0037 , 0.0 , 1.16 , 1.15
Trans_0094 , 1.15 , 5.39 , 6.53
Trans_0095 , 1.15 , 6.0 , 0.0
Trans_0096 , 1.15 , 6.0 , 0.0
Trans_0097 , 1.15 , 6.0 , 0.0
Trans_0098 , 1.15 , 6.0 , 0.0
Trans_0099 , 1.15 , 6.0 , 0.0
Trans_0100 , 1.15 , 6.0 , 7.14
Trans_0101 , 1.15 , 6.0 , 7.14
Trans_0102 , 1.15 , 6.0 , 7.14
Manuf_0038 , 0.0 , 1.11 , 0.0
Trans_0103 , 0.0 , 6.0 , 0.0
Trans_0104 , 0.0 , 6.0 , 0.0
Trans_0105 , 0.0 , 6.0 , 0.0
Trans_0106 , 0.0 , 6.0 , 0.0
Trans_0107 , 0.0 , 6.0 , 0.0
Trans_0108 , 0.0 , 6.0 , 0.0
Trans_0109 , 0.0 , 6.0 , 5.99
Trans_0110 , 0.0 , 6.0 , 5.99
Trans_0111 , 0.0 , 6.0 , 5.99
Manuf_0039 , 0.0 , 1.04 , 1.03
Trans_0112 , 1.03 , 3.86 , 4.88
Trans_0113 , 1.03 , 4.34 , 0.0
Trans_0114 , 1.03 , 5.06 , 6.08
Trans_0115 , 1.03 , 4.48 , 0.0
Trans_0116 , 1.03 , 3.68 , 4.7
Trans_0117 , 1.03 , 4.99 , 6.01
Trans_0118 , 1.03 , 6.0 , 7.02
Trans_0119 , 1.03 , 4.14 , 5.16
Trans_0120 , 1.03 , 6.0 , 7.02
Manuf_0040 , 0.0 , 1.13 , 0.0
Trans_0121 , 0.0 , 6.0 , 0.0
Trans_0122 , 0.0 , 6.0 , 0.0
Trans_0123 , 0.0 , 6.0 , 0.0
Trans_0124 , 0.0 , 6.0 , 0.0
Trans_0125 , 0.0 , 6.0 , 0.0
Trans_0126 , 0.0 , 6.0 , 0.0
Trans_0127 , 0.0 , 6.0 , 5.99
Trans_0128 , 0.0 , 6.0 , 5.99
Trans_0129 , 0.0 , 6.0 , 5.99
Manuf_0041 , 0.0 , 1.11 , 0.0
Trans_0130 , 0.0 , 4.48 , 4.47
Trans_0131 , 0.0 , 4.66 , 0.0
Trans_0132 , 0.0 , 4.68 , 4.67
Trans_0133 , 0.0 , 4.26 , 4.25
Trans_0134 , 0.0 , 4.49 , 0.0
Trans_0135 , 0.0 , 4.07 , 4.06
Trans_0136 , 0.0 , 6.0 , 5.99
Trans_0137 , 0.0 , 6.0 , 5.99
Trans_0138 , 0.0 , 6.0 , 5.99
Manuf_0042 , 0.0 , 1.15 , 0.0
Trans_0139 , 0.0 , 4.99 , 4.98
Trans_0140 , 0.0 , 6.0 , 0.0
Trans_0141 , 0.0 , 6.0 , 0.0
Trans_0142 , 0.0 , 6.0 , 0.0
Trans_0143 , 0.0 , 5.48 , 0.0
Trans_0144 , 0.0 , 6.0 , 0.0
Trans_0145 , 0.0 , 6.0 , 5.99
Trans_0146 , 0.0 , 6.0 , 5.99
Trans_0147 , 0.0 , 6.0 , 5.99
Manuf_0043 , 0.0 , 1.09 , 1.08
Trans_0148 , 1.08 , 4.06 , 5.13
Trans_0149 , 1.08 , 4.99 , 0.0
Trans_0150 , 1.08 , 6.0 , 0.0
Trans_0151 , 1.08 , 4.51 , 5.58
Trans_0152 , 1.79 , 6.0 , 7.78
Trans_0153 , 1.08 , 3.62 , 4.69
Trans_0154 , 1.08 , 4.92 , 5.99
Trans_0155 , 1.08 , 6.0 , 7.07
Trans_0156 , 1.08 , 4.76 , 5.83
Trans_0157 , 1.08 , 6.0 , 7.07
Manuf_0044 , 0.0 , 1.05 , 1.04
Trans_0158 , 1.04 , 5.06 , 6.09
Trans_0159 , 1.04 , 6.0 , 0.0
Trans_0160 , 1.04 , 6.0 , 0.0
Trans_0161 , 1.04 , 5.16 , 0.0
Trans_0162 , 1.04 , 6.0 , 0.0
Trans_0163 , 1.04 , 5.37 , 0.0
Trans_0164 , 1.04 , 6.0 , 7.03
Trans_0165 , 1.04 , 4.81 , 5.84
Trans_0166 , 1.04 , 6.0 , 7.03
Manuf_0045 , 0.0 , 1.14 , 0.0
Trans_0167 , 0.0 , 6.0 , 0.0
Trans_0168 , 0.0 , 6.0 , 0.0
Trans_0169 , 0.0 , 6.0 , 0.0
Trans_0170 , 0.0 , 6.0 , 0.0
Trans_0171 , 0.0 , 6.0 , 0.0
Trans_0172 , 0.0 , 6.0 , 0.0
Trans_0173 , 0.0 , 6.0 , 5.99
Trans_0174 , 0.0 , 6.0 , 5.99
Trans_0175 , 0.0 , 6.0 , 5.99
Manuf_0046 , 0.0 , 1.2 , 1.19
Trans_0176 , 1.19 , 4.17 , 5.35
Trans_0177 , 1.19 , 4.83 , 0.0
Trans_0178 , 1.19 , 5.02 , 6.2
Trans_0179 , 1.19 , 3.97 , 5.15
Trans_0180 , 1.5 , 6.0 , 7.49
Trans_0181 , 1.19 , 4.66 , 0.0
Trans_0182 , 1.19 , 4.25 , 5.43
Trans_0183 , 1.19 , 4.88 , 6.06
Trans_0184 , 1.19 , 3.57 , 4.75
Trans_0185 , 1.19 , 6.0 , 7.18
Manuf_0047 , 0.0 , 1.09 , 1.08
Trans_0186 , 1.08 , 6.0 , 7.07
Trans_0187 , 1.08 , 6.0 , 0.0
Trans_0188 , 1.08 , 6.0 , 0.0
Trans_0189 , 1.08 , 6.0 , 0.0
Trans_0190 , 1.08 , 6.0 , 0.0
Trans_0191 , 1.08 , 6.0 , 0.0
Trans_0192 , 1.08 , 6.0 , 7.07
Trans_0193 , 1.08 , 4.69 , 5.76
Trans_0194 , 1.08 , 6.0 , 7.07
Manuf_0048 , 0.0 , 1.08 , 0.0
Trans_0195 , 0.0 , 6.0 , 0.0
Trans_0196 , 0.0 , 6.0 , 0.0
Trans_0197 , 0.0 , 6.0 , 0.0
Trans_0198 , 0.0 , 6.0 , 0.0
Trans_0199 , 0.0 , 6.0 , 0.0
Trans_0200 , 0.0 , 6.0 , 0.0
Trans_0201 , 0.0 , 6.0 , 5.99
Trans_0202 , 0.0 , 6.0 , 5.99
Trans_0203 , 0.0 , 6.0 , 5.99
Manuf_0049 , 0.0 , 1.04 , 0.0
Trans_0204 , 0.0 , 6.0 , 0.0
Trans_0205 , 0.0 , 6.0 , 0.0
Trans_0206 , 0.0 , 6.0 , 0.0
Trans_0207 , 0.0 , 6.0 , 0.0
Trans_0208 , 0.0 , 6.0 , 0.0
Trans_0209 , 0.0 , 6.0 , 0.0
Trans_0210 , 0.0 , 6.0 , 5.99
Trans_0211 , 0.0 , 6.0 , 5.99
Trans_0212 , 0.0 , 6.0 , 5.99
Manuf_0050 , 0.0 , 1.09 , 1.08
Trans_0213 , 1.08 , 3.98 , 5.05
Trans_0214 , 1.08 , 5.34 , 0.0
Trans_0215 , 1.08 , 6.0 , 0.0
Trans_0216 , 1.08 , 6.0 , 0.0
Trans_0217 , 1.08 , 4.51 , 0.0
Trans_0218 , 1.08 , 5.3 , 6.37
Trans_0219 , 1.08 , 6.0 , 7.07
Trans_0220 , 1.08 , 4.75 , 5.82
Trans_0221 , 1.08 , 6.0 , 7.07
Manuf_0051 , 0.0 , 1.13 , 0.0
Trans_0222 , 0.0 , 6.0 , 0.0
Trans_0223 , 0.0 , 6.0 , 0.0
Trans_0224 , 0.0 , 6.0 , 0.0
Trans_0225 , 0.0 , 6.0 , 0.0
Trans_0226 , 0.0 , 6.0 , 0.0
Trans_0227 , 0.0 , 6.0 , 0.0
Trans_0228 , 0.0 , 6.0 , 5.99
Trans_0229 , 0.0 , 6.0 , 5.99
Trans_0230 , 0.0 , 6.0 , 5.99
Manuf_0052 , 0.0 , 1.0 , 0.99
Trans_0231 , 0.99 , 4.51 , 5.49
Trans_0232 , 0.99 , 6.0 , 0.0
Trans_0233 , 0.99 , 6.0 , 0.0
Trans_0234 , 0.99 , 6.0 , 0.0
Trans_0235 , 0.99 , 6.0 , 0.0
Trans_0236 , 0.99 , 6.0 , 0.0
Trans_0237 , 0.99 , 6.0 , 6.98
Trans_0238 , 0.99 , 4.26 , 5.24
Trans_0239 , 0.99 , 6.0 , 6.98
Manuf_0053 , 0.0 , 1.08 , 0.0
Trans_0240 , 0.0 , 6.0 , 0.0
Trans_0241 , 0.0 , 6.0 , 0.0
Trans_0242 , 0.0 , 6.0 , 0.0
Trans_0243 , 0.0 , 6.0 , 0.0
Trans_0244 , 0.0 , 6.0 , 0.0
Trans_0245 , 0.0 , 6.0 , 0.0
Trans_0246 , 0.0 , 6.0 , 5.99
Trans_0247 , 0.0 , 6.0 , 5.99
Trans_0248 , 0.0 , 6.0 , 5.99
Manuf_0054 , 0.0 , 1.16 , 1.15
Trans_0249 , 1.15 , 4.07 , 5.21
Trans_0250 , 1.15 , 4.46 , 0.0
Trans_0251 , 1.15 , 4.82 , 5.96
Trans_0252 , 1.15 , 5.09 , 0.0
Trans_0253 , 1.15 , 6.0 , 0.0
Trans_0254 , 1.15 , 4.57 , 5.71
Trans_0255 , 1.15 , 6.0 , 7.14
Trans_0256 , 1.15 , 3.8 , 4.94
Trans_0257 , 1.15 , 6.0 , 7.14
Manuf_0055 , 0.0 , 1.09 , 0.0
Trans_0258 , 0.0 , 6.0 , 0.0
Trans_0259 , 0.0 , 6.0 , 0.0
Trans_0260 , 0.0 , 6.0 , 0.0
Trans_0261 , 0.0 , 6.0 , 0.0
Trans_0262 , 0.0 , 6.0 , 0.0
Trans_0263 , 0.0 , 6.0 , 0.0
Trans_0264 , 0.0 , 6.0 , 5.99
Trans_0265 , 0.0 , 4.6 , 4.59
Trans_0266 , 0.0 , 6.0 , 5.99
Manuf_0056 , 0.0 , 1.2 , 0.0
Trans_0267 , 0.0 , 6.0 , 0.0
Trans_0268 , 0.0 , 6.0 , 0.0
Trans_0269 , 0.0 , 6.0 , 0.0
Trans_0270 , 0.0 , 6.0 , 0.0
Trans_0271 , 0.0 , 6.0 , 0.0
Trans_0272 , 0.0 , 6.0 , 0.0
Trans_0273 , 0.0 , 6.0 , 5.99
Trans_0274 , 0.0 , 6.0 , 5.99
Trans_0275 , 0.0 , 6.0 , 5.99
Manuf_0057 , 0.0 , 1.18 , 0.0
Trans_0276 , 0.0 , 6.0 , 0.0
Trans_0277 , 0.0 , 6.0 , 0.0
Trans_0278 , 0.0 , 6.0 , 0.0
Trans_0279 , 0.0 , 6.0 , 0.0
Trans_0280 , 0.0 , 6.0 , 0.0
Trans_0281 , 0.0 , 6.0 , 0.0
Trans_0282 , 0.0 , 6.0 , 5.99
Trans_0283 , 0.0 , 6.0 , 5.99
Trans_0284 , 0.0 , 6.0 , 5.99
Manuf_0058 , 0.0 , 1.07 , 1.06
Trans_0285 , 1.06 , 3.96 , 5.01
Trans_0286 , 1.06 , 4.73 , 0.0
Trans_0287 , 1.06 , 5.25 , 0.0
Trans_0288 , 1.06 , 4.98 , 0.0
Trans_0289 , 1.06 , 6.0 , 0.0
Trans_0290 , 1.06 , 6.0 , 0.0
Trans_0291 , 1.06 , 6.0 , 7.05
Trans_0292 , 1.06 , 4.27 , 5.32
Trans_0293 , 1.06 , 6.0 , 7.05
Manuf_0059 , 0.0 , 1.04 , 0.0
Trans_0294 , 0.0 , 6.0 , 0.0
Trans_0295 , 0.0 , 6.0 , 0.0
Trans_0296 , 0.0 , 6.0 , 0.0
Trans_0297 , 0.0 , 6.0 , 0.0
Trans_0298 , 0.0 , 6.0 , 0.0
Trans_0299 , 0.0 , 6.0 , 0.0
Trans_0300 , 0.0 , 6.0 , 5.99
Trans_0301 , 0.0 , 6.0 , 5.99
Trans_0302 , 0.0 , 6.0 , 5.99
Manuf_0060 , 0.0 , 1.0 , 0.0
Trans_0303 , 0.0 , 6.0 , 0.0
Trans_0304 , 0.0 , 6.0 , 0.0
Trans_0305 , 0.0 , 6.0 , 0.0
Trans_0306 , 0.0 , 6.0 , 0.0
Trans_0307 , 0.0 , 6.0 , 0.0
Trans_0308 , 0.0 , 6.0 , 0.0
Trans_0309 , 0.0 , 6.0 , 5.99
Trans_0310 , 0.0 , 6.0 , 5.99
Trans_0311 , 0.0 , 6.0 , 5.99
Manuf_0061 , 0.0 , 1.1 , 0.0
Trans_0312 , 0.0 , 6.0 , 0.0
Trans_0313 , 0.0 , 6.0 , 0.0
Trans_0314 , 0.0 , 6.0 , 0.0
Trans_0315 , 0.0 , 6.0 , 0.0
Trans_0316 , 1.45 , 6.0 , 7.44
Trans_0317 , 0.0 , 6.0 , 0.0
Trans_0318 , 0.0 , 6.0 , 0.0
Trans_0319 , 0.0 , 6.0 , 5.99
Trans_0320 , 0.0 , 6.0 , 5.99
Trans_0321 , 0.0 , 6.0 , 5.99
Manuf_0062 , 0.0 , 1.0 , 0.99
Trans_0322 , 0.99 , 4.81 , 5.79
Trans_0323 , 0.99 , 6.0 , 0.0
Trans_0324 , 0.99 , 6.0 , 0.0
Trans_0325 , 0.99 , 6.0 , 0.0
Trans_0326 , 0.99 , 6.0 , 0.0
Trans_0327 , 0.99 , 6.0 , 0.0
Trans_0328 , 0.99 , 6.0 , 6.98
Trans_0329 , 0.99 , 5.01 , 5.99
Trans_0330 , 0.99 , 6.0 , 6.98
Manuf_0063 , 0.0 , 1.16 , 0.0
Trans_0331 , 0.0 , 6.0 , 0.0
Trans_0332 , 0.0 , 6.0 , 0.0
Trans_0333 , 0.0 , 6.0 , 0.0
Trans_0334 , 0.0 , 6.0 , 0.0
Trans_0335 , 0.0 , 6.0 , 0.0
Trans_0336 , 0.0 , 6.0 , 0.0
Trans_0337 , 0.0 , 6.0 , 5.99
Trans_0338 , 0.0 , 6.0 , 5.99
Trans_0339 , 0.0 , 6.0 , 5.99
Manuf_0064 , 0.0 , 1.09 , 1.08
Trans_0340 , 1.08 , 4.36 , 5.43
Trans_0341 , 1.08 , 4.24 , 0.0
Trans_0342 , 1.08 , 4.67 , 5.74
Trans_0343 , 1.08 , 4.07 , 5.14
Trans_0344 , 1.08 , 4.47 , 0.0
Trans_0345 , 1.08 , 3.92 , 4.99
Trans_0346 , 1.08 , 5.4 , 6.47
Trans_0347 , 1.08 , 4.11 , 5.18
Trans_0348 , 1.08 , 6.0 , 7.07
Manuf_0065 , 0.0 , 1.09 , 0.0
Trans_0349 , 0.0 , 6.0 , 0.0
Trans_0350 , 0.0 , 6.0 , 0.0
Trans_0351 , 0.0 , 6.0 , 0.0
Trans_0352 , 0.0 , 6.0 , 0.0
Trans_0353 , 0.0 , 6.0 , 0.0
Trans_0354 , 0.0 , 6.0 , 0.0
Trans_0355 , 0.0 , 6.0 , 5.99
Trans_0356 , 0.0 , 5.56 , 5.55
Trans_0357 , 0.0 , 6.0 , 5.99
Manuf_0066 , 0.0 , 1.16 , 0.0
Trans_0358 , 0.0 , 4.93 , 4.92
Trans_0359 , 0.0 , 5.63 , 0.0
Trans_0360 , 0.0 , 6.0 , 0.0
Trans_0361 , 0.0 , 4.73 , 0.0
Trans_0362 , 0.0 , 5.08 , 0.0
Trans_0363 , 0.0 , 3.99 , 3.98
Trans_0364 , 0.0 , 6.0 , 5.99
Trans_0365 , 0.0 , 3.79 , 3.78
Trans_0366 , 0.0 , 4.99 , 4.98
Manuf_0067 , 0.0 , 1.1 , 1.09
Trans_0367 , 1.09 , 4.41 , 5.49
Trans_0368 , 1.09 , 5.03 , 0.0
Trans_0369 , 1.09 , 6.0 , 0.0
Trans_0370 , 1.09 , 5.04 , 0.0
Trans_0371 , 1.09 , 5.73 , 0.0
Trans_0372 , 1.09 , 3.65 , 4.73
Trans_0373 , 1.09 , 6.0 , 7.08
Trans_0374 , 1.09 , 3.87 , 4.95
Trans_0375 , 1.09 , 6.0 , 7.08
Manuf_0068 , 0.0 , 1.15 , 0.0
Trans_0376 , 0.0 , 6.0 , 0.0
Trans_0377 , 0.0 , 6.0 , 0.0
Trans_0378 , 0.0 , 6.0 , 0.0
Trans_0379 , 0.0 , 6.0 , 0.0
Trans_0380 , 1.42 , 6.0 , 7.41
Trans_0381 , 0.0 , 6.0 , 0.0
Trans_0382 , 0.0 , 6.0 , 0.0
Trans_0383 , 0.0 , 6.0 , 0.0
Trans_0384 , 0.0 , 6.0 , 0.0
Trans_0385 , 0.0 , 6.0 , 5.99
Manuf_0069 , 0.0 , 1.08 , 1.07
Trans_0386 , 1.07 , 4.02 , 5.08
Trans_0387 , 1.07 , 5.41 , 0.0
Trans_0388 , 1.07 , 6.0 , 0.0
Trans_0389 , 1.07 , 4.89 , 0.0
Trans_0390 , 1.07 , 6.0 , 0.0
Trans_0391 , 1.07 , 5.29 , 6.35
Trans_0392 , 1.07 , 6.0 , 7.06
Trans_0393 , 1.07 , 4.51 , 5.57
Trans_0394 , 1.07 , 6.0 , 7.06
Manuf_0070 , 0.0 , 1.14 , 0.0
Trans_0395 , 0.0 , 6.0 , 0.0
Trans_0396 , 0.0 , 6.0 , 0.0
Trans_0397 , 0.0 , 6.0 , 0.0
Trans_0398 , 0.0 , 6.0 , 0.0
Trans_0399 , 0.0 , 6.0 , 0.0
Trans_0400 , 0.0 , 6.0 , 0.0
Trans_0401 , 0.0 , 6.0 , 5.99
Trans_0402 , 0.0 , 6.0 , 5.99
Trans_0403 , 0.0 , 6.0 , 0.0
Manuf_0071 , 0.0 , 1.07 , 0.0
Trans_0404 , 0.0 , 6.0 , 0.0
Trans_0405 , 0.0 , 6.0 , 0.0
Trans_0406 , 0.0 , 6.0 , 0.0
Trans_0407 , 0.0 , 6.0 , 0.0
Trans_0408 , 0.0 , 6.0 , 0.0
Trans_0409 , 0.0 , 6.0 , 0.0
Trans_0410 , 0.0 , 6.0 , 5.99
Trans_0411 , 0.0 , 6.0 , 5.99
Trans_0412 , 0.0 , 6.0 , 5.99
Manuf_0072 , 0.0 , 1.03 , 1.02
Trans_0413 , 1.02 , 6.0 , 0.0
Trans_0414 , 1.02 , 6.0 , 0.0
Trans_0415 , 1.02 , 6.0 , 0.0
Trans_0416 , 1.02 , 6.0 , 0.0
Trans_0417 , 1.02 , 6.0 , 0.0
Trans_0418 , 1.02 , 6.0 , 0.0
Trans_0419 , 1.02 , 6.0 , 7.01
Trans_0420 , 1.02 , 4.8 , 5.81
Trans_0421 , 1.02 , 6.0 , 7.01
Manuf_0073 , 0.0 , 1.0 , 0.99
Trans_0422 , 0.99 , 3.76 , 4.74
Trans_0423 , 0.99 , 5.47 , 0.0
Trans_0424 , 0.99 , 6.0 , 0.0
Trans_0425 , 0.99 , 6.0 , 0.0
Trans_0426 , 0.99 , 6.0 , 0.0
Trans_0427 , 0.99 , 6.0 , 0.0
Trans_0428 , 0.99 , 6.0 , 6.98
Trans_0429 , 0.99 , 4.47 , 5.45
Trans_0430 , 0.99 , 6.0 , 6.98
Manuf_0074 , 0.0 , 1.17 , 0.0
Trans_0431 , 0.0 , 6.0 , 0.0
Trans_0432 , 0.0 , 6.0 , 0.0
Trans_0433 , 0.0 , 6.0 , 0.0
Trans_0434 , 0.0 , 6.0 , 0.0
Trans_0435 , 0.0 , 6.0 , 0.0
Trans_0436 , 0.0 , 6.0 , 0.0
Trans_0437 , 0.0 , 6.0 , 5.99
Trans_0438 , 0.0 , 6.0 , 5.99
Trans_0439 , 0.0 , 6.0 , 5.99
Manuf_0075 , 0.0 , 1.15 , 0.0
Trans_0440 , 0.0 , 4.81 , 4.8
Trans_0441 , 0.0 , 5.06 , 0.0
Trans_0442 , 0.0 , 6.0 , 0.0
Trans_0443 , 0.0 , 6.0 , 0.0
Trans_0444 , 0.0 , 6.0 , 0.0
Trans_0445 , 0.0 , 6.0 , 0.0
Trans_0446 , 0.0 , 6.0 , 5.99
Trans_0447 , 0.0 , 6.0 , 5.99
Trans_0448 , 0.0 , 6.0 , 5.99
Manuf_0076 , 0.0 , 1.1 , 1.09
Trans_0449 , 1.09 , 6.0 , 0.0
Trans_0450 , 1.09 , 6.0 , 0.0
Trans_0451 , 1.09 , 6.0 , 0.0
Trans_0452 , 1.09 , 6.0 , 0.0
Trans_0453 , 1.09 , 6.0 , 0.0
Trans_0454 , 1.09 , 6.0 , 0.0
Trans_0455 , 1.09 , 6.0 , 7.08
Trans_0456 , 1.09 , 4.88 , 5.96
Trans_0457 , 1.09 , 6.0 , 7.08
Manuf_0077 , 0.0 , 1.18 , 1.17
Trans_0458 , 1.17 , 6.0 , 0.0
Trans_0459 , 1.17 , 6.0 , 0.0
Trans_0460 , 1.17 , 6.0 , 0.0
Trans_0461 , 1.17 , 6.0 , 0.0
Trans_0462 , 1.88 , 6.0 , 7.87
Trans_0463 , 1.17 , 6.0 , 0.0
Trans_0464 , 1.17 , 6.0 , 0.0
Trans_0465 , 1.17 , 6.0 , 7.16
Trans_0466 , 1.17 , 6.0 , 0.0
Trans_0467 , 1.17 , 6.0 , 0.0
Manuf_0078 , 0.0 , 1.14 , 1.13
Trans_0468 , 1.13 , 4.62 , 5.74
Trans_0469 , 1.13 , 6.0 , 0.0
