Optimality test +++++++++++++++++++++++++++++
The following constraints are not satisfied: 
+++++++++++++++++++++++++++
Time to run:, 70.61672616004944 ,seconds
------
The SC has, 626 , nodes and,  632 edges.
Trans_0032 , 0.0 , 9.6 , 0.0
Trans_0033 , 0.0 , 9.86 , 0.0
Trans_0034 , 0.0 , 8.17 , 0.0
Trans_0035 , 0.0 , 8.64 , 8.63
Trans_0036 , 0.0 , 9.18 , 0.0
Trans_0037 , 0.0 , 11.54 , 0.0
Dist_0007 , 0.0 , 7.0 , 0.0
Retail_0007 , 0.01 , 0.0 , 0.0
Trans_0038 , 0.0 , 6.72 , 0.0
Trans_0039 , 0.0 , 5.61 , 5.6
Trans_0040 , 0.0 , 6.01 , 6.0
Trans_0041 , 0.0 , 8.57 , 0.0
Trans_0042 , 0.0 , 9.82 , 9.81
Dist_0008 , 0.0 , 6.0 , 0.0
Retail_0008 , 0.01 , 0.0 , 0.0
Trans_0043 , 0.0 , 8.41 , 0.0
Trans_0044 , 0.0 , 11.72 , 0.0
Trans_0045 , 0.0 , 9.68 , 0.0
Trans_0046 , 0.0 , 7.85 , 7.84
Trans_0047 , 0.0 , 7.33 , 7.32
Trans_0048 , 0.0 , 9.15 , 9.14
Trans_0049 , 0.0 , 9.83 , 0.0
Trans_0050 , 0.0 , 11.71 , 0.0
Dist_0009 , 0.0 , 5.0 , 0.0
Retail_0009 , 0.01 , 0.0 , 0.0
Trans_0051 , 0.0 , 6.06 , 6.05
Trans_0052 , 0.0 , 9.68 , 0.0
Trans_0053 , 0.0 , 8.17 , 0.0
Trans_0054 , 0.0 , 10.4 , 0.0
Trans_0055 , 0.0 , 9.3 , 9.29
Trans_0056 , 0.0 , 8.57 , 0.0
Trans_0057 , 0.0 , 7.05 , 0.0
Trans_0058 , 0.0 , 10.87 , 0.0
Dist_0010 , 0.0 , 5.0 , 0.0
Retail_0010 , 0.01 , 0.0 , 0.0
Trans_0059 , 0.0 , 13.49 , 0.0
Trans_0060 , 0.0 , 9.2 , 0.0
Trans_0061 , 0.0 , 10.47 , 0.0
Trans_0062 , 0.0 , 8.32 , 0.0
Trans_0063 , 0.0 , 10.49 , 0.0
Trans_0064 , 0.0 , 8.37 , 0.0
Trans_0065 , 0.0 , 8.98 , 0.0
Dist_0011 , 0.0 , 5.0 , 0.0
Retail_0011 , 0.01 , 0.0 , 0.0
Trans_0066 , 0.0 , 7.77 , 0.0
Trans_0067 , 0.0 , 7.16 , 7.15
Trans_0068 , 0.0 , 9.68 , 0.0
Trans_0069 , 0.0 , 11.95 , 0.0
Trans_0070 , 0.0 , 11.09 , 0.0
Trans_0071 , 0.0 , 7.24 , 0.0
Trans_0072 , 0.0 , 10.45 , 0.0
Trans_0073 , 0.0 , 10.55 , 0.0
Dist_0012 , 0.0 , 7.0 , 0.0
Retail_0012 , 0.01 , 0.0 , 0.0
Trans_0074 , 0.0 , 8.5 , 0.0
Trans_0075 , 0.0 , 10.02 , 0.0
Trans_0076 , 0.0 , 10.33 , 0.0
Trans_0077 , 0.0 , 7.9 , 0.0
Trans_0078 , 0.0 , 6.49 , 6.48
Trans_0079 , 0.0 , 9.95 , 0.0
Trans_0080 , 0.0 , 9.42 , 9.41
Trans_0081 , 0.0 , 12.9 , 0.0
Dist_0013 , 0.0 , 5.0 , 0.01
Retail_0013 , 0.01 , 0.0 , 0.0
Trans_0082 , 0.01 , 8.95 , 8.95
Trans_0083 , 0.01 , 15.75 , 0.0
Trans_0084 , 0.01 , 7.95 , 7.95
Trans_0085 , 0.01 , 8.06 , 8.06
Trans_0086 , 0.01 , 8.44 , 0.0
Trans_0087 , 0.01 , 9.04 , 0.0
Trans_0088 , 0.01 , 10.25 , 0.0
Dist_0014 , 0.0 , 6.0 , 0.0
Retail_0014 , 0.01 , 0.0 , 0.0
Trans_0089 , 0.0 , 10.52 , 0.0
Trans_0090 , 0.0 , 8.69 , 8.68
Trans_0091 , 0.0 , 6.28 , 6.27
Trans_0092 , 0.0 , 9.43 , 0.0
Trans_0093 , 0.0 , 10.71 , 0.0
Trans_0094 , 0.0 , 10.08 , 0.0
Trans_0095 , 0.0 , 6.99 , 0.0
Dist_0015 , 0.0 , 37.15 , 0.0
Retail_0015 , 0.01 , 0.0 , 0.0
Trans_0096 , 0.0 , 6.99 , 6.98
Trans_0097 , 0.0 , 11.31 , 0.0
Trans_0098 , 0.0 , 7.94 , 0.0
Trans_0099 , 0.0 , 8.64 , 0.0
Trans_0100 , 0.0 , 9.49 , 9.48
Dist_0016 , 0.0 , 7.0 , 0.0
Retail_0016 , 0.01 , 0.0 , 0.0
Trans_0101 , 0.0 , 9.74 , 0.0
Trans_0102 , 0.0 , 9.18 , 0.0
Trans_0103 , 0.0 , 8.91 , 0.0
Trans_0104 , 0.0 , 9.93 , 0.0
Trans_0105 , 0.0 , 9.1 , 0.0
Trans_0106 , 0.0 , 9.22 , 0.0
Dist_0017 , 0.0 , 5.0 , 0.0
Retail_0017 , 0.01 , 0.0 , 0.0
Trans_0107 , 0.0 , 13.34 , 0.0
Trans_0108 , 0.0 , 9.31 , 0.0
Trans_0109 , 0.0 , 10.67 , 0.0
Trans_0110 , 0.0 , 7.65 , 0.0
Trans_0111 , 0.0 , 9.96 , 0.0
Trans_0112 , 0.0 , 8.67 , 8.66
Dist_0018 , 0.0 , 7.0 , 0.0
Retail_0018 , 0.01 , 0.0 , 0.0
Trans_0113 , 0.0 , 9.99 , 0.0
Trans_0114 , 0.0 , 8.43 , 0.0
Trans_0115 , 0.0 , 9.99 , 0.0
Trans_0116 , 0.0 , 8.2 , 0.0
Trans_0117 , 0.0 , 8.53 , 8.52
Trans_0118 , 0.0 , 8.39 , 0.0
Dist_0019 , 0.0 , 7.0 , 0.0
Retail_0019 , 0.01 , 0.0 , 0.0
Trans_0119 , 0.0 , 7.02 , 0.0
Trans_0121 , 0.0 , 9.94 , 9.93
Dist_0020 , 0.0 , 6.0 , 0.01
Retail_0020 , 0.01 , 0.0 , 0.0
Trans_0120 , 0.01 , 9.09 , 0.0
Trans_0122 , 0.86 , 8.64 , 9.49
Dist_0021 , 0.0 , 5.0 , 0.0
Retail_0021 , 0.01 , 0.0 , 0.0
Trans_0123 , 0.0 , 11.16 , 0.0
Trans_0124 , 0.0 , 8.38 , 0.0
Trans_0125 , 0.0 , 6.33 , 0.0
Trans_0126 , 0.0 , 8.15 , 0.0
Trans_0127 , 0.0 , 15.29 , 0.0
Trans_0128 , 0.0 , 11.25 , 0.0
Trans_0129 , 0.0 , 8.71 , 0.0
Trans_0130 , 0.0 , 7.59 , 7.58
Trans_0131 , 0.0 , 8.77 , 0.0
Dist_0022 , 0.0 , 6.0 , 0.01
Retail_0022 , 0.01 , 0.0 , 0.0
Trans_0132 , 0.01 , 5.73 , 5.73
Trans_0133 , 0.01 , 8.87 , 0.0
Trans_0134 , 0.01 , 8.89 , 8.89
Trans_0135 , 0.01 , 10.13 , 0.0
Trans_0136 , 0.01 , 8.36 , 0.0
Dist_0023 , 0.0 , 7.0 , 6.99
Trans_0137 , 6.99 , 9.84 , 0.0
Dist_0024 , 0.0 , 40.03 , 0.0
Retail_0023 , 0.01 , 0.0 , 0.0
Trans_0138 , 0.0 , 7.84 , 7.83
Trans_0139 , 0.0 , 7.96 , 7.95
Trans_0140 , 0.0 , 7.48 , 7.47
Trans_0141 , 0.0 , 10.47 , 10.46
Trans_0142 , 0.0 , 8.81 , 8.8
Trans_0143 , 0.0 , 9.32 , 9.31
Trans_0144 , 0.0 , 9.01 , 9.0
Dist_0025 , 0.0 , 52.16 , 0.01
Retail_0024 , 0.01 , 0.0 , 0.0
Trans_0145 , 0.08 , 8.89 , 8.96
Dist_0026 , 0.0 , 30.77 , 0.0
Retail_0025 , 0.01 , 0.0 , 0.0
Trans_0146 , 0.0 , 10.68 , 0.0
Trans_0147 , 0.0 , 7.93 , 7.92
Trans_0148 , 0.0 , 13.11 , 0.0
Trans_0149 , 0.0 , 9.59 , 0.0
Trans_0150 , 0.0 , 10.5 , 0.0
Trans_0151 , 0.0 , 7.6 , 7.59
Trans_0152 , 0.0 , 7.57 , 0.0
Dist_0027 , 0.0 , 6.0 , 0.0
Retail_0026 , 0.01 , 0.0 , 0.0
Trans_0153 , 0.0 , 10.36 , 0.0
Trans_0154 , 0.0 , 10.58 , 0.0
Trans_0155 , 0.0 , 8.96 , 0.0
Trans_0156 , 0.0 , 9.6 , 0.0
Dist_0028 , 0.0 , 5.0 , 0.0
Retail_0027 , 0.01 , 0.0 , 0.0
Trans_0157 , 0.0 , 9.08 , 0.0
Trans_0158 , 0.0 , 6.61 , 6.6
Trans_0159 , 0.0 , 9.22 , 0.0
Dist_0029 , 0.0 , 5.0 , 0.0
Retail_0028 , 0.01 , 0.0 , 0.0
Trans_0160 , 0.0 , 8.07 , 8.06
Dist_0030 , 0.0 , 7.0 , 0.0
Retail_0029 , 0.01 , 0.0 , 0.0
Trans_0161 , 0.0 , 10.02 , 0.0
Trans_0162 , 0.0 , 7.46 , 7.45
Trans_0163 , 0.0 , 8.36 , 0.0
Dist_0031 , 0.0 , 5.0 , 0.0
Retail_0030 , 0.01 , 0.0 , 0.0
Trans_0164 , 0.0 , 8.93 , 0.0
Trans_0165 , 0.0 , 7.39 , 0.0
Trans_0166 , 0.0 , 8.3 , 0.0
Dist_0032 , 0.0 , 6.0 , 0.0
Retail_0031 , 0.01 , 0.0 , 0.0
Trans_0167 , 0.0 , 7.98 , 7.97
Trans_0168 , 0.0 , 8.22 , 8.21
Trans_0169 , 0.0 , 8.77 , 0.0
Trans_0170 , 0.0 , 12.42 , 0.0
Trans_0171 , 0.0 , 9.25 , 0.0
Trans_0172 , 0.0 , 13.05 , 0.0
Trans_0173 , 0.0 , 7.38 , 7.37
Trans_0174 , 0.0 , 10.33 , 6.55
Dist_0033 , 0.0 , 7.0 , 0.01
Retail_0032 , 0.01 , 0.0 , 0.0
Trans_0175 , 0.01 , 6.55 , 6.55
Dist_0034 , 0.0 , 6.0 , 0.01
Retail_0033 , 0.01 , 0.0 , 0.0
Trans_0176 , 0.01 , 8.4 , 8.4
Dist_0035 , 0.0 , 7.0 , 0.01
Retail_0034 , 0.01 , 0.0 , 0.0
Trans_0177 , 0.01 , 8.15 , 0.0
Trans_0178 , 0.01 , 9.0 , 0.0
Trans_0179 , 0.01 , 9.0 , 0.0
Dist_0036 , 0.0 , 5.0 , 0.01
Retail_0035 , 0.01 , 0.0 , 0.0
Trans_0180 , 0.01 , 7.11 , 0.0
Dist_0037 , 0.0 , 6.0 , 0.0
Trans_0181 , 0.0 , 7.51 , 7.5
Dist_0038 , 0.0 , 5.0 , 4.99
Trans_0182 , 4.99 , 8.31 , 0.0
Dist_0039 , 0.0 , 6.0 , 5.99
Retail_0036 , 5.99 , 0.0 , 0.0
Dist_0040 , 0.0 , 6.0 , 5.99
Retail_0037 , 5.99 , 0.0 , 0.0
Dist_0041 , -0.0 , 39.92 , 0.01
Retail_0038 , 0.01 , 0.0 , 0.0
Dist_0042 , 0.0 , 37.94 , 0.01
Retail_0039 , 0.01 , 0.0 , 0.0
Dist_0043 , -0.0 , 6.0 , 0.01
Retail_0040 , 0.01 , 0.0 , 0.0
Dist_0044 , 0.0 , 6.0 , 5.99
Retail_0041 , 5.99 , 0.0 , 0.0
Dist_0045 , 0.0 , 5.0 , 4.99
Retail_0042 , 4.99 , 0.0 , 0.0
Dist_0046 , 0.0 , 33.95 , 0.01
Retail_0043 , 0.01 , 0.0 , 0.0
Dist_0047 , 0.0 , 6.0 , 5.99
Retail_0044 , 5.99 , 0.0 , 0.0
Dist_0048 , 0.0 , 6.0 , 5.99
Retail_0045 , 5.99 , 0.0 , 0.0
Manuf_0001 , 7.31 , 6.0 , 13.3
Retail_0046 , 13.3 , 0.0 , 0.0
Manuf_0002 , 0.0 , 6.0 , 5.99
Retail_0047 , 5.99 , 0.0 , 0.0
Manuf_0003 , 8.9 , 5.0 , 0.01
Retail_0048 , 0.01 , 0.0 , 0.0
Manuf_0004 , 8.4 , 4.0 , 12.39
Retail_0049 , 12.39 , 0.0 , 0.0
Manuf_0005 , 7.0 , 4.0 , 10.99
Retail_0050 , 10.99 , 0.0 , 0.0
Manuf_0006 , 8.54 , 4.0 , 12.53
Retail_0051 , 12.53 , 0.0 , 0.0
Manuf_0007 , 0.0 , 5.0 , 4.99
Retail_0052 , 4.99 , 0.0 , 0.0
Manuf_0008 , 0.0 , 6.0 , 5.99
Retail_0053 , 5.99 , 0.0 , 0.0
Manuf_0009 , 0.0 , 6.0 , 0.01
Retail_0054 , 0.01 , 0.0 , 0.0
Manuf_0010 , 0.0 , 5.0 , 0.01
Retail_0055 , 0.01 , 0.0 , 0.0
Manuf_0011 , 10.24 , 4.0 , 14.23
Retail_0056 , 14.23 , 0.0 , 0.0
Manuf_0012 , 0.0 , 5.0 , 0.01
Retail_0057 , 0.01 , 0.0 , 0.0
Manuf_0013 , 0.0 , 5.0 , 4.99
Retail_0058 , 4.99 , 0.0 , 0.0
Manuf_0014 , 0.0 , 5.0 , 0.01
Retail_0059 , 0.01 , 0.0 , 0.0
Manuf_0015 , 7.99 , 5.0 , 12.98
Retail_0060 , 12.98 , 0.0 , 0.0
Manuf_0016 , 0.0 , 5.0 , 4.99
Retail_0061 , 4.99 , 0.0 , 0.0
Manuf_0017 , 0.0 , 5.0 , 0.01
Retail_0062 , 0.01 , 0.0 , 0.0
Manuf_0018 , 7.76 , 5.0 , 0.01
Retail_0063 , 0.01 , 0.0 , 0.0
Manuf_0019 , 7.87 , 5.0 , 0.01
Retail_0064 , 0.01 , 0.0 , 0.0
Manuf_0020 , 9.21 , 4.0 , 13.2
Retail_0065 , 13.2 , 0.0 , 0.0
Manuf_0021 , 0.0 , 6.0 , 0.01
Retail_0066 , 0.01 , 0.0 , 0.0
Manuf_0022 , 0.0 , 5.0 , 4.99
Retail_0067 , 4.99 , 0.0 , 0.0
Manuf_0023 , 0.0 , 6.0 , 0.01
Retail_0068 , 0.01 , 0.0 , 0.0
Manuf_0024 , 0.0 , 5.0 , 4.99
Retail_0069 , 4.99 , 0.0 , 0.0
Manuf_0025 , 7.34 , 4.0 , 11.33
Retail_0070 , 11.33 , 0.0 , 0.0
Manuf_0026 , 0.0 , 4.0 , 0.01
Retail_0071 , 0.01 , 0.0 , 0.0
Manuf_0027 , 5.68 , 4.0 , 9.67
Retail_0072 , 9.67 , 0.0 , 0.0
Manuf_0028 , 0.0 , 5.0 , 0.01
Retail_0073 , 0.01 , 0.0 , 0.0
Manuf_0029 , 0.0 , 5.0 , 4.99
Retail_0074 , 4.99 , 0.0 , 0.0
Manuf_0030 , 0.0 , 5.0 , 0.01
Retail_0075 , 0.01 , 0.0 , 0.0
Manuf_0031 , 0.0 , 6.0 , 5.99
Retail_0076 , 5.99 , 0.0 , 0.0
Manuf_0032 , 0.0 , 5.0 , 0.01
Retail_0077 , 0.01 , 0.0 , 0.0
Manuf_0033 , 0.0 , 6.0 , 5.99
Retail_0078 , 5.99 , 0.0 , 0.0
Manuf_0034 , 0.0 , 5.0 , 4.99
Retail_0079 , 4.99 , 0.0 , 0.0
Manuf_0035 , 8.63 , 5.0 , 0.01
Retail_0080 , 0.01 , 0.0 , 0.0
Manuf_0036 , 0.0 , 5.0 , 4.99
Retail_0081 , 4.99 , 0.0 , 0.0
Manuf_0037 , 0.0 , 5.0 , 0.01
Retail_0082 , 0.01 , 0.0 , 0.0
Manuf_0038 , 0.0 , 5.0 , 0.01
Retail_0083 , 0.01 , 0.0 , 0.0
Manuf_0039 , 5.6 , 6.0 , 0.01
Retail_0084 , 0.01 , 0.0 , 0.0
Manuf_0040 , 6.0 , 6.0 , 0.01
Retail_0085 , 0.01 , 0.0 , 0.0
Manuf_0041 , 0.0 , 5.0 , 0.01
Retail_0086 , 0.01 , 0.0 , 0.0
Manuf_0042 , 9.81 , 5.0 , 0.01
Retail_0087 , 0.01 , 0.0 , 0.0
Manuf_0043 , 0.0 , 6.0 , 5.99
Retail_0088 , 5.99 , 0.0 , 0.0
Manuf_0044 , 0.0 , 5.0 , 4.99
Retail_0089 , 4.99 , 0.0 , 0.0
Manuf_0045 , 0.0 , 5.0 , 4.99
Retail_0090 , 4.99 , 0.0 , 0.0
Manuf_0046 , 7.84 , 4.0 , 11.83
Retail_0091 , 11.83 , 0.0 , 0.0
Manuf_0047 , 7.32 , 5.0 , 12.31
Retail_0092 , 12.31 , 0.0 , 0.0
Manuf_0048 , 9.14 , 4.0 , 13.13
Retail_0093 , 13.13 , 0.0 , 0.0
Manuf_0049 , 0.0 , 4.0 , 0.01
Retail_0094 , 0.01 , 0.0 , 0.0
Manuf_0050 , 0.0 , 4.0 , 3.99
Retail_0095 , 3.99 , 0.0 , 0.0
Manuf_0051 , 6.05 , 5.0 , 0.01
Retail_0096 , 0.01 , 0.0 , 0.0
Manuf_0052 , 0.0 , 4.0 , 3.99
Retail_0097 , 3.99 , 0.0 , 0.0
Manuf_0053 , 0.0 , 5.0 , 0.01
Retail_0098 , 0.01 , 0.0 , 0.0
Manuf_0054 , 0.0 , 4.0 , 0.01
Retail_0099 , 0.01 , 0.0 , 0.0
Manuf_0055 , 9.29 , 4.0 , 13.28
Retail_0100 , 13.28 , 0.0 , 0.0
Manuf_0056 , 0.0 , 6.0 , 0.01
Retail_0101 , 0.01 , 0.0 , 0.0
Manuf_0057 , 0.0 , 6.0 , 5.99
Retail_0102 , 5.99 , 0.0 , 0.0
Manuf_0058 , 0.0 , 5.0 , 0.01
Retail_0103 , 0.01 , 0.0 , 0.0
Manuf_0059 , 0.0 , 5.0 , 0.01
Retail_0104 , 0.01 , 0.0 , 0.0
Manuf_0060 , 0.0 , 5.0 , 0.01
Retail_0105 , 0.01 , 0.0 , 0.0
Manuf_0061 , 0.0 , 5.0 , 4.99
Retail_0106 , 4.99 , 0.0 , 0.0
Manuf_0062 , 0.0 , 5.0 , 0.01
Retail_0107 , 0.01 , 0.0 , 0.0
Manuf_0063 , 0.0 , 5.0 , 4.99
Retail_0108 , 4.99 , 0.0 , 0.0
Manuf_0064 , 0.0 , 5.0 , 0.01
Retail_0109 , 0.01 , 0.0 , 0.0
Manuf_0065 , 0.0 , 5.0 , 4.99
Retail_0110 , 4.99 , 0.0 , 0.0
Manuf_0066 , 0.0 , 5.0 , 0.01
Retail_0111 , 0.01 , 0.0 , 0.0
Manuf_0067 , 7.15 , 5.0 , 12.14
Retail_0112 , 12.14 , 0.0 , 0.0
Manuf_0068 , 0.0 , 5.0 , 4.99
Retail_0113 , 4.99 , 0.0 , 0.0
Manuf_0069 , 0.0 , 5.0 , 4.99
Retail_0114 , 4.99 , 0.0 , 0.0
Manuf_0070 , 0.0 , 6.0 , 0.01
Retail_0115 , 0.01 , 0.0 , 0.0
Manuf_0071 , 0.0 , 6.0 , 0.01
Retail_0116 , 0.01 , 0.0 , 0.0
Manuf_0072 , 0.0 , 6.0 , 0.01
Retail_0117 , 0.01 , 0.0 , 0.0
Manuf_0073 , 0.0 , 4.0 , 3.99
Retail_0118 , 3.99 , 0.0 , 0.0
Manuf_0074 , 0.0 , 5.0 , 0.01
Retail_0119 , 0.01 , 0.0 , 0.0
Manuf_0075 , 0.0 , 5.0 , 0.01
Retail_0120 , 0.01 , 0.0 , 0.0
Manuf_0076 , 0.0 , 4.0 , 3.99
Retail_0121 , 3.99 , 0.0 , 0.0
Manuf_0077 , 0.0 , 5.0 , 4.99
Retail_0122 , 4.99 , 0.0 , 0.0
Manuf_0078 , 6.48 , 5.0 , 0.01
Retail_0123 , 0.01 , 0.0 , 0.0
Manuf_0079 , 0.0 , 5.0 , 4.99
Retail_0124 , 4.99 , 0.0 , 0.0
Manuf_0080 , 9.41 , 4.0 , 13.4
Retail_0125 , 13.4 , 0.0 , 0.0
Manuf_0081 , 0.0 , 6.0 , 0.01
Retail_0126 , 0.01 , 0.0 , 0.0
Manuf_0082 , 8.95 , 4.0 , 12.94
Retail_0127 , 12.94 , 0.0 , 0.0
Manuf_0083 , 0.0 , 6.0 , 5.99
Retail_0128 , 5.99 , 0.0 , 0.0
Manuf_0084 , 7.95 , 4.0 , 11.94
Retail_0129 , 11.94 , 0.0 , 0.0
Manuf_0085 , 8.06 , 6.0 , 0.01
Retail_0130 , 0.01 , 0.0 , 0.0
Manuf_0086 , 0.0 , 6.0 , 0.01
Retail_0131 , 0.01 , 0.0 , 0.0
Manuf_0087 , 0.0 , 5.0 , 0.01
Retail_0132 , 0.01 , 0.0 , 0.0
Manuf_0088 , 0.0 , 5.0 , 4.99
Retail_0133 , 4.99 , 0.0 , 0.0
Manuf_0089 , 0.0 , 5.0 , 0.01
Retail_0134 , 0.01 , 0.0 , 0.0
Manuf_0090 , 8.68 , 4.0 , 12.67
Retail_0135 , 12.67 , 0.0 , 0.0
Manuf_0091 , 6.27 , 6.0 , 0.01
Retail_0136 , 0.01 , 0.0 , 0.0
Manuf_0092 , 0.0 , 6.0 , 5.99
Retail_0137 , 5.99 , 0.0 , 0.0
Manuf_0093 , 0.0 , 6.0 , 5.99
Retail_0138 , 5.99 , 0.0 , 0.0
Manuf_0094 , 0.0 , 5.0 , 4.99
Retail_0139 , 4.99 , 0.0 , 0.0
Manuf_0095 , 0.0 , 5.0 , 0.01
Retail_0140 , 0.01 , 0.0 , 0.0
Manuf_0096 , 6.98 , 4.0 , 10.97
Retail_0141 , 10.97 , 0.0 , 0.0
Manuf_0097 , 0.0 , 5.0 , 4.99
Retail_0142 , 4.99 , 0.0 , 0.0
Manuf_0098 , 0.0 , 6.0 , 5.99
Retail_0143 , 5.99 , 0.0 , 0.0
Manuf_0099 , 0.0 , 5.0 , 0.01
Retail_0144 , 0.01 , 0.0 , 0.0
Manuf_0100 , 9.48 , 5.0 , 14.47
Retail_0145 , 14.47 , 0.0 , 0.0
Manuf_0101 , 0.0 , 5.0 , 0.01
Retail_0146 , 0.01 , 0.0 , 0.0
Manuf_0102 , 0.0 , 5.0 , 0.01
Retail_0147 , 0.01 , 0.0 , 0.0
Manuf_0103 , 0.0 , 5.0 , 0.01
Retail_0148 , 0.01 , 0.0 , 0.0
Manuf_0104 , 0.0 , 4.0 , 0.01
Retail_0149 , 0.01 , 0.0 , 0.0
Manuf_0105 , 0.0 , 5.0 , 0.01
Retail_0150 , 0.01 , 0.0 , 0.0
Manuf_0106 , 0.0 , 4.0 , 0.01
Retail_0151 , 0.01 , 0.0 , 0.0
Manuf_0107 , 0.0 , 5.0 , 0.01
Retail_0152 , 0.01 , 0.0 , 0.0
Manuf_0108 , 0.0 , 5.0 , 4.99
Retail_0153 , 4.99 , 0.0 , 0.0
Manuf_0109 , 0.0 , 6.0 , 5.99
Retail_0154 , 5.99 , 0.0 , 0.0
Manuf_0110 , 0.0 , 5.0 , 4.99
Retail_0155 , 4.99 , 0.0 , 0.0
Manuf_0111 , 0.0 , 4.0 , 3.99
Retail_0156 , 3.99 , 0.0 , 0.0
Manuf_0112 , 8.66 , 4.0 , 12.65
Retail_0157 , 12.65 , 0.0 , 0.0
Manuf_0113 , 0.0 , 5.0 , 0.01
Retail_0158 , 0.01 , 0.0 , 0.0
Manuf_0114 , 0.0 , 6.0 , 0.01
Retail_0159 , 0.01 , 0.0 , 0.0
Manuf_0115 , 0.0 , 5.0 , 0.01
Retail_0160 , 0.01 , 0.0 , 0.0
Manuf_0116 , 0.0 , 5.0 , 0.01
Retail_0161 , 0.01 , 0.0 , 0.0
Manuf_0117 , 8.52 , 5.0 , 0.01
Retail_0162 , 0.01 , 0.0 , 0.0
Manuf_0118 , 0.0 , 5.0 , 0.01
Retail_0163 , 0.01 , 0.0 , 0.0
Manuf_0119 , 0.0 , 5.0 , 0.01
Retail_0164 , 0.01 , 0.0 , 0.0
Manuf_0120 , 9.93 , 4.0 , 13.92
Retail_0165 , 13.92 , 0.0 , 0.0
Manuf_0121 , 0.0 , 5.0 , 4.99
Retail_0166 , 4.99 , 0.0 , 0.0
Manuf_0122 , 0.0 , 5.0 , 4.99
Retail_0167 , 4.99 , 0.0 , 0.0
Manuf_0123 , 0.0 , 6.0 , 0.01
Retail_0168 , 0.01 , 0.0 , 0.0
Manuf_0124 , 0.0 , 6.0 , 0.01
Retail_0169 , 0.01 , 0.0 , 0.0
Manuf_0125 , 0.0 , 5.0 , 4.99
Retail_0170 , 4.99 , 0.0 , 0.0
Manuf_0126 , 0.0 , 4.0 , 3.99
Retail_0171 , 3.99 , 0.0 , 0.0
Manuf_0127 , 0.0 , 5.0 , 4.99
Retail_0172 , 4.99 , 0.0 , 0.0
Manuf_0128 , 7.58 , 4.0 , 11.57
Retail_0173 , 11.57 , 0.0 , 0.0
Manuf_0129 , 0.0 , 5.0 , 4.99
Retail_0174 , 4.99 , 0.0 , 0.0
Manuf_0130 , 5.73 , 5.0 , 0.01
Retail_0175 , 0.01 , 0.0 , 0.0
Manuf_0131 , 0.0 , 5.0 , 0.01
Retail_0176 , 0.01 , 0.0 , 0.0
Manuf_0132 , 8.89 , 6.0 , 0.01
Retail_0177 , 0.01 , 0.0 , 0.0
Manuf_0133 , 0.0 , 4.0 , 0.01
Retail_0178 , 0.01 , 0.0 , 0.0
Manuf_0134 , 0.0 , 5.0 , 4.99
Retail_0179 , 4.99 , 0.0 , 0.0
Manuf_0135 , 7.83 , 4.0 , 0.01
Retail_0180 , 0.01 , 0.0 , 0.0
