Optimality test +++++++++++++++++++++++++++++
The following constraints are not satisfied: 
+++++++++++++++++++++++++++
Time to run:, 212.93871307373047 ,seconds
------
The SC has, 1451 , nodes and,  4812 edges.
Retail_0017 , 0.96 , 2.05 , 3.0
Manuf_0018 , 0.0 , 4.0 , 0.96
Retail_0018 , 0.96 , 2.05 , 3.0
Manuf_0019 , 0.0 , 4.0 , 0.96
Retail_0019 , 0.96 , 2.05 , 3.0
Manuf_0020 , -0.0 , 4.0 , 0.96
Manuf_0660 , 0.96 , 2.05 , 3.0
Retail_0020 , 0.96 , 2.05 , 3.0
Manuf_0021 , 0.0 , 4.0 , 0.96
Retail_0021 , 0.96 , 2.05 , 3.0
Manuf_0022 , 0.0 , 4.0 , 0.96
Retail_0022 , 0.96 , 2.05 , 3.0
Manuf_0023 , 0.0 , 4.0 , 0.96
Retail_0023 , 0.96 , 2.05 , 3.0
Manuf_0024 , 0.0 , 4.0 , 0.96
Manuf_0670 , 0.96 , 2.05 , 3.0
Retail_0024 , 0.96 , 2.05 , 3.0
Manuf_0025 , 0.0 , 4.0 , 0.96
Retail_0025 , 0.96 , 2.05 , 3.0
Manuf_0026 , -0.0 , 4.0 , 0.96
Retail_0026 , 0.96 , 2.05 , 3.0
Manuf_0027 , 0.0 , 4.0 , 0.96
Manuf_0668 , 0.96 , 2.05 , 3.0
Retail_0027 , 0.96 , 2.05 , 3.0
Manuf_0028 , 0.0 , 4.0 , 0.96
Retail_0028 , 0.96 , 2.05 , 3.0
Manuf_0029 , 0.0 , 4.0 , 0.96
Retail_0029 , 0.96 , 2.05 , 3.0
Manuf_0030 , 0.0 , 4.0 , 0.96
Retail_0030 , 0.96 , 2.05 , 3.0
Manuf_0031 , 0.0 , 4.0 , 0.96
Retail_0031 , 0.96 , 2.05 , 3.0
Manuf_0032 , 0.0 , 4.0 , 0.96
Retail_0032 , 0.96 , 2.05 , 3.0
Manuf_0033 , 0.0 , 4.0 , 0.96
Retail_0033 , 0.96 , 2.05 , 3.0
Manuf_0034 , -0.0 , 4.0 , 0.0
Manuf_0593 , -0.0 , 2.05 , 0.0
Manuf_0616 , -0.0 , 2.05 , 0.0
Manuf_0629 , -0.0 , 2.05 , 0.0
Retail_0034 , 0.66 , 2.05 , 2.7
Manuf_0035 , -0.0 , 4.0 , -0.0
Manuf_0594 , -0.0 , 2.05 , 0.0
Manuf_0600 , -0.0 , 2.05 , 0.0
Manuf_0602 , -0.0 , 2.05 , 0.0
Manuf_0604 , -0.0 , 2.05 , 0.0
Manuf_0607 , -0.0 , 2.05 , 0.0
Manuf_0609 , -0.0 , 2.05 , 0.0
Manuf_0611 , -0.0 , 2.05 , 0.0
Manuf_0617 , -0.0 , 2.05 , 0.0
Manuf_0618 , -0.0 , 2.05 , 0.0
Manuf_0622 , -0.0 , 2.05 , 0.0
Manuf_0634 , -0.0 , 2.05 , 0.0
Manuf_0637 , -0.0 , 2.05 , 0.0
Retail_0035 , 0.66 , 2.05 , 2.7
Manuf_0036 , -0.0 , 4.0 , -0.0
Manuf_0592 , -0.0 , 2.05 , 0.0
Manuf_0601 , -0.0 , 2.05 , 0.0
Manuf_0608 , -0.0 , 2.05 , 0.0
Manuf_0613 , -0.0 , 2.05 , 0.0
Manuf_0619 , -0.0 , 2.05 , 0.0
Manuf_0641 , -0.0 , 2.05 , 0.0
Manuf_0642 , -0.0 , 2.05 , 0.0
Retail_0036 , 0.66 , 2.05 , 2.7
Manuf_0037 , 0.0 , 4.0 , 0.96
Retail_0037 , 0.96 , 2.05 , 3.0
Manuf_0038 , -0.0 , 4.0 , 0.0
Manuf_0633 , -0.0 , 2.05 , 0.0
Manuf_0639 , -0.0 , 2.05 , 0.0
Manuf_0644 , -0.0 , 2.05 , 0.0
Manuf_0650 , -0.0 , 2.05 , 0.0
Retail_0038 , 0.66 , 2.05 , 2.7
Manuf_0039 , -0.0 , 4.0 , 0.0
Manuf_0603 , 0.0 , 2.05 , 0.0
Retail_0039 , 0.66 , 2.05 , 2.7
Manuf_0040 , 0.0 , 4.0 , 0.96
Retail_0040 , 0.96 , 2.05 , 3.0
Manuf_0041 , 0.0 , 4.0 , 0.96
Retail_0041 , 0.96 , 2.05 , 3.0
Manuf_0042 , -0.0 , 4.0 , 0.0
Manuf_0598 , -0.0 , 2.05 , 0.0
Manuf_0599 , -0.0 , 2.05 , 0.0
Manuf_0612 , -0.0 , 2.05 , 0.0
Manuf_0627 , -0.0 , 2.05 , 0.0
Manuf_0631 , -0.0 , 2.05 , 0.0
Manuf_0632 , -0.0 , 2.05 , 0.0
Retail_0042 , 0.66 , 2.05 , 2.7
Manuf_0043 , 0.0 , 4.0 , 0.96
Retail_0043 , 0.96 , 2.05 , 3.0
Manuf_0044 , 0.0 , 4.0 , 0.96
Retail_0044 , 0.96 , 2.05 , 3.0
Manuf_0045 , -0.0 , 4.0 , 0.96
Retail_0045 , 0.96 , 2.05 , 3.0
Manuf_0046 , -0.0 , 4.0 , -0.0
Manuf_0588 , -0.0 , 2.05 , 0.0
Manuf_0589 , -0.0 , 2.05 , 0.0
Manuf_0595 , -0.0 , 2.05 , 0.0
Manuf_0605 , -0.0 , 2.05 , 0.0
Manuf_0606 , -0.0 , 2.05 , 0.0
Manuf_0614 , -0.0 , 2.05 , 0.0
Manuf_0620 , -0.0 , 2.05 , 0.0
Manuf_0623 , -0.0 , 2.05 , 0.0
Manuf_0624 , -0.0 , 2.05 , 0.0
Manuf_0626 , -0.0 , 2.05 , 0.0
Manuf_0636 , -0.0 , 2.05 , 0.0
Manuf_0643 , -0.0 , 2.05 , 0.0
Manuf_0651 , -0.0 , 2.05 , 0.0
Manuf_0652 , -0.0 , 2.05 , 0.0
Retail_0046 , 0.66 , 2.05 , 2.7
Manuf_0047 , 0.0 , 4.0 , 0.96
Retail_0047 , 0.96 , 2.05 , 3.0
Manuf_0048 , -0.0 , 4.0 , 0.0
Manuf_0610 , -0.0 , 2.05 , 0.0
Manuf_0621 , -0.0 , 2.05 , 0.0
Manuf_0625 , -0.0 , 2.05 , 0.0
Manuf_0647 , -0.0 , 2.05 , 0.0
Retail_0048 , 0.66 , 2.05 , 2.7
Manuf_0049 , -0.0 , 4.0 , 0.0
Manuf_0596 , -0.0 , 2.05 , 0.0
Retail_0049 , 0.66 , 2.05 , 2.7
Manuf_0050 , 0.0 , 4.0 , 0.96
Retail_0050 , 0.96 , 2.05 , 3.0
Manuf_0051 , -0.0 , 4.0 , 0.96
Manuf_0597 , 0.96 , 2.05 , 0.0
Retail_0051 , 0.96 , 2.05 , 3.0
Manuf_0052 , -0.0 , 4.0 , 0.0
Manuf_0590 , 0.0 , 2.05 , 0.0
Manuf_0653 , 0.0 , 2.05 , 0.0
Retail_0052 , 0.66 , 2.05 , 2.7
Manuf_0053 , -0.0 , 4.0 , 0.0
Manuf_0615 , -0.0 , 2.05 , 0.0
Manuf_0638 , -0.0 , 2.05 , 0.0
Manuf_0649 , -0.0 , 2.05 , 0.0
Retail_0053 , 0.66 , 2.05 , 2.7
Manuf_0054 , -0.0 , 4.0 , 0.0
Manuf_0591 , -0.0 , 2.05 , 0.0
Manuf_0630 , -0.0 , 2.05 , 0.0
Manuf_0635 , -0.0 , 2.05 , 0.0
Manuf_0640 , -0.0 , 2.05 , 0.0
Manuf_0646 , -0.0 , 2.05 , 0.0
Manuf_0648 , -0.0 , 2.05 , 0.0
Retail_0054 , 0.66 , 2.05 , 2.7
Manuf_0055 , -0.0 , 4.0 , 0.0
Manuf_0628 , -0.0 , 2.05 , 0.0
Manuf_0645 , -0.0 , 2.05 , 0.0
Retail_0055 , 0.66 , 2.05 , 2.7
Manuf_0056 , 0.0 , 4.0 , 0.96
Retail_0056 , 0.96 , 2.05 , 3.0
Manuf_0057 , 0.0 , 4.0 , 0.96
Retail_0057 , 0.96 , 2.05 , 3.0
Manuf_0058 , 0.0 , 4.0 , 0.96
Retail_0058 , 0.96 , 2.05 , 3.0
Manuf_0059 , 0.0 , 4.0 , 0.96
Retail_0059 , 0.96 , 2.05 , 3.0
Manuf_0060 , 0.0 , 4.0 , 0.96
Retail_0060 , 0.96 , 2.05 , 3.0
Manuf_0061 , -0.0 , 4.0 , 0.96
Retail_0061 , 0.96 , 2.05 , 3.0
Manuf_0062 , 0.0 , 4.0 , 0.96
Retail_0062 , 0.96 , 2.05 , 3.0
Manuf_0063 , 0.0 , 4.0 , 0.96
Retail_0063 , 0.96 , 2.05 , 3.0
Manuf_0064 , 0.0 , 4.0 , 0.96
Retail_0064 , 0.96 , 2.05 , 3.0
Manuf_0065 , 0.0 , 4.0 , 0.96
Retail_0065 , 0.96 , 2.05 , 3.0
Manuf_0066 , 0.0 , 4.0 , 0.96
Retail_0066 , 0.96 , 2.05 , 3.0
Manuf_0067 , 0.0 , 4.0 , 0.96
Retail_0067 , 0.96 , 2.05 , 3.0
Manuf_0068 , 0.0 , 4.0 , 0.96
Retail_0068 , 0.96 , 2.05 , 3.0
Manuf_0069 , 0.0 , 4.0 , 0.96
Retail_0069 , 0.96 , 2.05 , 3.0
Manuf_0070 , 0.0 , 4.0 , 0.96
Retail_0070 , 0.96 , 2.05 , 3.0
Manuf_0071 , 2.04 , 4.0 , 0.96
Retail_0071 , 0.96 , 2.05 , 3.0
Manuf_0072 , 0.0 , 4.0 , 0.96
Retail_0072 , 0.96 , 2.05 , 3.0
Manuf_0073 , 0.0 , 4.0 , 0.96
Retail_0073 , 0.96 , 2.05 , 3.0
Manuf_0074 , 0.0 , 4.0 , -0.0
Retail_0074 , 0.62 , 2.05 , 2.66
Manuf_0075 , 0.0 , 4.0 , -0.0
Retail_0075 , 0.62 , 2.05 , 2.66
Manuf_0076 , 0.0 , 4.0 , 0.96
Retail_0076 , 0.96 , 2.05 , 3.0
Manuf_0077 , 0.0 , 4.0 , -0.0
Retail_0077 , 0.62 , 2.05 , 2.66
Manuf_0078 , 0.0 , 4.0 , 0.96
Retail_0078 , 0.96 , 2.05 , 3.0
Manuf_0079 , 0.0 , 4.0 , -0.0
Retail_0079 , 0.63 , 2.05 , 2.67
Manuf_0080 , 0.0 , 4.0 , 0.96
Retail_0080 , 0.96 , 2.05 , 3.0
Manuf_0081 , 0.0 , 4.0 , 0.96
Retail_0081 , 0.96 , 2.05 , 3.0
Manuf_0082 , 0.0 , 4.0 , 0.96
Retail_0082 , 0.96 , 2.05 , 3.0
Manuf_0083 , 0.0 , 4.0 , 0.96
Retail_0083 , 0.96 , 2.05 , 3.0
Manuf_0084 , 0.0 , 4.0 , 0.96
Retail_0084 , 0.96 , 2.05 , 3.0
Manuf_0085 , 0.0 , 4.0 , 0.96
Retail_0085 , 0.96 , 2.05 , 3.0
Manuf_0086 , 2.04 , 4.0 , -0.0
Retail_0086 , 0.62 , 2.05 , 2.66
Manuf_0087 , 0.0 , 4.0 , -0.0
Retail_0087 , 0.62 , 2.05 , 2.66
Manuf_0088 , 0.0 , 4.0 , 0.96
Retail_0088 , 0.96 , 2.05 , 3.0
Manuf_0089 , 0.0 , 4.0 , 0.96
Retail_0089 , 0.96 , 2.05 , 3.0
Manuf_0090 , 0.0 , 4.0 , 0.96
Retail_0090 , 0.96 , 2.05 , 3.0
Manuf_0091 , 0.0 , 4.0 , 0.96
Retail_0091 , 0.96 , 2.05 , 3.0
Manuf_0092 , 0.0 , 4.0 , 0.96
Retail_0092 , 0.96 , 2.05 , 3.0
Manuf_0093 , 0.0 , 4.0 , 0.96
Retail_0093 , 0.96 , 2.05 , 3.0
Manuf_0094 , 0.0 , 4.0 , 0.96
Retail_0094 , 0.96 , 2.05 , 3.0
Manuf_0095 , -0.0 , 4.0 , -0.0
Retail_0095 , 0.66 , 2.05 , 2.7
Manuf_0096 , 0.0 , 4.0 , 0.96
Retail_0096 , 0.96 , 2.05 , 3.0
Manuf_0097 , 0.0 , 4.0 , 0.96
Retail_0097 , 0.96 , 2.05 , 3.0
Manuf_0098 , 0.0 , 4.0 , 0.96
Retail_0098 , 0.96 , 2.05 , 3.0
Manuf_0099 , 0.0 , 4.0 , 0.96
Retail_0099 , 0.96 , 2.05 , 3.0
Manuf_0100 , 0.0 , 4.0 , 0.96
Retail_0100 , 0.96 , 2.05 , 3.0
Manuf_0101 , 0.0 , 4.0 , 0.96
Retail_0101 , 0.96 , 2.05 , 3.0
Manuf_0102 , 0.0 , 4.0 , 0.96
Retail_0102 , 0.96 , 2.05 , 3.0
Manuf_0103 , 0.0 , 4.0 , -0.0
Retail_0103 , 0.62 , 2.05 , 2.66
Manuf_0104 , 0.0 , 4.0 , -0.0
Retail_0104 , 0.64 , 2.05 , 2.68
Manuf_0105 , 0.0 , 4.0 , 0.96
Retail_0105 , 0.96 , 2.05 , 3.0
Manuf_0106 , -0.0 , 4.0 , -0.0
Retail_0106 , 0.64 , 2.05 , 2.68
Manuf_0107 , 0.0 , 4.0 , 0.96
Retail_0107 , 0.96 , 2.05 , 3.0
Manuf_0108 , 0.0 , 4.0 , 0.96
Retail_0108 , 0.96 , 2.05 , 3.0
Manuf_0109 , 0.0 , 4.0 , -0.0
Retail_0109 , 0.62 , 2.05 , 2.66
Manuf_0110 , 0.0 , 4.0 , -0.0
Retail_0110 , 0.62 , 2.05 , 2.66
Manuf_0111 , 0.0 , 4.0 , 0.96
Retail_0111 , 0.96 , 2.05 , 3.0
Manuf_0112 , 0.0 , 4.0 , 0.96
Retail_0112 , 0.96 , 2.05 , 3.0
Manuf_0113 , 0.0 , 4.0 , 0.96
Retail_0113 , 0.96 , 2.05 , 3.0
Manuf_0114 , 0.0 , 4.0 , 0.96
Retail_0114 , 0.96 , 2.05 , 3.0
Manuf_0115 , 0.0 , 4.0 , 0.96
Retail_0115 , 0.96 , 2.05 , 3.0
Manuf_0116 , 0.0 , 4.0 , 0.96
Retail_0116 , 0.96 , 2.05 , 3.0
Manuf_0117 , 0.0 , 4.0 , 0.96
Retail_0117 , 0.96 , 2.05 , 3.0
Manuf_0118 , 3.99 , 4.0 , -0.0
Retail_0118 , 0.65 , 2.05 , 2.69
Manuf_0119 , 3.99 , 4.0 , -0.0
Retail_0119 , 0.64 , 2.05 , 2.68
Manuf_0120 , 0.0 , 4.0 , 0.96
Retail_0120 , 0.96 , 2.05 , 3.0
Manuf_0121 , 0.0 , 4.0 , -0.0
Retail_0121 , 0.65 , 2.05 , 2.69
Manuf_0122 , 0.0 , 4.0 , 0.96
Retail_0122 , 0.96 , 2.05 , 3.0
Manuf_0123 , 0.0 , 4.0 , 0.96
Retail_0123 , 0.96 , 2.05 , 3.0
Manuf_0124 , 0.0 , 4.0 , 0.96
Retail_0124 , 0.96 , 2.05 , 3.0
Manuf_0125 , 0.0 , 4.0 , 0.96
Retail_0125 , 0.96 , 2.05 , 3.0
Manuf_0126 , 0.0 , 4.0 , 0.96
Retail_0126 , 0.96 , 2.05 , 3.0
Manuf_0127 , 0.0 , 4.0 , 0.96
Retail_0127 , 0.96 , 2.05 , 3.0
Manuf_0128 , 0.0 , 4.0 , 0.96
Retail_0128 , 0.96 , 2.05 , 3.0
Manuf_0129 , 2.04 , 4.0 , 0.96
Retail_0129 , 0.96 , 2.05 , 3.0
Manuf_0130 , 0.0 , 4.0 , -0.0
Retail_0130 , 0.62 , 2.05 , 2.66
Manuf_0131 , 0.0 , 4.0 , 0.96
Retail_0131 , 0.96 , 2.05 , 3.0
Manuf_0132 , 0.0 , 4.0 , -0.0
Retail_0132 , 0.62 , 2.05 , 2.66
Manuf_0133 , 0.0 , 4.0 , 0.96
Retail_0133 , 0.96 , 2.05 , 3.0
Manuf_0134 , 0.0 , 4.0 , -0.0
Retail_0134 , 0.62 , 2.05 , 2.66
Manuf_0135 , 0.0 , 4.0 , -0.0
Retail_0135 , 0.62 , 2.05 , 2.66
Manuf_0136 , 0.0 , 4.0 , 0.96
Retail_0136 , 0.96 , 2.05 , 3.0
Manuf_0137 , 0.0 , 4.0 , 0.96
Retail_0137 , 0.96 , 2.05 , 3.0
Manuf_0138 , 2.04 , 4.0 , -0.0
Retail_0138 , 0.64 , 2.05 , 2.68
Manuf_0139 , 0.0 , 4.0 , 0.96
Retail_0139 , 0.96 , 2.05 , 3.0
Manuf_0140 , 0.0 , 4.0 , 0.96
Retail_0140 , 0.96 , 2.05 , 3.0
Manuf_0141 , 0.0 , 4.0 , 3.99
Retail_0141 , 3.99 , 2.05 , 3.0
Manuf_0142 , 0.0 , 4.0 , 0.96
Retail_0142 , 0.96 , 2.05 , 3.0
Manuf_0143 , 0.0 , 4.0 , -0.0
Retail_0143 , 0.62 , 2.05 , 2.66
Manuf_0144 , 0.0 , 4.0 , 0.96
Retail_0144 , 0.96 , 2.05 , 3.0
Manuf_0145 , 0.0 , 4.0 , -0.0
Retail_0145 , 0.65 , 2.05 , 2.69
Manuf_0146 , 0.0 , 4.0 , 0.96
Retail_0146 , 0.96 , 2.05 , 3.0
Manuf_0147 , 0.0 , 4.0 , 0.0
Retail_0147 , 0.64 , 2.05 , 2.68
Manuf_0148 , 0.0 , 4.0 , 0.96
Retail_0148 , 0.96 , 2.05 , 3.0
Manuf_0149 , 0.0 , 4.0 , 0.96
Retail_0149 , 0.96 , 2.05 , 3.0
Manuf_0150 , 0.0 , 4.0 , 0.96
Retail_0150 , 0.96 , 2.05 , 3.0
Manuf_0151 , 0.0 , 4.0 , -0.0
Retail_0151 , 0.62 , 2.05 , 2.66
Manuf_0152 , 0.0 , 4.0 , -0.0
Retail_0152 , 0.62 , 2.05 , 2.66
Manuf_0153 , 0.0 , 4.0 , -0.0
Retail_0153 , 0.63 , 2.05 , 2.67
Manuf_0154 , 0.0 , 4.0 , -0.0
Retail_0154 , 0.63 , 2.05 , 2.67
Manuf_0155 , 0.0 , 4.0 , 0.96
Retail_0155 , 0.96 , 2.05 , 3.0
Manuf_0156 , 0.0 , 4.0 , 0.96
Retail_0156 , 0.96 , 2.05 , 3.0
Manuf_0157 , 0.0 , 4.0 , -0.0
Retail_0157 , 0.62 , 2.05 , 2.66
Manuf_0158 , 0.0 , 4.0 , 0.96
Retail_0158 , 0.96 , 2.05 , 3.0
Manuf_0159 , 0.0 , 4.0 , 0.96
Retail_0159 , 0.96 , 2.05 , 3.0
Manuf_0160 , 0.0 , 4.0 , 0.96
Retail_0160 , 0.96 , 2.05 , 3.0
Manuf_0161 , 0.0 , 4.0 , 0.96
Retail_0161 , 0.96 , 2.05 , 3.0
Manuf_0162 , 0.0 , 4.0 , 0.96
Retail_0162 , 0.96 , 2.05 , 3.0
Manuf_0163 , 0.0 , 4.0 , -0.0
Retail_0163 , 0.62 , 2.05 , 2.66
Manuf_0164 , 0.0 , 4.0 , 0.96
Retail_0164 , 0.96 , 2.05 , 3.0
Manuf_0165 , 0.0 , 4.0 , -0.0
Retail_0165 , 0.62 , 2.05 , 2.66
Manuf_0166 , 0.0 , 4.0 , 0.96
Retail_0166 , 0.96 , 2.05 , 3.0
Manuf_0167 , 0.0 , 4.0 , 0.96
Retail_0167 , 0.96 , 2.05 , 3.0
Manuf_0168 , 0.0 , 4.0 , 0.96
Retail_0168 , 0.96 , 2.05 , 3.0
Manuf_0169 , 0.0 , 4.0 , 0.96
Retail_0169 , 0.96 , 2.05 , 3.0
Manuf_0170 , 0.0 , 4.0 , 0.96
Retail_0170 , 0.96 , 2.05 , 3.0
Manuf_0171 , 0.0 , 4.0 , -0.0
Retail_0171 , 0.62 , 2.05 , 2.66
Manuf_0172 , 0.0 , 4.0 , 0.96
Retail_0172 , 0.96 , 2.05 , 3.0
Manuf_0173 , 0.0 , 4.0 , -0.0
Retail_0173 , 0.62 , 2.05 , 2.66
Manuf_0174 , 0.0 , 4.0 , -0.0
Retail_0174 , 0.62 , 2.05 , 2.66
Manuf_0175 , 0.0 , 4.0 , -0.0
Retail_0175 , 0.62 , 2.05 , 2.66
Manuf_0176 , 0.0 , 4.0 , -0.0
Retail_0176 , 0.62 , 2.05 , 2.66
Manuf_0177 , 0.0 , 4.0 , 0.96
Retail_0177 , 0.96 , 2.05 , 3.0
Manuf_0178 , 0.0 , 4.0 , -0.0
Retail_0178 , 0.62 , 2.05 , 2.66
Manuf_0179 , 0.0 , 4.0 , -0.0
Retail_0179 , 0.62 , 2.05 , 2.66
Manuf_0180 , 0.0 , 4.0 , -0.0
Retail_0180 , 0.62 , 2.05 , 2.66
Manuf_0181 , 0.0 , 4.0 , -0.0
Retail_0181 , 0.62 , 2.05 , 2.66
Manuf_0182 , 0.0 , 4.0 , 0.96
Retail_0182 , 0.96 , 2.05 , 3.0
Manuf_0183 , 0.0 , 4.0 , 0.96
Retail_0183 , 0.96 , 2.05 , 3.0
Manuf_0184 , 0.0 , 4.0 , 0.96
Retail_0184 , 0.96 , 2.05 , 3.0
Manuf_0185 , 0.0 , 4.0 , 0.96
Retail_0185 , 0.96 , 2.05 , 3.0
Manuf_0186 , 0.0 , 4.0 , 0.96
Retail_0186 , 0.96 , 2.05 , 3.0
Manuf_0187 , 0.0 , 4.0 , 0.96
Retail_0187 , 0.96 , 2.05 , 3.0
Manuf_0188 , 0.0 , 4.0 , 0.96
Retail_0188 , 0.96 , 2.05 , 3.0
Manuf_0189 , 0.0 , 4.0 , 0.96
Retail_0189 , 0.96 , 2.05 , 3.0
Manuf_0190 , 0.0 , 4.0 , 0.96
Retail_0190 , 0.96 , 2.05 , 3.0
Manuf_0191 , 0.0 , 4.0 , 0.96
Retail_0191 , 0.96 , 2.05 , 3.0
Manuf_0192 , 0.0 , 4.0 , 0.96
Retail_0192 , 0.96 , 2.05 , 3.0
Manuf_0193 , 0.0 , 4.0 , 0.96
Retail_0193 , 0.96 , 2.05 , 3.0
Manuf_0194 , 0.0 , 4.0 , 0.96
Retail_0194 , 0.96 , 2.05 , 3.0
Manuf_0195 , 0.0 , 4.0 , 0.96
Retail_0195 , 0.96 , 2.05 , 3.0
Manuf_0196 , 0.0 , 4.0 , 0.96
Retail_0196 , 0.96 , 2.05 , 3.0
Manuf_0197 , 0.0 , 4.0 , 0.96
Retail_0197 , 0.96 , 2.05 , 3.0
Manuf_0198 , 0.0 , 4.0 , 0.96
Retail_0198 , 0.96 , 2.05 , 3.0
Manuf_0199 , 0.0 , 4.0 , 0.96
Retail_0199 , 0.96 , 2.05 , 3.0
Manuf_0200 , 0.0 , 4.0 , 0.96
Retail_0200 , 0.96 , 2.05 , 3.0
Manuf_0201 , 0.0 , 4.0 , 0.96
Retail_0201 , 0.96 , 2.05 , 3.0
Manuf_0202 , 0.0 , 4.0 , -0.0
Retail_0202 , 0.62 , 2.05 , 2.66
Manuf_0203 , 0.0 , 4.0 , -0.0
Retail_0203 , 0.62 , 2.05 , 2.66
Manuf_0204 , 0.0 , 4.0 , -0.0
Retail_0204 , 0.62 , 2.05 , 2.66
Manuf_0205 , 0.0 , 4.0 , 0.96
Retail_0205 , 0.96 , 2.05 , 3.0
Manuf_0206 , 0.0 , 4.0 , -0.0
Retail_0206 , 0.62 , 2.05 , 2.66
Manuf_0207 , 0.0 , 4.0 , 0.96
Retail_0207 , 0.96 , 2.05 , 3.0
Manuf_0208 , 0.0 , 4.0 , 0.96
Retail_0208 , 0.96 , 2.05 , 3.0
Manuf_0209 , 0.0 , 4.0 , -0.0
Retail_0209 , 0.62 , 2.05 , 2.66
Manuf_0210 , 0.0 , 4.0 , -0.0
Retail_0210 , 0.62 , 2.05 , 2.66
Manuf_0211 , 0.0 , 4.0 , 0.96
Retail_0211 , 0.96 , 2.05 , 3.0
Manuf_0212 , 0.0 , 4.0 , 0.96
Retail_0212 , 0.96 , 2.05 , 3.0
Manuf_0213 , 0.0 , 4.0 , -0.0
Retail_0213 , 0.62 , 2.05 , 2.66
Manuf_0214 , 0.0 , 4.0 , 0.96
Retail_0214 , 0.96 , 2.05 , 3.0
Manuf_0215 , 0.0 , 4.0 , -0.0
Retail_0215 , 0.62 , 2.05 , 2.66
Manuf_0216 , 0.0 , 4.0 , 0.96
Retail_0216 , 0.96 , 2.05 , 3.0
Manuf_0217 , 0.0 , 4.0 , 0.96
Retail_0217 , 0.96 , 2.05 , 3.0
Manuf_0218 , 0.0 , 4.0 , 0.96
Retail_0218 , 0.96 , 2.05 , 3.0
Manuf_0219 , 0.0 , 4.0 , -0.0
Retail_0219 , 0.62 , 2.05 , 2.66
Manuf_0220 , 0.0 , 4.0 , -0.0
Retail_0220 , 0.62 , 2.05 , 2.66
Manuf_0221 , 0.0 , 4.0 , 0.96
Retail_0221 , 0.96 , 2.05 , 3.0
Manuf_0222 , 0.0 , 4.0 , 0.96
Retail_0222 , 0.96 , 2.05 , 3.0
Manuf_0223 , 0.0 , 4.0 , 0.96
Retail_0223 , 0.96 , 2.05 , 3.0
Manuf_0224 , 0.0 , 4.0 , 0.96
Retail_0224 , 0.96 , 2.05 , 3.0
Manuf_0225 , 0.0 , 4.0 , 0.96
Retail_0225 , 0.96 , 2.05 , 3.0
Manuf_0226 , 0.0 , 4.0 , 0.96
Retail_0226 , 0.96 , 2.05 , 3.0
Manuf_0227 , 0.0 , 4.0 , 0.96
