Stage , Degree , In_Edges , Out_Edges , Depth
Trans_0062 , 2 , 1 , 1 , 1
Trans_0063 , 2 , 1 , 1 , 1
Manuf_0009 , 18 , 9 , 9 , 2
Trans_0064 , 2 , 1 , 1 , 1
Trans_0065 , 2 , 1 , 1 , 1
Trans_0066 , 2 , 1 , 1 , 1
Trans_0067 , 2 , 1 , 1 , 1
Trans_0068 , 2 , 1 , 1 , 1
Trans_0069 , 2 , 1 , 1 , 1
Trans_0070 , 2 , 1 , 1 , 1
Trans_0071 , 2 , 1 , 1 , 1
Trans_0072 , 2 , 1 , 1 , 1
Manuf_0010 , 17 , 8 , 9 , 2
Trans_0073 , 2 , 1 , 1 , 1
Trans_0074 , 2 , 1 , 1 , 1
Trans_0075 , 2 , 1 , 1 , 1
Trans_0076 , 2 , 1 , 1 , 1
Trans_0077 , 2 , 1 , 1 , 1
Trans_0078 , 2 , 1 , 1 , 1
Trans_0079 , 2 , 1 , 1 , 1
Trans_0080 , 2 , 1 , 1 , 1
Trans_0480 , 2 , 1 , 1 , 1
Manuf_0011 , 24 , 15 , 9 , 2
Trans_0081 , 2 , 1 , 1 , 1
Trans_0082 , 2 , 1 , 1 , 1
Trans_0083 , 2 , 1 , 1 , 1
Trans_0084 , 2 , 1 , 1 , 1
Trans_0085 , 2 , 1 , 1 , 1
Trans_0556 , 2 , 1 , 1 , 1
Trans_0557 , 2 , 1 , 1 , 1
Trans_0558 , 2 , 1 , 1 , 1
Trans_0559 , 2 , 1 , 1 , 1
Manuf_0012 , 24 , 15 , 9 , 2
Trans_0086 , 2 , 1 , 1 , 1
Trans_0087 , 2 , 1 , 1 , 1
Trans_0088 , 2 , 1 , 1 , 1
Trans_0089 , 2 , 1 , 1 , 1
Trans_0090 , 2 , 1 , 1 , 1
Trans_0091 , 2 , 1 , 1 , 1
Trans_0092 , 2 , 1 , 1 , 1
Trans_0093 , 2 , 1 , 1 , 1
Trans_0094 , 2 , 1 , 1 , 1
Manuf_0013 , 25 , 15 , 10 , 2
Trans_0095 , 2 , 1 , 1 , 1
Trans_0096 , 2 , 1 , 1 , 1
Trans_0097 , 2 , 1 , 1 , 1
Trans_0098 , 2 , 1 , 1 , 1
Trans_0099 , 2 , 1 , 1 , 1
Trans_0100 , 2 , 1 , 1 , 1
Trans_0101 , 2 , 1 , 1 , 1
Trans_0102 , 2 , 1 , 1 , 1
Trans_0103 , 2 , 1 , 1 , 1
Trans_0104 , 2 , 1 , 1 , 1
Manuf_0014 , 17 , 8 , 9 , 2
Trans_0105 , 2 , 1 , 1 , 1
Trans_0106 , 2 , 1 , 1 , 1
Trans_0107 , 2 , 1 , 1 , 1
Trans_0108 , 2 , 1 , 1 , 1
Trans_0109 , 2 , 1 , 1 , 1
Trans_0110 , 2 , 1 , 1 , 1
Trans_0111 , 2 , 1 , 1 , 1
Trans_0112 , 2 , 1 , 1 , 1
Trans_0113 , 2 , 1 , 1 , 1
Manuf_0015 , 18 , 9 , 9 , 2
Trans_0114 , 2 , 1 , 1 , 1
Trans_0115 , 2 , 1 , 1 , 1
Trans_0116 , 2 , 1 , 1 , 1
Trans_0117 , 2 , 1 , 1 , 1
Trans_0118 , 2 , 1 , 1 , 1
Trans_0119 , 2 , 1 , 1 , 1
Trans_0120 , 2 , 1 , 1 , 1
Trans_0121 , 2 , 1 , 1 , 1
Trans_0122 , 2 , 1 , 1 , 1
Manuf_0016 , 19 , 9 , 10 , 2
Trans_0123 , 2 , 1 , 1 , 1
Trans_0124 , 2 , 1 , 1 , 1
Trans_0125 , 2 , 1 , 1 , 1
Trans_0126 , 2 , 1 , 1 , 1
Trans_0127 , 2 , 1 , 1 , 1
Trans_0128 , 2 , 1 , 1 , 1
Trans_0247 , 2 , 1 , 1 , 1
Trans_0248 , 2 , 1 , 1 , 1
Trans_0249 , 2 , 1 , 1 , 1
Trans_0250 , 2 , 1 , 1 , 1
Manuf_0017 , 20 , 10 , 10 , 2
Trans_0136 , 2 , 1 , 1 , 1
Trans_0137 , 2 , 1 , 1 , 1
Trans_0138 , 2 , 1 , 1 , 1
Trans_0139 , 2 , 1 , 1 , 1
Trans_0140 , 2 , 1 , 1 , 1
Trans_0141 , 2 , 1 , 1 , 1
Trans_0142 , 2 , 1 , 1 , 1
Trans_0143 , 2 , 1 , 1 , 1
Trans_0144 , 2 , 1 , 1 , 1
Trans_0145 , 2 , 1 , 1 , 1
Manuf_0018 , 19 , 10 , 9 , 2
Trans_0146 , 2 , 1 , 1 , 1
Trans_0147 , 2 , 1 , 1 , 1
Trans_0148 , 2 , 1 , 1 , 1
Trans_0149 , 2 , 1 , 1 , 1
Trans_0150 , 2 , 1 , 1 , 1
Trans_0151 , 2 , 1 , 1 , 1
Trans_0152 , 2 , 1 , 1 , 1
Trans_0153 , 2 , 1 , 1 , 1
Trans_0154 , 2 , 1 , 1 , 1
Manuf_0019 , 19 , 10 , 9 , 2
Trans_0155 , 2 , 1 , 1 , 1
Trans_0156 , 2 , 1 , 1 , 1
Trans_0157 , 2 , 1 , 1 , 1
Trans_0158 , 2 , 1 , 1 , 1
Trans_0159 , 2 , 1 , 1 , 1
Trans_0160 , 2 , 1 , 1 , 1
Trans_0161 , 2 , 1 , 1 , 1
Trans_0162 , 2 , 1 , 1 , 1
Trans_0163 , 2 , 1 , 1 , 1
Manuf_0020 , 24 , 15 , 9 , 2
Trans_0164 , 2 , 1 , 1 , 1
Trans_0165 , 2 , 1 , 1 , 1
Trans_0166 , 2 , 1 , 1 , 1
Trans_0167 , 2 , 1 , 1 , 1
Trans_0168 , 2 , 1 , 1 , 1
Trans_0169 , 2 , 1 , 1 , 1
Trans_0170 , 2 , 1 , 1 , 1
Trans_0171 , 2 , 1 , 1 , 1
Trans_0172 , 2 , 1 , 1 , 1
Manuf_0021 , 24 , 15 , 9 , 2
Trans_0173 , 2 , 1 , 1 , 1
Trans_0174 , 2 , 1 , 1 , 1
Trans_0175 , 2 , 1 , 1 , 1
Trans_0176 , 2 , 1 , 1 , 1
Trans_0177 , 2 , 1 , 1 , 1
Trans_0178 , 2 , 1 , 1 , 1
Trans_0179 , 2 , 1 , 1 , 1
Trans_0180 , 2 , 1 , 1 , 1
Trans_0181 , 2 , 1 , 1 , 1
Manuf_0022 , 24 , 15 , 9 , 2
Trans_0182 , 2 , 1 , 1 , 1
Trans_0183 , 2 , 1 , 1 , 1
Trans_0184 , 2 , 1 , 1 , 1
Trans_0185 , 2 , 1 , 1 , 1
Trans_0186 , 2 , 1 , 1 , 1
Trans_0187 , 2 , 1 , 1 , 1
Trans_0188 , 2 , 1 , 1 , 1
Trans_0189 , 2 , 1 , 1 , 1
Trans_0190 , 2 , 1 , 1 , 1
Manuf_0023 , 17 , 16 , 1 , 2
Trans_0191 , 2 , 1 , 1 , 1
Manuf_0024 , 17 , 16 , 1 , 2
Trans_0192 , 2 , 1 , 1 , 1
Manuf_0025 , 17 , 16 , 1 , 2
Trans_0193 , 2 , 1 , 1 , 1
Manuf_0026 , 5 , 4 , 1 , 2
Trans_0194 , 2 , 1 , 1 , 1
Manuf_0027 , 7 , 5 , 2 , 2
Trans_0195 , 2 , 1 , 1 , 1
Trans_0196 , 2 , 1 , 1 , 1
Manuf_0028 , 6 , 5 , 1 , 2
Trans_0197 , 2 , 1 , 1 , 1
Manuf_0029 , 22 , 13 , 9 , 2
Trans_0198 , 2 , 1 , 1 , 1
Trans_0199 , 2 , 1 , 1 , 1
Trans_0200 , 2 , 1 , 1 , 1
Trans_0201 , 2 , 1 , 1 , 1
Trans_0202 , 2 , 1 , 1 , 1
Trans_0203 , 2 , 1 , 1 , 1
Trans_0204 , 2 , 1 , 1 , 1
Trans_0205 , 2 , 1 , 1 , 1
Trans_0206 , 2 , 1 , 1 , 1
Manuf_0030 , 22 , 13 , 9 , 2
Trans_0207 , 2 , 1 , 1 , 1
Trans_0208 , 2 , 1 , 1 , 1
Trans_0209 , 2 , 1 , 1 , 1
Trans_0210 , 2 , 1 , 1 , 1
Trans_0211 , 2 , 1 , 1 , 1
Trans_0212 , 2 , 1 , 1 , 1
Trans_0213 , 2 , 1 , 1 , 1
Trans_0214 , 2 , 1 , 1 , 1
Trans_0215 , 2 , 1 , 1 , 1
Manuf_0031 , 24 , 15 , 9 , 2
Trans_0216 , 2 , 1 , 1 , 1
Trans_0217 , 2 , 1 , 1 , 1
Trans_0218 , 2 , 1 , 1 , 1
Trans_0219 , 2 , 1 , 1 , 1
Trans_0220 , 2 , 1 , 1 , 1
Trans_0221 , 2 , 1 , 1 , 1
Trans_0222 , 2 , 1 , 1 , 1
Trans_0223 , 2 , 1 , 1 , 1
Trans_0224 , 2 , 1 , 1 , 1
Manuf_0032 , 22 , 13 , 9 , 2
Trans_0225 , 2 , 1 , 1 , 1
Trans_0226 , 2 , 1 , 1 , 1
Trans_0227 , 2 , 1 , 1 , 1
Trans_0228 , 2 , 1 , 1 , 1
Trans_0229 , 2 , 1 , 1 , 1
Trans_0230 , 2 , 1 , 1 , 1
Trans_0231 , 2 , 1 , 1 , 1
Trans_0232 , 2 , 1 , 1 , 1
Trans_0233 , 2 , 1 , 1 , 1
Manuf_0033 , 22 , 13 , 9 , 2
Trans_0234 , 2 , 1 , 1 , 1
Trans_0235 , 2 , 1 , 1 , 1
Trans_0236 , 2 , 1 , 1 , 1
Trans_0237 , 2 , 1 , 1 , 1
Trans_0238 , 2 , 1 , 1 , 1
Trans_0239 , 2 , 1 , 1 , 1
Trans_0240 , 2 , 1 , 1 , 1
Trans_0241 , 2 , 1 , 1 , 1
Trans_0242 , 2 , 1 , 1 , 1
Manuf_0034 , 22 , 13 , 9 , 2
Trans_0243 , 2 , 1 , 1 , 1
Trans_0244 , 2 , 1 , 1 , 1
Trans_0245 , 2 , 1 , 1 , 1
Trans_0246 , 2 , 1 , 1 , 1
Trans_0506 , 2 , 1 , 1 , 1
Trans_0507 , 2 , 1 , 1 , 1
Trans_0508 , 2 , 1 , 1 , 1
Trans_0509 , 2 , 1 , 1 , 1
Trans_0510 , 2 , 1 , 1 , 1
Manuf_0035 , 18 , 9 , 9 , 2
Trans_0251 , 2 , 1 , 1 , 1
Trans_0252 , 2 , 1 , 1 , 1
Trans_0253 , 2 , 1 , 1 , 1
Trans_0254 , 2 , 1 , 1 , 1
Trans_0255 , 2 , 1 , 1 , 1
Trans_0256 , 2 , 1 , 1 , 1
Trans_0257 , 2 , 1 , 1 , 1
Trans_0258 , 2 , 1 , 1 , 1
Trans_0259 , 2 , 1 , 1 , 1
Manuf_0036 , 17 , 8 , 9 , 2
Trans_0260 , 2 , 1 , 1 , 1
Trans_0261 , 2 , 1 , 1 , 1
Trans_0262 , 2 , 1 , 1 , 1
Trans_0263 , 2 , 1 , 1 , 1
Trans_0264 , 2 , 1 , 1 , 1
Trans_0265 , 2 , 1 , 1 , 1
Trans_0266 , 2 , 1 , 1 , 1
Trans_0267 , 2 , 1 , 1 , 1
Trans_0268 , 2 , 1 , 1 , 1
Manuf_0037 , 14 , 5 , 9 , 2
Trans_0269 , 2 , 1 , 1 , 1
Trans_0270 , 2 , 1 , 1 , 1
Trans_0271 , 2 , 1 , 1 , 1
Trans_0272 , 2 , 1 , 1 , 1
Trans_0273 , 2 , 1 , 1 , 1
Trans_0274 , 2 , 1 , 1 , 1
Trans_0275 , 2 , 1 , 1 , 1
Trans_0276 , 2 , 1 , 1 , 1
Trans_0277 , 2 , 1 , 1 , 1
Manuf_0038 , 14 , 5 , 9 , 2
Trans_0278 , 2 , 1 , 1 , 1
Trans_0279 , 2 , 1 , 1 , 1
Trans_0280 , 2 , 1 , 1 , 1
Trans_0281 , 2 , 1 , 1 , 1
Trans_0282 , 2 , 1 , 1 , 1
Trans_0283 , 2 , 1 , 1 , 1
Trans_0284 , 2 , 1 , 1 , 1
Trans_0285 , 2 , 1 , 1 , 1
Trans_0286 , 2 , 1 , 1 , 1
Manuf_0039 , 14 , 5 , 9 , 2
Trans_0287 , 2 , 1 , 1 , 1
Trans_0288 , 2 , 1 , 1 , 1
Trans_0289 , 2 , 1 , 1 , 1
Trans_0290 , 2 , 1 , 1 , 1
Trans_0291 , 2 , 1 , 1 , 1
Trans_0292 , 2 , 1 , 1 , 1
Trans_0293 , 2 , 1 , 1 , 1
Trans_0294 , 2 , 1 , 1 , 1
Trans_0295 , 2 , 1 , 1 , 1
Manuf_0040 , 25 , 16 , 9 , 2
Trans_0296 , 2 , 1 , 1 , 1
Trans_0297 , 2 , 1 , 1 , 1
Trans_0298 , 2 , 1 , 1 , 1
Trans_0299 , 2 , 1 , 1 , 1
Trans_0300 , 2 , 1 , 1 , 1
Trans_0301 , 2 , 1 , 1 , 1
Trans_0302 , 2 , 1 , 1 , 1
Trans_0303 , 2 , 1 , 1 , 1
Trans_0304 , 2 , 1 , 1 , 1
Manuf_0041 , 23 , 14 , 9 , 2
Trans_0305 , 2 , 1 , 1 , 1
Trans_0306 , 2 , 1 , 1 , 1
Trans_0307 , 2 , 1 , 1 , 1
Trans_0308 , 2 , 1 , 1 , 1
Trans_0309 , 2 , 1 , 1 , 1
Trans_0310 , 2 , 1 , 1 , 1
Trans_0311 , 2 , 1 , 1 , 1
Trans_0312 , 2 , 1 , 1 , 1
Trans_0313 , 2 , 1 , 1 , 1
Manuf_0042 , 23 , 14 , 9 , 2
Trans_0314 , 2 , 1 , 1 , 1
Trans_0315 , 2 , 1 , 1 , 1
Trans_0316 , 2 , 1 , 1 , 1
Trans_0317 , 2 , 1 , 1 , 1
Trans_0318 , 2 , 1 , 1 , 1
Trans_0319 , 2 , 1 , 1 , 1
Trans_0320 , 2 , 1 , 1 , 1
Trans_0321 , 2 , 1 , 1 , 1
Trans_0322 , 2 , 1 , 1 , 1
Manuf_0043 , 23 , 14 , 9 , 2
Trans_0323 , 2 , 1 , 1 , 1
Trans_0324 , 2 , 1 , 1 , 1
Trans_0325 , 2 , 1 , 1 , 1
Trans_0326 , 2 , 1 , 1 , 1
Trans_0327 , 2 , 1 , 1 , 1
Trans_0328 , 2 , 1 , 1 , 1
Trans_0329 , 2 , 1 , 1 , 1
Trans_0330 , 2 , 1 , 1 , 1
Trans_0331 , 2 , 1 , 1 , 1
Manuf_0044 , 25 , 16 , 9 , 2
Trans_0332 , 2 , 1 , 1 , 1
Trans_0333 , 2 , 1 , 1 , 1
Trans_0334 , 2 , 1 , 1 , 1
Trans_0335 , 2 , 1 , 1 , 1
Trans_0336 , 2 , 1 , 1 , 1
Trans_0337 , 2 , 1 , 1 , 1
Trans_0338 , 2 , 1 , 1 , 1
Trans_0339 , 2 , 1 , 1 , 1
Trans_0340 , 2 , 1 , 1 , 1
Manuf_0045 , 23 , 14 , 9 , 2
Trans_0341 , 2 , 1 , 1 , 1
Trans_0342 , 2 , 1 , 1 , 1
Trans_0343 , 2 , 1 , 1 , 1
Trans_0344 , 2 , 1 , 1 , 1
Trans_0345 , 2 , 1 , 1 , 1
Trans_0346 , 2 , 1 , 1 , 1
Trans_0347 , 2 , 1 , 1 , 1
Trans_0348 , 2 , 1 , 1 , 1
Trans_0349 , 2 , 1 , 1 , 1
Manuf_0046 , 21 , 12 , 9 , 2
Trans_0352 , 2 , 1 , 1 , 1
Trans_0353 , 2 , 1 , 1 , 1
Trans_0354 , 2 , 1 , 1 , 1
Trans_0500 , 2 , 1 , 1 , 1
Trans_0501 , 2 , 1 , 1 , 1
Trans_0502 , 2 , 1 , 1 , 1
Trans_0503 , 2 , 1 , 1 , 1
Trans_0504 , 2 , 1 , 1 , 1
Trans_0505 , 2 , 1 , 1 , 1
Manuf_0047 , 22 , 13 , 9 , 2
Trans_0355 , 2 , 1 , 1 , 1
Trans_0356 , 2 , 1 , 1 , 1
Trans_0357 , 2 , 1 , 1 , 1
Trans_0358 , 2 , 1 , 1 , 1
Trans_0359 , 2 , 1 , 1 , 1
Trans_0360 , 2 , 1 , 1 , 1
Trans_0361 , 2 , 1 , 1 , 1
Trans_0362 , 2 , 1 , 1 , 1
Trans_0363 , 2 , 1 , 1 , 1
Manuf_0048 , 21 , 12 , 9 , 2
Trans_0364 , 2 , 1 , 1 , 1
Trans_0365 , 2 , 1 , 1 , 1
Trans_0366 , 2 , 1 , 1 , 1
Trans_0367 , 2 , 1 , 1 , 1
Trans_0368 , 2 , 1 , 1 , 1
Trans_0369 , 2 , 1 , 1 , 1
Trans_0370 , 2 , 1 , 1 , 1
Trans_0371 , 2 , 1 , 1 , 1
Trans_0372 , 2 , 1 , 1 , 1
Manuf_0049 , 22 , 13 , 9 , 2
Trans_0373 , 2 , 1 , 1 , 1
Trans_0374 , 2 , 1 , 1 , 1
Trans_0375 , 2 , 1 , 1 , 1
Trans_0376 , 2 , 1 , 1 , 1
Trans_0377 , 2 , 1 , 1 , 1
Trans_0378 , 2 , 1 , 1 , 1
Trans_0379 , 2 , 1 , 1 , 1
Trans_0380 , 2 , 1 , 1 , 1
Trans_0381 , 2 , 1 , 1 , 1
Manuf_0050 , 16 , 7 , 9 , 2
Trans_0382 , 2 , 1 , 1 , 1
Trans_0383 , 2 , 1 , 1 , 1
Trans_0384 , 2 , 1 , 1 , 1
Trans_0385 , 2 , 1 , 1 , 1
Trans_0386 , 2 , 1 , 1 , 1
Trans_0387 , 2 , 1 , 1 , 1
Trans_0388 , 2 , 1 , 1 , 1
Trans_0389 , 2 , 1 , 1 , 1
Trans_0390 , 2 , 1 , 1 , 1
Manuf_0051 , 17 , 8 , 9 , 2
Trans_0391 , 2 , 1 , 1 , 1
Trans_0392 , 2 , 1 , 1 , 1
Trans_0393 , 2 , 1 , 1 , 1
Trans_0394 , 2 , 1 , 1 , 1
Trans_0395 , 2 , 1 , 1 , 1
Trans_0396 , 2 , 1 , 1 , 1
Trans_0397 , 2 , 1 , 1 , 1
Trans_0398 , 2 , 1 , 1 , 1
Trans_0399 , 2 , 1 , 1 , 1
Manuf_0052 , 16 , 7 , 9 , 2
Trans_0400 , 2 , 1 , 1 , 1
Trans_0401 , 2 , 1 , 1 , 1
Trans_0402 , 2 , 1 , 1 , 1
Trans_0403 , 2 , 1 , 1 , 1
Trans_0404 , 2 , 1 , 1 , 1
Trans_0405 , 2 , 1 , 1 , 1
Trans_0406 , 2 , 1 , 1 , 1
Trans_0407 , 2 , 1 , 1 , 1
Trans_0408 , 2 , 1 , 1 , 1
Manuf_0053 , 22 , 13 , 9 , 2
Trans_0409 , 2 , 1 , 1 , 1
Trans_0410 , 2 , 1 , 1 , 1
Trans_0411 , 2 , 1 , 1 , 1
Trans_0412 , 2 , 1 , 1 , 1
Trans_0413 , 2 , 1 , 1 , 1
Trans_0414 , 2 , 1 , 1 , 1
Trans_0415 , 2 , 1 , 1 , 1
Trans_0416 , 2 , 1 , 1 , 1
Trans_0417 , 2 , 1 , 1 , 1
Manuf_0054 , 17 , 7 , 10 , 2
Trans_0418 , 2 , 1 , 1 , 1
Trans_0419 , 2 , 1 , 1 , 1
Trans_0420 , 2 , 1 , 1 , 1
Trans_0421 , 2 , 1 , 1 , 1
Trans_0422 , 2 , 1 , 1 , 1
Trans_0423 , 2 , 1 , 1 , 1
Trans_0424 , 2 , 1 , 1 , 1
Trans_0425 , 2 , 1 , 1 , 1
Trans_0426 , 2 , 1 , 1 , 1
Trans_0427 , 2 , 1 , 1 , 1
Manuf_0055 , 15 , 6 , 9 , 2
Trans_0428 , 2 , 1 , 1 , 1
Trans_0429 , 2 , 1 , 1 , 1
Trans_0430 , 2 , 1 , 1 , 1
Trans_0431 , 2 , 1 , 1 , 1
Trans_0432 , 2 , 1 , 1 , 1
Trans_0433 , 2 , 1 , 1 , 1
Trans_0434 , 2 , 1 , 1 , 1
Trans_0435 , 2 , 1 , 1 , 1
Trans_0436 , 2 , 1 , 1 , 1
Manuf_0056 , 16 , 7 , 9 , 2
Trans_0437 , 2 , 1 , 1 , 1
Trans_0438 , 2 , 1 , 1 , 1
Trans_0439 , 2 , 1 , 1 , 1
Trans_0440 , 2 , 1 , 1 , 1
Trans_0441 , 2 , 1 , 1 , 1
Trans_0442 , 2 , 1 , 1 , 1
Trans_0443 , 2 , 1 , 1 , 1
Trans_0444 , 2 , 1 , 1 , 1
Trans_0445 , 2 , 1 , 1 , 1
Manuf_0057 , 16 , 6 , 10 , 2
Trans_0446 , 2 , 1 , 1 , 1
Trans_0447 , 2 , 1 , 1 , 1
Trans_0448 , 2 , 1 , 1 , 1
Trans_0449 , 2 , 1 , 1 , 1
Trans_0450 , 2 , 1 , 1 , 1
Trans_0451 , 2 , 1 , 1 , 1
Trans_0452 , 2 , 1 , 1 , 1
Trans_0453 , 2 , 1 , 1 , 1
Trans_0454 , 2 , 1 , 1 , 1
Trans_0455 , 2 , 1 , 1 , 1
Manuf_0058 , 9 , 8 , 1 , 2
Trans_0457 , 2 , 1 , 1 , 1
Manuf_0059 , 8 , 7 , 1 , 2
Trans_0458 , 2 , 1 , 1 , 1
Manuf_0060 , 9 , 8 , 1 , 2
Trans_0459 , 2 , 1 , 1 , 1
Manuf_0061 , 8 , 7 , 1 , 2
Trans_0460 , 2 , 1 , 1 , 1
Manuf_0062 , 14 , 13 , 1 , 2
Trans_0461 , 2 , 1 , 1 , 1
Manuf_0063 , 13 , 12 , 1 , 2
Trans_0462 , 2 , 1 , 1 , 1
Manuf_0064 , 14 , 13 , 1 , 2
Trans_0463 , 2 , 1 , 1 , 1
Manuf_0065 , 13 , 12 , 1 , 2
Trans_0464 , 2 , 1 , 1 , 1
Manuf_0066 , 11 , 10 , 1 , 2
Trans_0465 , 2 , 1 , 1 , 1
Manuf_0067 , 10 , 9 , 1 , 2
Trans_0466 , 2 , 1 , 1 , 1
Manuf_0068 , 11 , 10 , 1 , 2
Trans_0467 , 2 , 1 , 1 , 1
Manuf_0069 , 10 , 9 , 1 , 2
Trans_0468 , 2 , 1 , 1 , 1
Manuf_0070 , 10 , 9 , 1 , 2
Trans_0469 , 2 , 1 , 1 , 1
Manuf_0071 , 10 , 9 , 1 , 2
Trans_0470 , 2 , 1 , 1 , 1
Manuf_0072 , 10 , 9 , 1 , 2
Trans_0471 , 2 , 1 , 1 , 1
Manuf_0073 , 9 , 8 , 1 , 2
Trans_0472 , 2 , 1 , 1 , 1
Manuf_0074 , 15 , 14 , 1 , 2
Trans_0473 , 2 , 1 , 1 , 1
Manuf_0075 , 15 , 14 , 1 , 2
Trans_0474 , 2 , 1 , 1 , 1
Manuf_0076 , 15 , 14 , 1 , 2
Trans_0475 , 2 , 1 , 1 , 1
Manuf_0077 , 14 , 13 , 1 , 2
Trans_0476 , 2 , 1 , 1 , 1
Manuf_0078 , 17 , 16 , 1 , 2
Trans_0477 , 2 , 1 , 1 , 1
Manuf_0079 , 17 , 16 , 1 , 2
Trans_0478 , 2 , 1 , 1 , 1
Manuf_0080 , 19 , 18 , 1 , 2
Trans_0479 , 2 , 1 , 1 , 1
Manuf_0081 , 18 , 9 , 9 , 2
Trans_0481 , 2 , 1 , 1 , 1
Trans_0482 , 2 , 1 , 1 , 1
Trans_0483 , 2 , 1 , 1 , 1
Trans_0484 , 2 , 1 , 1 , 1
Trans_0485 , 2 , 1 , 1 , 1
Trans_0486 , 2 , 1 , 1 , 1
Trans_0487 , 2 , 1 , 1 , 1
Trans_0488 , 2 , 1 , 1 , 1
Trans_0489 , 2 , 1 , 1 , 1
Manuf_0082 , 14 , 4 , 10 , 2
Trans_0490 , 2 , 1 , 1 , 1
Trans_0491 , 2 , 1 , 1 , 1
Trans_0492 , 2 , 1 , 1 , 1
Trans_0493 , 2 , 1 , 1 , 1
Trans_0494 , 2 , 1 , 1 , 1
Trans_0495 , 2 , 1 , 1 , 1
Trans_0496 , 2 , 1 , 1 , 1
Trans_0497 , 2 , 1 , 1 , 1
Trans_0498 , 2 , 1 , 1 , 1
Trans_0499 , 2 , 1 , 1 , 1
Manuf_0083 , 22 , 13 , 9 , 2
Trans_0511 , 2 , 1 , 1 , 1
Trans_0512 , 2 , 1 , 1 , 1
Trans_0513 , 2 , 1 , 1 , 1
Trans_0514 , 2 , 1 , 1 , 1
Trans_0515 , 2 , 1 , 1 , 1
