Stage , Degree , In_Edges , Out_Edges , Depth
Manuf_0099 , 9 , 8 , 1 , 1
Retail_0099 , 1 , 1 , 0 , 0
Manuf_0100 , 8 , 7 , 1 , 1
Retail_0100 , 1 , 1 , 0 , 0
Manuf_0101 , 9 , 8 , 1 , 1
Retail_0101 , 1 , 1 , 0 , 0
Manuf_0102 , 10 , 9 , 1 , 1
Retail_0102 , 1 , 1 , 0 , 0
Manuf_0103 , 10 , 9 , 1 , 1
Retail_0103 , 1 , 1 , 0 , 0
Manuf_0104 , 10 , 9 , 1 , 1
Retail_0104 , 1 , 1 , 0 , 0
Manuf_0105 , 10 , 9 , 1 , 1
Retail_0105 , 1 , 1 , 0 , 0
Manuf_0106 , 11 , 10 , 1 , 1
Retail_0106 , 1 , 1 , 0 , 0
Manuf_0107 , 10 , 9 , 1 , 1
Retail_0107 , 1 , 1 , 0 , 0
Manuf_0108 , 10 , 9 , 1 , 1
Retail_0108 , 1 , 1 , 0 , 0
Manuf_0109 , 8 , 7 , 1 , 1
Retail_0109 , 1 , 1 , 0 , 0
Manuf_0110 , 2 , 1 , 1 , 1
Retail_0110 , 1 , 1 , 0 , 0
Manuf_0111 , 11 , 9 , 2 , 1
Retail_0111 , 1 , 1 , 0 , 0
Manuf_0112 , 15 , 9 , 6 , 1
Retail_0112 , 1 , 1 , 0 , 0
Manuf_0113 , 13 , 9 , 4 , 1
Retail_0113 , 1 , 1 , 0 , 0
Manuf_0114 , 12 , 9 , 3 , 1
Retail_0114 , 1 , 1 , 0 , 0
Manuf_0115 , 11 , 9 , 2 , 1
Retail_0115 , 1 , 1 , 0 , 0
Manuf_0116 , 18 , 9 , 9 , 1
Retail_0116 , 1 , 1 , 0 , 0
Manuf_0117 , 12 , 8 , 4 , 1
Retail_0117 , 1 , 1 , 0 , 0
Manuf_0118 , 13 , 2 , 11 , 1
Retail_0118 , 1 , 1 , 0 , 0
Manuf_0119 , 7 , 1 , 6 , 1
Retail_0119 , 1 , 1 , 0 , 0
Manuf_0120 , 3 , 1 , 2 , 1
Retail_0120 , 1 , 1 , 0 , 0
Manuf_0121 , 3 , 1 , 2 , 1
Retail_0121 , 1 , 1 , 0 , 0
Manuf_0122 , 5 , 1 , 4 , 1
Retail_0122 , 1 , 1 , 0 , 0
Manuf_0123 , 4 , 1 , 3 , 1
Retail_0123 , 1 , 1 , 0 , 0
Manuf_0124 , 3 , 1 , 2 , 1
Retail_0124 , 1 , 1 , 0 , 0
Manuf_0125 , 4 , 1 , 3 , 1
Retail_0125 , 1 , 1 , 0 , 0
Manuf_0126 , 4 , 1 , 3 , 1
Retail_0126 , 1 , 1 , 0 , 0
Manuf_0127 , 3 , 1 , 2 , 1
Retail_0127 , 1 , 1 , 0 , 0
Manuf_0128 , 3 , 1 , 2 , 1
Retail_0128 , 1 , 1 , 0 , 0
Manuf_0129 , 5 , 1 , 4 , 1
Retail_0129 , 1 , 1 , 0 , 0
Manuf_0130 , 3 , 1 , 2 , 1
Retail_0130 , 1 , 1 , 0 , 0
Manuf_0131 , 4 , 1 , 3 , 1
Retail_0131 , 1 , 1 , 0 , 0
Manuf_0132 , 6 , 2 , 4 , 1
Retail_0132 , 1 , 1 , 0 , 0
Manuf_0133 , 3 , 1 , 2 , 1
Retail_0133 , 1 , 1 , 0 , 0
Manuf_0134 , 6 , 1 , 5 , 1
Retail_0134 , 1 , 1 , 0 , 0
Manuf_0135 , 3 , 1 , 2 , 1
Retail_0135 , 1 , 1 , 0 , 0
Manuf_0136 , 4 , 1 , 3 , 1
Retail_0136 , 1 , 1 , 0 , 0
Manuf_0137 , 3 , 1 , 2 , 1
Retail_0137 , 1 , 1 , 0 , 0
Manuf_0138 , 12 , 1 , 11 , 1
Retail_0138 , 1 , 1 , 0 , 0
Manuf_0139 , 7 , 1 , 6 , 1
Retail_0139 , 1 , 1 , 0 , 0
Manuf_0140 , 13 , 1 , 12 , 1
Retail_0140 , 1 , 1 , 0 , 0
Manuf_0141 , 8 , 1 , 7 , 1
Retail_0141 , 1 , 1 , 0 , 0
Manuf_0142 , 14 , 1 , 13 , 1
Retail_0142 , 1 , 1 , 0 , 0
Part_0001 , 1 , 0 , 1 , 2
Part_0002 , 1 , 0 , 1 , 2
Part_0003 , 1 , 0 , 1 , 2
Part_0004 , 1 , 0 , 1 , 2
Part_0005 , 1 , 0 , 1 , 2
Part_0006 , 1 , 0 , 1 , 2
Part_0007 , 1 , 0 , 1 , 2
Part_0008 , 1 , 0 , 1 , 2
Part_0009 , 1 , 0 , 1 , 2
Part_0010 , 2 , 0 , 2 , 2
Part_0011 , 2 , 0 , 2 , 2
Part_0012 , 2 , 0 , 2 , 2
Part_0013 , 1 , 0 , 1 , 2
Part_0014 , 2 , 0 , 2 , 2
Part_0015 , 4 , 0 , 4 , 2
Part_0016 , 2 , 0 , 2 , 2
Part_0017 , 1 , 0 , 1 , 2
Part_0018 , 1 , 0 , 1 , 2
Part_0019 , 4 , 0 , 4 , 2
Part_0020 , 2 , 0 , 2 , 2
Part_0021 , 1 , 0 , 1 , 2
Part_0022 , 1 , 0 , 1 , 2
Part_0023 , 2 , 0 , 2 , 2
Part_0024 , 4 , 0 , 4 , 2
Part_0025 , 1 , 0 , 1 , 2
Part_0026 , 1 , 0 , 1 , 2
Part_0027 , 142 , 0 , 142 , 2
Part_0028 , 1 , 0 , 1 , 2
Part_0029 , 1 , 0 , 1 , 2
Part_0030 , 2 , 0 , 2 , 2
Part_0031 , 4 , 0 , 4 , 2
Part_0032 , 1 , 0 , 1 , 2
Part_0033 , 1 , 0 , 1 , 2
Part_0034 , 1 , 0 , 1 , 2
Part_0035 , 1 , 0 , 1 , 2
Part_0036 , 1 , 0 , 1 , 2
Part_0037 , 1 , 0 , 1 , 2
Part_0038 , 1 , 0 , 1 , 2
Part_0039 , 2 , 0 , 2 , 2
Part_0040 , 2 , 0 , 2 , 2
Part_0041 , 2 , 0 , 2 , 2
Part_0042 , 1 , 0 , 1 , 2
Part_0043 , 1 , 0 , 1 , 2
Part_0044 , 18 , 0 , 18 , 2
Part_0045 , 7 , 0 , 7 , 2
Part_0046 , 24 , 0 , 24 , 2
Part_0047 , 7 , 0 , 7 , 2
Part_0048 , 5 , 0 , 5 , 2
Part_0049 , 22 , 0 , 22 , 2
Part_0050 , 5 , 0 , 5 , 2
Part_0051 , 14 , 0 , 14 , 2
Part_0052 , 8 , 0 , 8 , 2
Part_0053 , 22 , 0 , 22 , 2
Part_0054 , 5 , 0 , 5 , 2
Part_0055 , 3 , 0 , 3 , 2
Part_0056 , 3 , 0 , 3 , 2
Part_0057 , 18 , 0 , 18 , 2
Part_0058 , 2 , 0 , 2 , 2
Part_0059 , 4 , 0 , 4 , 2
Part_0060 , 5 , 0 , 5 , 2
Part_0061 , 2 , 0 , 2 , 2
Part_0062 , 1 , 0 , 1 , 2
Part_0063 , 3 , 0 , 3 , 2
Part_0064 , 2 , 0 , 2 , 2
Part_0065 , 3 , 0 , 3 , 2
Part_0066 , 1 , 0 , 1 , 2
Part_0067 , 1 , 0 , 1 , 2
Part_0068 , 2 , 0 , 2 , 2
Part_0069 , 2 , 0 , 2 , 2
Part_0070 , 6 , 0 , 6 , 2
Part_0071 , 5 , 0 , 5 , 2
Part_0072 , 7 , 0 , 7 , 2
Part_0073 , 13 , 0 , 13 , 2
Part_0074 , 12 , 0 , 12 , 2
Part_0075 , 3 , 0 , 3 , 2
Part_0076 , 16 , 0 , 16 , 2
Part_0077 , 6 , 0 , 6 , 2
Part_0078 , 7 , 0 , 7 , 2
Part_0079 , 6 , 0 , 6 , 2
Part_0080 , 1 , 0 , 1 , 2
Part_0081 , 2 , 0 , 2 , 2
Part_0082 , 1 , 0 , 1 , 2
Part_0083 , 3 , 0 , 3 , 2
Part_0084 , 2 , 0 , 2 , 2
Part_0085 , 2 , 0 , 2 , 2
Part_0086 , 2 , 0 , 2 , 2
Part_0087 , 1 , 0 , 1 , 2
Part_0088 , 2 , 0 , 2 , 2
Part_0089 , 2 , 0 , 2 , 2
Part_0090 , 1 , 0 , 1 , 2
Part_0091 , 7 , 0 , 7 , 2
Part_0092 , 5 , 0 , 5 , 2
Part_0093 , 5 , 0 , 5 , 2
Part_0094 , 1 , 0 , 1 , 2
