Stage , Degree , In_Edges , Out_Edges , Depth
Part_0045 , 1 , 0 , 1 , 4
Part_0046 , 17 , 0 , 17 , 3
Part_0047 , 1 , 0 , 1 , 3
Part_0048 , 17 , 0 , 17 , 3
Part_0049 , 17 , 0 , 17 , 3
Part_0050 , 1 , 0 , 1 , 3
Part_0051 , 1 , 0 , 1 , 3
Part_0052 , 1 , 0 , 1 , 3
Part_0053 , 1 , 0 , 1 , 3
Part_0054 , 1 , 0 , 1 , 3
Part_0055 , 1 , 0 , 1 , 3
Part_0056 , 1 , 0 , 1 , 3
Part_0057 , 1 , 0 , 1 , 3
Part_0058 , 1 , 0 , 1 , 3
Part_0059 , 1 , 0 , 1 , 3
Part_0060 , 1 , 0 , 1 , 3
Part_0061 , 1 , 0 , 1 , 3
Part_0062 , 1 , 0 , 1 , 3
Part_0063 , 1 , 0 , 1 , 3
Part_0064 , 1 , 0 , 1 , 3
Part_0065 , 1 , 0 , 1 , 3
Part_0066 , 1 , 0 , 1 , 3
Part_0067 , 1 , 0 , 1 , 3
Part_0068 , 1 , 0 , 1 , 3
Part_0069 , 1 , 0 , 1 , 3
Part_0070 , 1 , 0 , 1 , 3
Part_0071 , 1 , 0 , 1 , 3
Part_0072 , 1 , 0 , 1 , 3
Part_0073 , 1 , 0 , 1 , 3
Part_0074 , 1 , 0 , 1 , 3
Part_0075 , 1 , 0 , 1 , 3
Part_0076 , 1 , 0 , 1 , 3
