Stage , Degree , In_Edges , Out_Edges , Depth
Manuf_0040 , 6 , 1 , 5 , 4
Manuf_0041 , 5 , 1 , 4 , 4
Manuf_0042 , 8 , 1 , 7 , 4
Manuf_0043 , 4 , 1 , 3 , 4
Manuf_0044 , 4 , 1 , 3 , 4
Manuf_0045 , 4 , 1 , 3 , 4
Manuf_0046 , 4 , 1 , 3 , 4
Manuf_0047 , 8 , 1 , 7 , 4
Manuf_0048 , 5 , 1 , 4 , 4
Manuf_0049 , 8 , 1 , 7 , 4
Manuf_0050 , 8 , 1 , 7 , 4
Manuf_0051 , 8 , 1 , 7 , 4
Manuf_0052 , 5 , 1 , 4 , 4
Manuf_0053 , 3 , 1 , 2 , 4
Manuf_0054 , 5 , 1 , 4 , 4
Manuf_0055 , 8 , 1 , 7 , 4
Manuf_0056 , 8 , 1 , 7 , 4
Manuf_0057 , 8 , 1 , 7 , 4
Manuf_0058 , 2 , 1 , 1 , 4
Manuf_0059 , 2 , 1 , 1 , 4
Manuf_0060 , 2 , 1 , 1 , 4
Manuf_0061 , 2 , 1 , 1 , 4
Manuf_0062 , 3 , 1 , 2 , 4
Manuf_0620 , 6 , 5 , 1 , 3
Manuf_0063 , 2 , 1 , 1 , 4
Manuf_0064 , 3 , 1 , 2 , 4
Manuf_0065 , 2 , 1 , 1 , 4
Manuf_0066 , 2 , 1 , 1 , 4
Manuf_0067 , 5 , 1 , 4 , 4
Manuf_0068 , 5 , 1 , 4 , 4
Manuf_0069 , 2 , 1 , 1 , 4
Manuf_0070 , 2 , 1 , 1 , 4
Manuf_0071 , 2 , 1 , 1 , 4
Manuf_0072 , 2 , 1 , 1 , 4
Manuf_0073 , 5 , 1 , 4 , 4
Manuf_0074 , 2 , 1 , 1 , 4
Manuf_0075 , 2 , 1 , 1 , 4
Manuf_0076 , 2 , 1 , 1 , 4
Manuf_0077 , 3 , 1 , 2 , 4
Manuf_0078 , 5 , 1 , 4 , 4
Manuf_0079 , 5 , 1 , 4 , 4
Manuf_0080 , 2 , 1 , 1 , 4
Manuf_0081 , 2 , 1 , 1 , 4
Manuf_0082 , 2 , 1 , 1 , 4
Manuf_0083 , 2 , 1 , 1 , 4
Manuf_0084 , 2 , 1 , 1 , 4
Manuf_0085 , 2 , 1 , 1 , 4
Manuf_0086 , 2 , 1 , 1 , 4
Manuf_0087 , 2 , 1 , 1 , 4
Manuf_0088 , 2 , 1 , 1 , 4
Manuf_0089 , 2 , 1 , 1 , 4
Manuf_0090 , 2 , 1 , 1 , 4
Manuf_0091 , 2 , 1 , 1 , 4
Manuf_0092 , 3 , 1 , 2 , 4
Manuf_0093 , 3 , 1 , 2 , 4
Manuf_0094 , 3 , 1 , 2 , 4
Manuf_0095 , 3 , 1 , 2 , 4
Manuf_0096 , 2 , 1 , 1 , 4
Manuf_0097 , 10 , 1 , 9 , 4
Manuf_0623 , 13 , 12 , 1 , 3
Manuf_0625 , 17 , 16 , 1 , 3
Manuf_0626 , 42 , 41 , 1 , 3
Manuf_0627 , 55 , 54 , 1 , 3
Manuf_0628 , 34 , 33 , 1 , 3
Manuf_0631 , 16 , 15 , 1 , 3
Manuf_0634 , 4 , 3 , 1 , 3
Manuf_0635 , 41 , 40 , 1 , 3
Manuf_0639 , 20 , 19 , 1 , 3
Manuf_0098 , 2 , 1 , 1 , 4
Manuf_0099 , 2 , 1 , 1 , 4
Manuf_0100 , 2 , 1 , 1 , 4
Manuf_0101 , 2 , 1 , 1 , 4
Manuf_0102 , 2 , 1 , 1 , 4
Manuf_0103 , 2 , 1 , 1 , 4
Manuf_0104 , 2 , 1 , 1 , 4
Manuf_0105 , 2 , 1 , 1 , 4
Manuf_0106 , 2 , 1 , 1 , 4
Manuf_0107 , 2 , 1 , 1 , 4
Manuf_0108 , 2 , 1 , 1 , 4
Manuf_0109 , 8 , 1 , 7 , 4
Manuf_0624 , 3 , 2 , 1 , 3
Manuf_0645 , 18 , 17 , 1 , 3
Manuf_0646 , 14 , 13 , 1 , 3
Manuf_0647 , 58 , 57 , 1 , 3
Manuf_0648 , 56 , 55 , 1 , 3
Manuf_0649 , 4 , 3 , 1 , 3
Manuf_0650 , 3 , 2 , 1 , 3
Manuf_0110 , 2 , 1 , 1 , 4
Manuf_0111 , 2 , 1 , 1 , 4
Manuf_0112 , 2 , 1 , 1 , 4
Manuf_0113 , 2 , 1 , 1 , 4
Manuf_0114 , 2 , 1 , 1 , 4
Manuf_0115 , 2 , 1 , 1 , 4
Manuf_0116 , 2 , 1 , 1 , 4
Manuf_0117 , 2 , 1 , 1 , 4
Manuf_0118 , 2 , 1 , 1 , 4
Manuf_0119 , 2 , 1 , 1 , 4
Manuf_0120 , 2 , 1 , 1 , 4
Manuf_0121 , 2 , 1 , 1 , 4
Manuf_0122 , 2 , 1 , 1 , 4
Manuf_0123 , 2 , 1 , 1 , 4
Manuf_0124 , 2 , 1 , 1 , 4
Manuf_0125 , 2 , 1 , 1 , 4
Manuf_0126 , 2 , 1 , 1 , 4
Manuf_0127 , 3 , 1 , 2 , 4
Manuf_0640 , 33 , 32 , 1 , 3
Manuf_0128 , 3 , 1 , 2 , 4
Manuf_0129 , 3 , 1 , 2 , 4
Manuf_0130 , 2 , 1 , 1 , 4
Manuf_0131 , 2 , 1 , 1 , 4
Manuf_0132 , 2 , 1 , 1 , 4
Manuf_0133 , 2 , 1 , 1 , 4
Manuf_0134 , 2 , 1 , 1 , 4
Manuf_0135 , 3 , 1 , 2 , 4
Manuf_0136 , 3 , 1 , 2 , 4
Manuf_0137 , 3 , 1 , 2 , 4
Manuf_0138 , 2 , 1 , 1 , 4
Manuf_0139 , 2 , 1 , 1 , 4
Manuf_0140 , 2 , 1 , 1 , 4
Manuf_0141 , 2 , 1 , 1 , 4
Manuf_0142 , 2 , 1 , 1 , 4
Manuf_0143 , 3 , 1 , 2 , 4
Manuf_0144 , 2 , 1 , 1 , 4
Manuf_0145 , 2 , 1 , 1 , 4
Manuf_0146 , 2 , 1 , 1 , 4
Manuf_0147 , 2 , 1 , 1 , 4
Manuf_0148 , 2 , 1 , 1 , 4
Manuf_0149 , 3 , 1 , 2 , 4
Manuf_0150 , 2 , 1 , 1 , 4
Manuf_0151 , 2 , 1 , 1 , 4
Manuf_0152 , 2 , 1 , 1 , 4
Manuf_0153 , 2 , 1 , 1 , 4
Manuf_0154 , 3 , 1 , 2 , 4
Manuf_0155 , 3 , 1 , 2 , 4
Manuf_0156 , 2 , 1 , 1 , 4
Manuf_0157 , 2 , 1 , 1 , 4
Manuf_0158 , 2 , 1 , 1 , 4
Manuf_0159 , 2 , 1 , 1 , 4
Manuf_0160 , 3 , 1 , 2 , 4
Manuf_0161 , 3 , 1 , 2 , 4
Manuf_0162 , 3 , 1 , 2 , 4
Manuf_0163 , 2 , 1 , 1 , 4
Manuf_0164 , 2 , 1 , 1 , 4
Manuf_0165 , 2 , 1 , 1 , 4
Manuf_0166 , 2 , 1 , 1 , 4
Manuf_0167 , 2 , 1 , 1 , 4
Manuf_0168 , 2 , 1 , 1 , 4
Manuf_0169 , 2 , 1 , 1 , 4
Manuf_0170 , 2 , 1 , 1 , 4
Manuf_0171 , 2 , 1 , 1 , 4
Manuf_0172 , 2 , 1 , 1 , 4
Manuf_0173 , 2 , 1 , 1 , 4
Manuf_0174 , 2 , 1 , 1 , 4
Manuf_0175 , 2 , 1 , 1 , 4
Manuf_0176 , 2 , 1 , 1 , 4
Manuf_0177 , 2 , 1 , 1 , 4
Manuf_0178 , 2 , 1 , 1 , 4
Manuf_0179 , 2 , 1 , 1 , 4
Manuf_0180 , 2 , 1 , 1 , 4
Manuf_0181 , 2 , 1 , 1 , 4
Manuf_0182 , 2 , 1 , 1 , 4
Manuf_0183 , 2 , 1 , 1 , 4
Manuf_0184 , 2 , 1 , 1 , 4
Manuf_0185 , 2 , 1 , 1 , 4
Manuf_0186 , 2 , 1 , 1 , 4
Manuf_0187 , 2 , 1 , 1 , 4
Manuf_0188 , 2 , 1 , 1 , 4
Manuf_0189 , 2 , 1 , 1 , 4
Manuf_0190 , 2 , 1 , 1 , 4
Manuf_0191 , 2 , 1 , 1 , 4
Manuf_0192 , 2 , 1 , 1 , 4
Manuf_0193 , 2 , 1 , 1 , 4
Manuf_0194 , 2 , 1 , 1 , 4
Manuf_0195 , 2 , 1 , 1 , 4
Manuf_0196 , 2 , 1 , 1 , 4
Manuf_0197 , 2 , 1 , 1 , 4
Manuf_0198 , 2 , 1 , 1 , 4
Manuf_0199 , 2 , 1 , 1 , 4
Manuf_0200 , 2 , 1 , 1 , 4
Manuf_0201 , 2 , 1 , 1 , 4
Manuf_0202 , 2 , 1 , 1 , 4
Manuf_0203 , 2 , 1 , 1 , 4
Manuf_0204 , 2 , 1 , 1 , 4
Manuf_0205 , 2 , 1 , 1 , 4
Manuf_0206 , 2 , 1 , 1 , 4
Manuf_0207 , 2 , 1 , 1 , 4
Manuf_0208 , 2 , 1 , 1 , 4
Manuf_0209 , 2 , 1 , 1 , 4
Manuf_0210 , 2 , 1 , 1 , 4
Manuf_0211 , 2 , 1 , 1 , 4
Manuf_0212 , 2 , 1 , 1 , 4
Manuf_0213 , 2 , 1 , 1 , 4
Manuf_0214 , 2 , 1 , 1 , 4
Manuf_0215 , 2 , 1 , 1 , 4
Manuf_0216 , 2 , 1 , 1 , 4
Manuf_0217 , 2 , 1 , 1 , 4
Manuf_0218 , 2 , 1 , 1 , 4
Manuf_0219 , 2 , 1 , 1 , 4
Manuf_0220 , 3 , 1 , 2 , 4
Manuf_0629 , 30 , 29 , 1 , 3
Manuf_0221 , 3 , 1 , 2 , 4
Manuf_0222 , 2 , 1 , 1 , 4
Manuf_0223 , 2 , 1 , 1 , 4
Manuf_0224 , 4 , 1 , 3 , 4
Manuf_0630 , 24 , 23 , 1 , 3
Manuf_0225 , 4 , 1 , 3 , 4
Manuf_0226 , 4 , 1 , 3 , 4
Manuf_0227 , 4 , 1 , 3 , 4
Manuf_0228 , 4 , 1 , 3 , 4
Manuf_0229 , 4 , 1 , 3 , 4
Manuf_0230 , 4 , 1 , 3 , 4
Manuf_0231 , 4 , 1 , 3 , 4
Manuf_0232 , 4 , 1 , 3 , 4
Manuf_0233 , 3 , 1 , 2 , 4
Manuf_0234 , 4 , 1 , 3 , 4
Manuf_0235 , 4 , 1 , 3 , 4
Manuf_0236 , 4 , 1 , 3 , 4
Manuf_0237 , 2 , 1 , 1 , 4
Manuf_0238 , 3 , 1 , 2 , 4
Manuf_0239 , 3 , 1 , 2 , 4
Manuf_0240 , 4 , 1 , 3 , 4
Manuf_0241 , 4 , 1 , 3 , 4
Manuf_0242 , 4 , 1 , 3 , 4
Manuf_0243 , 4 , 1 , 3 , 4
Manuf_0244 , 4 , 1 , 3 , 4
Manuf_0245 , 4 , 1 , 3 , 4
Manuf_0246 , 4 , 1 , 3 , 4
Manuf_0247 , 4 , 1 , 3 , 4
Manuf_0248 , 4 , 1 , 3 , 4
Manuf_0249 , 4 , 1 , 3 , 4
Manuf_0250 , 4 , 1 , 3 , 4
Manuf_0251 , 2 , 1 , 1 , 4
Manuf_0252 , 4 , 1 , 3 , 4
Manuf_0632 , 17 , 16 , 1 , 3
Manuf_0633 , 17 , 16 , 1 , 3
Manuf_0253 , 4 , 1 , 3 , 4
Manuf_0254 , 4 , 1 , 3 , 4
Manuf_0255 , 2 , 1 , 1 , 4
Manuf_0256 , 4 , 1 , 3 , 4
Manuf_0257 , 4 , 1 , 3 , 4
Manuf_0258 , 4 , 1 , 3 , 4
Manuf_0259 , 4 , 1 , 3 , 4
Manuf_0260 , 4 , 1 , 3 , 4
Manuf_0261 , 4 , 1 , 3 , 4
Manuf_0262 , 4 , 1 , 3 , 4
Manuf_0263 , 2 , 1 , 1 , 4
Manuf_0264 , 4 , 1 , 3 , 4
Manuf_0265 , 4 , 1 , 3 , 4
Manuf_0266 , 3 , 1 , 2 , 4
Manuf_0267 , 3 , 1 , 2 , 4
Manuf_0268 , 3 , 1 , 2 , 4
Manuf_0269 , 3 , 1 , 2 , 4
Manuf_0270 , 2 , 1 , 1 , 4
Manuf_0271 , 2 , 1 , 1 , 4
Manuf_0272 , 2 , 1 , 1 , 4
Manuf_0273 , 2 , 1 , 1 , 4
Manuf_0274 , 2 , 1 , 1 , 4
Manuf_0275 , 2 , 1 , 1 , 4
Manuf_0276 , 2 , 1 , 1 , 4
Manuf_0277 , 2 , 1 , 1 , 4
Manuf_0278 , 2 , 1 , 1 , 4
Manuf_0279 , 2 , 1 , 1 , 4
Manuf_0280 , 2 , 1 , 1 , 4
Manuf_0281 , 2 , 1 , 1 , 4
Manuf_0282 , 2 , 1 , 1 , 4
Manuf_0283 , 2 , 1 , 1 , 4
Manuf_0284 , 2 , 1 , 1 , 4
Manuf_0285 , 2 , 1 , 1 , 4
Manuf_0286 , 2 , 1 , 1 , 4
Manuf_0287 , 2 , 1 , 1 , 4
Manuf_0288 , 2 , 1 , 1 , 4
Manuf_0289 , 2 , 1 , 1 , 4
Manuf_0290 , 2 , 1 , 1 , 4
Manuf_0291 , 2 , 1 , 1 , 4
Manuf_0292 , 2 , 1 , 1 , 4
Manuf_0293 , 2 , 1 , 1 , 4
Manuf_0294 , 2 , 1 , 1 , 4
Manuf_0295 , 2 , 1 , 1 , 4
Manuf_0296 , 2 , 1 , 1 , 4
Manuf_0297 , 2 , 1 , 1 , 4
Manuf_0298 , 2 , 1 , 1 , 4
Manuf_0299 , 2 , 1 , 1 , 4
Manuf_0300 , 2 , 1 , 1 , 4
Manuf_0301 , 2 , 1 , 1 , 4
Manuf_0302 , 2 , 1 , 1 , 4
Manuf_0303 , 2 , 1 , 1 , 4
Manuf_0304 , 2 , 1 , 1 , 4
Manuf_0305 , 2 , 1 , 1 , 4
Manuf_0306 , 2 , 1 , 1 , 4
Manuf_0307 , 2 , 1 , 1 , 4
Manuf_0308 , 2 , 1 , 1 , 4
Manuf_0309 , 2 , 1 , 1 , 4
Manuf_0310 , 2 , 1 , 1 , 4
Manuf_0311 , 3 , 1 , 2 , 4
Manuf_0636 , 31 , 30 , 1 , 3
Manuf_0637 , 19 , 18 , 1 , 3
Manuf_0312 , 3 , 1 , 2 , 4
Manuf_0313 , 3 , 1 , 2 , 4
Manuf_0314 , 2 , 1 , 1 , 4
Manuf_0315 , 2 , 1 , 1 , 4
Manuf_0316 , 2 , 1 , 1 , 4
Manuf_0317 , 2 , 1 , 1 , 4
Manuf_0318 , 2 , 1 , 1 , 4
Manuf_0319 , 2 , 1 , 1 , 4
Manuf_0320 , 2 , 1 , 1 , 4
Manuf_0321 , 2 , 1 , 1 , 4
Manuf_0322 , 2 , 1 , 1 , 4
Manuf_0323 , 2 , 1 , 1 , 4
Manuf_0324 , 2 , 1 , 1 , 4
Manuf_0325 , 2 , 1 , 1 , 4
Manuf_0326 , 2 , 1 , 1 , 4
Manuf_0327 , 2 , 1 , 1 , 4
Manuf_0328 , 2 , 1 , 1 , 4
Manuf_0329 , 2 , 1 , 1 , 4
Manuf_0330 , 2 , 1 , 1 , 4
Manuf_0331 , 2 , 1 , 1 , 4
Manuf_0332 , 2 , 1 , 1 , 4
Manuf_0333 , 2 , 1 , 1 , 4
Manuf_0334 , 2 , 1 , 1 , 4
Manuf_0335 , 2 , 1 , 1 , 4
Manuf_0336 , 2 , 1 , 1 , 4
Manuf_0337 , 2 , 1 , 1 , 4
Manuf_0338 , 2 , 1 , 1 , 4
Manuf_0339 , 2 , 1 , 1 , 4
Manuf_0340 , 2 , 1 , 1 , 4
Manuf_0341 , 2 , 1 , 1 , 4
Manuf_0342 , 2 , 1 , 1 , 4
Manuf_0343 , 2 , 1 , 1 , 4
Manuf_0344 , 2 , 1 , 1 , 4
Manuf_0345 , 2 , 1 , 1 , 4
Manuf_0346 , 2 , 1 , 1 , 4
Manuf_0347 , 2 , 1 , 1 , 4
Manuf_0348 , 2 , 1 , 1 , 4
Manuf_0349 , 2 , 1 , 1 , 4
Manuf_0350 , 2 , 1 , 1 , 4
Manuf_0351 , 2 , 1 , 1 , 4
Manuf_0352 , 2 , 1 , 1 , 4
Manuf_0353 , 2 , 1 , 1 , 4
Manuf_0354 , 2 , 1 , 1 , 4
Manuf_0355 , 2 , 1 , 1 , 4
Manuf_0356 , 2 , 1 , 1 , 4
Manuf_0638 , 29 , 28 , 1 , 3
Manuf_0357 , 2 , 1 , 1 , 4
Manuf_0358 , 2 , 1 , 1 , 4
Manuf_0359 , 2 , 1 , 1 , 4
Manuf_0360 , 2 , 1 , 1 , 4
Manuf_0361 , 2 , 1 , 1 , 4
Manuf_0362 , 2 , 1 , 1 , 4
Manuf_0363 , 2 , 1 , 1 , 4
Manuf_0364 , 2 , 1 , 1 , 4
Manuf_0365 , 2 , 1 , 1 , 4
Manuf_0366 , 2 , 1 , 1 , 4
Manuf_0367 , 2 , 1 , 1 , 4
Manuf_0368 , 2 , 1 , 1 , 4
Manuf_0369 , 2 , 1 , 1 , 4
Manuf_0370 , 2 , 1 , 1 , 4
Manuf_0371 , 2 , 1 , 1 , 4
Manuf_0372 , 2 , 1 , 1 , 4
Manuf_0373 , 5 , 1 , 4 , 4
Manuf_0641 , 55 , 54 , 1 , 3
Manuf_0643 , 56 , 55 , 1 , 3
Manuf_0644 , 56 , 55 , 1 , 3
Manuf_0374 , 5 , 1 , 4 , 4
Manuf_0375 , 5 , 1 , 4 , 4
Manuf_0376 , 2 , 1 , 1 , 4
Manuf_0377 , 2 , 1 , 1 , 4
Manuf_0378 , 2 , 1 , 1 , 4
Manuf_0379 , 2 , 1 , 1 , 4
Manuf_0380 , 2 , 1 , 1 , 4
Manuf_0381 , 2 , 1 , 1 , 4
Manuf_0382 , 2 , 1 , 1 , 4
Manuf_0383 , 2 , 1 , 1 , 4
Manuf_0384 , 2 , 1 , 1 , 4
Manuf_0385 , 2 , 1 , 1 , 4
Manuf_0386 , 2 , 1 , 1 , 4
Manuf_0387 , 2 , 1 , 1 , 4
Manuf_0388 , 2 , 1 , 1 , 4
Manuf_0389 , 2 , 1 , 1 , 4
Manuf_0390 , 2 , 1 , 1 , 4
Manuf_0391 , 2 , 1 , 1 , 4
Manuf_0392 , 2 , 1 , 1 , 4
Manuf_0393 , 2 , 1 , 1 , 4
Manuf_0394 , 2 , 1 , 1 , 4
Manuf_0395 , 2 , 1 , 1 , 4
Manuf_0396 , 2 , 1 , 1 , 4
Manuf_0397 , 2 , 1 , 1 , 4
Manuf_0398 , 2 , 1 , 1 , 4
Manuf_0399 , 2 , 1 , 1 , 4
Manuf_0400 , 2 , 1 , 1 , 4
Manuf_0401 , 2 , 1 , 1 , 4
Manuf_0402 , 2 , 1 , 1 , 4
Manuf_0403 , 2 , 1 , 1 , 4
Manuf_0404 , 2 , 1 , 1 , 4
Manuf_0405 , 2 , 1 , 1 , 4
Manuf_0406 , 2 , 1 , 1 , 4
Manuf_0407 , 2 , 1 , 1 , 4
Manuf_0408 , 2 , 1 , 1 , 4
Manuf_0409 , 2 , 1 , 1 , 4
Manuf_0410 , 2 , 1 , 1 , 4
Manuf_0411 , 2 , 1 , 1 , 4
Manuf_0412 , 2 , 1 , 1 , 4
Manuf_0413 , 2 , 1 , 1 , 4
Manuf_0414 , 2 , 1 , 1 , 4
Manuf_0415 , 2 , 1 , 1 , 4
Manuf_0416 , 2 , 1 , 1 , 4
Manuf_0417 , 2 , 1 , 1 , 4
Manuf_0418 , 2 , 1 , 1 , 4
Manuf_0419 , 2 , 1 , 1 , 4
Manuf_0420 , 2 , 1 , 1 , 4
Manuf_0421 , 2 , 1 , 1 , 4
Manuf_0422 , 2 , 1 , 1 , 4
Manuf_0423 , 2 , 1 , 1 , 4
Manuf_0424 , 4 , 1 , 3 , 4
Manuf_0425 , 4 , 1 , 3 , 4
Manuf_0426 , 2 , 1 , 1 , 4
Manuf_0427 , 4 , 1 , 3 , 4
Manuf_0428 , 4 , 1 , 3 , 4
Manuf_0429 , 4 , 1 , 3 , 4
Manuf_0430 , 4 , 1 , 3 , 4
Manuf_0431 , 4 , 1 , 3 , 4
Manuf_0432 , 2 , 1 , 1 , 4
Manuf_0433 , 4 , 1 , 3 , 4
Manuf_0434 , 2 , 1 , 1 , 4
Manuf_0435 , 4 , 1 , 3 , 4
Manuf_0436 , 4 , 1 , 3 , 4
Manuf_0437 , 4 , 1 , 3 , 4
Manuf_0438 , 4 , 1 , 3 , 4
Manuf_0439 , 4 , 1 , 3 , 4
Manuf_0440 , 4 , 1 , 3 , 4
Manuf_0441 , 2 , 1 , 1 , 4
Manuf_0442 , 4 , 1 , 3 , 4
Manuf_0443 , 4 , 1 , 3 , 4
Manuf_0444 , 4 , 1 , 3 , 4
Manuf_0445 , 4 , 1 , 3 , 4
Manuf_0446 , 4 , 1 , 3 , 4
Manuf_0447 , 4 , 1 , 3 , 4
Manuf_0448 , 4 , 1 , 3 , 4
Manuf_0449 , 4 , 1 , 3 , 4
Manuf_0450 , 4 , 1 , 3 , 4
Manuf_0451 , 2 , 1 , 1 , 4
Manuf_0452 , 2 , 1 , 1 , 4
Manuf_0453 , 4 , 1 , 3 , 4
Manuf_0454 , 4 , 1 , 3 , 4
Manuf_0455 , 4 , 1 , 3 , 4
Manuf_0456 , 4 , 1 , 3 , 4
Manuf_0457 , 2 , 1 , 1 , 4
Manuf_0458 , 2 , 1 , 1 , 4
Manuf_0459 , 4 , 1 , 3 , 4
Manuf_0460 , 4 , 1 , 3 , 4
Manuf_0461 , 2 , 1 , 1 , 4
Manuf_0462 , 4 , 1 , 3 , 4
Manuf_0463 , 4 , 1 , 3 , 4
Manuf_0464 , 4 , 1 , 3 , 4
Manuf_0465 , 2 , 1 , 1 , 4
Manuf_0466 , 2 , 1 , 1 , 4
Manuf_0467 , 2 , 1 , 1 , 4
Manuf_0468 , 2 , 1 , 1 , 4
Manuf_0469 , 2 , 1 , 1 , 4
Manuf_0470 , 2 , 1 , 1 , 4
Manuf_0471 , 4 , 1 , 3 , 4
Manuf_0472 , 2 , 1 , 1 , 4
Manuf_0642 , 5 , 4 , 1 , 3
Manuf_0473 , 2 , 1 , 1 , 4
Manuf_0474 , 2 , 1 , 1 , 4
Manuf_0475 , 2 , 1 , 1 , 4
Manuf_0476 , 3 , 1 , 2 , 4
Manuf_0477 , 3 , 1 , 2 , 4
Manuf_0478 , 3 , 1 , 2 , 4
Manuf_0479 , 3 , 1 , 2 , 4
Manuf_0480 , 3 , 1 , 2 , 4
Manuf_0481 , 3 , 1 , 2 , 4
Manuf_0482 , 3 , 1 , 2 , 4
Manuf_0483 , 3 , 1 , 2 , 4
Manuf_0484 , 3 , 1 , 2 , 4
Manuf_0485 , 3 , 1 , 2 , 4
Manuf_0486 , 3 , 1 , 2 , 4
Manuf_0487 , 3 , 1 , 2 , 4
Manuf_0488 , 3 , 1 , 2 , 4
Manuf_0489 , 3 , 1 , 2 , 4
Manuf_0490 , 3 , 1 , 2 , 4
Manuf_0491 , 3 , 1 , 2 , 4
Manuf_0492 , 3 , 1 , 2 , 4
Manuf_0493 , 3 , 1 , 2 , 4
Manuf_0494 , 3 , 1 , 2 , 4
Manuf_0495 , 3 , 1 , 2 , 4
Manuf_0496 , 5 , 1 , 4 , 4
Manuf_0497 , 5 , 1 , 4 , 4
Manuf_0498 , 5 , 1 , 4 , 4
Manuf_0499 , 2 , 1 , 1 , 4
Manuf_0500 , 2 , 1 , 1 , 4
Manuf_0501 , 3 , 1 , 2 , 4
Manuf_0502 , 3 , 1 , 2 , 4
Manuf_0503 , 5 , 1 , 4 , 4
Manuf_0504 , 4 , 1 , 3 , 4
Manuf_0505 , 3 , 1 , 2 , 4
Manuf_0506 , 4 , 1 , 3 , 4
Manuf_0507 , 3 , 1 , 2 , 4
Manuf_0508 , 5 , 1 , 4 , 4
Manuf_0509 , 5 , 1 , 4 , 4
Manuf_0510 , 2 , 1 , 1 , 4
Manuf_0511 , 3 , 1 , 2 , 4
Manuf_0512 , 3 , 1 , 2 , 4
Manuf_0513 , 3 , 1 , 2 , 4
Manuf_0514 , 2 , 1 , 1 , 4
Manuf_0515 , 2 , 1 , 1 , 4
Manuf_0516 , 2 , 1 , 1 , 4
Manuf_0517 , 2 , 1 , 1 , 4
Manuf_0518 , 2 , 1 , 1 , 4
Manuf_0519 , 3 , 1 , 2 , 4
Manuf_0520 , 3 , 1 , 2 , 4
Manuf_0521 , 3 , 1 , 2 , 4
Manuf_0522 , 3 , 1 , 2 , 4
Manuf_0523 , 3 , 1 , 2 , 4
Manuf_0524 , 3 , 1 , 2 , 4
Manuf_0525 , 3 , 1 , 2 , 4
Manuf_0526 , 3 , 1 , 2 , 4
Manuf_0527 , 3 , 1 , 2 , 4
Manuf_0528 , 2 , 1 , 1 , 4
Manuf_0529 , 2 , 1 , 1 , 4
Manuf_0530 , 3 , 1 , 2 , 4
Manuf_0531 , 3 , 1 , 2 , 4
Manuf_0532 , 3 , 1 , 2 , 4
Manuf_0533 , 3 , 1 , 2 , 4
Manuf_0534 , 3 , 1 , 2 , 4
Manuf_0535 , 3 , 1 , 2 , 4
Manuf_0536 , 3 , 1 , 2 , 4
Manuf_0537 , 3 , 1 , 2 , 4
Manuf_0538 , 2 , 1 , 1 , 4
Manuf_0539 , 2 , 1 , 1 , 4
Manuf_0540 , 3 , 1 , 2 , 4
Manuf_0541 , 3 , 1 , 2 , 4
Manuf_0542 , 3 , 1 , 2 , 4
Manuf_0543 , 3 , 1 , 2 , 4
Manuf_0544 , 3 , 1 , 2 , 4
