Stage , Degree , In_Edges , Out_Edges , Depth
Part_0076 , 1 , 0 , 1 , 2
Part_0077 , 1 , 0 , 1 , 2
Part_0078 , 1 , 0 , 1 , 2
Part_0079 , 2 , 0 , 2 , 2
Part_0080 , 3 , 0 , 3 , 2
Part_0081 , 7 , 0 , 7 , 2
Part_0082 , 2 , 0 , 2 , 2
Part_0083 , 2 , 0 , 2 , 2
Part_0084 , 1 , 0 , 1 , 2
Part_0085 , 1 , 0 , 1 , 2
Part_0086 , 1 , 0 , 1 , 2
Part_0087 , 1 , 0 , 1 , 2
Part_0088 , 1 , 0 , 1 , 2
Part_0089 , 3 , 0 , 3 , 2
Part_0090 , 2 , 0 , 2 , 2
Part_0091 , 1 , 0 , 1 , 2
Part_0092 , 2 , 0 , 2 , 2
Part_0093 , 3 , 0 , 3 , 2
Part_0094 , 4 , 0 , 4 , 2
Part_0095 , 3 , 0 , 3 , 2
Part_0096 , 2 , 0 , 2 , 2
Part_0097 , 2 , 0 , 2 , 2
Part_0098 , 2 , 0 , 2 , 2
Part_0099 , 3 , 0 , 3 , 2
Part_0100 , 1 , 0 , 1 , 2
Part_0101 , 1 , 0 , 1 , 2
Part_0102 , 1 , 0 , 1 , 2
Part_0103 , 1 , 0 , 1 , 2
Part_0104 , 1 , 0 , 1 , 2
Part_0105 , 1 , 0 , 1 , 2
Part_0106 , 2 , 0 , 2 , 2
Part_0107 , 2 , 0 , 2 , 2
Part_0108 , 1 , 0 , 1 , 2
Part_0109 , 1 , 0 , 1 , 2
Part_0110 , 1 , 0 , 1 , 2
Part_0111 , 1 , 0 , 1 , 2
Part_0112 , 1 , 0 , 1 , 2
Part_0113 , 2 , 0 , 2 , 2
Part_0114 , 1 , 0 , 1 , 2
Part_0115 , 1 , 0 , 1 , 2
Part_0116 , 1 , 0 , 1 , 2
Part_0117 , 1 , 0 , 1 , 2
Part_0118 , 1 , 0 , 1 , 2
Part_0119 , 1 , 0 , 1 , 2
Part_0120 , 1 , 0 , 1 , 2
Part_0121 , 1 , 0 , 1 , 2
Part_0122 , 1 , 0 , 1 , 2
Part_0123 , 1 , 0 , 1 , 2
Part_0124 , 1 , 0 , 1 , 2
Part_0125 , 1 , 0 , 1 , 2
Part_0126 , 1 , 0 , 1 , 2
Part_0127 , 1 , 0 , 1 , 2
Part_0128 , 1 , 0 , 1 , 2
Part_0129 , 1 , 0 , 1 , 2
Part_0130 , 1 , 0 , 1 , 2
Part_0131 , 1 , 0 , 1 , 2
Part_0132 , 2 , 0 , 2 , 2
Part_0133 , 1 , 0 , 1 , 2
Part_0134 , 1 , 0 , 1 , 2
Part_0135 , 1 , 0 , 1 , 2
Part_0136 , 1 , 0 , 1 , 2
Part_0137 , 1 , 0 , 1 , 2
Part_0138 , 1 , 0 , 1 , 2
Part_0139 , 1 , 0 , 1 , 2
Part_0140 , 1 , 0 , 1 , 2
Part_0141 , 1 , 0 , 1 , 2
Part_0142 , 1 , 0 , 1 , 2
Part_0143 , 1 , 0 , 1 , 2
Part_0144 , 1 , 0 , 1 , 2
Part_0145 , 1 , 0 , 1 , 2
Part_0146 , 1 , 0 , 1 , 2
Part_0147 , 1 , 0 , 1 , 2
Part_0148 , 1 , 0 , 1 , 2
Part_0149 , 1 , 0 , 1 , 2
Part_0150 , 1 , 0 , 1 , 2
Part_0151 , 1 , 0 , 1 , 2
Part_0152 , 1 , 0 , 1 , 2
Part_0153 , 1 , 0 , 1 , 2
Part_0154 , 1 , 0 , 1 , 2
Part_0155 , 1 , 0 , 1 , 2
Part_0156 , 2 , 0 , 2 , 2
Part_0157 , 3 , 0 , 3 , 2
Part_0158 , 1 , 0 , 1 , 2
Part_0159 , 1 , 0 , 1 , 2
Part_0160 , 1 , 0 , 1 , 2
Part_0161 , 2 , 0 , 2 , 2
Part_0162 , 2 , 0 , 2 , 2
Part_0163 , 3 , 0 , 3 , 2
Part_0164 , 1 , 0 , 1 , 2
Part_0165 , 1 , 0 , 1 , 2
Part_0166 , 1 , 0 , 1 , 2
Part_0167 , 1 , 0 , 1 , 2
Part_0168 , 1 , 0 , 1 , 2
Part_0169 , 1 , 0 , 1 , 2
Part_0170 , 2 , 0 , 2 , 2
Part_0171 , 2 , 0 , 2 , 2
Part_0172 , 2 , 0 , 2 , 2
Part_0173 , 2 , 0 , 2 , 2
Part_0174 , 1 , 0 , 1 , 2
Part_0175 , 1 , 0 , 1 , 2
Part_0176 , 1 , 0 , 1 , 2
Part_0177 , 1 , 0 , 1 , 2
Part_0178 , 1 , 0 , 1 , 2
Part_0179 , 1 , 0 , 1 , 2
Part_0180 , 2 , 0 , 2 , 2
Part_0181 , 1 , 0 , 1 , 2
Part_0182 , 3 , 0 , 3 , 2
Part_0183 , 18 , 0 , 18 , 1
Part_0184 , 4 , 0 , 4 , 1
Part_0185 , 3 , 0 , 3 , 1
Part_0186 , 2 , 0 , 2 , 1
Part_0187 , 3 , 0 , 3 , 1
Part_0188 , 10 , 0 , 10 , 1
Part_0189 , 2 , 0 , 2 , 1
Part_0190 , 1 , 0 , 1 , 1
Part_0191 , 2 , 0 , 2 , 1
Part_0192 , 3 , 0 , 3 , 1
Retail_0015 , 2 , 2 , 0 , 0
Part_0193 , 2 , 0 , 2 , 1
Part_0194 , 5 , 0 , 5 , 1
Part_0195 , 1 , 0 , 1 , 1
Part_0196 , 1 , 0 , 1 , 1
Part_0197 , 1 , 0 , 1 , 1
Part_0198 , 1 , 0 , 1 , 1
