Stage , Degree , In_Edges , Out_Edges , Depth
Manuf_0015 , 6 , 3 , 3 , 1
Dist_0040 , 1 , 1 , 0 , 0
Dist_0041 , 1 , 1 , 0 , 0
Dist_0042 , 1 , 1 , 0 , 0
Manuf_0016 , 6 , 3 , 3 , 1
Dist_0043 , 1 , 1 , 0 , 0
Dist_0044 , 1 , 1 , 0 , 0
Dist_0045 , 1 , 1 , 0 , 0
Manuf_0017 , 6 , 3 , 3 , 1
Dist_0046 , 1 , 1 , 0 , 0
Dist_0047 , 1 , 1 , 0 , 0
Dist_0048 , 1 , 1 , 0 , 0
Manuf_0018 , 6 , 3 , 3 , 1
Dist_0049 , 1 , 1 , 0 , 0
Dist_0050 , 1 , 1 , 0 , 0
Dist_0051 , 1 , 1 , 0 , 0
Manuf_0019 , 6 , 3 , 3 , 1
Dist_0052 , 1 , 1 , 0 , 0
Dist_0053 , 1 , 1 , 0 , 0
Dist_0054 , 1 , 1 , 0 , 0
Manuf_0020 , 6 , 3 , 3 , 1
Dist_0055 , 1 , 1 , 0 , 0
Dist_0056 , 1 , 1 , 0 , 0
Dist_0057 , 1 , 1 , 0 , 0
Manuf_0021 , 6 , 3 , 3 , 1
Dist_0058 , 1 , 1 , 0 , 0
Dist_0059 , 1 , 1 , 0 , 0
Dist_0060 , 1 , 1 , 0 , 0
Manuf_0022 , 6 , 3 , 3 , 1
Dist_0061 , 1 , 1 , 0 , 0
Dist_0062 , 1 , 1 , 0 , 0
Dist_0063 , 1 , 1 , 0 , 0
Manuf_0023 , 6 , 3 , 3 , 1
Dist_0064 , 1 , 1 , 0 , 0
Dist_0065 , 1 , 1 , 0 , 0
Dist_0066 , 1 , 1 , 0 , 0
Manuf_0024 , 6 , 3 , 3 , 1
Dist_0067 , 1 , 1 , 0 , 0
Dist_0068 , 1 , 1 , 0 , 0
Dist_0069 , 1 , 1 , 0 , 0
Manuf_0025 , 6 , 3 , 3 , 1
Dist_0070 , 1 , 1 , 0 , 0
Dist_0071 , 1 , 1 , 0 , 0
Dist_0072 , 1 , 1 , 0 , 0
Manuf_0026 , 6 , 3 , 3 , 1
Dist_0073 , 1 , 1 , 0 , 0
Dist_0074 , 1 , 1 , 0 , 0
Dist_0075 , 1 , 1 , 0 , 0
Manuf_0027 , 6 , 3 , 3 , 1
Dist_0076 , 1 , 1 , 0 , 0
Dist_0077 , 1 , 1 , 0 , 0
Dist_0078 , 1 , 1 , 0 , 0
Manuf_0028 , 6 , 3 , 3 , 1
Dist_0079 , 1 , 1 , 0 , 0
Dist_0080 , 1 , 1 , 0 , 0
Dist_0081 , 1 , 1 , 0 , 0
Manuf_0029 , 6 , 3 , 3 , 1
Dist_0082 , 1 , 1 , 0 , 0
Dist_0083 , 1 , 1 , 0 , 0
Dist_0084 , 1 , 1 , 0 , 0
Manuf_0030 , 6 , 3 , 3 , 1
Dist_0085 , 1 , 1 , 0 , 0
Dist_0086 , 1 , 1 , 0 , 0
Dist_0087 , 1 , 1 , 0 , 0
Manuf_0031 , 6 , 3 , 3 , 1
Dist_0088 , 1 , 1 , 0 , 0
Dist_0089 , 1 , 1 , 0 , 0
Dist_0090 , 1 , 1 , 0 , 0
Manuf_0032 , 6 , 3 , 3 , 1
Dist_0091 , 1 , 1 , 0 , 0
Dist_0092 , 1 , 1 , 0 , 0
Dist_0093 , 1 , 1 , 0 , 0
Part_0001 , 1 , 0 , 1 , 4
Part_0002 , 1 , 0 , 1 , 4
Part_0003 , 1 , 0 , 1 , 4
Part_0004 , 1 , 0 , 1 , 4
Part_0005 , 2 , 0 , 2 , 4
Retail_0001 , 1 , 1 , 0 , 3
Part_0006 , 1 , 0 , 1 , 4
Part_0007 , 1 , 0 , 1 , 4
Part_0008 , 1 , 0 , 1 , 4
Part_0009 , 2 , 0 , 2 , 4
Retail_0002 , 1 , 1 , 0 , 3
Part_0010 , 2 , 0 , 2 , 4
Retail_0003 , 1 , 1 , 0 , 3
Part_0011 , 1 , 0 , 1 , 2
Part_0012 , 1 , 0 , 1 , 2
Part_0013 , 1 , 0 , 1 , 2
Part_0014 , 1 , 0 , 1 , 2
Part_0015 , 1 , 0 , 1 , 2
Part_0016 , 1 , 0 , 1 , 2
Part_0017 , 1 , 0 , 1 , 2
Part_0018 , 1 , 0 , 1 , 2
Part_0019 , 1 , 0 , 1 , 2
Part_0020 , 32 , 0 , 32 , 2
Retail_0005 , 1 , 1 , 0 , 1
Part_0021 , 31 , 0 , 31 , 2
Retail_0004 , 1 , 1 , 0 , 1
