Stage , Degree , In_Edges , Out_Edges , Depth
Manuf_0015 , 9 , 8 , 1 , 4
Manuf_0016 , 8 , 7 , 1 , 4
Manuf_0017 , 8 , 7 , 1 , 4
Manuf_0018 , 9 , 7 , 2 , 4
Manuf_0019 , 8 , 7 , 1 , 4
Manuf_0020 , 8 , 7 , 1 , 4
Manuf_0021 , 9 , 7 , 2 , 4
Manuf_0022 , 9 , 7 , 2 , 4
Manuf_0023 , 6 , 5 , 1 , 4
Manuf_0024 , 6 , 5 , 1 , 4
Part_0001 , 5 , 0 , 5 , 7
Trans_0001 , 2 , 1 , 1 , 6
Trans_0002 , 2 , 1 , 1 , 6
Trans_0003 , 2 , 1 , 1 , 6
Trans_0004 , 2 , 1 , 1 , 6
Trans_0005 , 2 , 1 , 1 , 6
Part_0002 , 3 , 0 , 3 , 6
Trans_0009 , 13 , 1 , 12 , 5
Trans_0013 , 11 , 1 , 10 , 5
Trans_0017 , 3 , 1 , 2 , 5
Part_0003 , 3 , 0 , 3 , 6
Trans_0010 , 13 , 1 , 12 , 5
Trans_0014 , 11 , 1 , 10 , 5
Trans_0018 , 3 , 1 , 2 , 5
Part_0004 , 3 , 0 , 3 , 6
Trans_0011 , 13 , 1 , 12 , 5
Trans_0015 , 11 , 1 , 10 , 5
Trans_0019 , 3 , 1 , 2 , 5
Part_0005 , 1 , 0 , 1 , 5
Part_0006 , 1 , 0 , 1 , 5
Part_0007 , 1 , 0 , 1 , 5
Part_0008 , 1 , 0 , 1 , 5
Part_0009 , 1 , 0 , 1 , 5
Part_0010 , 1 , 0 , 1 , 5
Part_0011 , 1 , 0 , 1 , 5
Part_0012 , 1 , 0 , 1 , 5
Part_0013 , 1 , 0 , 1 , 5
Part_0014 , 1 , 0 , 1 , 5
Part_0015 , 1 , 0 , 1 , 5
Part_0016 , 1 , 0 , 1 , 5
Part_0017 , 1 , 0 , 1 , 5
Part_0018 , 1 , 0 , 1 , 5
Part_0019 , 1 , 0 , 1 , 5
Part_0020 , 1 , 0 , 1 , 5
Part_0021 , 1 , 0 , 1 , 5
Part_0022 , 1 , 0 , 1 , 5
Part_0023 , 1 , 0 , 1 , 5
Part_0024 , 1 , 0 , 1 , 5
Part_0025 , 1 , 0 , 1 , 5
Part_0026 , 3 , 0 , 3 , 5
Part_0027 , 1 , 0 , 1 , 5
Part_0028 , 1 , 0 , 1 , 5
Part_0029 , 1 , 0 , 1 , 5
Part_0030 , 1 , 0 , 1 , 5
Part_0031 , 1 , 0 , 1 , 5
Part_0032 , 1 , 0 , 1 , 5
Part_0033 , 1 , 0 , 1 , 5
Part_0034 , 1 , 0 , 1 , 5
Part_0035 , 1 , 0 , 1 , 5
Part_0036 , 1 , 0 , 1 , 5
Part_0037 , 1 , 0 , 1 , 5
Part_0038 , 1 , 0 , 1 , 5
Part_0039 , 1 , 0 , 1 , 5
Part_0040 , 1 , 0 , 1 , 5
Part_0041 , 1 , 0 , 1 , 5
Part_0042 , 1 , 0 , 1 , 5
Part_0043 , 1 , 0 , 1 , 5
Part_0044 , 1 , 0 , 1 , 5
Part_0045 , 1 , 0 , 1 , 5
Part_0046 , 1 , 0 , 1 , 5
Part_0047 , 1 , 0 , 1 , 5
Part_0048 , 1 , 0 , 1 , 5
Part_0049 , 1 , 0 , 1 , 5
Trans_0006 , 7 , 1 , 6 , 5
Trans_0007 , 4 , 1 , 3 , 5
Trans_0008 , 4 , 1 , 3 , 5
Trans_0012 , 11 , 1 , 10 , 5
Trans_0016 , 3 , 1 , 2 , 5
