Stage , Degree , In_Edges , Out_Edges , Depth
Retail_0073 , 1 , 1 , 0 , 1
Manuf_0074 , 37 , 1 , 36 , 2
Retail_0074 , 1 , 1 , 0 , 1
Manuf_0075 , 56 , 1 , 55 , 2
Retail_0075 , 1 , 1 , 0 , 1
Manuf_0076 , 2 , 1 , 1 , 2
Retail_0076 , 1 , 1 , 0 , 1
Manuf_0077 , 5 , 1 , 4 , 2
Retail_0077 , 1 , 1 , 0 , 1
Manuf_0078 , 2 , 1 , 1 , 2
Retail_0078 , 1 , 1 , 0 , 1
Manuf_0079 , 16 , 2 , 14 , 2
Retail_0079 , 1 , 1 , 0 , 1
Manuf_0080 , 7 , 1 , 6 , 2
Retail_0080 , 1 , 1 , 0 , 1
Manuf_0081 , 2 , 1 , 1 , 2
Retail_0081 , 1 , 1 , 0 , 1
Manuf_0082 , 2 , 1 , 1 , 2
Retail_0082 , 1 , 1 , 0 , 1
Manuf_0083 , 3 , 1 , 2 , 2
Retail_0083 , 1 , 1 , 0 , 1
Manuf_0084 , 2 , 1 , 1 , 2
Retail_0084 , 1 , 1 , 0 , 1
Manuf_0085 , 2 , 1 , 1 , 2
Retail_0085 , 1 , 1 , 0 , 1
Manuf_0086 , 34 , 2 , 32 , 2
Retail_0086 , 1 , 1 , 0 , 1
Manuf_0087 , 3 , 1 , 2 , 2
Retail_0087 , 1 , 1 , 0 , 1
Manuf_0088 , 2 , 1 , 1 , 2
Retail_0088 , 1 , 1 , 0 , 1
Manuf_0089 , 3 , 1 , 2 , 2
Retail_0089 , 1 , 1 , 0 , 1
Manuf_0090 , 2 , 1 , 1 , 2
Retail_0090 , 1 , 1 , 0 , 1
Manuf_0091 , 2 , 1 , 1 , 2
Retail_0091 , 1 , 1 , 0 , 1
Manuf_0092 , 22 , 3 , 19 , 2
Retail_0092 , 1 , 1 , 0 , 1
Manuf_0093 , 2 , 1 , 1 , 2
Retail_0093 , 1 , 1 , 0 , 1
Manuf_0094 , 17 , 1 , 16 , 2
Retail_0094 , 1 , 1 , 0 , 1
Manuf_0095 , 29 , 2 , 27 , 2
Retail_0095 , 1 , 1 , 0 , 1
Manuf_0096 , 18 , 2 , 16 , 2
Retail_0096 , 1 , 1 , 0 , 1
Manuf_0097 , 2 , 1 , 1 , 2
Retail_0097 , 1 , 1 , 0 , 1
Manuf_0098 , 2 , 1 , 1 , 2
Retail_0098 , 1 , 1 , 0 , 1
Manuf_0099 , 2 , 1 , 1 , 2
Retail_0099 , 1 , 1 , 0 , 1
Manuf_0100 , 9 , 2 , 7 , 2
Retail_0100 , 1 , 1 , 0 , 1
Manuf_0101 , 3 , 2 , 1 , 2
Retail_0101 , 1 , 1 , 0 , 1
Manuf_0102 , 3 , 2 , 1 , 2
Retail_0102 , 1 , 1 , 0 , 1
Manuf_0103 , 29 , 1 , 28 , 2
Retail_0103 , 1 , 1 , 0 , 1
Manuf_0104 , 13 , 1 , 12 , 2
Retail_0104 , 1 , 1 , 0 , 1
Manuf_0105 , 2 , 1 , 1 , 2
Retail_0105 , 1 , 1 , 0 , 1
Manuf_0106 , 37 , 2 , 35 , 2
Retail_0106 , 1 , 1 , 0 , 1
Manuf_0107 , 3 , 2 , 1 , 2
Retail_0107 , 1 , 1 , 0 , 1
Manuf_0108 , 3 , 2 , 1 , 2
Retail_0108 , 1 , 1 , 0 , 1
Manuf_0109 , 16 , 1 , 15 , 2
Retail_0109 , 1 , 1 , 0 , 1
Manuf_0110 , 8 , 1 , 7 , 2
Retail_0110 , 1 , 1 , 0 , 1
Manuf_0111 , 2 , 1 , 1 , 2
Retail_0111 , 1 , 1 , 0 , 1
Manuf_0112 , 2 , 1 , 1 , 2
Retail_0112 , 1 , 1 , 0 , 1
Manuf_0113 , 5 , 1 , 4 , 2
Retail_0113 , 1 , 1 , 0 , 1
Manuf_0114 , 5 , 1 , 4 , 2
Retail_0114 , 1 , 1 , 0 , 1
Manuf_0115 , 8 , 1 , 7 , 2
Retail_0115 , 1 , 1 , 0 , 1
Manuf_0116 , 14 , 1 , 13 , 2
Retail_0116 , 1 , 1 , 0 , 1
Manuf_0117 , 2 , 1 , 1 , 2
Retail_0117 , 1 , 1 , 0 , 1
Manuf_0118 , 26 , 2 , 24 , 2
Retail_0118 , 1 , 1 , 0 , 1
Manuf_0119 , 7 , 2 , 5 , 2
Retail_0119 , 1 , 1 , 0 , 1
Manuf_0120 , 9 , 6 , 3 , 2
Retail_0120 , 1 , 1 , 0 , 1
Manuf_0121 , 9 , 5 , 4 , 2
Retail_0121 , 1 , 1 , 0 , 1
Manuf_0122 , 2 , 1 , 1 , 2
Retail_0122 , 1 , 1 , 0 , 1
Manuf_0123 , 2 , 1 , 1 , 2
Retail_0123 , 1 , 1 , 0 , 1
Manuf_0124 , 8 , 2 , 6 , 2
Retail_0124 , 1 , 1 , 0 , 1
Manuf_0125 , 2 , 1 , 1 , 2
Retail_0125 , 1 , 1 , 0 , 1
Manuf_0126 , 2 , 1 , 1 , 2
Retail_0126 , 1 , 1 , 0 , 1
Manuf_0127 , 2 , 1 , 1 , 2
Retail_0127 , 1 , 1 , 0 , 1
Manuf_0128 , 4 , 2 , 2 , 2
Retail_0128 , 1 , 1 , 0 , 1
Manuf_0129 , 3 , 2 , 1 , 2
Retail_0129 , 1 , 1 , 0 , 1
Manuf_0130 , 5 , 1 , 4 , 2
Retail_0130 , 1 , 1 , 0 , 1
Manuf_0131 , 2 , 1 , 1 , 2
Retail_0131 , 1 , 1 , 0 , 1
Manuf_0132 , 4 , 1 , 3 , 2
Retail_0132 , 1 , 1 , 0 , 1
Manuf_0133 , 2 , 1 , 1 , 2
Retail_0133 , 1 , 1 , 0 , 1
Manuf_0134 , 15 , 1 , 14 , 2
Retail_0134 , 1 , 1 , 0 , 1
Manuf_0135 , 22 , 1 , 21 , 2
Retail_0135 , 1 , 1 , 0 , 1
Manuf_0136 , 2 , 1 , 1 , 2
Retail_0136 , 1 , 1 , 0 , 1
Manuf_0137 , 2 , 1 , 1 , 2
Retail_0137 , 1 , 1 , 0 , 1
Manuf_0138 , 14 , 2 , 12 , 2
Retail_0138 , 1 , 1 , 0 , 1
Manuf_0139 , 19 , 2 , 17 , 2
Retail_0139 , 1 , 1 , 0 , 1
Manuf_0140 , 4 , 2 , 2 , 2
Retail_0140 , 1 , 1 , 0 , 1
Manuf_0141 , 3 , 2 , 1 , 2
Retail_0141 , 1 , 1 , 0 , 1
Manuf_0142 , 3 , 2 , 1 , 2
Retail_0142 , 1 , 1 , 0 , 1
Manuf_0143 , 28 , 1 , 27 , 2
Retail_0143 , 1 , 1 , 0 , 1
Manuf_0144 , 2 , 1 , 1 , 2
Retail_0144 , 1 , 1 , 0 , 1
Manuf_0145 , 8 , 2 , 6 , 2
Retail_0145 , 1 , 1 , 0 , 1
Manuf_0146 , 2 , 1 , 1 , 2
Retail_0146 , 1 , 1 , 0 , 1
Manuf_0147 , 3 , 1 , 2 , 2
Retail_0147 , 1 , 1 , 0 , 1
Manuf_0148 , 2 , 1 , 1 , 2
Retail_0148 , 1 , 1 , 0 , 1
Manuf_0149 , 2 , 1 , 1 , 2
Retail_0149 , 1 , 1 , 0 , 1
Manuf_0150 , 2 , 1 , 1 , 2
Retail_0150 , 1 , 1 , 0 , 1
Manuf_0151 , 6 , 1 , 5 , 2
Retail_0151 , 1 , 1 , 0 , 1
Manuf_0152 , 5 , 1 , 4 , 2
Retail_0152 , 1 , 1 , 0 , 1
Manuf_0153 , 8 , 1 , 7 , 2
Retail_0153 , 1 , 1 , 0 , 1
Manuf_0154 , 4 , 1 , 3 , 2
Retail_0154 , 1 , 1 , 0 , 1
Manuf_0155 , 6 , 5 , 1 , 2
Retail_0155 , 1 , 1 , 0 , 1
Manuf_0156 , 20 , 6 , 14 , 2
Retail_0156 , 1 , 1 , 0 , 1
Manuf_0157 , 6 , 1 , 5 , 2
Retail_0157 , 1 , 1 , 0 , 1
Manuf_0158 , 2 , 1 , 1 , 2
Retail_0158 , 1 , 1 , 0 , 1
Manuf_0159 , 2 , 1 , 1 , 2
Retail_0159 , 1 , 1 , 0 , 1
Manuf_0160 , 2 , 1 , 1 , 2
Retail_0160 , 1 , 1 , 0 , 1
Manuf_0161 , 2 , 1 , 1 , 2
Retail_0161 , 1 , 1 , 0 , 1
Manuf_0162 , 2 , 1 , 1 , 2
Retail_0162 , 1 , 1 , 0 , 1
Manuf_0163 , 5 , 1 , 4 , 2
Retail_0163 , 1 , 1 , 0 , 1
Manuf_0164 , 2 , 1 , 1 , 2
Retail_0164 , 1 , 1 , 0 , 1
Manuf_0165 , 7 , 1 , 6 , 2
Retail_0165 , 1 , 1 , 0 , 1
Manuf_0166 , 2 , 1 , 1 , 2
Retail_0166 , 1 , 1 , 0 , 1
Manuf_0167 , 2 , 1 , 1 , 2
Retail_0167 , 1 , 1 , 0 , 1
Manuf_0168 , 2 , 1 , 1 , 2
Retail_0168 , 1 , 1 , 0 , 1
Manuf_0169 , 2 , 1 , 1 , 2
Retail_0169 , 1 , 1 , 0 , 1
Manuf_0170 , 2 , 1 , 1 , 2
Retail_0170 , 1 , 1 , 0 , 1
Manuf_0171 , 3 , 1 , 2 , 2
Retail_0171 , 1 , 1 , 0 , 1
Manuf_0172 , 2 , 1 , 1 , 2
Retail_0172 , 1 , 1 , 0 , 1
Manuf_0173 , 4 , 1 , 3 , 2
Retail_0173 , 1 , 1 , 0 , 1
Manuf_0174 , 6 , 1 , 5 , 2
Retail_0174 , 1 , 1 , 0 , 1
Manuf_0175 , 3 , 1 , 2 , 2
Retail_0175 , 1 , 1 , 0 , 1
Manuf_0176 , 6 , 1 , 5 , 2
Retail_0176 , 1 , 1 , 0 , 1
Manuf_0177 , 2 , 1 , 1 , 2
Retail_0177 , 1 , 1 , 0 , 1
Manuf_0178 , 14 , 1 , 13 , 2
Retail_0178 , 1 , 1 , 0 , 1
Manuf_0179 , 5 , 1 , 4 , 2
Retail_0179 , 1 , 1 , 0 , 1
Manuf_0180 , 4 , 1 , 3 , 2
Retail_0180 , 1 , 1 , 0 , 1
Manuf_0181 , 3 , 1 , 2 , 2
Retail_0181 , 1 , 1 , 0 , 1
Manuf_0182 , 2 , 1 , 1 , 2
Retail_0182 , 1 , 1 , 0 , 1
Manuf_0183 , 2 , 1 , 1 , 2
Retail_0183 , 1 , 1 , 0 , 1
Manuf_0184 , 3 , 2 , 1 , 2
Retail_0184 , 1 , 1 , 0 , 1
Manuf_0185 , 2 , 1 , 1 , 2
Retail_0185 , 1 , 1 , 0 , 1
Manuf_0186 , 19 , 1 , 18 , 2
Retail_0186 , 1 , 1 , 0 , 1
Manuf_0187 , 3 , 1 , 2 , 2
Retail_0187 , 1 , 1 , 0 , 1
Manuf_0188 , 3 , 1 , 2 , 2
Retail_0188 , 1 , 1 , 0 , 1
Manuf_0189 , 2 , 1 , 1 , 2
Retail_0189 , 1 , 1 , 0 , 1
Manuf_0190 , 2 , 1 , 1 , 2
Retail_0190 , 1 , 1 , 0 , 1
Manuf_0191 , 2 , 1 , 1 , 2
Retail_0191 , 1 , 1 , 0 , 1
Manuf_0192 , 2 , 1 , 1 , 2
Retail_0192 , 1 , 1 , 0 , 1
Manuf_0193 , 2 , 1 , 1 , 2
Retail_0193 , 1 , 1 , 0 , 1
Manuf_0194 , 2 , 1 , 1 , 2
Retail_0194 , 1 , 1 , 0 , 1
Manuf_0195 , 2 , 1 , 1 , 2
Retail_0195 , 1 , 1 , 0 , 1
Manuf_0196 , 3 , 2 , 1 , 2
Retail_0196 , 1 , 1 , 0 , 1
Manuf_0197 , 2 , 1 , 1 , 2
Retail_0197 , 1 , 1 , 0 , 1
Manuf_0198 , 2 , 1 , 1 , 2
Retail_0198 , 1 , 1 , 0 , 1
Manuf_0199 , 2 , 1 , 1 , 2
Retail_0199 , 1 , 1 , 0 , 1
Manuf_0200 , 2 , 1 , 1 , 2
Retail_0200 , 1 , 1 , 0 , 1
Manuf_0201 , 2 , 1 , 1 , 2
Retail_0201 , 1 , 1 , 0 , 1
Manuf_0202 , 3 , 1 , 2 , 2
Retail_0202 , 1 , 1 , 0 , 1
Manuf_0203 , 9 , 1 , 8 , 2
Retail_0203 , 1 , 1 , 0 , 1
Manuf_0204 , 5 , 1 , 4 , 2
Retail_0204 , 1 , 1 , 0 , 1
Manuf_0205 , 2 , 1 , 1 , 2
Retail_0205 , 1 , 1 , 0 , 1
Manuf_0206 , 6 , 1 , 5 , 2
Retail_0206 , 1 , 1 , 0 , 1
Manuf_0207 , 2 , 1 , 1 , 2
Retail_0207 , 1 , 1 , 0 , 1
Manuf_0208 , 2 , 1 , 1 , 2
Retail_0208 , 1 , 1 , 0 , 1
Manuf_0209 , 3 , 1 , 2 , 2
Retail_0209 , 1 , 1 , 0 , 1
Manuf_0210 , 4 , 1 , 3 , 2
Retail_0210 , 1 , 1 , 0 , 1
Manuf_0211 , 2 , 1 , 1 , 2
Retail_0211 , 1 , 1 , 0 , 1
Manuf_0212 , 2 , 1 , 1 , 2
Retail_0212 , 1 , 1 , 0 , 1
Manuf_0213 , 22 , 1 , 21 , 2
Retail_0213 , 1 , 1 , 0 , 1
Manuf_0214 , 2 , 1 , 1 , 2
Retail_0214 , 1 , 1 , 0 , 1
Manuf_0215 , 4 , 1 , 3 , 2
Retail_0215 , 1 , 1 , 0 , 1
Manuf_0216 , 2 , 1 , 1 , 2
Retail_0216 , 1 , 1 , 0 , 1
Manuf_0217 , 2 , 1 , 1 , 2
Retail_0217 , 1 , 1 , 0 , 1
Manuf_0218 , 2 , 1 , 1 , 2
Retail_0218 , 1 , 1 , 0 , 1
Manuf_0219 , 9 , 1 , 8 , 2
Retail_0219 , 1 , 1 , 0 , 1
Manuf_0220 , 7 , 1 , 6 , 2
Retail_0220 , 1 , 1 , 0 , 1
Manuf_0221 , 16 , 2 , 14 , 2
Retail_0221 , 1 , 1 , 0 , 1
Manuf_0222 , 2 , 1 , 1 , 2
Retail_0222 , 1 , 1 , 0 , 1
Manuf_0223 , 2 , 1 , 1 , 2
Retail_0223 , 1 , 1 , 0 , 1
Manuf_0224 , 2 , 1 , 1 , 2
Retail_0224 , 1 , 1 , 0 , 1
Manuf_0225 , 2 , 1 , 1 , 2
Retail_0225 , 1 , 1 , 0 , 1
Manuf_0226 , 2 , 1 , 1 , 2
Retail_0226 , 1 , 1 , 0 , 1
Manuf_0227 , 2 , 1 , 1 , 2
Retail_0227 , 1 , 1 , 0 , 1
Manuf_0228 , 2 , 1 , 1 , 2
Retail_0228 , 1 , 1 , 0 , 1
Manuf_0229 , 2 , 1 , 1 , 2
Retail_0229 , 1 , 1 , 0 , 1
Manuf_0230 , 3 , 2 , 1 , 2
Retail_0230 , 1 , 1 , 0 , 1
Manuf_0231 , 4 , 1 , 3 , 2
Retail_0231 , 1 , 1 , 0 , 1
Manuf_0232 , 2 , 1 , 1 , 2
Retail_0232 , 1 , 1 , 0 , 1
Manuf_0233 , 2 , 1 , 1 , 2
Retail_0233 , 1 , 1 , 0 , 1
Manuf_0234 , 14 , 2 , 12 , 2
Retail_0234 , 1 , 1 , 0 , 1
Manuf_0235 , 6 , 2 , 4 , 2
Retail_0235 , 1 , 1 , 0 , 1
Manuf_0236 , 6 , 1 , 5 , 2
Retail_0236 , 1 , 1 , 0 , 1
Manuf_0237 , 19 , 2 , 17 , 2
Retail_0237 , 1 , 1 , 0 , 1
Manuf_0238 , 2 , 1 , 1 , 2
Retail_0238 , 1 , 1 , 0 , 1
Manuf_0239 , 2 , 1 , 1 , 2
Retail_0239 , 1 , 1 , 0 , 1
Manuf_0240 , 2 , 1 , 1 , 2
Retail_0240 , 1 , 1 , 0 , 1
Manuf_0241 , 2 , 1 , 1 , 2
Retail_0241 , 1 , 1 , 0 , 1
Manuf_0242 , 26 , 1 , 25 , 2
Retail_0242 , 1 , 1 , 0 , 1
Manuf_0243 , 2 , 1 , 1 , 2
Retail_0243 , 1 , 1 , 0 , 1
Manuf_0244 , 15 , 1 , 14 , 2
Retail_0244 , 1 , 1 , 0 , 1
Manuf_0245 , 3 , 1 , 2 , 2
Retail_0245 , 1 , 1 , 0 , 1
Manuf_0246 , 4 , 1 , 3 , 2
Retail_0246 , 1 , 1 , 0 , 1
Manuf_0247 , 2 , 1 , 1 , 2
Retail_0247 , 1 , 1 , 0 , 1
Manuf_0248 , 4 , 1 , 3 , 2
Retail_0248 , 1 , 1 , 0 , 1
Manuf_0249 , 2 , 1 , 1 , 2
Retail_0249 , 1 , 1 , 0 , 1
Manuf_0250 , 5 , 1 , 4 , 2
Retail_0250 , 1 , 1 , 0 , 1
Manuf_0251 , 2 , 1 , 1 , 2
Retail_0251 , 1 , 1 , 0 , 1
Manuf_0252 , 2 , 1 , 1 , 2
Retail_0252 , 1 , 1 , 0 , 1
Manuf_0253 , 13 , 2 , 11 , 2
Retail_0253 , 1 , 1 , 0 , 1
